"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Niue","Jan","NIU","25.85","282.5"
"2","1901","Niue","Feb","NIU","25.45","226.5"
"3","1901","Niue","Mar","NIU","25.4","324.5"
"4","1901","Niue","Apr","NIU","25.4","248.5"
"5","1901","Niue","May","NIU","24.1","197"
"6","1901","Niue","Jun","NIU","22.85","121.5"
"7","1901","Niue","Jul","NIU","22.5499","88"
"8","1901","Niue","Aug","NIU","22.15","125.5"
"9","1901","Niue","Sep","NIU","22.95","138.5"
"10","1901","Niue","Oct","NIU","23.15","124"
"11","1901","Niue","Nov","NIU","24.2","161"
"12","1901","Niue","Dec","NIU","25.1","168"
"13","1902","Niue","Jan","NIU","25.45","282.5"
"14","1902","Niue","Feb","NIU","25.85","226.5"
"15","1902","Niue","Mar","NIU","25.6","324.5"
"16","1902","Niue","Apr","NIU","24.7999","248.5"
"17","1902","Niue","May","NIU","24","197"
"18","1902","Niue","Jun","NIU","22.75","121.5"
"19","1902","Niue","Jul","NIU","22.45","88"
"20","1902","Niue","Aug","NIU","22.0499","125.5"
"21","1902","Niue","Sep","NIU","22.65","138.5"
"22","1902","Niue","Oct","NIU","23.5499","124"
"23","1902","Niue","Nov","NIU","24.7","161"
"24","1902","Niue","Dec","NIU","25.2999","168"
"25","1903","Niue","Jan","NIU","24.65","282.5"
"26","1903","Niue","Feb","NIU","25.45","226.5"
"27","1903","Niue","Mar","NIU","25.7999","324.5"
"28","1903","Niue","Apr","NIU","24.7","248.5"
"29","1903","Niue","May","NIU","23.7","197"
"30","1903","Niue","Jun","NIU","23.45","121.5"
"31","1903","Niue","Jul","NIU","22.15","88"
"32","1903","Niue","Aug","NIU","22.65","125.5"
"33","1903","Niue","Sep","NIU","22.45","138.5"
"34","1903","Niue","Oct","NIU","23.35","124"
"35","1903","Niue","Nov","NIU","23.6","161"
"36","1903","Niue","Dec","NIU","24.2","168"
"37","1904","Niue","Jan","NIU","24.25","282.5"
"38","1904","Niue","Feb","NIU","24.75","226.5"
"39","1904","Niue","Mar","NIU","24.6","324.5"
"40","1904","Niue","Apr","NIU","24.1","248.5"
"41","1904","Niue","May","NIU","23.2999","197"
"42","1904","Niue","Jun","NIU","22.85","121.5"
"43","1904","Niue","Jul","NIU","21.65","88"
"44","1904","Niue","Aug","NIU","21.85","125.5"
"45","1904","Niue","Sep","NIU","22.5499","138.5"
"46","1904","Niue","Oct","NIU","23.65","124"
"47","1904","Niue","Nov","NIU","24.4","161"
"48","1904","Niue","Dec","NIU","25.1","168"
"49","1905","Niue","Jan","NIU","25.45","282.5"
"50","1905","Niue","Feb","NIU","25.95","226.5"
"51","1905","Niue","Mar","NIU","25.5","324.5"
"52","1905","Niue","Apr","NIU","24.6","248.5"
"53","1905","Niue","May","NIU","23.1","197"
"54","1905","Niue","Jun","NIU","22.35","121.5"
"55","1905","Niue","Jul","NIU","21.75","88"
"56","1905","Niue","Aug","NIU","21.65","125.5"
"57","1905","Niue","Sep","NIU","22.25","93.5999"
"58","1905","Niue","Oct","NIU","23.35","31.15"
"59","1905","Niue","Nov","NIU","23.7999","84.6999"
"60","1905","Niue","Dec","NIU","24.2999","30"
"61","1906","Niue","Jan","NIU","26.35","125.75"
"62","1906","Niue","Feb","NIU","26.0499","62.7"
"63","1906","Niue","Mar","NIU","25.9","450.549"
"64","1906","Niue","Apr","NIU","25.2999","126.15"
"65","1906","Niue","May","NIU","23.7","197"
"66","1906","Niue","Jun","NIU","22.95","122.5"
"67","1906","Niue","Jul","NIU","22.0499","39.0999"
"68","1906","Niue","Aug","NIU","22.45","67.55"
"69","1906","Niue","Sep","NIU","23.0499","138.5"
"70","1906","Niue","Oct","NIU","23.45","50.0999"
"71","1906","Niue","Nov","NIU","23.7","161"
"72","1906","Niue","Dec","NIU","24.6","297.15"
"73","1907","Niue","Jan","NIU","25.15","85.75"
"74","1907","Niue","Feb","NIU","25.45","180.1"
"75","1907","Niue","Mar","NIU","24.9","213.149"
"76","1907","Niue","Apr","NIU","24.2999","163.6"
"77","1907","Niue","May","NIU","23.1","271.9"
"78","1907","Niue","Jun","NIU","22.65","93.4499"
"79","1907","Niue","Jul","NIU","22.15","135.45"
"80","1907","Niue","Aug","NIU","21.5499","94.55"
"81","1907","Niue","Sep","NIU","22.65","136.199"
"82","1907","Niue","Oct","NIU","23.75","125.649"
"83","1907","Niue","Nov","NIU","23.6","162.95"
"84","1907","Niue","Dec","NIU","24.35","228.45"
"85","1908","Niue","Jan","NIU","25.15","616.5"
"86","1908","Niue","Feb","NIU","25.15","228.699"
"87","1908","Niue","Mar","NIU","25","309.95"
"88","1908","Niue","Apr","NIU","24.7","384.299"
"89","1908","Niue","May","NIU","23.45","132.899"
"90","1908","Niue","Jun","NIU","22.85","28.0499"
"91","1908","Niue","Jul","NIU","21.5499","53.4"
"92","1908","Niue","Aug","NIU","23.1","125.5"
"93","1908","Niue","Sep","NIU","22.2999","138.5"
"94","1908","Niue","Oct","NIU","23.5499","72.75"
"95","1908","Niue","Nov","NIU","23.6","169.3"
"96","1908","Niue","Dec","NIU","24.7","136.5"
"97","1909","Niue","Jan","NIU","24.6","177.25"
"98","1909","Niue","Feb","NIU","25","310.65"
"99","1909","Niue","Mar","NIU","25","293.85"
"100","1909","Niue","Apr","NIU","23.85","248.5"
"101","1909","Niue","May","NIU","22.9","108.35"
"102","1909","Niue","Jun","NIU","22.95","129.8"
"103","1909","Niue","Jul","NIU","21.7","31.45"
"104","1909","Niue","Aug","NIU","23.0499","85.9499"
"105","1909","Niue","Sep","NIU","22.75","65.5"
"106","1909","Niue","Oct","NIU","23.5499","94.5"
"107","1909","Niue","Nov","NIU","23.9","128.05"
"108","1909","Niue","Dec","NIU","24.25","455.9"
"109","1910","Niue","Jan","NIU","24.95","236.3"
"110","1910","Niue","Feb","NIU","25.0499","263.1"
"111","1910","Niue","Mar","NIU","24.7","313.45"
"112","1910","Niue","Apr","NIU","24.35","198.1"
"113","1910","Niue","May","NIU","23.2","354.7"
"114","1910","Niue","Jun","NIU","22.25","77.85"
"115","1910","Niue","Jul","NIU","22.45","90.5999"
"116","1910","Niue","Aug","NIU","22.6","169.45"
"117","1910","Niue","Sep","NIU","23.1","255.75"
"118","1910","Niue","Oct","NIU","23.0499","137"
"119","1910","Niue","Nov","NIU","23.7","95.25"
"120","1910","Niue","Dec","NIU","24.6","375.549"
"121","1911","Niue","Jan","NIU","25.25","293.45"
"122","1911","Niue","Feb","NIU","25.95","636.45"
"123","1911","Niue","Mar","NIU","25.2999","286.9"
"124","1911","Niue","Apr","NIU","24.7","254.25"
"125","1911","Niue","May","NIU","23.4","65.4499"
"126","1911","Niue","Jun","NIU","23.0499","114.199"
"127","1911","Niue","Jul","NIU","22.0499","10.5"
"128","1911","Niue","Aug","NIU","22.85","70"
"129","1911","Niue","Sep","NIU","22.7999","108.15"
"130","1911","Niue","Oct","NIU","23.75","37.8"
"131","1911","Niue","Nov","NIU","24.2999","42.3499"
"132","1911","Niue","Dec","NIU","26.1","96.75"
"133","1912","Niue","Jan","NIU","26.85","174.399"
"134","1912","Niue","Feb","NIU","26.25","148.75"
"135","1912","Niue","Mar","NIU","26.1","574.95"
"136","1912","Niue","Apr","NIU","25","99.5"
"137","1912","Niue","May","NIU","24.0499","111.449"
"138","1912","Niue","Jun","NIU","23.15","81"
"139","1912","Niue","Jul","NIU","22.35","12.4"
"140","1912","Niue","Aug","NIU","22.75","213.649"
"141","1912","Niue","Sep","NIU","23.35","152.85"
"142","1912","Niue","Oct","NIU","23.75","47.25"
"143","1912","Niue","Nov","NIU","24.4","122.75"
"144","1912","Niue","Dec","NIU","25.0499","59"
"145","1913","Niue","Jan","NIU","25.5499","344"
"146","1913","Niue","Feb","NIU","25.35","463.45"
"147","1913","Niue","Mar","NIU","25.9","583.099"
"148","1913","Niue","Apr","NIU","25.1","124.15"
