Rainfall - (MM), Year, Month, Country, ISO3
50.356, 1991, Jan, Nicaragua, NIC
43.6822, 1991, Feb, Nicaragua, NIC
18.7258, 1991, Mar, Nicaragua, NIC
26.1786, 1991, Apr, Nicaragua, NIC
239.286, 1991, May, Nicaragua, NIC
291.615, 1991, Jun, Nicaragua, NIC
278.809, 1991, Jul, Nicaragua, NIC
279.127, 1991, Aug, Nicaragua, NIC
317.8, 1991, Sep, Nicaragua, NIC
245.962, 1991, Oct, Nicaragua, NIC
153.616, 1991, Nov, Nicaragua, NIC
163.706, 1991, Dec, Nicaragua, NIC
32.2662, 1992, Jan, Nicaragua, NIC
32.4436, 1992, Feb, Nicaragua, NIC
33.8531, 1992, Mar, Nicaragua, NIC
41.4656, 1992, Apr, Nicaragua, NIC
123.072, 1992, May, Nicaragua, NIC
318.152, 1992, Jun, Nicaragua, NIC
394.816, 1992, Jul, Nicaragua, NIC
209.361, 1992, Aug, Nicaragua, NIC
266.216, 1992, Sep, Nicaragua, NIC
326.654, 1992, Oct, Nicaragua, NIC
95.3709, 1992, Nov, Nicaragua, NIC
130.374, 1992, Dec, Nicaragua, NIC
171.32, 1993, Jan, Nicaragua, NIC
31.3173, 1993, Feb, Nicaragua, NIC
74.777, 1993, Mar, Nicaragua, NIC
33.3643, 1993, Apr, Nicaragua, NIC
292.44, 1993, May, Nicaragua, NIC
444.065, 1993, Jun, Nicaragua, NIC
318.753, 1993, Jul, Nicaragua, NIC
322.29, 1993, Aug, Nicaragua, NIC
342.826, 1993, Sep, Nicaragua, NIC
335.822, 1993, Oct, Nicaragua, NIC
115.205, 1993, Nov, Nicaragua, NIC
98.5008, 1993, Dec, Nicaragua, NIC
54.1308, 1994, Jan, Nicaragua, NIC
33.4179, 1994, Feb, Nicaragua, NIC
13.5382, 1994, Mar, Nicaragua, NIC
39.8825, 1994, Apr, Nicaragua, NIC
212.1, 1994, May, Nicaragua, NIC
108.326, 1994, Jun, Nicaragua, NIC
207.735, 1994, Jul, Nicaragua, NIC
227.079, 1994, Aug, Nicaragua, NIC
355.96, 1994, Sep, Nicaragua, NIC
247.26, 1994, Oct, Nicaragua, NIC
223.672, 1994, Nov, Nicaragua, NIC
97.13, 1994, Dec, Nicaragua, NIC
58.9468, 1995, Jan, Nicaragua, NIC
41.4846, 1995, Feb, Nicaragua, NIC
82.7529, 1995, Mar, Nicaragua, NIC
110.918, 1995, Apr, Nicaragua, NIC
173.774, 1995, May, Nicaragua, NIC
352.879, 1995, Jun, Nicaragua, NIC
419.921, 1995, Jul, Nicaragua, NIC
451.631, 1995, Aug, Nicaragua, NIC
255.881, 1995, Sep, Nicaragua, NIC
448.117, 1995, Oct, Nicaragua, NIC
140.533, 1995, Nov, Nicaragua, NIC
128.744, 1995, Dec, Nicaragua, NIC
257.451, 1996, Jan, Nicaragua, NIC
40.1251, 1996, Feb, Nicaragua, NIC
61.0994, 1996, Mar, Nicaragua, NIC
38.2834, 1996, Apr, Nicaragua, NIC
286.002, 1996, May, Nicaragua, NIC
281.109, 1996, Jun, Nicaragua, NIC
455.505, 1996, Jul, Nicaragua, NIC
404.23, 1996, Aug, Nicaragua, NIC
330.267, 1996, Sep, Nicaragua, NIC
344.114, 1996, Oct, Nicaragua, NIC
216.682, 1996, Nov, Nicaragua, NIC
68.835, 1996, Dec, Nicaragua, NIC
171.609, 1997, Jan, Nicaragua, NIC
60.2456, 1997, Feb, Nicaragua, NIC
40.4542, 1997, Mar, Nicaragua, NIC
70.954, 1997, Apr, Nicaragua, NIC
87.1974, 1997, May, Nicaragua, NIC
274.087, 1997, Jun, Nicaragua, NIC
148.307, 1997, Jul, Nicaragua, NIC
147.919, 1997, Aug, Nicaragua, NIC
233.001, 1997, Sep, Nicaragua, NIC
249.384, 1997, Oct, Nicaragua, NIC
409.282, 1997, Nov, Nicaragua, NIC
43.1497, 1997, Dec, Nicaragua, NIC
14.1733, 1998, Jan, Nicaragua, NIC
60.3029, 1998, Feb, Nicaragua, NIC
47.3076, 1998, Mar, Nicaragua, NIC
59.0548, 1998, Apr, Nicaragua, NIC
168.245, 1998, May, Nicaragua, NIC
374.032, 1998, Jun, Nicaragua, NIC
460.267, 1998, Jul, Nicaragua, NIC
220.212, 1998, Aug, Nicaragua, NIC
243.315, 1998, Sep, Nicaragua, NIC
447.447, 1998, Oct, Nicaragua, NIC
183.358, 1998, Nov, Nicaragua, NIC
256.035, 1998, Dec, Nicaragua, NIC
67.698, 1999, Jan, Nicaragua, NIC
104.487, 1999, Feb, Nicaragua, NIC
17.9165, 1999, Mar, Nicaragua, NIC
89.826, 1999, Apr, Nicaragua, NIC
263.821, 1999, May, Nicaragua, NIC
315.158, 1999, Jun, Nicaragua, NIC
259.396, 1999, Jul, Nicaragua, NIC
459.135, 1999, Aug, Nicaragua, NIC
325.698, 1999, Sep, Nicaragua, NIC
324.25, 1999, Oct, Nicaragua, NIC
113.439, 1999, Nov, Nicaragua, NIC
181.466, 1999, Dec, Nicaragua, NIC
87.6481, 2000, Jan, Nicaragua, NIC
68.9045, 2000, Feb, Nicaragua, NIC
5.6848, 2000, Mar, Nicaragua, NIC
37.623, 2000, Apr, Nicaragua, NIC
304.364, 2000, May, Nicaragua, NIC
346.915, 2000, Jun, Nicaragua, NIC
210.068, 2000, Jul, Nicaragua, NIC
182.693, 2000, Aug, Nicaragua, NIC
306.715, 2000, Sep, Nicaragua, NIC
196.197, 2000, Oct, Nicaragua, NIC
99.7941, 2000, Nov, Nicaragua, NIC
134.217, 2000, Dec, Nicaragua, NIC
146.717, 2001, Jan, Nicaragua, NIC
42.0415, 2001, Feb, Nicaragua, NIC
16.5106, 2001, Mar, Nicaragua, NIC
31.9059, 2001, Apr, Nicaragua, NIC
190.983, 2001, May, Nicaragua, NIC
156.374, 2001, Jun, Nicaragua, NIC
222.105, 2001, Jul, Nicaragua, NIC
219.002, 2001, Aug, Nicaragua, NIC
244.688, 2001, Sep, Nicaragua, NIC
347.008, 2001, Oct, Nicaragua, NIC
212.568, 2001, Nov, Nicaragua, NIC
238.052, 2001, Dec, Nicaragua, NIC
213.988, 2002, Jan, Nicaragua, NIC
39.1351, 2002, Feb, Nicaragua, NIC
21.1715, 2002, Mar, Nicaragua, NIC
13.6263, 2002, Apr, Nicaragua, NIC
191.377, 2002, May, Nicaragua, NIC
317.95, 2002, Jun, Nicaragua, NIC
275.942, 2002, Jul, Nicaragua, NIC
190.37, 2002, Aug, Nicaragua, NIC
227.834, 2002, Sep, Nicaragua, NIC
294.064, 2002, Oct, Nicaragua, NIC
135.253, 2002, Nov, Nicaragua, NIC
145.522, 2002, Dec, Nicaragua, NIC
45.8893, 2003, Jan, Nicaragua, NIC
53.5157, 2003, Feb, Nicaragua, NIC
60.3214, 2003, Mar, Nicaragua, NIC
70.6143, 2003, Apr, Nicaragua, NIC
197.115, 2003, May, Nicaragua, NIC
380.874, 2003, Jun, Nicaragua, NIC
274.174, 2003, Jul, Nicaragua, NIC
245.931, 2003, Aug, Nicaragua, NIC
258.209, 2003, Sep, Nicaragua, NIC
345.398, 2003, Oct, Nicaragua, NIC
340.526, 2003, Nov, Nicaragua, NIC
213.597, 2003, Dec, Nicaragua, NIC
81.9183, 2004, Jan, Nicaragua, NIC
89.2709, 2004, Feb, Nicaragua, NIC
67.5819, 2004, Mar, Nicaragua, NIC
49.4177, 2004, Apr, Nicaragua, NIC
429.339, 2004, May, Nicaragua, NIC
476.746, 2004, Jun, Nicaragua, NIC
345.554, 2004, Jul, Nicaragua, NIC
285.993, 2004, Aug, Nicaragua, NIC
266.889, 2004, Sep, Nicaragua, NIC
254.595, 2004, Oct, Nicaragua, NIC
232.562, 2004, Nov, Nicaragua, NIC
103.243, 2004, Dec, Nicaragua, NIC
157.918, 2005, Jan, Nicaragua, NIC
38.1879, 2005, Feb, Nicaragua, NIC
79.5199, 2005, Mar, Nicaragua, NIC
29.0736, 2005, Apr, Nicaragua, NIC
285.996, 2005, May, Nicaragua, NIC
328.428, 2005, Jun, Nicaragua, NIC
333.51, 2005, Jul, Nicaragua, NIC
203.473, 2005, Aug, Nicaragua, NIC
305.572, 2005, Sep, Nicaragua, NIC
382.6, 2005, Oct, Nicaragua, NIC
208.846, 2005, Nov, Nicaragua, NIC
135.539, 2005, Dec, Nicaragua, NIC
208.869, 2006, Jan, Nicaragua, NIC
99.3761, 2006, Feb, Nicaragua, NIC
21.0082, 2006, Mar, Nicaragua, NIC
28.6323, 2006, Apr, Nicaragua, NIC
222.421, 2006, May, Nicaragua, NIC
390.581, 2006, Jun, Nicaragua, NIC
392.902, 2006, Jul, Nicaragua, NIC
217.779, 2006, Aug, Nicaragua, NIC
215.697, 2006, Sep, Nicaragua, NIC
190.02, 2006, Oct, Nicaragua, NIC
242.12, 2006, Nov, Nicaragua, NIC
261.873, 2006, Dec, Nicaragua, NIC
31.5997, 2007, Jan, Nicaragua, NIC
28.0222, 2007, Feb, Nicaragua, NIC
72.3052, 2007, Mar, Nicaragua, NIC
71.5938, 2007, Apr, Nicaragua, NIC
177.542, 2007, May, Nicaragua, NIC
308.549, 2007, Jun, Nicaragua, NIC
223.912, 2007, Jul, Nicaragua, NIC
397.279, 2007, Aug, Nicaragua, NIC
358.747, 2007, Sep, Nicaragua, NIC
269.195, 2007, Oct, Nicaragua, NIC
198.829, 2007, Nov, Nicaragua, NIC
81.4396, 2007, Dec, Nicaragua, NIC
128.173, 2008, Jan, Nicaragua, NIC
98.8868, 2008, Feb, Nicaragua, NIC
