Rainfall - (MM), Year, Month, Country, ISO3
35.4964, 1991, Jan, Jordan, JOR
13.724, 1991, Feb, Jordan, JOR
43.0325, 1991, Mar, Jordan, JOR
3.65458, 1991, Apr, Jordan, JOR
1.01252, 1991, May, Jordan, JOR
0, 1991, Jun, Jordan, JOR
0.83976, 1991, Jul, Jordan, JOR
0, 1991, Aug, Jordan, JOR
0.25415, 1991, Sep, Jordan, JOR
3.27311, 1991, Oct, Jordan, JOR
12.1996, 1991, Nov, Jordan, JOR
38.9886, 1991, Dec, Jordan, JOR
32.9043, 1992, Jan, Jordan, JOR
39.6341, 1992, Feb, Jordan, JOR
8.7311, 1992, Mar, Jordan, JOR
1.90903, 1992, Apr, Jordan, JOR
7.31418, 1992, May, Jordan, JOR
4.34903, 1992, Jun, Jordan, JOR
0.59946, 1992, Jul, Jordan, JOR
0.00431, 1992, Aug, Jordan, JOR
0.02381, 1992, Sep, Jordan, JOR
0.095, 1992, Oct, Jordan, JOR
11.3869, 1992, Nov, Jordan, JOR
31.03, 1992, Dec, Jordan, JOR
19.1064, 1993, Jan, Jordan, JOR
17.9323, 1993, Feb, Jordan, JOR
8.92125, 1993, Mar, Jordan, JOR
4.30369, 1993, Apr, Jordan, JOR
10.1514, 1993, May, Jordan, JOR
0.04023, 1993, Jun, Jordan, JOR
0.59501, 1993, Jul, Jordan, JOR
0.00348, 1993, Aug, Jordan, JOR
0, 1993, Sep, Jordan, JOR
8.16613, 1993, Oct, Jordan, JOR
5.81291, 1993, Nov, Jordan, JOR
21.9362, 1993, Dec, Jordan, JOR
35.731, 1994, Jan, Jordan, JOR
17.2996, 1994, Feb, Jordan, JOR
19.5817, 1994, Mar, Jordan, JOR
1.26224, 1994, Apr, Jordan, JOR
1.26099, 1994, May, Jordan, JOR
0.0148, 1994, Jun, Jordan, JOR
0.56055, 1994, Jul, Jordan, JOR
0, 1994, Aug, Jordan, JOR
0.01836, 1994, Sep, Jordan, JOR
9.08252, 1994, Oct, Jordan, JOR
41.6014, 1994, Nov, Jordan, JOR
25.6517, 1994, Dec, Jordan, JOR
2.7602, 1995, Jan, Jordan, JOR
25.1015, 1995, Feb, Jordan, JOR
10.8772, 1995, Mar, Jordan, JOR
7.16324, 1995, Apr, Jordan, JOR
1.34223, 1995, May, Jordan, JOR
0.02529, 1995, Jun, Jordan, JOR
1.02153, 1995, Jul, Jordan, JOR
0, 1995, Aug, Jordan, JOR
0.01128, 1995, Sep, Jordan, JOR
0.25691, 1995, Oct, Jordan, JOR
10.1085, 1995, Nov, Jordan, JOR
8.47469, 1995, Dec, Jordan, JOR
32.2223, 1996, Jan, Jordan, JOR
10.545, 1996, Feb, Jordan, JOR
24.9709, 1996, Mar, Jordan, JOR
3.65975, 1996, Apr, Jordan, JOR
0.70741, 1996, May, Jordan, JOR
8.0E-5, 1996, Jun, Jordan, JOR
0.56273, 1996, Jul, Jordan, JOR
0, 1996, Aug, Jordan, JOR
0.01126, 1996, Sep, Jordan, JOR
3.54044, 1996, Oct, Jordan, JOR
13.3321, 1996, Nov, Jordan, JOR
11.9587, 1996, Dec, Jordan, JOR
29.4082, 1997, Jan, Jordan, JOR
24.7957, 1997, Feb, Jordan, JOR
22.3176, 1997, Mar, Jordan, JOR
3.45879, 1997, Apr, Jordan, JOR
4.47808, 1997, May, Jordan, JOR
1.41045, 1997, Jun, Jordan, JOR
0.54886, 1997, Jul, Jordan, JOR
0.00509, 1997, Aug, Jordan, JOR
0.11284, 1997, Sep, Jordan, JOR
9.92004, 1997, Oct, Jordan, JOR
12.167, 1997, Nov, Jordan, JOR
16.1175, 1997, Dec, Jordan, JOR
24.2477, 1998, Jan, Jordan, JOR
18.8365, 1998, Feb, Jordan, JOR
27.6222, 1998, Mar, Jordan, JOR
3.44037, 1998, Apr, Jordan, JOR
5.59206, 1998, May, Jordan, JOR
0.00349, 1998, Jun, Jordan, JOR
0.54886, 1998, Jul, Jordan, JOR
1.32959, 1998, Aug, Jordan, JOR
0.0116, 1998, Sep, Jordan, JOR
0.20622, 1998, Oct, Jordan, JOR
0.83333, 1998, Nov, Jordan, JOR
4.50039, 1998, Dec, Jordan, JOR
11.3213, 1999, Jan, Jordan, JOR
29.1338, 1999, Feb, Jordan, JOR
9.07943, 1999, Mar, Jordan, JOR
2.41585, 1999, Apr, Jordan, JOR
0.14961, 1999, May, Jordan, JOR
0.00196, 1999, Jun, Jordan, JOR
0.54963, 1999, Jul, Jordan, JOR
0, 1999, Aug, Jordan, JOR
0.05738, 1999, Sep, Jordan, JOR
0.5735, 1999, Oct, Jordan, JOR
1.05846, 1999, Nov, Jordan, JOR
3.2719, 1999, Dec, Jordan, JOR
35.6368, 2000, Jan, Jordan, JOR
7.00718, 2000, Feb, Jordan, JOR
15.1412, 2000, Mar, Jordan, JOR
0.67346, 2000, Apr, Jordan, JOR
0.01794, 2000, May, Jordan, JOR
0.00171, 2000, Jun, Jordan, JOR
0.54886, 2000, Jul, Jordan, JOR
0.03129, 2000, Aug, Jordan, JOR
0.14448, 2000, Sep, Jordan, JOR
9.09991, 2000, Oct, Jordan, JOR
3.80919, 2000, Nov, Jordan, JOR
19.3298, 2000, Dec, Jordan, JOR
17.9508, 2001, Jan, Jordan, JOR
20.4262, 2001, Feb, Jordan, JOR
7.92401, 2001, Mar, Jordan, JOR
17.0848, 2001, Apr, Jordan, JOR
5.15723, 2001, May, Jordan, JOR
0.00164, 2001, Jun, Jordan, JOR
0.54886, 2001, Jul, Jordan, JOR
0.07452, 2001, Aug, Jordan, JOR
0, 2001, Sep, Jordan, JOR
1.71757, 2001, Oct, Jordan, JOR
9.68477, 2001, Nov, Jordan, JOR
19.0481, 2001, Dec, Jordan, JOR
35.5395, 2002, Jan, Jordan, JOR
14.5505, 2002, Feb, Jordan, JOR
13.7756, 2002, Mar, Jordan, JOR
8.96814, 2002, Apr, Jordan, JOR
2.01495, 2002, May, Jordan, JOR
0.00173, 2002, Jun, Jordan, JOR
0.56422, 2002, Jul, Jordan, JOR
0.028, 2002, Aug, Jordan, JOR
0.01176, 2002, Sep, Jordan, JOR
4.7234, 2002, Oct, Jordan, JOR
13.9723, 2002, Nov, Jordan, JOR
26.2814, 2002, Dec, Jordan, JOR
18.9958, 2003, Jan, Jordan, JOR
37.4669, 2003, Feb, Jordan, JOR
25.7986, 2003, Mar, Jordan, JOR
5.0689, 2003, Apr, Jordan, JOR
0.90629, 2003, May, Jordan, JOR
0.02527, 2003, Jun, Jordan, JOR
