"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Syria","Jan","SYR","4.53494","51.3915"
"2","1901","Syria","Feb","SYR","10.0658","3.80826"
"3","1901","Syria","Mar","SYR","14.486","10.7637"
"4","1901","Syria","Apr","SYR","17.0271","10.5168"
"5","1901","Syria","May","SYR","19.71","34.2348"
"6","1901","Syria","Jun","SYR","25.894","2.8735"
"7","1901","Syria","Jul","SYR","28.5829","0.66304"
"8","1901","Syria","Aug","SYR","28.3821","0.00655"
"9","1901","Syria","Sep","SYR","24.3231","3.65439"
"10","1901","Syria","Oct","SYR","18.6713","6.40055"
"11","1901","Syria","Nov","SYR","12.176","21.9844"
"12","1901","Syria","Dec","SYR","9.24228","38.8461"
"13","1902","Syria","Jan","SYR","6.08798","76.9643"
"14","1902","Syria","Feb","SYR","10.0195","41.3107"
"15","1902","Syria","Mar","SYR","10.6545","29.6695"
"16","1902","Syria","Apr","SYR","15.3615","39.7725"
"17","1902","Syria","May","SYR","21.2262","2.50545"
"18","1902","Syria","Jun","SYR","25.3432","0.03259"
"19","1902","Syria","Jul","SYR","27.9743","1.18333"
"20","1902","Syria","Aug","SYR","28.1984","0.0043"
"21","1902","Syria","Sep","SYR","25.4509","0.06681"
"22","1902","Syria","Oct","SYR","19.7918","17.2943"
"23","1902","Syria","Nov","SYR","10.5199","77.8862"
"24","1902","Syria","Dec","SYR","6.23341","57.741"
"25","1903","Syria","Jan","SYR","4.39525","37.7967"
"26","1903","Syria","Feb","SYR","6.11934","53.6425"
"27","1903","Syria","Mar","SYR","8.94168","33.6059"
"28","1903","Syria","Apr","SYR","16.4759","14.1021"
"29","1903","Syria","May","SYR","21.4452","2.15145"
"30","1903","Syria","Jun","SYR","24.5632","1.00796"
"31","1903","Syria","Jul","SYR","27.1753","0.00882"
"32","1903","Syria","Aug","SYR","27.6355","0.11001"
"33","1903","Syria","Sep","SYR","23.379","0.23922"
"34","1903","Syria","Oct","SYR","18.8495","6.95594"
"35","1903","Syria","Nov","SYR","11.3807","32.5298"
"36","1903","Syria","Dec","SYR","7.63741","43.2585"
"37","1904","Syria","Jan","SYR","4.63901","40.5748"
"38","1904","Syria","Feb","SYR","8.91448","26.0334"
"39","1904","Syria","Mar","SYR","10.7937","67.8972"
"40","1904","Syria","Apr","SYR","14.1841","35.6285"
"41","1904","Syria","May","SYR","19.5734","21.2559"
"42","1904","Syria","Jun","SYR","24.4012","1.50548"
"43","1904","Syria","Jul","SYR","27.3","1.14881"
"44","1904","Syria","Aug","SYR","28.1049","0.00733"
"45","1904","Syria","Sep","SYR","24.5758","0.45411"
"46","1904","Syria","Oct","SYR","20.7108","21.5903"
"47","1904","Syria","Nov","SYR","12.4248","56.5104"
"48","1904","Syria","Dec","SYR","5.54265","72.5804"
"49","1905","Syria","Jan","SYR","3.67191","52.0176"
"50","1905","Syria","Feb","SYR","4.71454","38.6952"
"51","1905","Syria","Mar","SYR","9.26492","55.0621"
"52","1905","Syria","Apr","SYR","15.6751","28.7772"
"53","1905","Syria","May","SYR","20.6894","15.0877"
"54","1905","Syria","Jun","SYR","24.9206","0.67707"
"55","1905","Syria","Jul","SYR","28.485","0.00482"
"56","1905","Syria","Aug","SYR","28.4377","0.0068"
"57","1905","Syria","Sep","SYR","25.8107","1.3878"
"58","1905","Syria","Oct","SYR","21.3949","11.0899"
"59","1905","Syria","Nov","SYR","14.4108","17.9104"
"60","1905","Syria","Dec","SYR","5.84871","57.7668"
"61","1906","Syria","Jan","SYR","4.5069","49.9219"
"62","1906","Syria","Feb","SYR","7.5889","53.9398"
"63","1906","Syria","Mar","SYR","11.3164","39.3365"
"64","1906","Syria","Apr","SYR","15.4217","59.3554"
"65","1906","Syria","May","SYR","20.449","45.4952"
"66","1906","Syria","Jun","SYR","25.8024","5.11335"
"67","1906","Syria","Jul","SYR","27.6771","0.21823"
