"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"181","1916","Somalia",24.3059,26.3348,26.1371,27.0518,28.0122,27.3281,26.2704,26.098,26.6688,26.7169,25.949,24.699,3.33276,6.17484,12.2835,35.0054,23.267,19.6609,30.5135,12.1218,10.9254,12.5668,11.3628,10.1095
"193","1917","Somalia",25.0216,26.4297,25.9409,27.1553,27.8605,27.2835,26.4804,26.583,27.1825,26.4344,25.8556,25.224,2.7526,1.53763,3.84232,61.0193,52.706,5.7591,14.5255,17.1087,24.0367,22.7601,8.69997,2.50348
"205","1918","Somalia",24.426,26.562,26.9595,27.2615,28.0211,27.4214,26.2605,26.3024,26.9144,26.2727,24.8822,24.3388,2.67702,1.83114,6.2632,44.7728,35.5055,12.0343,10.3571,4.42751,7.50824,31.5591,17.736,7.04924
"217","1919","Somalia",24.6041,25.5755,26.7122,27.2481,27.2768,26.9158,26.0577,26.4257,27.1157,25.7061,24.7592,24.0948,1.50326,1.496,30.3157,45.1665,40.5506,14.4028,21.5808,6.60587,12.5157,46.768,15.5527,5.26153
"229","1920","Somalia",24.2736,25.0023,26.3836,26.723,27.0724,26.5524,26.0572,26.2987,27.6391,26.717,25.8923,23.65,1.99726,3.7134,57.0021,67.367,39.2417,7.07694,9.33259,23.8482,8.73145,31.7355,39.2938,19.7537
"241","1921","Somalia",24.7184,25.57,27.3932,28.0613,27.9629,27.4814,27.1893,26.9867,28.3435,27.3451,27.2373,26.6528,2.89078,1.07378,1.86335,30.6068,53.7847,16.5043,12.5213,11.2701,10.2442,48.6567,8.756,2.46747
"253","1922","Somalia",26.4897,27.3901,28.4329,28.5305,28.8591,28.9642,26.5631,26.8518,28.2007,27.5699,27.4906,26.7525,1.91889,2.09338,20.1952,54.236,66.9144,11.7287,27.5077,7.7627,14.2195,63.4607,6.0785,11.7156
"265","1923","Somalia",25.0478,26.0148,27.0333,27.7321,28.043,27.5621,26.7025,26.7427,27.3562,26.5129,25.4055,25.066,3.26802,7.45675,14.8658,86.674,62.4408,21.8443,18.7019,8.32565,23.7725,111.966,50.4297,18.297
"277","1924","Somalia",25.8777,27.6232,28.3275,29.1089,29.3336,28.8561,29.3083,28.6566,29.326,28.4032,27.5742,26.4543,3.06012,3.35439,9.37829,51.5492,37.5391,29.7386,13.5003,9.36782,11.5044,25.7896,23.7775,26.1972
"289","1925","Somalia",25.5377,25.6195,27.0338,27.9192,29.136,29.7481,29.5069,29.351,28.6572,26.3755,25.6907,24.6702,4.18627,2.30521,6.12007,19.8704,41.5263,17.6143,15.0043,17.7644,9.15302,64.7791,87.9808,3.29534
"301","1926","Somalia",25.082,26.064,26.4413,26.3612,29.0629,29.0542,28.8658,29.0691,28.7302,26.7394,26.076,23.823,5.55046,12.0505,22.2918,69.2254,95.34,14.9147,25.8965,9.9548,15.9181,29.8286,42.9512,3.59394
"313","1927","Somalia",25.6133,26.1379,27.3971,25.7863,26.348,26.4082,27.2724,28.9083,29.0694,28.1641,27.9923,26.0595,1.10985,0.96555,10.2023,46.0461,79.0059,35.9601,15.9312,6.5577,23.4381,17.047,31.6892,7.71792
"325","1928","Somalia",24.8938,26.3832,28.6255,29.8289,29.5329,27.5901,27.8598,27.6231,28.9807,28.4126,28.19,25.6618,2.06924,6.82229,1.96133,37.8196,58.1669,11.2634,4.63081,19.1063,5.89664,20.8468,77.1749,6.08066
"337","1929","Somalia",24.2772,27.5777,28.4915,27.0092,28.4645,26.7404,25.8532,25.7726,26.6033,26.4274,25.485,25.4141,1.59203,3.66303,2.31648,40.8507,24.9089,19.5721,23.5265,15.4289,34.6438,54.7864,26.308,25.1725
"349","1930","Somalia",25.4166,25.7607,26.7771,27.5514,26.4247,26.1044,25.4315,25.5814,26.5509,25.7356,25.3529,25.0057,5.53581,2.70293,20.5068,82.4016,25.8593,12.8266,9.23214,14.5356,7.1205,54.6111,18.2296,18.3964
"361","1931","Somalia",25.2016,26.1663,27.0379,27.7313,29.42,28.5719,27.7985,27.7217,28.4755,27.5541,25.7038,25.3721,2.89239,5.79612,12.1437,23.612,66.0883,12.27,11.4791,13.7208,8.4402,57.6008,20.4017,2.46737
"373","1932","Somalia",24.4786,27.5379,26.5081,27.2504,27.241,27.1703,26.3797,26.5142,27.325,26.2044,25.3035,24.3439,1.65812,0.9616,21.6612,36.3004,46.5667,24.0337,10.082,23.1797,15.6211,20.8077,13.7406,29.5707
"385","1933","Somalia",24.6658,26.2025,27.361,28.9084,28.5428,28.2881,27.2259,27.2374,27.7627,27.1245,25.7521,24.7391,6.39759,1.00948,3.57921,56.6539,44.8171,15.0708,9.66925,14.0726,10.494,54.993,24.4164,14.4137
"397","1934","Somalia",24.1735,24.4934,26.344,28.4897,28.8081,28.3004,27.3329,27.0406,27.6668,26.9937,26.6484,25.7177,0.67619,0.38331,2.46394,50.1687,70.0577,19.7234,20.0972,8.01333,7.62727,47.2847,6.20211,7.46622
"409","1935","Somalia",25.9549,26.93,27.7926,27.9176,27.698,26.7731,26.0686,26.1374,27.5699,27.0566,26.2457,24.8856,0.40211,4.29577,2.08555,33.6423,116.318,11.6653,4.42897,12.1049,13.574,45.1793,18.7719,13.1981
"421","1936","Somalia",24.7781,25.9534,27.1857,28.2377,28.7012,27.0136,25.828,26.2202,26.9903,27.4473,26.5837,25.349,3.00433,14.6042,28.5116,66.3019,24.1726,18.1201,18.945,11.0986,34.1882,64.8657,11.2043,18.1196
"433","1937","Somalia",25.331,26.411,27.5323,29.4358,29.5546,28.2007,26.9278,27.4061,28.511,27.4826,26.7829,24.9249,1.50814,2.12042,32.9909,66.7715,71.2923,16.9722,8.08095,7.20296,11.9839,57.048,31.1972,2.34787
"445","1938","Somalia",24.7132,25.6902,27.5572,27.9741,27.5298,27.9143,26.8613,27.1856,27.6497,26.8347,25.8522,24.6889,5.15315,0.32081,2.79254,34.5621,32.6234,14.2785,17.9488,11.5278,6.53108,47.7053,26.6406,8.28959
"457","1939","Somalia",24.4482,25.7959,27.5637,28.833,29.4955,27.6545,27.4505,27.6596,28.7977,27.3082,26.6993,25.5532,2.51431,2.00281,8.04357,40.5568,29.3769,12.7955,2.73897,3.92884,4.24108,38.1391,9.34253,1.33586
"469","1940","Somalia",25.5279,26.9601,27.8471,28.7969,29.2843,28.4742,27.6816,27.4911,28.3373,27.7293,26.8662,25.1735,0.7937,5.80585,31.4593,66.5726,28.4046,14.0479,13.9557,8.67265,2.60157,30.8733,14.8386,12.0042
"481","1941","Somalia",24.5296,25.8455,27.5949,28.9403,29.5194,27.6601,27.0262,27.5225,28.7261,27.3191,26.6536,25.4822,3.56883,13.3103,38.5712,45.0852,34.0417,16.6536,8.80975,3.90316,14.4572,55.6687,68.0486,17.5946
"493","1942","Somalia",24.652,25.9013,27.5818,28.9014,28.8593,28.7216,26.8618,27.1427,28.1516,27.0248,26.0442,25.152,0.96024,0.68964,5.87755,43.6693,44.9464,2.04537,5.63111,4.86443,4.69261,54.5974,31.1989,3.1497
"505","1943","Somalia",25.0072,25.9504,27.3143,28.6277,29.1989,27.8968,27.0047,27.306,27.64,26.7724,26.1603,25.2656,0.77416,4.71085,2.77214,19.165,43.7607,50.8591,4.84467,1.77288,1.48275,12.4734,14.9207,8.12368
"517","1944","Somalia",24.8341,25.8313,27.5639,28.7643,28.7936,28.3925,27.2599,27.4069,28.3747,27.4831,26.6238,26.0984,1.60128,0.35112,7.0895,31.3175,38.7593,16.7941,19.6932,11.7789,6.59179,53.5929,19.467,14.298
"529","1945","Somalia",25.2825,25.9515,27.079,28.9705,29.0788,27.9767,26.8991,27.2206,27.8813,27.0602,26.1866,25.1963,0.3709,0.30953,1.37221,4.64747,94.1198,18.129,9.42427,9.28689,6.64788,17.4839,20.5227,4.26178
"541","1946","Somalia",24.6017,25.76,27.2285,28.6344,28.8911,28.0267,27.2365,27.171,28.3212,27.4041,26.3951,25.3146,0.62135,0.3244,4.17591,57.29,27.1309,19.2439,11.196,8.51282,18.4291,41.3455,10.2352,0.61249
"553","1947","Somalia",25.0965,25.5418,27.3408,28.2616,28.0303,28.313,27.429,26.999,27.5023,26.5492,26.2922,25.1479,4.43853,1.19792,9.75547,55.4594,67.9251,11.3383,5.3607,21.7226,7.99791,22.1613,16.5128,1.79329
"565","1948","Somalia",25.593,26.1851,27.1935,28.483,29.1798,27.6545,27.1066,27.0622,27.7045,26.9196,25.3791,24.9635,0.51388,5.60726,14.358,26.2235,34.4873,12.6116,8.39818,3.64793,6.03398,56.8971,31.6669,7.85776
"577","1949","Somalia",24.2665,25.1645,27.0687,28.5745,28.8458,27.6227,26.8699,27.128,27.6498,26.9736,25.6279,24.9869,1.61853,1.5058,6.3897,13.0089,33.2596,9.56432,13.6704,7.12275,5.06248,37.4724,6.96495,17.3537
"589","1950","Somalia",24.6479,25.0439,27.2888,28.2483,28.215,27.0799,26.5007,26.7754,27.4632,26.4102,25.0544,24.7899,3.65678,0.85476,4.18944,30.7838,53.229,9.86621,13.239,11.9311,16.5316,17.7834,12.2869,0.36306
"601","1951","Somalia",24.615,25.5841,27.5201,27.9482,28.3937,27.9751,27.1969,26.6773,27.8377,27.6744,26.8696,25.657,0.49554,0.97369,40.7011,74.9943,126.989,8.26594,11.6296,8.48118,6.43785,65.7425,49.6117,26.2789
"613","1952","Somalia",24.8251,25.7611,28.5743,28.4047,28.8612,28.0395,26.7502,26.7856,27.8126,26.9153,26.1527,25.2699,0.46081,2.02061,8.17058,46.2911,15.8277,9.95568,3.71633,6.3122,9.51694,31.6959,30.4449,5.57587
"625","1953","Somalia",25.082,26.4631,27.7948,28.4774,28.9128,28.1719,26.5107,26.6933,27.5974,26.8341,26.5145,25.7434,0.84597,3.87052,2.00385,46.4644,54.8649,15.0053,19.3826,18.3755,6.94219,41.0453,16.1081,5.06981
"637","1954","Somalia",25.2262,26.5097,27.6136,28.8466,28.9801,28.0843,26.3915,26.3937,27.8032,26.6306,26.393,25.5402,0.38993,3.07596,9.57731,55.281,31.0018,12.3439,8.41337,10.386,9.72077,25.4373,23.9658,2.20638
"649","1955","Somalia",25.3855,25.8307,27.8674,28.7541,29.0688,27.8927,26.9689,26.7242,27.9446,26.7178,25.9808,25.6073,6.264,0.32567,1.24663,42.3069,37.1968,8.59634,8.61632,7.02588,7.43603,12.0382,10.3269,4.02662
"661","1956","Somalia",24.6748,25.6187,28.2022,27.9682,28.6603,27.5069,26.0959,26.2428,27.5657,26.9303,25.7549,25.0831,1.99421,0.50137,9.42289,54.1703,36.8947,8.72997,10.151,7.6696,6.03631,39.3841,20.7822,22.9246
"673","1957","Somalia",24.8375,24.9454,26.5416,27.9514,28.1887,27.8993,26.4924,26.8978,27.4977,27.1088,26.4407,25.2393,5.74793,3.4546,7.6119,46.1754,78.927,12.8056,10.829,8.76921,6.38629,44.54,77.7924,18.5176
"685","1958","Somalia",25.1789,25.6466,27.3561,28.5173,28.7806,27.6961,26.7738,26.8936,28.1036,27.1968,26.1901,25.4655,4.66581,3.16278,2.10005,52.8556,41.6651,18.1858,11.318,9.34846,5.76217,14.7637,5.03657,22.2374
"697","1959","Somalia",25.583,26.4458,27.0487,28.6184,28.6152,28.0688,26.3899,26.2612,27.6443,27.1327,26.221,25.0629,3.45206,2.05331,11.6252,47.515,21.0351,12.3212,25.0367,9.26686,23.4016,25.0285,25.3542,5.04998
"709","1960","Somalia",25.0505,25.7353,26.9037,27.7189,27.6775,27.3503,26.3723,26.7136,27.6926,26.5364,25.9352,25.4624,0.8071,0.85383,36.9222,87.603,55.736,15.8265,7.32082,5.01199,5.73105,45.6641,20.1221,5.00603
"721","1961","Somalia",25.2672,26.1283,27.1513,28.2838,28.8872,27.8169,26.4854,26.573,27.6736,26.6378,25.2199,24.9384,0.90776,0.91263,4.73268,19.4834,54.2382,5.6656,30.5971,22.7804,27.7458,63.8758,144.387,19.8446
"733","1962","Somalia",24.6373,25.6511,27.4778,28.3521,27.6791,27.1747,26.7789,26.7714,28.1247,26.675,26.2008,25.1486,2.58875,1.38791,10.618,64.2817,53.2779,5.02638,10.6084,8.93731,6.36145,53.4978,10.3158,2.52221
"745","1963","Somalia",24.7145,25.9967,27.4833,27.4315,27.4579,26.973,26.4434,26.534,26.9403,26.8538,25.9304,25.056,2.68035,3.25887,2.04324,133.318,46.1422,18.4817,10.0535,6.5347,25.7449,13.2274,69.1105,19.415
"757","1964","Somalia",24.7041,25.5727,27.2967,27.8043,27.6845,27.2048,25.8407,25.9159,27.1065,25.9009,24.9991,24.1175,14.0358,1.5203,7.15317,84.1627,74.2681,10.4658,10.9844,21.3399,7.95694,25.2468,1.96178,13.5422
"769","1965","Somalia",24.3343,25.4718,26.7156,27.7686,28.0122,27.2855,26.3843,26.5038,27.5952,26.3568,25.465,24.851,1.43648,0.45482,2.0102,42.9787,44.9459,23.2809,10.5046,5.45481,16.5481,89.9167,59.3661,1.1746
"781","1966","Somalia",24.9109,26.1598,27.2174,27.3444,28.3593,27.6403,27.3263,27.2495,27.6769,26.7578,25.4661,24.5166,1.05461,5.92777,19.8112,67.8847,21.443,13.0895,5.10353,14.3377,11.1536,101.163,19.7591,0.55797
"793","1967","Somalia",24.5295,25.9925,27.25,27.7255,27.7484,27.5409,26.6747,26.6722,27.2721,26.3046,25.0003,24.3613,0.72459,0.319,40.0493,52.8468,84.5603,24.7828,12.4414,14.8961,11.6043,81.5144,107.745,0.35554
"805","1968","Somalia",24.0694,24.8899,26.2773,26.8566,27.4406,27.2223,26.5311,26.6131,27.6714,26.6735,25.2751,25.1069,0.40969,15.8937,22.8864,97.9282,40.6231,51.9999,25.4904,6.66158,6.23183,43.043,82.0321,30.1167
"817","1969","Somalia",25.6729,25.5279,27.4496,28.7694,28.2283,28.1173,27.3886,26.9213,27.8978,27.2506,26.5513,25.7293,3.46413,12.2751,26.2556,16.6702,88.4602,19.0371,15.421,6.17039,3.43542,39.1354,35.6517,3.00505
"829","1970","Somalia",25.852,26.7118,27.4034,28.3616,28.9312,28.3039,27.2481,27.3166,27.936,27.1369,25.8014,25.2659,3.83859,2.70698,17.7152,67.23,41.0949,14.6634,11.916,8.63773,12.4318,38.3489,2.07073,0.67293
"841","1971","Somalia",25.144,25.7256,26.9233,28.4976,27.6336,27.5576,26.8145,26.9613,27.0966,26.3397,25.3871,24.8305,0.34946,0.50475,3.47207,43.3925,59.1939,16.9065,5.7726,5.49218,11.1845,54.8162,35.5439,1.42162
"853","1972","Somalia",25.0931,25.4907,26.9844,27.9309,28.1117,27.7585,27.1796,27.1835,27.8918,26.9372,26.0908,25.6388,0.62635,4.19426,1.82784,37.1918,102.906,15.0098,17.5785,6.53095,16.2699,107.063,49.7579,1.40707
"865","1973","Somalia",25.5035,26.3896,28.2948,29.38,28.5298,28.0669,27.1459,27.0651,27.3668,27.0378,25.7593,24.5393,1.21909,0.79569,0.79607,29.4299,90.2967,17.6428,8.24316,4.71149,4.65408,46.5278,14.5887,3.79948
"877","1974","Somalia",25.5076,25.262,26.4964,28.0643,27.9694,27.8062,27.5396,26.9387,27.1392,26.7696,25.3812,25.1943,1.0254,0.50801,23.7189,26.163,61.0123,8.20838,10.0384,4.74533,5.95086,16.8076,11.891,22.0536
"889","1975","Somalia",25.0376,26.1501,27.2262,27.8394,28.5125,27.7137,26.8912,26.3185,27.2977,26.8258,25.2609,24.9293,11.6086,0.88828,1.73648,46.0369,47.7921,16.854,25.6927,9.22565,8.72716,10.2224,13.2222,0.46135
"901","1976","Somalia",25.1877,26.5648,27.4703,28.029,27.9745,27.8169,26.9274,27.0132,27.5886,26.8104,25.9165,25.8139,1.38061,1.56921,2.27002,95.1779,76.2812,9.81331,14.6539,9.97855,11.585,32.1479,24.2565,11.3551
"913","1977","Somalia",25.6216,25.7891,27.3631,28.0239,28.182,28.239,27.3768,26.8564,27.7272,26.5798,25.4618,25.341,4.58471,0.44517,12.6536,81.492,31.4524,17.6254,8.35477,17.4678,6.02732,84.0595,68.5436,10.0137
"925","1978","Somalia",25.5494,26.0439,27.193,28.4031,28.119,28.1935,26.7167,27.3617,27.7734,26.5848,26.0494,25.2509,1.07933,13.1482,14.4573,42.3058,62.5018,5.84099,13.2187,6.87405,5.59814,67.9735,18.6138,16.4047
"937","1979","Somalia",25.0004,26.0765,27.0605,28.5497,28.0135,27.428,26.966,26.9317,27.8707,26.8838,25.9394,25.761,12.0312,1.21838,17.0282,45.0373,68.6131,53.3189,19.4162,5.40382,28.9826,25.8646,29.1031,8.46001
"949","1980","Somalia",25.4057,26.6598,27.9436,28.629,28.6336,28.0596,27.0241,27.0461,27.8295,27.0369,26.6196,25.2641,0.95424,0.5414,1.25779,16.6026,41.3648,11.1147,18.0955,14.3693,13.7646,26.0755,26.1531,0.61099
"961","1981","Somalia",25.7402,25.9267,26.8355,27.5625,28.1482,28.0892,26.8824,27.3646,27.7532,26.4519,25.8006,24.8298,1.05814,1.86408,53.6719,96.1853,61.5783,7.25809,17.9016,16.3183,14.2221,24.452,25.8649,19.6164
"973","1982","Somalia",25.4845,26.5026,27.4028,27.5498,27.4801,27.6854,27.4041,27.1647,27.7479,25.699,25.8075,25.3831,1.64969,1.14587,6.30338,55.376,52.0485,20.7517,21.4583,7.48589,11.2009,131.574,66.7176,8.53698
"985","1983","Somalia",24.933,26.0697,27.7272,28.4662,27.9691,28.0091,27.9293,27.8708,28.0734,26.913,25.655,24.8313,3.33918,3.48183,0.95265,49.6795,44.8369,17.4825,15.1247,13.7805,21.0241,14.5758,15.2462,2.40015
"997","1984","Somalia",24.4633,24.5557,27.2766,28.6995,27.8094,27.5971,26.991,27.2356,27.2222,26.1906,25.2934,24.6188,2.44937,0.81109,0.73126,27.9527,53.5597,28.2534,9.19243,1.69544,35.676,25.9198,31.9379,22.3845
"1009","1985","Somalia",25.3213,25.3155,26.7038,27.867,27.868,27.731,27.0381,27.4846,27.6143,26.7694,26.1236,24.8623,0.8516,1.15933,18.6347,55.1719,56.1819,3.82617,22.5807,7.68156,16.9368,27.5582,23.8622,4.6697
"1021","1986","Somalia",24.6597,26.4419,27.286,27.6304,27.9031,28.2589,27.6103,27.2531,27.7487,27.0035,26.3547,24.922,0.36243,1.62374,10.9626,99.8505,59.6682,14.7546,8.77819,3.77762,7.33981,12.5335,20.699,5.64226
"1033","1987","Somalia",24.9776,26.1086,27.5151,27.9702,27.7528,27.8031,27.7285,28.0784,28.6532,27.4592,26.2166,25.7475,1.07175,0.84513,9.04882,28.0435,110.673,16.0415,6.7849,11.7447,11.1211,47.6489,36.0185,1.54427
"1045","1988","Somalia",25.9533,27.2555,27.8891,28.4886,28.6203,28.3909,27.3972,27.4644,28.0791,26.8337,24.9432,24.7221,1.3642,2.30413,7.65264,119.395,21.7152,40.8773,18.9344,5.688,11.4407,13.4591,32.013,4.8878
"1057","1989","Somalia",24.8732,25.6555,27.0466,26.7348,27.6412,27.5766,26.9866,27.2747,27.861,26.8189,25.656,25.6149,1.14696,2.28613,26.7241,79.2387,50.7953,9.62328,4.06226,8.15205,19.9197,70.4551,66.8875,30.9692
"1069","1990","Somalia",25.1983,26.5307,26.9478,27.7959,28.9018,28.0601,27.2652,27.477,28.2584,26.8855,26.1572,24.8923,1.19489,3.26397,32.0118,112.238,16.5265,3.31165,6.30671,5.71135,5.43184,45.253,18.3643,44.6351
"1081","1991","Somalia",25.9529,26.6285,27.3426,28.6574,28.273,28.171,27.3306,27.4596,27.2762,26.9617,25.5721,25.4181,1.90271,5.15496,32.6312,49.1921,48.8049,5.42472,10.014,5.10708,6.0715,14.2402,9.21253,15.1269
"1093","1992","Somalia",24.2763,25.9342,27.64,28.6438,28.7748,28.4749,27.3349,26.7967,27.3539,26.529,25.7364,25.4249,2.52091,2.45117,3.76188,30.5779,29.3138,4.69445,5.30329,8.20082,24.832,23.1491,38.63,31.0904
"1105","1993","Somalia",25.112,25.3008,27.4051,28.0018,27.9462,28.0185,26.8735,26.782,27.8588,26.7033,25.9066,24.769,4.5151,4.19767,3.60823,51.9478,47.6195,33.1957,18.7854,5.43977,10.349,36.7142,18.0022,4.47107
"1117","1994","Somalia",24.9957,25.8087,27.5661,28.9741,28.4613,28.5357,27.083,27.0694,27.3299,26.3831,24.9563,24.8439,1.24094,1.0858,3.68285,41.1851,47.263,5.47611,12.0133,8.97164,22.1359,47.7833,91.1808,6.88079
"1129","1995","Somalia",24.8519,26.4298,27.3196,28.3619,28.6616,27.9877,27.4127,27.4554,28.2693,27.248,26.061,25.9288,1.38285,3.7907,13.3303,67.3737,20.2288,3.5607,12.892,21.6733,6.35651,61.4003,36.7447,10.2329
"1141","1996","Somalia",25.9594,26.6282,27.7678,29.5343,28.1285,27.2416,27.1983,27.1245,28.0657,26.7844,25.5625,25.1099,3.90496,2.20427,15.3226,40.3282,64.3608,14.645,6.39711,6.56612,6.47699,11.3012,21.1926,3.69791
"1153","1997","Somalia",25.4404,25.8013,27.5196,27.74,28.2879,27.8525,27.8203,27.7833,28.3399,26.5344,26.0021,25.0273,2.07263,1.36243,17.7178,73.3215,18.2593,16.8395,7.10056,4.48613,6.67641,108.588,89.7713,54.8645
"1165","1998","Somalia",25.8794,26.9784,28.1291,29.3119,28.8971,29.1047,27.6333,27.3798,28.0408,27.4214,25.6976,25.1106,4.98786,2.55776,7.66153,50.0335,103.177,10.1123,11.6164,8.50802,5.93402,16.5715,23.8478,2.43317
"1177","1999","Somalia",25.5295,26.4859,27.1794,28.6705,28.7383,27.7702,27.0624,26.5153,27.8992,26.0667,25.2105,24.7433,1.37879,1.25219,28.5385,26.4603,44.8158,17.3888,6.47566,12.2026,18.7668,48.7473,25.5698,6.27515
"1189","2000","Somalia",24.7036,26.0631,27.2711,28.9657,28.2386,28.1833,27.895,27.2253,27.6329,26.4622,26.743,25.1792,2.32468,1.85243,8.3953,43.6635,61.5413,14.7483,9.58824,15.2957,15.5289,46.2303,32.7017,7.76353
"1201","2001","Somalia",25.5675,26.2614,27.532,29.0231,28.2999,27.6628,27.6155,26.6587,27.8531,27.648,25.6944,25.5995,2.63541,2.84791,11.5531,35.1843,38.2937,13.8912,9.82855,23.0922,12.294,27.9667,32.2686,11.8911
"1213","2002","Somalia",25.229,26.2601,27.7489,28.9481,29.6532,28.251,28.0943,27.973,28.1858,26.3297,26.5161,26.3862,3.02573,2.52333,6.63182,72.4277,31.9692,7.7073,7.25977,8.25176,13.3296,68.7274,46.2258,22.0531
"1225","2003","Somalia",25.7306,27.1418,27.9306,29.339,29.738,28.9319,27.3604,27.4895,27.1542,26.9708,26.3526,25.3291,2.50471,2.32795,9.51417,70.9801,52.7513,18.9718,15.716,8.05384,13.7576,45.3579,38.0468,7.6495
"1237","2004","Somalia",26.1848,26.4423,27.4436,28.524,29.4295,28.3193,27.7933,27.9705,27.8486,26.0144,25.9829,25.8446,4.15678,3.40414,12.9519,62.5626,51.775,16.7542,13.0469,10.1261,11.4889,60.6967,38.0684,9.4021
"1249","2005","Somalia",25.5398,27.0165,28.2412,29.0828,28.5835,27.0852,27.3382,27.9476,28.3926,27.1037,26.1346,24.7752,3.33962,2.99213,13.9018,47.0908,54.9754,20.2202,14.1023,9.48718,15.151,45.1524,32.7539,9.13129
"1261","2006","Somalia",25.4241,27.2021,27.8813,28.2214,28.8659,28.6637,27.458,27.2245,27.9859,27.5151,26.2901,25.1586,3.49794,2.67969,13.8594,61.1125,58.6675,15.6391,18.4127,10.2358,15.3171,47.4044,36.7054,11.9319
