"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1901","Mozambique","Jan","MOZ","26.3635","200.741"
"2","1901","Mozambique","Feb","MOZ","25.6025","234.559"
"3","1901","Mozambique","Mar","MOZ","25.4071","143.11"
"4","1901","Mozambique","Apr","MOZ","24.0649","118.877"
"5","1901","Mozambique","May","MOZ","21.6647","30.5943"
"6","1901","Mozambique","Jun","MOZ","19.2818","46.886"
"7","1901","Mozambique","Jul","MOZ","18.8758","10.5544"
"8","1901","Mozambique","Aug","MOZ","20.4946","11.6046"
"9","1901","Mozambique","Sep","MOZ","22.0076","37.3478"
"10","1901","Mozambique","Oct","MOZ","24.1365","54.2858"
"11","1901","Mozambique","Nov","MOZ","25.6942","64.7276"
"12","1901","Mozambique","Dec","MOZ","25.7472","189.068"
"13","1902","Mozambique","Jan","MOZ","25.6918","268.744"
"14","1902","Mozambique","Feb","MOZ","25.6292","140.458"
"15","1902","Mozambique","Mar","MOZ","25.2497","229.141"
"16","1902","Mozambique","Apr","MOZ","24.7855","38.8182"
"17","1902","Mozambique","May","MOZ","21.8699","20.677"
"18","1902","Mozambique","Jun","MOZ","20.2042","5.71117"
"19","1902","Mozambique","Jul","MOZ","20.2948","7.44279"
"20","1902","Mozambique","Aug","MOZ","21.2876","6.36268"
"21","1902","Mozambique","Sep","MOZ","23.5356","14.2367"
"22","1902","Mozambique","Oct","MOZ","23.9331","29.6227"
"23","1902","Mozambique","Nov","MOZ","25.9773","88.5535"
"24","1902","Mozambique","Dec","MOZ","26.4558","62.3895"
"25","1903","Mozambique","Jan","MOZ","26.1177","233.477"
"26","1903","Mozambique","Feb","MOZ","26.0279","88.9708"
"27","1903","Mozambique","Mar","MOZ","25.615","89.8343"
"28","1903","Mozambique","Apr","MOZ","24.8341","49.3749"
"29","1903","Mozambique","May","MOZ","22.9561","34.0373"
"30","1903","Mozambique","Jun","MOZ","20.2417","5.07014"
"31","1903","Mozambique","Jul","MOZ","19.2697","8.47203"
"32","1903","Mozambique","Aug","MOZ","21.2318","14.6133"
"33","1903","Mozambique","Sep","MOZ","23.5696","9.44577"
"34","1903","Mozambique","Oct","MOZ","25.1679","22.2879"
"35","1903","Mozambique","Nov","MOZ","25.5458","91.364"
"36","1903","Mozambique","Dec","MOZ","25.3993","167.841"
"37","1904","Mozambique","Jan","MOZ","25.1115","265.221"
"38","1904","Mozambique","Feb","MOZ","24.7951","190.999"
"39","1904","Mozambique","Mar","MOZ","24.1179","220.447"
"40","1904","Mozambique","Apr","MOZ","24.2629","83.511"
"41","1904","Mozambique","May","MOZ","21.4283","50.983"
"42","1904","Mozambique","Jun","MOZ","20.3584","26.6103"
"43","1904","Mozambique","Jul","MOZ","18.698","14.6943"
"44","1904","Mozambique","Aug","MOZ","20.4655","9.00712"
"45","1904","Mozambique","Sep","MOZ","21.424","7.73282"
"46","1904","Mozambique","Oct","MOZ","24.5912","42.0856"
"47","1904","Mozambique","Nov","MOZ","26.0188","67.2635"
"48","1904","Mozambique","Dec","MOZ","24.8831","267.647"
"49","1905","Mozambique","Jan","MOZ","26.0479","128.779"
"50","1905","Mozambique","Feb","MOZ","25.5925","219.792"
"51","1905","Mozambique","Mar","MOZ","24.3813","161.004"
"52","1905","Mozambique","Apr","MOZ","23.3695","38.3932"
"53","1905","Mozambique","May","MOZ","21.7254","10.2929"
"54","1905","Mozambique","Jun","MOZ","21.1542","4.3036"
"55","1905","Mozambique","Jul","MOZ","18.8182","18.8089"
"56","1905","Mozambique","Aug","MOZ","21.2241","6.91429"
"57","1905","Mozambique","Sep","MOZ","23.5536","6.6644"
"58","1905","Mozambique","Oct","MOZ","26.1717","15.4735"
"59","1905","Mozambique","Nov","MOZ","26.1312","103.598"
"60","1905","Mozambique","Dec","MOZ","26.4102","163.949"
"61","1906","Mozambique","Jan","MOZ","26.7719","215.064"
"62","1906","Mozambique","Feb","MOZ","25.0005","248.581"
"63","1906","Mozambique","Mar","MOZ","24.8154","139.479"
"64","1906","Mozambique","Apr","MOZ","23.2063","29.8591"
"65","1906","Mozambique","May","MOZ","22.0175","22.8874"
"66","1906","Mozambique","Jun","MOZ","19.8176","6.72493"
"67","1906","Mozambique","Jul","MOZ","19.1461","16.6499"
"68","1906","Mozambique","Aug","MOZ","20.0571","5.70352"
"69","1906","Mozambique","Sep","MOZ","22.4006","12.0386"
"70","1906","Mozambique","Oct","MOZ","24.1038","48.9062"
