"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Gibraltar","Apr","GIB","14.0225","56.3349"
"2","1991","Gibraltar","Aug","GIB","25.6375","8.1275"
"3","1991","Gibraltar","Dec","GIB","11.955","58.1925"
"4","1991","Gibraltar","Feb","GIB","9.815","135.79"
"5","1991","Gibraltar","Jan","GIB","10.33","56.135"
"6","1991","Gibraltar","Jul","GIB","24.96","1.545"
"7","1991","Gibraltar","Jun","GIB","21.905","3.905"
"8","1991","Gibraltar","Mar","GIB","12.8875","106.587"
"9","1991","Gibraltar","May","GIB","17.1275","2.0575"
"10","1991","Gibraltar","Nov","GIB","13.565","33.9425"
"11","1991","Gibraltar","Oct","GIB","16.5975","123.902"
"12","1991","Gibraltar","Sep","GIB","23.3575","49.8625"
"13","1992","Gibraltar","Apr","GIB","15.4","55.5275"
"14","1992","Gibraltar","Aug","GIB","25.1399","0.56"
"15","1992","Gibraltar","Dec","GIB","12.28","48.0525"
"16","1992","Gibraltar","Feb","GIB","11.4825","46.5175"
"17","1992","Gibraltar","Jan","GIB","10.02","14.6375"
"18","1992","Gibraltar","Jul","GIB","24.33","2.9625"
"19","1992","Gibraltar","Jun","GIB","18.8225","59.8675"
"20","1992","Gibraltar","Mar","GIB","13.1425","48.2525"
"21","1992","Gibraltar","May","GIB","18.9725","9.775"
"22","1992","Gibraltar","Nov","GIB","14.14","12.0725"
"23","1992","Gibraltar","Oct","GIB","16.7175","81.535"
"24","1992","Gibraltar","Sep","GIB","22.04","20.2925"
"25","1993","Gibraltar","Apr","GIB","14.37","81.9199"
"26","1993","Gibraltar","Aug","GIB","24.34","4.9"
"27","1993","Gibraltar","Dec","GIB","11.5875","11.9"
"28","1993","Gibraltar","Feb","GIB","11.005","77.535"
"29","1993","Gibraltar","Jan","GIB","10.065","26.705"
"30","1993","Gibraltar","Jul","GIB","24.6275","0.15"
"31","1993","Gibraltar","Jun","GIB","21.0574","2.5525"
"32","1993","Gibraltar","Mar","GIB","13.2","97.02"
"33","1993","Gibraltar","May","GIB","16.735","68.315"
