Temperature - (Celsius), Year, Month, Country, ISO3
-3.1933, 1991, Jan, Uzbekistan, UZB
-1.8249, 1991, Feb, Uzbekistan, UZB
4.34308, 1991, Mar, Uzbekistan, UZB
15.3652, 1991, Apr, Uzbekistan, UZB
19.3047, 1991, May, Uzbekistan, UZB
25.5652, 1991, Jun, Uzbekistan, UZB
27.8933, 1991, Jul, Uzbekistan, UZB
24.8688, 1991, Aug, Uzbekistan, UZB
19.7569, 1991, Sep, Uzbekistan, UZB
13.9672, 1991, Oct, Uzbekistan, UZB
5.77531, 1991, Nov, Uzbekistan, UZB
0.32863, 1991, Dec, Uzbekistan, UZB
-0.7202, 1992, Jan, Uzbekistan, UZB
1.58489, 1992, Feb, Uzbekistan, UZB
3.0564, 1992, Mar, Uzbekistan, UZB
13.6048, 1992, Apr, Uzbekistan, UZB
17.4163, 1992, May, Uzbekistan, UZB
24.3368, 1992, Jun, Uzbekistan, UZB
27.0091, 1992, Jul, Uzbekistan, UZB
23.5309, 1992, Aug, Uzbekistan, UZB
18.7718, 1992, Sep, Uzbekistan, UZB
11.003, 1992, Oct, Uzbekistan, UZB
7.14996, 1992, Nov, Uzbekistan, UZB
1.65948, 1992, Dec, Uzbekistan, UZB
-1.8169, 1993, Jan, Uzbekistan, UZB
-0.4845, 1993, Feb, Uzbekistan, UZB
4.40944, 1993, Mar, Uzbekistan, UZB
13.6953, 1993, Apr, Uzbekistan, UZB
18.4655, 1993, May, Uzbekistan, UZB
25.1875, 1993, Jun, Uzbekistan, UZB
27.4438, 1993, Jul, Uzbekistan, UZB
24.4803, 1993, Aug, Uzbekistan, UZB
18.7681, 1993, Sep, Uzbekistan, UZB
10.4279, 1993, Oct, Uzbekistan, UZB
1.55942, 1993, Nov, Uzbekistan, UZB
-3.5099, 1993, Dec, Uzbekistan, UZB
-3.4235, 1994, Jan, Uzbekistan, UZB
-5.4482, 1994, Feb, Uzbekistan, UZB
4.577, 1994, Mar, Uzbekistan, UZB
12.5438, 1994, Apr, Uzbekistan, UZB
20.6722, 1994, May, Uzbekistan, UZB
25.9477, 1994, Jun, Uzbekistan, UZB
26.4038, 1994, Jul, Uzbekistan, UZB
26.0435, 1994, Aug, Uzbekistan, UZB
18.1447, 1994, Sep, Uzbekistan, UZB
12.9958, 1994, Oct, Uzbekistan, UZB
7.74281, 1994, Nov, Uzbekistan, UZB
-1.6884, 1994, Dec, Uzbekistan, UZB
-1.5491, 1995, Jan, Uzbekistan, UZB
1.53621, 1995, Feb, Uzbekistan, UZB
5.73668, 1995, Mar, Uzbekistan, UZB
16.6201, 1995, Apr, Uzbekistan, UZB
20.5648, 1995, May, Uzbekistan, UZB
26.1661, 1995, Jun, Uzbekistan, UZB
28.7513, 1995, Jul, Uzbekistan, UZB
26.228, 1995, Aug, Uzbekistan, UZB
19.7768, 1995, Sep, Uzbekistan, UZB
11.9003, 1995, Oct, Uzbekistan, UZB
8.49284, 1995, Nov, Uzbekistan, UZB
-1.9204, 1995, Dec, Uzbekistan, UZB
-5.2182, 1996, Jan, Uzbekistan, UZB
-2.8434, 1996, Feb, Uzbekistan, UZB
2.35079, 1996, Mar, Uzbekistan, UZB
11.843, 1996, Apr, Uzbekistan, UZB
20.5556, 1996, May, Uzbekistan, UZB
25.8443, 1996, Jun, Uzbekistan, UZB
28.1832, 1996, Jul, Uzbekistan, UZB
24.9232, 1996, Aug, Uzbekistan, UZB
20.1483, 1996, Sep, Uzbekistan, UZB
11.5568, 1996, Oct, Uzbekistan, UZB
3.99095, 1996, Nov, Uzbekistan, UZB
