"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"121","1911","Macedonia",14.7625,15.375,18.7843,21.5312,24.8875,28.4875,27.8156,27.8375,27.2031,23.2468,20.1968,17.575,24.5562,1.68125,124.856,150.621,508.815,127.965,211.056,456.856,97.0999,157.29,84.7218,13.6062
"133","1912","Macedonia",14.2625,15.6968,18.6468,21.9718,26.4281,27.525,28.225,27.9906,26.4249,24.2593,20.2062,15.9875,95.0656,82.5999,153.487,95.5093,133.871,428.106,145.971,354.274,70.0093,1.19062,7.75312,150.437
"145","1913","Macedonia",14.85,15.8687,16.6343,22.3312,25.0656,27.3875,28.2375,27.9406,27.0125,24.3062,20.6656,15.6125,35.95,62.8624,209.884,67.8718,204.449,463.446,264.946,316.762,408.968,62.5562,34.5093,67.4937
"157","1914","Macedonia",16.5531,16.7781,19.6843,22.3593,26.0375,27.4437,28.35,28.1281,26.9625,24.9843,20.4062,17.275,0.72187,86.2093,46.4031,156.081,355.887,263.912,634.337,205.05,302.271,140.89,156.684,44.65
"169","1915","Macedonia",15.4625,17.0656,18.3562,23.6562,24.5281,27.6875,28.3875,28.8281,27.4656,26.1875,21.3031,17.1562,14.2093,20.5406,106.487,80.9343,311.684,259.206,309.45,238.59,76.9562,274.465,80.8187,40.1843
"181","1916","Macedonia",15.9218,15.375,15.8968,22.3406,26.3406,26.9468,28.525,28.3031,27.275,24.1968,19.9187,16.725,95.4687,39.7718,32.6156,121.446,269.668,584.815,179.396,200.118,197.503,33.7187,1.92187,3.65937
"193","1917","Macedonia",13.1625,15.0406,16.6343,21.3812,24.3375,27.5843,27.525,28.0687,27.9375,24.9781,19.8656,14.8562,13.2781,17.2593,112.203,164.112,193.015,324.125,583.99,305.674,98.6656,79.3781,3.52187,55.3218
"205","1918","Macedonia",12.4437,15.3593,18.3156,22.1406,25.0187,26.825,27.8875,26.7781,26.9843,24.7312,20.3687,18.1968,0.71562,8.70312,50.1375,95.0937,270.524,547.575,342.537,760.181,290.837,2.30625,152.593,14.0562
"217","1919","Macedonia",15.9625,14.2875,20.2093,23.0625,25.4625,28.3781,28.2968,28.5781,26.8156,23.4968,19.8187,15.8156,27.2812,64.1125,59.5562,220.94,201.356,358.096,371.718,468.509,72.0812,102.409,99.9531,35.4249
"229","1920","Macedonia",14.9625,14.5625,17.8593,21.4406,25.5031,27.2281,28.3281,27.6906,27.6156,24.3843,21.3468,17.7156,2.525,111.768,66.8968,193.324,344.978,355.375,448.875,455.621,268.478,149.912,157.928,55.3406
"241","1921","Macedonia",14.7,15.3406,18.1968,22.6843,25.6406,27.2906,28.05,28.2781,26.5218,24.2687,20.5812,17.7875,8.39687,32.3062,127.746,67.7437,577.362,343.825,217.362,327.309,317,4.73125,14.5718,13.0031
"253","1922","Macedonia",15.5625,17.05,18.4968,22.5812,26.7187,27.7156,28.4843,28.2781,27.1124,24.4437,19.8312,16.075,99.5718,141.209,157.621,56.5468,264.149,243.296,288.528,404.103,219.628,98.0843,8.85,23.2187
"265","1923","Macedonia",15.8625,15.0656,19.5281,22.6906,26.1906,27.2375,28.0156,27.7687,27.4625,24.3937,21.8656,17.5718,4.125,24.2812,37.7468,180.39,103.803,374.781,426.431,611.259,131.078,333.768,17.2312,13.5812
"277","1924","Macedonia",16.7625,15.5531,17.8468,21.8406,27.3625,27.1875,28.1093,28.3281,28.2156,24.9468,19.9062,16.6281,42.4968,136.231,6.31875,140.684,275.421,531.828,334.493,344.475,154.725,191.665,0,13.325
"289","1925","Macedonia",13.6531,13.2968,18.3562,19.2937,26.1406,27.7781,28.625,28.8281,27.8281,23.8968,21.9562,16.7125,119.537,24.7781,257.906,230.996,159.962,393.046,321.837,211.737,152.121,54.3343,29.9531,15.9906
"301","1926","Macedonia",16.0593,15.5875,18.4062,21.5187,25.6531,25.9875,28.2875,28.4781,28.1375,23.6968,20.5656,16.9156,13.8781,86.2312,146.115,341.109,212.712,230.015,504.246,279.278,272.765,148.24,122.35,18.5093
"313","1927","Macedonia",15.5906,14.8468,16.2593,20.4812,25.4031,27.8281,28.0156,28.6,26.875,24.2093,21.5656,18.5156,12.5812,110.468,187.156,195.115,493.275,322.009,484.909,385.296,131.328,121.625,75.7312,42.5812
"325","1928","Macedonia",16.5718,14.6156,18.575,22.55,26.1812,27.0968,29.2281,28.4281,27.9656,24.0468,20.7812,18.5062,68.2906,73.0031,157.496,137.84,380.678,368.056,126.803,381.321,74.2937,8.67187,49.0531,1.96562
"337","1929","Macedonia",16.5875,15.3343,18.6875,22.225,26.6406,28.4875,28.1156,28.0437,27.825,24.7468,19.3437,17.7968,28.8562,30.8375,24.25,98.025,217.753,226.231,502.843,401.921,188.721,2.57812,48.8624,32.3093
"349","1930","Macedonia",12.7343,15.9812,18.2374,24.2375,26.8875,28.1187,28.3906,28.4312,26.9437,24.7468,20.9968,17.5968,75.2031,47.7656,235.968,98.8156,169.206,260.259,549.521,197.546,400.253,70.4218,10.9031,48.7281
"361","1931","Macedonia",16.4875,15.8,18.6093,22.8,25.9687,27.7968,28.475,28.5531,27.65,23.35,21.1593,17.2062,12.3687,17.7406,141.065,280.187,221.362,363.593,261.381,351.537,337.234,32.0687,30.9,142.543
"373","1932","Macedonia",15.6968,13.8156,17.5187,22.5406,27.9062,28.0468,27.9468,28.3406,26.875,24.2062,21.0687,16.6781,0.1,79.8812,86.1437,123.134,99.6531,491.581,574.596,462.103,175.375,20.6375,11.2812,104.146
"385","1933","Macedonia",12.5187,16.1375,18.0968,23.3375,26.9062,28.3781,28.5468,29.3843,28.2156,24.75,20.2062,17.7781,22.1781,11.975,35.2937,73.4781,155.393,422.365,274,97.7968,280.946,51.6718,153.506,75.8625
"397","1934","Macedonia",12.8531,15.8218,17.9968,20.7781,25.9937,27.525,27.8593,27.7468,28.2156,23.5468,20.5468,17.775,13.6812,42.1937,71.1437,73.3812,199.462,537.325,403.309,498.309,192.606,106.784,23.8812,44.0687
"409","1935","Macedonia",15.675,16.8687,19.7999,22.0625,26.2437,28.0375,28.1781,28.5281,26.6156,25.9187,21.9312,15.5,66.7781,45.7906,158.146,133.159,130.75,434.381,501.078,240.453,162.306,160.44,29.2062,40.9531
"421","1936","Macedonia",14.4062,15.7031,15.0593,22.5218,25.8468,28.3281,28.5562,28.3687,27.4031,23.9781,21.1812,17.9625,14.6343,95.0687,38.1281,138.134,265.959,199.103,271.174,435.896,300.456,40.2718,5.58125,33.1593
"433","1937","Macedonia",16.1625,16.2374,18.8468,23.0781,26.6687,27.8156,28.6875,28.0343,28.2406,25.5093,21.3062,18.025,88.3906,23.6906,112.974,94.2437,321.243,269.268,337.765,445.246,258.387,74.6562,15.3593,14.0187
"445","1938","Macedonia",15.8625,14.9875,17.7312,23.1468,26.7031,29.2781,28.3875,28.1031,27.975,25.6718,20.5625,17.975,14.5156,123.753,177.137,63.8593,250.706,63.2218,273.431,369.003,167.356,101.884,12.1218,5.64375
"457","1939","Macedonia",15.9125,17.4874,19.1093,21.1125,25.5,27.7593,28.4,28.2531,27.4906,25.2,21.525,16.0875,35.5718,5.1875,115.187,337.162,291.128,255.687,322.862,306.859,139.493,51.3187,130.3,0.12187
"469","1940","Macedonia",15.9656,16.9406,18.0468,20.7843,25.3218,27.5,28.6,27.9249,28.6062,25.7718,21.4718,18.8593,5.3625,29.9343,222.046,175.012,246.212,596.378,474.39,561.924,79.6843,43.1593,69.0656,5.37812
"481","1941","Macedonia",18.1968,17.0156,18.5093,21.5531,26.0625,27.875,28.7593,28.6218,26.9,24.8531,20.6156,17.2593,144,155.703,234.221,221.437,213.403,479.253,552.44,334.509,103.121,68.1218,36.5718,72.6468
"493","1942","Macedonia",15.325,14.8937,20.2468,22.2812,25.5406,28.2093,27.8281,28.1,27.2156,24.7687,21.7531,16.4625,7.75937,46.1156,160.796,174.862,294.746,250.984,651.75,250.993,88.5562,189.824,54.075,16.6781
"505","1943","Macedonia",15.3781,15.4843,19.3812,21.9562,26.4249,27.2593,27.8406,27.5843,27.7937,24.9062,21.4,17.4125,2.40625,31.375,102.243,138.156,184.09,337.781,413.137,459.303,221.209,34.1812,12.8468,26.55
"517","1944","Macedonia",17.1375,15.8781,18.5218,22.475,25.525,26.8343,28.0187,27.4906,27.7281,24.975,21.8812,13.6281,2.00312,38.5843,79.6031,161.39,355.603,572.696,349.415,437.665,154.14,173.312,96.4968,18.9843
"529","1945","Macedonia",13.925,11.4562,17.7375,21.6156,24.1093,27.4875,28.4218,27.8218,27.2812,22.7187,21.8187,16.6343,22.0875,137.6,24.0281,198.878,167.574,252.096,247.437,387.128,294.765,22.0906,72.2687,49.5125
"541","1946","Macedonia",16.6187,17.9437,19.0937,24.1531,26.1343,27.9156,28.0031,28.1968,27.9562,23.925,21.3624,16.0937,41.2031,7.375,76.675,35.4812,327.149,400.925,386.734,246.775,168.678,112.284,10.3718,81.3156
"553","1947","Macedonia",16.3718,13.5875,17.7343,21.0562,25.8406,26.9468,27.95,27.825,27.1718,23.2062,20.6937,16.2843,97.4031,25.1812,106.056,103.206,216.262,512.5,464.371,406.662,343.365,54.6093,23.7,14.9093
"565","1948","Macedonia",14.8125,16.7093,19.8531,22.6437,26.1281,27.1625,27.6625,28.225,26.9593,24.3968,18.5281,18.6343,21.9,10.8687,31.9656,154.446,195.125,404.646,587.403,320.774,299.475,96.7968,9.39062,43.5906
"577","1949","Macedonia",14.4437,17.0875,19.2218,22.1562,26.8187,28.0031,28.625,28.1906,28.0031,24.7062,20.7781,17.8093,7.16875,119.006,24.1875,133.475,154.081,448.806,234.431,439.606,257.368,90.5468,138.165,28.0937
"589","1950","Macedonia",17.9125,15.375,19.8875,21.3812,25.6406,26.7968,28.8125,28.1281,28.275,25.675,20.7687,15.1,49.8156,32.35,45.725,165.871,367.265,366.125,288.784,336.603,229.278,111.709,99.925,8.8125
"601","1951","Macedonia",14.5625,16.2625,16.0968,21.1375,25.7406,26.7,28.5968,28.4906,27.8531,25.1843,20.5468,17.875,45.2374,36.7156,144.628,220.05,347.012,524.428,225.634,398.659,155.509,118.099,110.934,23.0812
"613","1952","Macedonia",16.3656,16.225,19.2718,22.6718,27.6906,28.2875,28.8281,28.35,27.4375,24.8562,21.9437,14.8781,27.2375,40.2125,79.9312,202.834,225.631,433.309,288.762,369.262,589.846,19.9218,3.38125,25.475
"625","1953","Macedonia",15.4906,16.3781,19.1062,19.6812,25.1,28.1406,29.2281,29.3656,26.8125,25.9968,21.2593,17.3187,46.3624,100.8,152.546,139.271,295.265,342.153,179.093,282.784,522.921,90.4656,55.0343,120.49
"637","1954","Macedonia",17.3062,16.0781,16.175,22.1687,26.9093,28.0937,29.1437,28.6281,27.6562,24.5843,21.7812,15.1406,41.1749,37.1906,57.9718,176.096,101.387,391.431,148.793,320.853,197.393,42.1906,103.887,3.0875
"649","1955","Macedonia",13.2,17.1781,20.1375,22.4187,26.375,27.3,27.625,28.075,28.4781,24.4218,19.2656,17.6218,4.8625,3.63437,42.2687,109.559,418.79,369.934,616.853,446.409,127.868,14.5812,66.4718,21.2312
"661","1956","Macedonia",13.6406,15.6531,18.3687,23.8781,25.8843,28.1281,28.9906,28.4312,28.0593,24.8843,19.1187,15.8156,76.3874,89.2281,18.9468,74.3156,198.418,439.787,195.287,291.409,125.496,42.4031,62.9281,26.7625
"673","1957","Macedonia",16.4343,12.2031,17.2312,22.8843,25.5906,27.2875,28.7406,28.8312,27.2125,23.4156,21.5062,18.1781,13.0812,111.834,133.959,118.2,659.709,315.762,345.649,292.584,405.521,122.809,3.02812,13.275
"685","1958","Macedonia",14.6906,14.425,20.3093,24.1781,26.9531,27.7,28.625,28.1406,27.6531,23.8125,20.3062,17.8125,75.7531,110.224,120.99,74.4375,157.946,316.625,395.537,220.931,343.4,52.4843,1.24687,10.2343
"697","1959","Macedonia",14.7468,16.7156,19.125,23.4312,26.0656,28.0781,28.4281,28.3281,27.1718,24.9593,21.7343,17.7406,7.9875,228.75,84.0093,206.634,172.246,744.003,371.528,485.325,282.346,2.6625,3.49375,19.4187
"709","1960","Macedonia",15.8281,17.85,21.7,21.6093,25.225,27.8,28.7281,28.4,27.6562,24.475,21.3468,16.275,32.0656,1.60312,106.375,65.4437,327.681,538.065,128.687,606.478,293.475,32.1124,128.403,18.7031
"721","1961","Macedonia",14.6437,15.2625,18.7812,22.6281,26.0812,28.6375,28.525,28.1875,27.175,25.4937,21.9156,17.8312,9.21562,70.9187,81.2406,367.846,174.484,146.212,453.731,451.846,510.89,52.1593,106.125,23.1375
"733","1962","Macedonia",13.5093,16.4562,18.1906,21.1031,26.5031,27.3218,29.0843,29.1375,27.6375,24.725,19.6656,16.7875,12.1437,92.7937,30.0781,69.0531,292.478,470.828,145.203,145.915,346.909,114.553,39.4312,1.0375
"745","1963","Macedonia",13.1718,15.3218,18.9093,23.2406,28.2687,27.8468,27.8875,28.7031,28.5968,24.4312,22.0062,17.1687,13.4343,1.24687,13.5375,21.6687,16.25,232.787,291.818,167.675,118.371,39.15,49.2062,1.15937
"757","1964","Macedonia",15.3625,13.425,18.4312,24.7812,26.0625,27.225,29.125,28.1968,27.525,25.5562,20.2531,16.3718,123.49,15.4906,56.8218,10.7687,343.575,272.134,106.009,435.121,442.746,472.678,4.04062,3.15625
"769","1965","Macedonia",16.0937,17.7999,18.5343,21.8687,25.3375,26.7062,28.2843,28.5343,26.8093,24.7781,22.0687,16.6125,15.9812,25.3562,19.875,296.159,160.862,317.853,310.462,150.106,599.809,212.856,155.193,8.65312
"781","1966","Macedonia",17.1375,17.6968,20.5343,23.5375,25.4906,26.8,28.1875,28.9156,27.1124,25.1968,21.7343,17.5,1.4875,121.812,143.071,245.7,166.428,713.509,498.534,211.681,19.6812,11.5312,7.44375,12.3437
"793","1967","Macedonia",13.6,13.7875,19.1093,22.2625,27.6687,28.2468,29.4343,28.2187,26.65,23.9437,21.6187,13.95,14.7187,49.1749,11.6968,220.834,59.3281,329.131,165.537,551.959,170.259,26.6906,30.775,1.17812
"805","1968","Macedonia",15.8187,10.85,17.975,21.4218,25.9875,26.7718,28.9437,28.4375,27.625,24.0031,21.6593,20.4781,7.35312,116.946,217.087,12.1781,260.315,584.909,206.043,568.903,77.8968,82.4343,14.6375,44.5687
"817","1969","Macedonia",15.4593,13.0031,17.1625,21.8156,26.7656,26.775,28.8375,28.625,28.4656,24.4937,19.2031,15.9093,110.25,37.4218,94.9593,171.181,227.215,385.443,400.615,284.737,78.1875,56.6562,0.34687,0.13125
"829","1970","Macedonia",13.5562,17.3468,15.3312,21.1656,25.8406,27.8718,28.8687,28.2406,27.2625,24.0093,20.2562,17.225,41.325,4.9125,74.0156,16.8312,432.371,423.096,154.428,390.596,452.05,149.315,2.2875,76.675
"841","1971","Macedonia",13.3125,15.7656,18.3406,23.3218,25.6093,28.0312,28.6312,27.8937,27.5125,23.2968,19.8812,16.4281,33.9781,14.25,3.31875,26.3218,144.884,396.862,261.35,393.943,105.571,61.8281,0,188.103
"853","1972","Macedonia",15.3,14.175,19.4718,21.4937,25.5437,27.775,28.6375,27.5437,27.2125,24.8968,21.3687,16.5625,81.4968,28.5562,5.49375,108.037,576.315,621.437,136.368,469.793,145.293,48.4062,160.765,21.5906
"865","1973","Macedonia",14.8531,19.3312,20.925,23.7562,26.5781,27.3875,27.8875,27.5937,27.1406,23.9968,19.9687,15.5625,91.6718,16.3968,16.2593,139.262,458.121,375.887,605.553,643.712,355,19.6625,14.2968,0.03125
"877","1974","Macedonia",14.9406,13.7593,17.65,22.5156,26.6906,27.1906,28.375,28.4406,27.5781,24.8624,20.2718,16.8375,7.9375,32.1531,41.525,264.746,144.64,387.825,190.753,195.625,109.896,712.431,48.6375,208.025
"889","1975","Macedonia",15.4062,16.9093,18.7593,24.0968,26.0718,27.4531,28.5,27.9062,27.8312,24.7593,19.1562,13.6875,59.125,49.4749,113.15,224.85,586.206,611.631,296.121,427.05,113.031,471.468,25.3687,67.4156
"901","1976","Macedonia",14.9625,16.9875,17.675,21.2468,26,27.0375,27.9375,27.9937,26.625,24.2562,17.8781,16.65,6.7,12.45,31.1312,156.496,134.459,466.428,402.415,673.471,220,73.875,3.37187,2.40625
"913","1977","Macedonia",12.1906,13.7593,20.0343,24.2687,27.6781,28.5125,28.7468,28.875,27.4375,25.1968,19.7687,18.7374,32.0937,4.40625,7.92812,41.4218,222.081,209.209,311.293,175.85,380.75,145.556,9.89687,13.5875
"925","1978","Macedonia",15.1625,15.4906,18.1062,22.3312,25.1906,27.9375,29.0625,28.3406,27.5687,23.6,20.3437,17.8093,29.4156,23.2656,186.284,288.928,244.459,351.625,500.45,242.246,269.671,369.915,89.6187,27.4874
"937","1979","Macedonia",16.0406,18.1375,18.4718,22.0718,24.6937,26.9937,29.4812,28.2031,26.8375,23.8093,19.3656,18.1031,76.9937,9.6,122.931,220.906,282.531,363.075,301.44,514.396,387.665,0,19.7437,1.29062
"949","1980","Macedonia",15.7625,13.4468,19.9468,21.8687,25.125,28.2312,28.7406,28.8312,26.9125,25.2687,21.8812,17.375,7.19375,66.8343,121.112,165.787,238.393,192.912,421.859,232.371,198.362,89.3906,43.2468,0.37812
"961","1981","Macedonia",15.5812,16.725,20.5031,24.3593,24.7781,27.0093,28.0843,29.2406,27.3,24.0375,19.6187,15.5343,2.225,15.6375,162.862,126.49,286.399,116.678,403.371,153.684,297.5,142.556,95.6343,7.20312
"973","1982","Macedonia",16.5875,15.3156,18.9968,21.3531,25.3125,26.975,28.55,28.4406,27.425,25.45,21.3812,15.0906,23.3437,33.8156,49.6937,311.012,668.525,248.074,332.393,697.471,315.859,136.456,161.656,1.24687
"985","1983","Macedonia",13.825,14.2687,16.85,23.1468,25.9937,28.3875,29.3406,28.7406,28.175,25.6906,20.2562,15.575,132.946,303.225,449.768,198.484,413.206,392.506,127.946,327.337,399.581,241.481,0.09062,10.2281
"997","1984","Macedonia",12.5812,13.4187,17.8968,21.6781,24.6906,27.95,28.9468,28.1906,27.025,24.5812,21.4687,15.6656,5.44375,3.42187,36.3375,274.649,341.037,392.396,108.346,352.721,192.768,66.6843,15.6906,16.8718
"1009","1985","Macedonia",14.4375,15.25,16.1031,20.9343,26.9937,27.4406,28.2781,28.1625,26.6281,25.4625,21.4875,16.025,22.7281,258.153,94.2,283.846,93.7718,293.843,170.462,598.462,351.468,43.5468,40.1312,15.4468
"1021","1986","Macedonia",15.225,14.2281,17.5968,23.2437,26.1531,27.8375,28.4406,29.0406,27.725,24.4968,19.9218,17.2093,0.39062,90.0812,75.6562,138.403,340.584,441.35,448.518,336.484,183.225,72.5218,157.543,52.2343
"1033","1987","Macedonia",17.075,18.2125,21.1437,22.2437,25.5406,27.3625,28.7875,28.6531,26.9812,25.3687,20.9187,16.1343,14.2093,12.7875,315.012,349.462,413.915,257.625,590.231,185.531,88.2187,78.8218,102.84,0.31562
"1045","1988","Macedonia",16.8906,15.3125,16.0218,20.8656,26.7781,28.7375,29.0906,27.8437,27.3593,24.3125,19.1937,16.9562,3.54062,23.2156,56.2968,94.2812,111.618,247.284,340.009,526.178,71.9124,63.6625,43.8562,124.096
"1057","1989","Macedonia",14.7406,15.825,18.5093,22.4343,25.3031,27.7,28.8875,28.95,28.025,24.9312,20.85,16.825,47.7062,3.40937,69.1562,259.134,572.64,134.74,206.021,256.703,175.581,21.6437,28.2718,38.9468
"1069","1990","Macedonia",15.3468,15.9187,18.9218,21.7906,24.8843,27.95,29.0093,29.4625,27.8875,24.8562,21.7437,18.1343,73.3875,224.665,43.2125,214.503,96.2937,340.04,239.99,114.315,296.271,73.2593,70.5593,0.875
"1081","1991","Macedonia",15.9093,16.9875,20.0343,23.0187,26.4281,28.2781,28.6968,28.6781,27.9,24.3093,20.3406,17.625,44.5593,5.38125,58.8875,58.3968,64.4812,468.481,279.187,299.606,127.343,182.765,5.82812,16.0531
"1093","1992","Macedonia",14.8125,14.6031,17.35,22.5937,25.1,27.1749,28.1875,29.225,28.3531,23.9687,19.8156,18.6875,68.6031,171.45,244.296,415.971,409.512,616.512,368.378,124.584,108.118,17.2937,8.1625,78.0468
"1105","1993","Macedonia",13.5625,17.5343,19.2218,22.0187,25.9937,27.9593,29.3343,28.8187,27.5218,24.0718,21.0312,16.3656,37.3843,7.02812,76.5718,190.74,310.034,602.059,157.353,228.718,537.868,79.1781,171.306,12.0718
"1117","1994","Macedonia",16.4125,16.5218,17.3218,24.8593,27.475,27.7781,27.9906,27.9875,27.0718,24.4343,22.3812,18.8031,0.525,59.9062,42.2437,76.7281,140.103,403.034,599.803,640.575,212.371,9.00312,0.44062,156.959
"1129","1995","Macedonia",14.9625,14.7343,17.9843,22.9812,25.9281,28.4656,28.3343,27.5781,27.675,25.0468,20.2062,16.4156,31.8593,49.6812,81.875,81.95,96.2093,296.337,507.831,469.603,88.55,379.64,4.76875,10.8062
"1141","1996","Macedonia",15.9625,13.975,18.6281,20.1531,25.1406,28.575,28.9125,28.0843,27.4249,25.4218,22.0718,17.1718,2.47812,36.8656,118.137,174.553,302.125,345.415,290.571,339.759,382.05,26.0468,4.66562,1.71562
"1153","1997","Macedonia",15.8125,15.3781,19.8687,22.8281,25.9437,27.0812,27.7625,28.125,25.8406,25.3343,21.9031,17.6875,55.9281,126.737,69.8531,152.65,268.575,541.04,577.846,613.837,209.821,83.7249,13.2593,25.7031
"1165","1998","Macedonia",15.3312,16.5375,19.0468,24.9812,26.5968,27.8812,28.8187,29.4312,27.5218,25.9062,22.3781,18.2875,63.9031,153.543,61.8062,196.443,333.231,632.206,250.415,237.759,182.281,87.3406,46.0343,27.0125
"1177","1999","Macedonia",16.4375,18.1468,19.7093,24.1656,24.7281,28.65,28.6343,27.9249,27.5718,25.7375,21.2687,15.825,13.8,0.35312,38.7718,125.256,173.89,230.131,197.834,742.846,287.634,41.0562,26.9437,51.1781
"1189","2000","Macedonia",16.1531,14.8968,19.3093,23.1281,26.2562,28.1781,28.7437,28.3281,27.375,25.4968,20.1187,18.2031,120.518,41.6093,55.9812,524.775,167.199,310.284,311.968,431.3,88.7593,220.074,114.628,80.7718
"1201","2001","Macedonia",16.7625,16.7374,20.3437,22.475,26.6281,27.3875,28.0187,28.8343,27.7625,25.6968,20.6031,16.7937,70.6406,24.0968,77.7,160.99,213.684,412.806,636.765,324.087,410.403,18.0156,7.30937,69.1281
"1213","2002","Macedonia",16.375,18.15,21.3468,24.7312,27.0531,28.5968,28.4156,28.1687,26.6,24.4218,20.5687,17.275,34.6593,8.44375,179.912,16.6781,259.103,247.221,331.737,389.315,517.034,157.918,42.7062,83.7375
"1225","2003","Macedonia",15.3625,18.3093,19.0187,24.1812,26.9406,27.5343,29.7406,28.875,27.5468,24.8062,21.5781,16.6281,25.8718,12.4062,52.35,62.5093,234.718,496.459,86.5,340.331,362.437,35.7281,50.6562,2.15937
"1237","2004","Macedonia",15.0031,17,18.725,23.4437,26.1312,28.4781,28.275,28.6843,27.4843,24.1968,21.8593,17.9593,64.9656,65.9781,96.6718,120.803,226.803,138.953,313.587,393.246,157.131,2.4625,2.88437,0.78125
"1249","2005","Macedonia",14.75,15.4125,17.2187,23.0625,27.1312,27.6218,29.0343,28.1562,28.1687,25.6875,22.5343,16.1843,7.95625,32.8718,76.4,67.2656,394.606,614.368,241.328,537.225,240.396,8.67187,26.75,7.08437
"1261","2006","Macedonia",16.2312,17.4,18.5562,23.8687,25.6656,27.7875,29.0281,28.475,26.6937,26.4531,22.6156,17.4625,22.6687,57.4375,82.875,165.978,403.656,443.181,389.975,336.312,290.334,35.1062,132.853,36.275
"1273","2007","Macedonia",15.3531,19.3406,19.9343,21.6562,26.5125,28.1812,29.4593,28.1718,27.525,25.4187,20.4687,18.6687,38.1968,18.15,31.6687,139.059,257.5,482.465,83.5281,430.028,100.365,38.1656,14.5968,22.5187
"1285","2008","Macedonia",14.4531,12.6031,20.0593,23.2812,25.4718,26.7406,28.3187,28.4531,28.4875,26.1,20.9593,17.1906,56.5812,34.6343,70.15,194.675,299.871,363.825,407.293,267.621,178.89,157.475,35.1124,11.4
"1297","2009","Macedonia",14.25,20.4812,19.1343,22.1937,25.5062,27.7687,28.7718,29.2125,28.525,25.8968,19.2937,16.5843,1.42812,3.09062,188.459,128.625,235.3,325.615,316.109,262.668,267.743,23.6281,67.675,61.9375
"1309","2010","Macedonia",16.0875,17.3624,19.8375,20.9187,25.8031,26.6843,29.1375,28.7656,27.8593,24.2,20.6718,17.1718,44.6531,113.168,28.3531,131.103,245.231,422.018,310.781,235.696,513.643,38.9593,51.1468,30.4656
"1321","2011","Macedonia",11.9406,15.6625,16.975,22.9406,25.4562,28.2781,28.5125,29.0312,27.475,24.0968,22.4125,15.875,12.8968,30.375,29.5312,35.4593,168.54,466.693,240.343,133.931,130.734,159.309,141.568,1.52187
