Rainfall - (MM), Year, Month, Country, ISO3
99.0822, 1991, Jan, Northern Mariana Islands, NOR
36.6582, 1991, Feb, Northern Mariana Islands, NOR
73.4235, 1991, Mar, Northern Mariana Islands, NOR
42.911, 1991, Apr, Northern Mariana Islands, NOR
54.1112, 1991, May, Northern Mariana Islands, NOR
98.9771, 1991, Jun, Northern Mariana Islands, NOR
61.3384, 1991, Jul, Northern Mariana Islands, NOR
77.7469, 1991, Aug, Northern Mariana Islands, NOR
133.977, 1991, Sep, Northern Mariana Islands, NOR
91.9933, 1991, Oct, Northern Mariana Islands, NOR
132.026, 1991, Nov, Northern Mariana Islands, NOR
130.227, 1991, Dec, Northern Mariana Islands, NOR
158.613, 1992, Jan, Northern Mariana Islands, NOR
98.4175, 1992, Feb, Northern Mariana Islands, NOR
94.0058, 1992, Mar, Northern Mariana Islands, NOR
51.3177, 1992, Apr, Northern Mariana Islands, NOR
67.2935, 1992, May, Northern Mariana Islands, NOR
52.8772, 1992, Jun, Northern Mariana Islands, NOR
118.33, 1992, Jul, Northern Mariana Islands, NOR
125.854, 1992, Aug, Northern Mariana Islands, NOR
96.6907, 1992, Sep, Northern Mariana Islands, NOR
70.6639, 1992, Oct, Northern Mariana Islands, NOR
125.304, 1992, Nov, Northern Mariana Islands, NOR
140.761, 1992, Dec, Northern Mariana Islands, NOR
119.62, 1993, Jan, Northern Mariana Islands, NOR
91.5331, 1993, Feb, Northern Mariana Islands, NOR
76.2286, 1993, Mar, Northern Mariana Islands, NOR
34.4543, 1993, Apr, Northern Mariana Islands, NOR
62.1239, 1993, May, Northern Mariana Islands, NOR
64.4045, 1993, Jun, Northern Mariana Islands, NOR
109.487, 1993, Jul, Northern Mariana Islands, NOR
109.568, 1993, Aug, Northern Mariana Islands, NOR
48.3361, 1993, Sep, Northern Mariana Islands, NOR
124.119, 1993, Oct, Northern Mariana Islands, NOR
36.6456, 1993, Nov, Northern Mariana Islands, NOR
119.637, 1993, Dec, Northern Mariana Islands, NOR
123.103, 1994, Jan, Northern Mariana Islands, NOR
32.9067, 1994, Feb, Northern Mariana Islands, NOR
84.0114, 1994, Mar, Northern Mariana Islands, NOR
56.9088, 1994, Apr, Northern Mariana Islands, NOR
31.0155, 1994, May, Northern Mariana Islands, NOR
99.0849, 1994, Jun, Northern Mariana Islands, NOR
47.7611, 1994, Jul, Northern Mariana Islands, NOR
92.2119, 1994, Aug, Northern Mariana Islands, NOR
97.3507, 1994, Sep, Northern Mariana Islands, NOR
105.469, 1994, Oct, Northern Mariana Islands, NOR
97.0597, 1994, Nov, Northern Mariana Islands, NOR
124.551, 1994, Dec, Northern Mariana Islands, NOR
107.112, 1995, Jan, Northern Mariana Islands, NOR
115.199, 1995, Feb, Northern Mariana Islands, NOR
99.2868, 1995, Mar, Northern Mariana Islands, NOR
65.7265, 1995, Apr, Northern Mariana Islands, NOR
64.5661, 1995, May, Northern Mariana Islands, NOR
92.7025, 1995, Jun, Northern Mariana Islands, NOR
86.7342, 1995, Jul, Northern Mariana Islands, NOR
87.1833, 1995, Aug, Northern Mariana Islands, NOR
73.676, 1995, Sep, Northern Mariana Islands, NOR
163.206, 1995, Oct, Northern Mariana Islands, NOR
99.6229, 1995, Nov, Northern Mariana Islands, NOR
63.0463, 1995, Dec, Northern Mariana Islands, NOR
30.4031, 1996, Jan, Northern Mariana Islands, NOR
57.1152, 1996, Feb, Northern Mariana Islands, NOR
28.0346, 1996, Mar, Northern Mariana Islands, NOR
49.1746, 1996, Apr, Northern Mariana Islands, NOR
53.5805, 1996, May, Northern Mariana Islands, NOR
83.2846, 1996, Jun, Northern Mariana Islands, NOR
70.0606, 1996, Jul, Northern Mariana Islands, NOR
83.606, 1996, Aug, Northern Mariana Islands, NOR
62.4894, 1996, Sep, Northern Mariana Islands, NOR
148.388, 1996, Oct, Northern Mariana Islands, NOR
135.623, 1996, Nov, Northern Mariana Islands, NOR
94.3536, 1996, Dec, Northern Mariana Islands, NOR
113.162, 1997, Jan, Northern Mariana Islands, NOR
121.886, 1997, Feb, Northern Mariana Islands, NOR
108.219, 1997, Mar, Northern Mariana Islands, NOR
69.0771, 1997, Apr, Northern Mariana Islands, NOR
60.4985, 1997, May, Northern Mariana Islands, NOR
48.115, 1997, Jun, Northern Mariana Islands, NOR
55.4531, 1997, Jul, Northern Mariana Islands, NOR
78.1351, 1997, Aug, Northern Mariana Islands, NOR
126.591, 1997, Sep, Northern Mariana Islands, NOR
105.94, 1997, Oct, Northern Mariana Islands, NOR
63.2314, 1997, Nov, Northern Mariana Islands, NOR
86.2032, 1997, Dec, Northern Mariana Islands, NOR
102.598, 1998, Jan, Northern Mariana Islands, NOR
129.593, 1998, Feb, Northern Mariana Islands, NOR
81.6975, 1998, Mar, Northern Mariana Islands, NOR
51.6911, 1998, Apr, Northern Mariana Islands, NOR
49.0683, 1998, May, Northern Mariana Islands, NOR
99.6745, 1998, Jun, Northern Mariana Islands, NOR
100.719, 1998, Jul, Northern Mariana Islands, NOR
119.272, 1998, Aug, Northern Mariana Islands, NOR
88.0512, 1998, Sep, Northern Mariana Islands, NOR
152.534, 1998, Oct, Northern Mariana Islands, NOR
55.5027, 1998, Nov, Northern Mariana Islands, NOR
100.622, 1998, Dec, Northern Mariana Islands, NOR
102.395, 1999, Jan, Northern Mariana Islands, NOR
95.0586, 1999, Feb, Northern Mariana Islands, NOR
95.8296, 1999, Mar, Northern Mariana Islands, NOR
74.6373, 1999, Apr, Northern Mariana Islands, NOR
50.1582, 1999, May, Northern Mariana Islands, NOR
110.585, 1999, Jun, Northern Mariana Islands, NOR
107.257, 1999, Jul, Northern Mariana Islands, NOR
83.1687, 1999, Aug, Northern Mariana Islands, NOR
102.48, 1999, Sep, Northern Mariana Islands, NOR
125.605, 1999, Oct, Northern Mariana Islands, NOR
122.103, 1999, Nov, Northern Mariana Islands, NOR
