"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Cuba","Jan","CUB","21.3934","97.4539"
"2","1901","Cuba","Feb","CUB","21.3323","12.2071"
"3","1901","Cuba","Mar","CUB","22.6022","38.8814"
"4","1901","Cuba","Apr","CUB","22.7852","22.5771"
"5","1901","Cuba","May","CUB","24.909","228.584"
"6","1901","Cuba","Jun","CUB","26.673","406.861"
"7","1901","Cuba","Jul","CUB","26.8807","331.701"
"8","1901","Cuba","Aug","CUB","26.8042","172.718"
"9","1901","Cuba","Sep","CUB","26.8741","261.701"
"10","1901","Cuba","Oct","CUB","26.015","147.095"
"11","1901","Cuba","Nov","CUB","21.8677","14.9114"
"12","1901","Cuba","Dec","CUB","21.5215","48.7418"
"13","1902","Cuba","Jan","CUB","20.2515","62.3884"
"14","1902","Cuba","Feb","CUB","20.4653","31.0039"
"15","1902","Cuba","Mar","CUB","23.4739","41.4788"
"16","1902","Cuba","Apr","CUB","24.061","74.1918"
"17","1902","Cuba","May","CUB","26.2512","90.3426"
"18","1902","Cuba","Jun","CUB","26.7813","354.313"
"19","1902","Cuba","Jul","CUB","27.2496","73.2414"
"20","1902","Cuba","Aug","CUB","27.409","123.948"
"21","1902","Cuba","Sep","CUB","27.0581","125.17"
"22","1902","Cuba","Oct","CUB","26.7569","115.608"
"23","1902","Cuba","Nov","CUB","25.147","78.4207"
"24","1902","Cuba","Dec","CUB","23.0974","31.9119"
"25","1903","Cuba","Jan","CUB","22.5541","53.1592"
"26","1903","Cuba","Feb","CUB","24.1914","36.3842"
"27","1903","Cuba","Mar","CUB","24.7936","69.7722"
"28","1903","Cuba","Apr","CUB","23.494","28.3325"
"29","1903","Cuba","May","CUB","24.6982","305.397"
"30","1903","Cuba","Jun","CUB","26.4676","144.267"
"31","1903","Cuba","Jul","CUB","27.042","97.7252"
"32","1903","Cuba","Aug","CUB","27.4795","219.174"
"33","1903","Cuba","Sep","CUB","26.3641","154.051"
"34","1903","Cuba","Oct","CUB","24.9643","62.0144"
"35","1903","Cuba","Nov","CUB","23.2059","93.4427"
"36","1903","Cuba","Dec","CUB","20.7042","40.7861"
"37","1904","Cuba","Jan","CUB","21.8111","28.3902"
"38","1904","Cuba","Feb","CUB","23.0636","27.0345"
"39","1904","Cuba","Mar","CUB","24.211","36.4963"
"40","1904","Cuba","Apr","CUB","24.275","31.623"
"41","1904","Cuba","May","CUB","25.3924","142.621"
"42","1904","Cuba","Jun","CUB","26.136","327.64"
"43","1904","Cuba","Jul","CUB","26.4348","95.2129"
"44","1904","Cuba","Aug","CUB","26.4825","103.082"
"45","1904","Cuba","Sep","CUB","26.3879","258.402"
"46","1904","Cuba","Oct","CUB","25.7123","276.963"
"47","1904","Cuba","Nov","CUB","22.8987","62.3333"
"48","1904","Cuba","Dec","CUB","22.3595","19.355"
"49","1905","Cuba","Jan","CUB","19.9768","37.2706"
"50","1905","Cuba","Feb","CUB","23.1468","12.3522"
"51","1905","Cuba","Mar","CUB","24.2221","89.301"
"52","1905","Cuba","Apr","CUB","24.3123","118.092"
"53","1905","Cuba","May","CUB","27.0994","159.452"
"54","1905","Cuba","Jun","CUB","27.1498","275.422"
"55","1905","Cuba","Jul","CUB","27.0329","123.215"
"56","1905","Cuba","Aug","CUB","27.2675","215.239"
"57","1905","Cuba","Sep","CUB","27.1134","246.315"
"58","1905","Cuba","Oct","CUB","26.5643","155.818"
"59","1905","Cuba","Nov","CUB","24.7817","40.4299"
"60","1905","Cuba","Dec","CUB","23.1644","113.851"
"61","1906","Cuba","Jan","CUB","22.3985","56.6816"
"62","1906","Cuba","Feb","CUB","22.1706","36.6939"
"63","1906","Cuba","Mar","CUB","22.8936","76.1637"
"64","1906","Cuba","Apr","CUB","24.0159","63.4837"
"65","1906","Cuba","May","CUB","25.5131","358.159"
"66","1906","Cuba","Jun","CUB","26.4305","395.851"
"67","1906","Cuba","Jul","CUB","26.8834","99.0009"
"68","1906","Cuba","Aug","CUB","26.645","193.468"
"69","1906","Cuba","Sep","CUB","26.7628","381.014"
"70","1906","Cuba","Oct","CUB","25.6299","151.491"
"71","1906","Cuba","Nov","CUB","24.1161","79.7745"
"72","1906","Cuba","Dec","CUB","21.7946","9.36734"
"73","1907","Cuba","Jan","CUB","23.1315","22.4678"
"74","1907","Cuba","Feb","CUB","21.7366","12.2029"
"75","1907","Cuba","Mar","CUB","24.1855","4.61873"
"76","1907","Cuba","Apr","CUB","23.8414","12.5123"
"77","1907","Cuba","May","CUB","26.357","181.031"
"78","1907","Cuba","Jun","CUB","26.3631","176.275"
"79","1907","Cuba","Jul","CUB","26.9881","175.74"
"80","1907","Cuba","Aug","CUB","26.9978","86.3937"
"81","1907","Cuba","Sep","CUB","26.824","118.339"
"82","1907","Cuba","Oct","CUB","25.5867","88.0373"
"83","1907","Cuba","Nov","CUB","24.793","29.3912"
"84","1907","Cuba","Dec","CUB","23.0788","33.1508"
"85","1908","Cuba","Jan","CUB","21.8376","46.2102"
"86","1908","Cuba","Feb","CUB","20.948","22.2354"
"87","1908","Cuba","Mar","CUB","24.4267","25.2596"
"88","1908","Cuba","Apr","CUB","26.4291","31.3496"
"89","1908","Cuba","May","CUB","26.0885","94.9988"
"90","1908","Cuba","Jun","CUB","26.1212","315.126"
"91","1908","Cuba","Jul","CUB","27.072","110.978"
"92","1908","Cuba","Aug","CUB","26.8017","168.596"
"93","1908","Cuba","Sep","CUB","26.6796","164.417"
"94","1908","Cuba","Oct","CUB","25.0139","208.295"
"95","1908","Cuba","Nov","CUB","24.0161","55.0827"
"96","1908","Cuba","Dec","CUB","23.716","76.9058"
"97","1909","Cuba","Jan","CUB","23.0011","57.0167"
"98","1909","Cuba","Feb","CUB","22.4978","13.0688"
"99","1909","Cuba","Mar","CUB","24.1114","50.261"
"100","1909","Cuba","Apr","CUB","24.8666","78.1663"
"101","1909","Cuba","May","CUB","26.0771","198.336"
"102","1909","Cuba","Jun","CUB","26.7316","221.786"
"103","1909","Cuba","Jul","CUB","26.8692","168.845"
"104","1909","Cuba","Aug","CUB","26.7761","214.984"
"105","1909","Cuba","Sep","CUB","26.2655","288.795"
"106","1909","Cuba","Oct","CUB","25.3268","258.946"
"107","1909","Cuba","Nov","CUB","23.6938","51.7194"
"108","1909","Cuba","Dec","CUB","21.5658","13.6728"
"109","1910","Cuba","Jan","CUB","21.0725","50.9986"
"110","1910","Cuba","Feb","CUB","21.679","11.8534"
"111","1910","Cuba","Mar","CUB","22.3864","50.5318"
"112","1910","Cuba","Apr","CUB","23.2848","42.0801"
"113","1910","Cuba","May","CUB","25.2781","85.1585"
"114","1910","Cuba","Jun","CUB","26.1835","231.774"
"115","1910","Cuba","Jul","CUB","26.4028","146.91"
"116","1910","Cuba","Aug","CUB","26.824","180.586"
"117","1910","Cuba","Sep","CUB","26.2151","190.455"
"118","1910","Cuba","Oct","CUB","25.24","368.265"
"119","1910","Cuba","Nov","CUB","22.1548","28.8908"
"120","1910","Cuba","Dec","CUB","20.1123","55.5051"
"121","1911","Cuba","Jan","CUB","22.947","36.0972"
"122","1911","Cuba","Feb","CUB","22.6318","7.04917"
"123","1911","Cuba","Mar","CUB","23.5191","55.4157"
"124","1911","Cuba","Apr","CUB","24.9368","80.693"
"125","1911","Cuba","May","CUB","24.8024","192.677"
"126","1911","Cuba","Jun","CUB","26.5888","115.588"
"127","1911","Cuba","Jul","CUB","26.5638","85.7158"
"128","1911","Cuba","Aug","CUB","26.8474","126.708"
"129","1911","Cuba","Sep","CUB","26.8622","59.7211"
"130","1911","Cuba","Oct","CUB","27.0289","96.216"
"131","1911","Cuba","Nov","CUB","25.7565","129.168"
"132","1911","Cuba","Dec","CUB","24.1656","41.8714"
"133","1912","Cuba","Jan","CUB","23.0788","44.0615"
"134","1912","Cuba","Feb","CUB","20.6403","30.5116"
"135","1912","Cuba","Mar","CUB","25.0245","59.211"
"136","1912","Cuba","Apr","CUB","26.3039","43.502"
"137","1912","Cuba","May","CUB","26.6547","98.5181"
"138","1912","Cuba","Jun","CUB","26.4685","177.215"
"139","1912","Cuba","Jul","CUB","26.9915","68.7649"
"140","1912","Cuba","Aug","CUB","27.4086","163.743"
"141","1912","Cuba","Sep","CUB","27.0712","95.0849"
"142","1912","Cuba","Oct","CUB","26.5677","75.8331"
"143","1912","Cuba","Nov","CUB","23.8843","125.554"
"144","1912","Cuba","Dec","CUB","24.5967","19.295"
"145","1913","Cuba","Jan","CUB","24.6318","38.8107"
"146","1913","Cuba","Feb","CUB","24.1132","25.1013"
"147","1913","Cuba","Mar","CUB","25.7759","57.8678"
"148","1913","Cuba","Apr","CUB","23.7292","91.263"
"149","1913","Cuba","May","CUB","24.8731","132.954"
"150","1913","Cuba","Jun","CUB","25.6575","158.55"
"151","1913","Cuba","Jul","CUB","26.8681","107.872"
"152","1913","Cuba","Aug","CUB","26.7523","151.513"
"153","1913","Cuba","Sep","CUB","26.29","167.934"
"154","1913","Cuba","Oct","CUB","25.2214","66.9592"
"155","1913","Cuba","Nov","CUB","23.8072","102.023"
"156","1913","Cuba","Dec","CUB","22.8805","16.1771"
"157","1914","Cuba","Jan","CUB","21.5045","54.8348"
"158","1914","Cuba","Feb","CUB","22.5449","22.7793"
"159","1914","Cuba","Mar","CUB","21.1948","20.7942"
"160","1914","Cuba","Apr","CUB","24.8852","84.4107"
"161","1914","Cuba","May","CUB","25.3976","137.09"
"162","1914","Cuba","Jun","CUB","26.8385","85.9506"
"163","1914","Cuba","Jul","CUB","27.0656","68.3792"
"164","1914","Cuba","Aug","CUB","27.4709","64.9877"
"165","1914","Cuba","Sep","CUB","26.4501","148.293"
"166","1914","Cuba","Oct","CUB","25.7065","115.837"
"167","1914","Cuba","Nov","CUB","23.7143","110.115"
