Rainfall - (MM), Year, Month, Country, ISO3
3.03018, 1991, Jan, Djibouti, DJI
49.5125, 1991, Feb, Djibouti, DJI
43.0106, 1991, Mar, Djibouti, DJI
11.4928, 1991, Apr, Djibouti, DJI
11.8455, 1991, May, Djibouti, DJI
1.70916, 1991, Jun, Djibouti, DJI
17.7017, 1991, Jul, Djibouti, DJI
20.8057, 1991, Aug, Djibouti, DJI
9.16865, 1991, Sep, Djibouti, DJI
3.83553, 1991, Oct, Djibouti, DJI
11.7484, 1991, Nov, Djibouti, DJI
16.9059, 1991, Dec, Djibouti, DJI
20.4502, 1992, Jan, Djibouti, DJI
13.7215, 1992, Feb, Djibouti, DJI
16.4876, 1992, Mar, Djibouti, DJI
21.9365, 1992, Apr, Djibouti, DJI
9.14803, 1992, May, Djibouti, DJI
1.58715, 1992, Jun, Djibouti, DJI
18.4082, 1992, Jul, Djibouti, DJI
58.4302, 1992, Aug, Djibouti, DJI
90.002, 1992, Sep, Djibouti, DJI
11.7618, 1992, Oct, Djibouti, DJI
21.0257, 1992, Nov, Djibouti, DJI
14.0432, 1992, Dec, Djibouti, DJI
19.3508, 1993, Jan, Djibouti, DJI
45.9093, 1993, Feb, Djibouti, DJI
7.82222, 1993, Mar, Djibouti, DJI
76.2293, 1993, Apr, Djibouti, DJI
54.2428, 1993, May, Djibouti, DJI
2.0799, 1993, Jun, Djibouti, DJI
21.4268, 1993, Jul, Djibouti, DJI
18.7952, 1993, Aug, Djibouti, DJI
37.8333, 1993, Sep, Djibouti, DJI
16.3976, 1993, Oct, Djibouti, DJI
5.93889, 1993, Nov, Djibouti, DJI
1.18204, 1993, Dec, Djibouti, DJI
0.02712, 1994, Jan, Djibouti, DJI
0.50159, 1994, Feb, Djibouti, DJI
8.28102, 1994, Mar, Djibouti, DJI
18.06, 1994, Apr, Djibouti, DJI
12.6615, 1994, May, Djibouti, DJI
2.47258, 1994, Jun, Djibouti, DJI
70.2272, 1994, Jul, Djibouti, DJI
68.4446, 1994, Aug, Djibouti, DJI
77.4948, 1994, Sep, Djibouti, DJI
0.76538, 1994, Oct, Djibouti, DJI
42.9774, 1994, Nov, Djibouti, DJI
4.8292, 1994, Dec, Djibouti, DJI
0.31261, 1995, Jan, Djibouti, DJI
8.77902, 1995, Feb, Djibouti, DJI
41.6477, 1995, Mar, Djibouti, DJI
35.3362, 1995, Apr, Djibouti, DJI
11.3723, 1995, May, Djibouti, DJI
2.40659, 1995, Jun, Djibouti, DJI
101.903, 1995, Jul, Djibouti, DJI
57.0434, 1995, Aug, Djibouti, DJI
12.181, 1995, Sep, Djibouti, DJI
14.1212, 1995, Oct, Djibouti, DJI
1.04973, 1995, Nov, Djibouti, DJI
6.25222, 1995, Dec, Djibouti, DJI
10.5444, 1996, Jan, Djibouti, DJI
1.6624, 1996, Feb, Djibouti, DJI
33.7292, 1996, Mar, Djibouti, DJI
24.2831, 1996, Apr, Djibouti, DJI
31.4401, 1996, May, Djibouti, DJI
5.30133, 1996, Jun, Djibouti, DJI
25.0036, 1996, Jul, Djibouti, DJI
36.885, 1996, Aug, Djibouti, DJI
13.1557, 1996, Sep, Djibouti, DJI
0.63119, 1996, Oct, Djibouti, DJI
15.445, 1996, Nov, Djibouti, DJI
0.4074, 1996, Dec, Djibouti, DJI
13.4144, 1997, Jan, Djibouti, DJI
0, 1997, Feb, Djibouti, DJI
54.6384, 1997, Mar, Djibouti, DJI
21.7235, 1997, Apr, Djibouti, DJI
6.26248, 1997, May, Djibouti, DJI
7.86524, 1997, Jun, Djibouti, DJI
24.3443, 1997, Jul, Djibouti, DJI
23.5484, 1997, Aug, Djibouti, DJI
4.95208, 1997, Sep, Djibouti, DJI
30.3111, 1997, Oct, Djibouti, DJI
40.7057, 1997, Nov, Djibouti, DJI
8.41888, 1997, Dec, Djibouti, DJI
29.8705, 1998, Jan, Djibouti, DJI
8.40451, 1998, Feb, Djibouti, DJI
12.436, 1998, Mar, Djibouti, DJI
11.3526, 1998, Apr, Djibouti, DJI
10.9311, 1998, May, Djibouti, DJI
4.39159, 1998, Jun, Djibouti, DJI
48.0913, 1998, Jul, Djibouti, DJI
80.032, 1998, Aug, Djibouti, DJI
8.14706, 1998, Sep, Djibouti, DJI
12.847, 1998, Oct, Djibouti, DJI
2.50154, 1998, Nov, Djibouti, DJI
0, 1998, Dec, Djibouti, DJI
5.3484, 1999, Jan, Djibouti, DJI
2.93711, 1999, Feb, Djibouti, DJI
31.8244, 1999, Mar, Djibouti, DJI
3.78627, 1999, Apr, Djibouti, DJI
3.868, 1999, May, Djibouti, DJI
1.23531, 1999, Jun, Djibouti, DJI
28.2569, 1999, Jul, Djibouti, DJI
96.5465, 1999, Aug, Djibouti, DJI
97.8471, 1999, Sep, Djibouti, DJI
55.9203, 1999, Oct, Djibouti, DJI
26.8901, 1999, Nov, Djibouti, DJI
0.52959, 1999, Dec, Djibouti, DJI
0.26662, 2000, Jan, Djibouti, DJI
0.00419, 2000, Feb, Djibouti, DJI
1.59133, 2000, Mar, Djibouti, DJI
4.03351, 2000, Apr, Djibouti, DJI
71.8542, 2000, May, Djibouti, DJI
1.66826, 2000, Jun, Djibouti, DJI
22.5367, 2000, Jul, Djibouti, DJI
140.28, 2000, Aug, Djibouti, DJI
30.9749, 2000, Sep, Djibouti, DJI
15.5023, 2000, Oct, Djibouti, DJI
19.0847, 2000, Nov, Djibouti, DJI
23.7481, 2000, Dec, Djibouti, DJI
7.67009, 2001, Jan, Djibouti, DJI
0.14422, 2001, Feb, Djibouti, DJI
51.3946, 2001, Mar, Djibouti, DJI
10.2244, 2001, Apr, Djibouti, DJI
17.3984, 2001, May, Djibouti, DJI
5.57432, 2001, Jun, Djibouti, DJI
52.2162, 2001, Jul, Djibouti, DJI
97.0131, 2001, Aug, Djibouti, DJI
24.8001, 2001, Sep, Djibouti, DJI
7.87497, 2001, Oct, Djibouti, DJI
3.3345, 2001, Nov, Djibouti, DJI
4.83294, 2001, Dec, Djibouti, DJI
17.0338, 2002, Jan, Djibouti, DJI
0.03606, 2002, Feb, Djibouti, DJI
2.45261, 2002, Mar, Djibouti, DJI
29.8051, 2002, Apr, Djibouti, DJI
12.6398, 2002, May, Djibouti, DJI
2.59726, 2002, Jun, Djibouti, DJI
23.4627, 2002, Jul, Djibouti, DJI
52.0606, 2002, Aug, Djibouti, DJI
21.7107, 2002, Sep, Djibouti, DJI
9.48348, 2002, Oct, Djibouti, DJI
0.05165, 2002, Nov, Djibouti, DJI
20.079, 2002, Dec, Djibouti, DJI
6.81414, 2003, Jan, Djibouti, DJI
5.12744, 2003, Feb, Djibouti, DJI
18.3423, 2003, Mar, Djibouti, DJI
36.1299, 2003, Apr, Djibouti, DJI
0.96023, 2003, May, Djibouti, DJI
16.4193, 2003, Jun, Djibouti, DJI
62.1819, 2003, Jul, Djibouti, DJI
33.7493, 2003, Aug, Djibouti, DJI
22.8907, 2003, Sep, Djibouti, DJI
1.0455, 2003, Oct, Djibouti, DJI
0.69506, 2003, Nov, Djibouti, DJI
20.5135, 2003, Dec, Djibouti, DJI
19.1647, 2004, Jan, Djibouti, DJI
13.0476, 2004, Feb, Djibouti, DJI
17.3723, 2004, Mar, Djibouti, DJI
49.4895, 2004, Apr, Djibouti, DJI
1.66214, 2004, May, Djibouti, DJI
3.65591, 2004, Jun, Djibouti, DJI
29.997, 2004, Jul, Djibouti, DJI
46.8746, 2004, Aug, Djibouti, DJI
18.1995, 2004, Sep, Djibouti, DJI
34.6371, 2004, Oct, Djibouti, DJI
18.6098, 2004, Nov, Djibouti, DJI
3.71288, 2004, Dec, Djibouti, DJI
4.18704, 2005, Jan, Djibouti, DJI
2.08027, 2005, Feb, Djibouti, DJI
29.4769, 2005, Mar, Djibouti, DJI
19.5041, 2005, Apr, Djibouti, DJI
16.5526, 2005, May, Djibouti, DJI
9.21714, 2005, Jun, Djibouti, DJI
46.316, 2005, Jul, Djibouti, DJI
46.3221, 2005, Aug, Djibouti, DJI
23.2636, 2005, Sep, Djibouti, DJI
2.44199, 2005, Oct, Djibouti, DJI
8.7126, 2005, Nov, Djibouti, DJI
0.03063, 2005, Dec, Djibouti, DJI
4.79353, 2006, Jan, Djibouti, DJI
1.59434, 2006, Feb, Djibouti, DJI
40.1606, 2006, Mar, Djibouti, DJI
50.8985, 2006, Apr, Djibouti, DJI
12.2537, 2006, May, Djibouti, DJI
1.69842, 2006, Jun, Djibouti, DJI
47.2341, 2006, Jul, Djibouti, DJI
59.2343, 2006, Aug, Djibouti, DJI
25.3562, 2006, Sep, Djibouti, DJI
10.0361, 2006, Oct, Djibouti, DJI
0.26231, 2006, Nov, Djibouti, DJI
55.1193, 2006, Dec, Djibouti, DJI
6.49707, 2007, Jan, Djibouti, DJI
13.0115, 2007, Feb, Djibouti, DJI
12.4458, 2007, Mar, Djibouti, DJI
19.7877, 2007, Apr, Djibouti, DJI
7.33659, 2007, May, Djibouti, DJI
13.6212, 2007, Jun, Djibouti, DJI
55.961, 2007, Jul, Djibouti, DJI
37.2714, 2007, Aug, Djibouti, DJI
34.413, 2007, Sep, Djibouti, DJI
11.3481, 2007, Oct, Djibouti, DJI
2.69919, 2007, Nov, Djibouti, DJI
0.03063, 2007, Dec, Djibouti, DJI
5.2621, 2008, Jan, Djibouti, DJI
0.09181, 2008, Feb, Djibouti, DJI
4.26798, 2008, Mar, Djibouti, DJI
2.84358, 2008, Apr, Djibouti, DJI
48.5283, 2008, May, Djibouti, DJI
3.22568, 2008, Jun, Djibouti, DJI
40.2495, 2008, Jul, Djibouti, DJI
49.4732, 2008, Aug, Djibouti, DJI
14.2119, 2008, Sep, Djibouti, DJI
4.9385, 2008, Oct, Djibouti, DJI
27.6272, 2008, Nov, Djibouti, DJI
0.24433, 2008, Dec, Djibouti, DJI
15.5092, 2009, Jan, Djibouti, DJI
5.35288, 2009, Feb, Djibouti, DJI
10.2954, 2009, Mar, Djibouti, DJI
16.8489, 2009, Apr, Djibouti, DJI
6.89205, 2009, May, Djibouti, DJI
10.3736, 2009, Jun, Djibouti, DJI
37.3479, 2009, Jul, Djibouti, DJI
43.0056, 2009, Aug, Djibouti, DJI
9.33517, 2009, Sep, Djibouti, DJI
16.0334, 2009, Oct, Djibouti, DJI
17.6642, 2009, Nov, Djibouti, DJI
8.33186, 2009, Dec, Djibouti, DJI
0.145, 2010, Jan, Djibouti, DJI
22.5192, 2010, Feb, Djibouti, DJI
51.4432, 2010, Mar, Djibouti, DJI
37.5893, 2010, Apr, Djibouti, DJI
20.7492, 2010, May, Djibouti, DJI
5.09722, 2010, Jun, Djibouti, DJI
