Temperature - (Celsius), Year, Month, Country, ISO3
20.6078, 1991, Jan, Argentina, ARG
20.0149, 1991, Feb, Argentina, ARG
18.9456, 1991, Mar, Argentina, ARG
14.8802, 1991, Apr, Argentina, ARG
11.959, 1991, May, Argentina, ARG
8.1756, 1991, Jun, Argentina, ARG
7.28993, 1991, Jul, Argentina, ARG
8.97668, 1991, Aug, Argentina, ARG
12.493, 1991, Sep, Argentina, ARG
13.8637, 1991, Oct, Argentina, ARG
17.3465, 1991, Nov, Argentina, ARG
18.6552, 1991, Dec, Argentina, ARG
21.0054, 1992, Jan, Argentina, ARG
19.6117, 1992, Feb, Argentina, ARG
18.6981, 1992, Mar, Argentina, ARG
13.9453, 1992, Apr, Argentina, ARG
10.2134, 1992, May, Argentina, ARG
8.60625, 1992, Jun, Argentina, ARG
5.24201, 1992, Jul, Argentina, ARG
9.5294, 1992, Aug, Argentina, ARG
11.6078, 1992, Sep, Argentina, ARG
14.7128, 1992, Oct, Argentina, ARG
16.5091, 1992, Nov, Argentina, ARG
19.5419, 1992, Dec, Argentina, ARG
20.9474, 1993, Jan, Argentina, ARG
19.9835, 1993, Feb, Argentina, ARG
19.1928, 1993, Mar, Argentina, ARG
14.486, 1993, Apr, Argentina, ARG
10.302, 1993, May, Argentina, ARG
8.10868, 1993, Jun, Argentina, ARG
6.80646, 1993, Jul, Argentina, ARG
9.91542, 1993, Aug, Argentina, ARG
11.3827, 1993, Sep, Argentina, ARG
15.1105, 1993, Oct, Argentina, ARG
17.282, 1993, Nov, Argentina, ARG
20.0113, 1993, Dec, Argentina, ARG
21.223, 1994, Jan, Argentina, ARG
19.4316, 1994, Feb, Argentina, ARG
18.1475, 1994, Mar, Argentina, ARG
14.186, 1994, Apr, Argentina, ARG
12.4266, 1994, May, Argentina, ARG
9.84575, 1994, Jun, Argentina, ARG
7.60763, 1994, Jul, Argentina, ARG
9.82, 1994, Aug, Argentina, ARG
13.0016, 1994, Sep, Argentina, ARG
14.76, 1994, Oct, Argentina, ARG
18.078, 1994, Nov, Argentina, ARG
21.6559, 1994, Dec, Argentina, ARG
20.3774, 1995, Jan, Argentina, ARG
19.156, 1995, Feb, Argentina, ARG
17.7828, 1995, Mar, Argentina, ARG
14.2485, 1995, Apr, Argentina, ARG
11.0299, 1995, May, Argentina, ARG
7.90884, 1995, Jun, Argentina, ARG
6.73381, 1995, Jul, Argentina, ARG
8.37725, 1995, Aug, Argentina, ARG
12.2217, 1995, Sep, Argentina, ARG
14.8096, 1995, Oct, Argentina, ARG
18.5903, 1995, Nov, Argentina, ARG
22.0006, 1995, Dec, Argentina, ARG
20.4299, 1996, Jan, Argentina, ARG
19.3486, 1996, Feb, Argentina, ARG
18.5759, 1996, Mar, Argentina, ARG
13.9507, 1996, Apr, Argentina, ARG
11.8187, 1996, May, Argentina, ARG
6.47406, 1996, Jun, Argentina, ARG
6.83712, 1996, Jul, Argentina, ARG
10.6906, 1996, Aug, Argentina, ARG
11.8586, 1996, Sep, Argentina, ARG
15.5204, 1996, Oct, Argentina, ARG
18.403, 1996, Nov, Argentina, ARG
19.7288, 1996, Dec, Argentina, ARG
21.6139, 1997, Jan, Argentina, ARG
19.1154, 1997, Feb, Argentina, ARG
18.2583, 1997, Mar, Argentina, ARG
15.5438, 1997, Apr, Argentina, ARG
11.7114, 1997, May, Argentina, ARG
8.36209, 1997, Jun, Argentina, ARG
9.15932, 1997, Jul, Argentina, ARG
10.0269, 1997, Aug, Argentina, ARG
12.2806, 1997, Sep, Argentina, ARG
14.6439, 1997, Oct, Argentina, ARG
17.524, 1997, Nov, Argentina, ARG
19.6368, 1997, Dec, Argentina, ARG
20.4658, 1998, Jan, Argentina, ARG
18.7836, 1998, Feb, Argentina, ARG
17.0186, 1998, Mar, Argentina, ARG
13.9053, 1998, Apr, Argentina, ARG
11.5361, 1998, May, Argentina, ARG
8.97167, 1998, Jun, Argentina, ARG
9.60283, 1998, Jul, Argentina, ARG
9.4739, 1998, Aug, Argentina, ARG
10.7708, 1998, Sep, Argentina, ARG
16.0628, 1998, Oct, Argentina, ARG
17.8949, 1998, Nov, Argentina, ARG
20.2283, 1998, Dec, Argentina, ARG
20.3991, 1999, Jan, Argentina, ARG
20.6482, 1999, Feb, Argentina, ARG
17.7615, 1999, Mar, Argentina, ARG
12.9279, 1999, Apr, Argentina, ARG
10.4764, 1999, May, Argentina, ARG
7.27673, 1999, Jun, Argentina, ARG
6.72502, 1999, Jul, Argentina, ARG
9.61648, 1999, Aug, Argentina, ARG
12.9408, 1999, Sep, Argentina, ARG
15.2472, 1999, Oct, Argentina, ARG
17.3542, 1999, Nov, Argentina, ARG
19.8052, 1999, Dec, Argentina, ARG
21.2042, 2000, Jan, Argentina, ARG
19.473, 2000, Feb, Argentina, ARG
17.0282, 2000, Mar, Argentina, ARG
14.5946, 2000, Apr, Argentina, ARG
10.1832, 2000, May, Argentina, ARG
8.16384, 2000, Jun, Argentina, ARG
5.6623, 2000, Jul, Argentina, ARG
8.93691, 2000, Aug, Argentina, ARG
10.8196, 2000, Sep, Argentina, ARG
14.9053, 2000, Oct, Argentina, ARG
16.3921, 2000, Nov, Argentina, ARG
19.6262, 2000, Dec, Argentina, ARG
21.0206, 2001, Jan, Argentina, ARG
21.3507, 2001, Feb, Argentina, ARG
18.1422, 2001, Mar, Argentina, ARG
13.8114, 2001, Apr, Argentina, ARG
9.83762, 2001, May, Argentina, ARG
8.40546, 2001, Jun, Argentina, ARG
7.093, 2001, Jul, Argentina, ARG
10.5503, 2001, Aug, Argentina, ARG
11.4514, 2001, Sep, Argentina, ARG
15.3719, 2001, Oct, Argentina, ARG
17.1233, 2001, Nov, Argentina, ARG
20.32, 2001, Dec, Argentina, ARG
20.7501, 2002, Jan, Argentina, ARG
19.8967, 2002, Feb, Argentina, ARG
17.7539, 2002, Mar, Argentina, ARG
13.6359, 2002, Apr, Argentina, ARG
11.0363, 2002, May, Argentina, ARG
6.15263, 2002, Jun, Argentina, ARG
7.5003, 2002, Jul, Argentina, ARG
9.87068, 2002, Aug, Argentina, ARG
11.9883, 2002, Sep, Argentina, ARG
15.7359, 2002, Oct, Argentina, ARG
17.6563, 2002, Nov, Argentina, ARG
19.5876, 2002, Dec, Argentina, ARG
21.3582, 2003, Jan, Argentina, ARG
20.1778, 2003, Feb, Argentina, ARG
18.4886, 2003, Mar, Argentina, ARG
13.6467, 2003, Apr, Argentina, ARG
11.1157, 2003, May, Argentina, ARG
9.72457, 2003, Jun, Argentina, ARG
7.61546, 2003, Jul, Argentina, ARG
8.56684, 2003, Aug, Argentina, ARG
12.4827, 2003, Sep, Argentina, ARG
16.13, 2003, Oct, Argentina, ARG
18.3205, 2003, Nov, Argentina, ARG
19.022, 2003, Dec, Argentina, ARG
22.1256, 2004, Jan, Argentina, ARG
20.0876, 2004, Feb, Argentina, ARG
19.0896, 2004, Mar, Argentina, ARG
14.8005, 2004, Apr, Argentina, ARG
8.59883, 2004, May, Argentina, ARG
9.09254, 2004, Jun, Argentina, ARG
7.78724, 2004, Jul, Argentina, ARG
9.35525, 2004, Aug, Argentina, ARG
12.8092, 2004, Sep, Argentina, ARG
15.1882, 2004, Oct, Argentina, ARG
17.2509, 2004, Nov, Argentina, ARG
20.2446, 2004, Dec, Argentina, ARG
21.122, 2005, Jan, Argentina, ARG
20.9743, 2005, Feb, Argentina, ARG
17.6785, 2005, Mar, Argentina, ARG
13.0949, 2005, Apr, Argentina, ARG
10.3881, 2005, May, Argentina, ARG
8.66023, 2005, Jun, Argentina, ARG
7.86727, 2005, Jul, Argentina, ARG
9.10082, 2005, Aug, Argentina, ARG
10.9591, 2005, Sep, Argentina, ARG
14.3379, 2005, Oct, Argentina, ARG
18.4758, 2005, Nov, Argentina, ARG
19.63, 2005, Dec, Argentina, ARG
21.409, 2006, Jan, Argentina, ARG
20.471, 2006, Feb, Argentina, ARG
17.5969, 2006, Mar, Argentina, ARG
14.716, 2006, Apr, Argentina, ARG
9.77709, 2006, May, Argentina, ARG
9.11357, 2006, Jun, Argentina, ARG
9.40398, 2006, Jul, Argentina, ARG
9.17325, 2006, Aug, Argentina, ARG
12.219, 2006, Sep, Argentina, ARG
16.1313, 2006, Oct, Argentina, ARG
17.7557, 2006, Nov, Argentina, ARG
20.5985, 2006, Dec, Argentina, ARG
20.9028, 2007, Jan, Argentina, ARG
20.0159, 2007, Feb, Argentina, ARG
17.7366, 2007, Mar, Argentina, ARG
14.8429, 2007, Apr, Argentina, ARG
8.40856, 2007, May, Argentina, ARG
