"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"121","1911","Tonga",25.3292,26.6475,25.4218,24.9035,23.412,22.9595,22.0595,22.6863,22.6729,23.5595,24.4303,26.3035,188.059,249.388,266.066,171.22,95.9291,73.219,76.501,101.768,117.547,92.91,109.723,126.523
"133","1912","Tonga",27.2292,26.9475,26.5218,25.3035,24.212,23.2595,22.4595,22.4863,22.9729,23.4595,24.6303,25.5035,175.63,187.604,300.35,154.112,99.6834,70.1754,76.7692,118.502,123.473,94.2374,119.966,121.817
"145","1913","Tonga",25.9292,26.0475,26.1218,25.3035,23.812,23.6595,22.8595,22.7863,23.4729,23.2595,24.5303,25.1035,193.342,227.479,301.316,156.833,98.2621,68.6603,81.4754,96.4727,121.569,96.1011,112.968,159.895
"157","1914","Tonga",26.2292,27.3475,26.4218,25.7035,25.012,23.8595,22.3595,22.6863,22.9729,23.5595,24.3303,25.4035,164.381,204.525,261.963,157.49,94.2531,68.2715,87.1335,108.231,121.569,106.331,109.321,121.575
"169","1915","Tonga",26.1292,26.4475,26.3218,25.2035,23.712,22.9595,21.3595,21.8863,22.8729,23.4595,23.8303,24.6035,201.293,172.614,264.43,144.082,93.2475,62.9485,79.1156,95.333,109.958,103.542,119.564,185.571
"181","1916","Tonga",25.4292,25.9475,25.2218,24.3035,23.112,22.6595,22.4595,22.6863,22.5729,22.9595,23.6303,24.6035,189.065,219.783,264.015,205.343,98.1817,89.1074,85.6587,109.062,127.884,95.1759,154.358,157.254
"193","1917","Tonga",24.8292,25.3475,26.2218,23.6035,22.812,22.5595,22.2595,21.5863,22.2729,23.6595,23.5303,25.4035,176.716,183.126,263.063,155.533,105.609,75.1229,95.3392,141.657,119.196,120.141,120.784,142.666
"205","1918","Tonga",24.9292,25.3475,25.0218,24.1035,23.612,23.3595,21.9595,21.9863,22.5729,23.5595,24.7303,25.2035,171.353,236.838,252.631,154.554,101.185,65.0401,78.3379,121.491,119.478,95.967,126.979,134.232
"217","1919","Tonga",25.6292,26.7475,26.2218,25.5035,23.912,23.1595,22.6595,22.2863,23.7729,24.2595,25.3303,26.1035,168.564,186.84,285.682,158.912,91.5045,79.4001,84.0899,114.64,111.607,91.0597,110.125,173.156
"229","1920","Tonga",26.8292,26.7475,26.0218,25.5035,24.512,23.1595,23.2595,22.3863,23.7729,23.2595,24.4303,25.1035,188.864,207.984,267.3,166.313,92.3358,64.9463,112.729,103.914,124.707,94.1033,114.04,125.195
"241","1921","Tonga",25.9292,26.7475,26.0218,24.9035,23.112,22.7595,22.5595,22.8863,22.9729,23.7595,24.6303,24.9035,188.917,185.003,251.746,184.36,107.312,67.0647,92.4297,116.061,107.37,102.644,118.237,148.297
"253","1922","Tonga",26.1292,26.2475,26.1218,25.8035,24.112,23.8595,22.2595,22.9863,23.1729,23.1595,24.1303,24.9035,171.286,192.297,270.826,197.889,99.1068,71.61,76.729,102.291,121.033,125.276,120.503,150.952
"265","1923","Tonga",26.5292,26.6475,25.7218,25.0035,23.912,22.7595,22.5595,22.1863,22.4729,22.8595,23.6303,24.7035,166.727,182.804,339.555,163.202,103.37,72.6827,81.4486,95.5073,116.93,96.5167,119.497,160.351
"277","1924","Tonga",25.7292,26.2475,26.2218,24.9035,24.512,23.7595,22.8595,22.7863,22.8729,24.0595,24.2303,24.7035,192.846,228.539,291.34,178.876,95.6744,73.3933,97.0554,164.25,135.768,101.357,137.692,136.069
"289","1925","Tonga",25.7292,26.4475,25.4218,25.3035,23.212,23.0595,22.2595,22.8863,23.2729,23.6595,24.5303,25.0035,181.704,180.458,280.734,157.356,97.1761,66.1396,83.862,122.484,105.936,93.6072,108.757,119.028
"301","1926","Tonga",26.4292,27.1475,26.1218,25.1035,24.412,23.7595,22.8595,22.9863,23.4729,23.4595,24.5303,25.2035,160.962,176.248,261.668,149.58,92.4028,87.2761,267.665,22.9485,69.4881,62.1659,109.278,184.773
"313","1927","Tonga",25.8292,26.0475,25.8218,25.3035,24.412,23.9595,23.2595,23.3863,23.4729,23.8595,24.9303,25.5035,396.601,122.78,166.648,113.645,103.839,54.4613,62.2381,85.8136,71.9033,97.5636,164.538,183.159
"325","1928","Tonga",26.2292,27.0475,26.5218,25.6035,24.012,22.9595,22.1595,22.6863,23.1729,23.5595,24.4303,25.7035,72.5442,175.05,247.831,96.3496,106.287,49.7539,214.854,265.867,28.0095,8.84835,144.717,95.9394
"337","1929","Tonga",26.0292,26.2475,25.6218,25.7035,24.112,23.6595,22.6595,22.4863,22.7729,23.7595,24.9303,25.6035,160.54,156.015,228.898,136.967,142.975,26.7241,50.5623,119.617,150.544,185.316,149.391,261.483
"349","1930","Tonga",26.9292,26.5475,26.2218,25.2035,24.512,23.1595,22.5595,22.3863,22.7729,23.7595,25.0303,25.3035,190.164,78.4186,211.352,28.8256,50.4903,35.9056,127.94,77.3296,77.4085,11.3209,133.019,70.1819
"361","1931","Tonga",26.1292,26.6475,26.1218,25.1035,23.912,22.8595,22.6595,22.5863,22.9729,23.0595,24.1303,24.5035,38.8769,12.573,613.374,32.5911,73.2475,67.1318,75.1459,216.024,157.056,52.6413,231.501,85.0659
"373","1932","Tonga",25.9292,26.3475,25.7218,24.8035,24.612,22.9595,23.1595,22.5863,22.7729,23.6595,24.5303,25.4035,252.386,146.175,236.872,58.052,41.8905,86.3714,157.293,137.66,89.1277,10.3864,116.363,261.411
"385","1933","Tonga",25.7292,26.3475,25.2218,24.8035,24.112,23.3595,22.0595,22.0997,22.3863,22.9595,24.0437,24.1169,218.563,425.778,197.976,153.819,141.126,121.817,62.6963,81.4923,36.3724,105.122,154.662,95.8191
"397","1934","Tonga",25.6292,26.1475,25.1218,24.5035,23.712,23.2595,22.6595,22.1997,22.7729,23.1729,24.3437,24.9035,163.38,214.997,261.396,38.2904,130.443,61.6058,84.8257,66.3505,164.964,130.818,120.629,65.5558
"409","1935","Tonga",25.3292,26.5609,25.8218,25.0035,23.712,23.2595,23.0461,22.2997,23.2863,24.2595,24.5303,24.8169,142.052,114.146,211.779,113.141,118.554,65.3149,119.873,83.4918,166.884,154.142,234.277,81.2301
"421","1936","Tonga",26.0426,26.6609,25.7352,25.5169,24.2254,23.0595,22.6595,21.6997,22.5729,23.3595,24.0437,25.0035,133.81,176.273,275.538,206.156,254.583,15.5251,82.0878,235.608,41.4001,181.094,85.9138,123.011
"433","1937","Tonga",26.1292,26.6341,25.5352,25.3035,23.712,23.2595,22.9461,22.5729,22.6595,23.4595,24.5169,25.0901,284.04,309.885,230.242,56.4143,148.007,71.356,82.8432,107.522,35.4468,92.4675,119.47,27.7852
"445","1938","Tonga",26.1292,26.1475,25.4218,24.7035,23.5254,23.3595,23.3595,22.5863,22.9729,23.2729,23.5437,24.9901,102.29,127.221,189.158,135.33,62.2995,114.935,101.008,64.5636,118.379,211.751,118.114,172.751
"457","1939","Tonga",25.0426,26.1475,25.1218,24.7035,23.7254,22.7595,22.4595,22.6863,22.4863,23.4595,24.7303,24.9035,307.718,184.896,385.085,176.303,66.048,44.7244,81.2477,157.757,52.4806,94.1468,95.2433,65.3225
"469","1940","Tonga",26.4292,27.0475,26.1828,25.0412,24.0289,22.9716,21.8339,22.1814,22.868,23.4595,24.1863,25.0986,36.4853,54.9306,162.423,183.51,166.085,87.8753,20.8298,118.802,111.349,90.7802,54.3343,85.2489
"481","1941","Tonga",26.2901,26.9426,26.0828,26.012,24.468,23.6631,22.4546,22.4423,22.8339,23.0814,24.7913,25.5644,61.4677,223.642,100.243,338.75,105.462,64.9597,75.7636,97.0626,108,105.084,129.5,122.018
"493","1942","Tonga",25.8155,26.6644,26.3218,25.4609,24.551,23.568,22.9242,22.9863,23.012,23.3986,24.1035,25.1816,181.851,192.86,250.218,158.576,106.28,79.1587,89.3861,105.643,130.633,104.266,119.779,127.783
"505","1943","Tonga",26.056,26.3475,26.9134,25.5767,23.812,22.6863,22.3936,22.5473,23.3254,23.7986,24.9303,25.4218,156.44,191.553,205.942,179.77,191.27,37.0777,33.1958,38.7363,72.0335,157.069,138.157,136.06
"517","1944","Tonga",25.7633,26.4134,26.4218,25.5694,24.4779,23.4339,22.8327,22.5339,23.1339,23.5779,24.0303,24.751,246.099,145.164,190.955,135.222,58.1956,76.3833,60.9601,52.4923,88.6819,36.0642,44.4762,69.4261
"529","1945","Tonga",26.5341,27.439,27.2792,25.6694,23.412,22.8205,22.7863,22.3997,22.6863,23.3205,23.5913,25.5376,130.661,159.688,174.274,162.476,166.971,93.474,116.778,134.215,75.3666,20.6821,43.8313,19.9387
"541","1946","Tonga",26.2816,26.2475,25.5828,25.7694,24.651,24.1254,22.2327,22.9205,23.4595,24.2254,24.7913,25.9767,20.6183,107.507,215.955,60.7556,131.084,30.4799,60.8331,98.142,15.4398,215.755,47.0407,48.2764
"553","1947","Tonga",27.2816,27.0084,26.1828,26.456,24.2254,23.1339,23.3205,22.5814,23.6729,24.3644,24.1913,25.6426,159.224,185.383,266.769,73.0231,105.927,111.083,124.82,80.6757,195.76,102.186,46.6607,229.477
"565","1948","Tonga",26.595,26.0743,25.7828,25.7475,24.7644,23.4205,22.6595,22.6863,23.412,23.812,24.7303,24.7035,296.076,200.232,193.969,208.287,47.2804,153.083,36.5686,24.246,86.7251,68.5754,350.215,220.889
"577","1949","Tonga",26.5292,26.7134,26.2743,25.8986,24.4388,23.8254,22.8461,22.9863,22.9546,23.2327,24.8962,25.0767,209.565,182.261,272.815,174.902,26.2284,24.0064,129.057,187.292,128.021,126.833,18.411,226.208
"589","1950","Tonga",25.856,26.6475,25.256,25.2376,24.1852,24.0852,22.5936,23.1522,23.0729,24.1254,25.2035,25.7816,228.022,193.402,431.229,248.119,49.1918,55.204,221.538,114.318,148.039,138.731,215.428,197.236
"601","1951","Tonga",26.495,26.7816,26.1487,25.751,23.8339,23.4546,22.1936,22.6522,22.368,23.0936,24.4571,25.8303,202.854,385.114,367.911,118.473,104.916,57.9874,76.1624,25.3653,232.588,43.7268,26.6198,14.9783
"613","1952","Tonga",26.995,27.2475,26.4169,25.2376,24.7388,24.1936,23.3339,22.7863,22.9339,23.4986,25.0303,25.6644,353.439,261.748,291.693,90.9769,33.6832,120.463,113.864,124.544,85.6702,71.8295,104.718,103.661
"625","1953","Tonga",26.4169,26.8084,26.2303,25.9644,24.512,23.4205,23.0936,22.3729,22.8388,24.2986,25.0828,25.6767,130.487,180.38,266.271,284,70.3642,113.558,62.2537,29.6945,16.7771,34.2752,60.1609,82.9489
"637","1954","Tonga",26.456,26.3292,25.8877,25.5035,25.151,23.7595,23.4986,22.7132,23.6997,23.8461,24.5962,25.7694,113.521,167.036,251.48,349.673,57.1031,177.494,37.3111,143.74,166.257,137.013,55.1276,454.784
"649","1955","Tonga",26.495,26.7134,25.8268,25.456,24.351,23.3668,22.8936,23.0522,23.5986,23.8986,24.9487,25.5084,155.998,116.168,430.057,117.25,103.678,117.447,137.726,172.872,85.7294,117.395,233.535,212.145
"661","1956","Tonga",25.4633,26.1865,25.3035,25.2767,24.8169,23.4327,22.7254,22.5205,23.4986,24.3779,24.8694,25.7426,227.788,245.069,436.398,294.316,96.958,54.1855,157.987,86.864,98.5645,175.037,244.911,26.0947
"673","1957","Tonga",26.395,26.3743,25.656,25.6035,24.3461,23.0155,22.3863,22.7863,23.3997,23.9595,24.4913,25.0644,422.148,364.969,226.534,94.3928,85.5094,187.178,110.327,154.126,61.6814,29.99,84.9856,119.985
"685","1958","Tonga",26.051,26.8352,26.6828,25.5461,24.5388,23.6254,22.8327,22.6729,22.9339,23.8595,24.2254,24.9644,45.129,270.753,271.75,187.273,57.4564,7.43887,101.476,111.515,53.6083,213.243,195.1,46.7975
"697","1959","Tonga",26.1633,26.7426,26.1169,25.8986,24.168,23.4814,23.3205,23.0131,23.2729,24.312,24.6644,25.3426,261.43,64.6959,432.451,150.597,98.3483,73.6781,56.2429,210.783,169.112,171.468,50.08,80.9316
"709","1960","Tonga",26.0901,26.7524,25.9487,25.412,24.4461,23.7595,22.5863,22.6131,23.5388,23.7254,24.9644,25.0986,113.742,217.986,511.972,196.96,69.237,104.458,118.584,109.24,62.6728,70.6332,142.386,181.592
"721","1961","Tonga",26.2169,27.1475,25.9218,25.8035,24.4461,23.7254,22.9461,22.5205,23.2863,22.9205,24.0571,24.8644,323.394,187.334,415.262,107.369,93.5615,52.0987,106.611,146.913,86.2218,73.1697,212.092,115.196
"733","1962","Tonga",25.7901,26.4084,25.9828,25.4644,24.2852,23.1863,22.5936,22.2863,22.8071,23.8718,24.3303,24.8644,332.941,174.607,238.6,185.364,102.709,100.919,71.9992,44.631,74.7946,63.4132,191.484,206.981
"745","1963","Tonga",25.7242,26.5084,26.0218,25.3644,23.9729,23.8254,23.2254,22.2082,22.7339,22.8155,24.2571,25.2986,140.877,192.134,345.084,116.526,159.321,63.4591,65.69,176.423,74.733,94.1978,33.4183,52.0275
"757","1964","Tonga",26.256,26.5426,25.8828,25.2376,24.012,23.612,22.6327,22.7522,22.7729,23.6254,24.4962,24.6169,68.542,231.837,468.566,119.14,77.8494,19.5829,232.581,90.8915,206.323,97.6242,237.566,133.507
"769","1965","Tonga",25.6633,25.995,25.6828,24.951,23.4339,22.468,22.2071,21.4814,22.0021,22.5546,23.7254,25.1303,304.325,261.302,254.737,91.8783,160.442,30.3779,56.7275,114.954,109.403,129.557,146.016,24.1255
"781","1966","Tonga",26.4816,26.4816,26.3218,25.3644,23.9071,22.868,22.3412,21.6082,22.7071,22.868,23.8863,24.851,108.727,76.3679,116.376,328.555,57.2626,44.3701,74.9305,64.4612,135.298,169.42,71.1363,132.388
"793","1967","Tonga",25.8633,26.7524,26.3084,25.156,23.7388,22.6071,22.1595,22.4779,23.4388,23.1327,24.0035,25.256,290.232,143.612,281.042,236.329,109.642,33.1617,62.1453,33.1042,101.241,204.123,37.5891,33.8454
"805","1968","Tonga",26.156,26.9792,25.7218,24.7426,23.7388,24.1254,23.012,21.9729,22.5412,23.4205,24.5254,25.4986,422.466,151.812,299.428,88.5328,74.6729,71.6898,27.8249,168.673,81.3481,93.7428,67.3111,70.5369
"817","1969","Tonga",26.1376,27.0816,26.3169,25.2644,24.0461,23.7205,21.7155,21.7814,22.6461,23.1887,23.9863,25.3169,211.532,208.741,394.188,122.354,15.4492,27.5018,121.146,17.069,115.32,83.6512,89.6244,42.351
"829","1970","Tonga",26.256,26.7426,25.9218,25.6035,24.7461,23.7863,23.0595,22.4729,22.6913,23.5254,24.2303,24.4694,91.5588,178.973,147.138,182.909,80.3804,128.099,41.638,68.0121,48.6072,55.9424,221.84,288.493
"841","1971","Tonga",25.8682,26.0475,25.695,25.3218,23.9852,23.751,22.812,22.9779,22.951,24.556,25.4877,25.1694,192.149,192.914,265.966,189.492,186.446,43.8888,42.5234,139.424,163.624,119.287,366.706,549.074
"853","1972","Tonga",25.5292,26.1743,25.895,25.6035,24.012,23.3473,22.4595,22.4473,22.8071,23.3071,24.3376,25.4986,190.523,143.889,377.16,171.074,132.394,103.677,136.294,206.251,261.391,246.024,39.7207,99.5544
"865","1973","Tonga",26.5426,27.3743,26.6035,25.4986,24.512,24.1644,23.3254,23.0254,23.3461,23.651,24.6084,25.6816,64.3257,262.425,264.806,297.138,31.596,86.1337,186.241,57.6306,195.643,96.1627,310.468,198.851
"877","1974","Tonga",26.3475,26.4049,25.5084,24.7035,23.9169,23.6852,23.451,22.512,23.6986,24.3376,25.2743,25.595,189.615,417.852,265.34,306.494,141.485,112.692,79.291,103.456,146.106,242.99,178.669,94.1595
"889","1975","Tonga",26.4475,26.4475,26.195,25.2694,24.451,23.3461,23.312,23.1779,23.6779,24.3376,24.7694,25.5609,252.172,160.714,230.632,127.714,119.978,108.203,145.591,176.46,94.6231,102.948,371.617,133.442
"901","1976","Tonga",26.3731,26.5597,25.9877,25.7426,24.1644,23.1936,22.6595,22.7254,22.7729,24.1595,24.9303,25.3035,239.677,302.535,271.378,290.437,78.1255,36.1057,55.5445,85.0615,159.348,64.337,190.782,55.3605
"913","1977","Tonga",26.556,26.9084,26.2218,25.5035,23.812,23.7595,22.9327,22.3863,22.3071,23.3936,24.5303,25.8035,292.561,270.146,321.189,72.2981,58.2666,24.3376,91.1969,117.559,47.1323,26.1364,9.3816,43.4534
"925","1978","Tonga",26.2292,26.9475,25.9743,25.2901,24.112,23.8913,22.9986,22.4863,22.9071,23.3863,23.6913,25.3376,128.612,134.691,306.32,198.921,172.352,39.7784,51.905,260.525,120.898,164.668,165.393,86.5311
"937","1979","Tonga",26.156,27.3134,26.5609,25.1035,24.2729,23.8936,22.3071,22.3205,23.2071,24.1327,24.5644,25.2035,106.335,92.1815,315.56,162.02,154.797,202.734,64.7635,192.145,196.208,111.168,129.506,104.723
"949","1980","Tonga",26.2292,27.4341,26.6487,25.8376,23.8461,23.4071,22.3412,22.4339,23.2729,24.1644,24.512,25.3644,120.654,105.127,356.797,251.28,33.3722,89.9145,115.339,179.528,152.834,187.35,105.767,112.858
"961","1981","Tonga",26.8023,27.0134,26.5268,25.5084,24.5779,23.5986,22.5595,22.5863,22.768,23.2936,24.9571,26.195,82.4009,204.791,185.639,93.5542,121.445,68.1567,26.0894,64.284,71.0224,57.5979,91.4105,69.752
"973","1982","Tonga",26.6023,26.9524,26.2169,25.5986,24.3729,23.5339,22.9071,21.8155,22.4339,23.6936,24.3644,25.0376,353.6,236.752,323.952,254.357,191.423,51.7743,80.9849,175.256,107.463,21.1898,44.3672,56.8718
"985","1983","Tonga",26.2242,27.0035,26.1169,25.5694,24.3729,23.912,22.4936,22.0863,23.2071,23.6595,24.9303,25.5303,57.0793,100.794,207.814,19.7117,36.2506,39.4232,86.1515,47.4085,53.2023,88.5899,53.1078,172.228
"997","1984","Tonga",26.6609,27.4865,26.6268,26.2694,25.212,23.8729,22.8254,23.2254,23.512,23.2936,24.4779,25.8816,192.828,205.395,93.3728,191.483,32.4543,69.114,72.3317,65.0791,164.857,44.9856,66.6007,138.034
"1009","1985","Tonga",26.4475,27.9256,26.6218,25.9694,24.412,23.3205,22.7595,22.8131,23.2461,24.312,25.0962,25.8376,86.4671,187.908,279.422,97.1801,80.7377,107.394,108.652,41.2156,30.9732,34.2088,7.0657,248.781
"1021","1986","Tonga",26.4292,27.1865,26.5218,25.1376,23.7802,23.4936,22.1546,21.8205,22.568,23.9595,25.1644,25.8376,45.0052,64.7719,158.802,273.673,95.7174,232.136,88.2359,95.3672,65.759,72.2453,20.6255,117.461
"1033","1987","Tonga",26.6292,27.3816,26.3035,25.7376,23.8595,22.7595,22.3327,22.1863,22.8729,23.9254,25.3303,26.1376,45.0087,165.373,228.52,16.8967,98.2604,50.433,52.5522,63.3013,17.5508,29.488,38.145,239.544
"1045","1988","Tonga",27.195,27.5816,26.9487,26.1218,25.551,24.4986,23.3254,23.2595,23.712,24.1644,25.1743,25.4426,238.83,173.276,147.932,173.17,111.054,42.9056,86.2392,38.5474,275.537,108.308,86.3153,179.129
"1057","1989","Tonga",26.5865,26.5865,26.295,25.3035,24.551,23.7254,22.9986,22.9522,23.8729,24.6779,25.2218,25.4035,163.632,552.903,253.669,199.567,232.377,52.9008,35.0273,34.4063,92.7963,112.328,138.504,249.648
"1069","1990","Tonga",26.5682,26.9475,26.4877,25.1376,25.0852,23.9863,23.2936,23.1522,23.3071,23.9412,25.4962,25.9035,239.945,93.2582,189.087,161.666,189.866,161.573,93.7249,97.2671,136.288,118.582,84.9339,84.3003
"1081","1991","Tonga",26.0974,26.9743,26.6487,25.751,23.8729,22.9155,23.1546,22.468,22.6205,23.3546,24.6388,25.1986,410.038,190.35,285.784,184.238,46.3142,92.749,26.3874,100.15,41.9674,45.0738,61.7809,21.5926
"1093","1992","Tonga",26.1901,27.1475,26.156,24.7595,23.9339,23.8205,23.168,22.2289,23.1546,23.6546,24.112,25.0595,32.2444,61.7223,106.989,114.991,51.0056,81.1687,150.524,119.602,73.7677,178.908,99.2845,142.456
"1105","1993","Tonga",25.6644,26.1694,25.8096,25.1254,24.2071,23.1205,21.9339,22.0289,21.9423,23.1205,24.5729,25.9254,44.1467,129.407,273.501,118.605,91.5321,38.2134,56.1712,299.077,134.094,93.2494,38.7806,77.0884
"1117","1994","Tonga",26.5767,27.0901,26.2913,25.4986,24.2729,22.868,22.2497,22.4131,22.2205,23.068,24.8694,25.5986,183.225,108.459,81.523,198.086,164.425,122.531,178.689,45.1942,69.5209,60.681,183.401,154.438
"1129","1995","Tonga",26.1242,26.8084,26.656,25.8035,24.1071,23.368,23.7278,22.7155,23.9388,24.0595,25.3303,26.1694,56.2064,164.232,251.593,112.938,62.9168,107.635,56.8199,58.4421,40.2695,54.9656,280.78,80.7655
"1141","1996","Tonga",26.6901,27.2084,26.8218,26.3035,24.2461,23.6021,23.4205,22.6289,23.1155,24.4254,25.5644,26.351,429.893,85.0615,403.704,76.1103,152.538,126.537,30.4033,78.5458,57.6751,155.9,81.7814,209.735
"1153","1997","Tonga",27.295,27.6084,26.6877,25.5071,23.468,22.8473,22.6289,21.8558,22.4021,23.7289,25.1254,25.9779,210.813,307.283,226.852,194.236,128.702,20.5225,80.0243,131.167,101.75,105.691,53.8623,77.7418
"1165","1998","Tonga",26.4327,26.6084,26.7644,25.9035,24.7986,24.212,23.1071,23.3729,23.312,24.3718,26.3779,26.756,54.6932,73.9369,384.934,42.7323,46.685,78.6672,47.9749,32.7795,49.5313,23.574,187.166,308.627
"1177","1999","Tonga",26.4816,26.7609,26.556,26.0169,24.1388,23.6071,23.6205,22.8814,23.6071,23.7936,25.1644,26.0779,127.046,326.366,170.253,236.329,61.1391,137.392,99.73,163.684,193.011,270.308,278.608,159.506
"1189","2000","Tonga",27.2767,27.4292,27.2877,26.151,25.112,23.9205,23.0595,22.8473,23.2021,23.7546,25.2779,25.812,325.599,233.135,415.152,370.096,164.104,62.0303,203.629,86.6869,154.968,122.515,97.7246,169.827
"1201","2001","Tonga",27.4108,28.3,26.3571,26.2303,25.2936,23.7021,23.0887,23.2289,23.8339,24.3936,25.9303,26.6426,331.816,190.102,231.911,170.965,71.6189,177.869,103.082,97.2891,59.9296,43.7444,70.1627,177.467
"1213","2002","Tonga",27.356,27.4242,26.3644,25.812,23.8765,24.0546,22.2106,22.9765,23.8814,22.9631,24.7607,25.3339,83.2302,363.752,257.859,213.342,92.6852,44.2751,174.459,164.485,158.858,44.5918,129.522,64.5167
"1225","2003","Tonga",27.5718,27.3426,27.1303,26.4767,25.6779,23.5729,23.0205,22.1473,23.4339,23.7814,24.5522,25.9376,329.057,95.0242,244.54,98.4605,65.6965,40.0311,50.9698,61.7258,51.9346,75.697,118.128,71.6875
"1237","2004","Tonga",26.5633,27.8256,26.7877,25.6852,24.712,23.9205,23.1936,22.5765,22.9423,24.2071,25.1047,26.4461,92.4887,181.063,279.014,181.829,75.3447,172.17,57.8205,234.424,178.903,57.6932,57.9872,78.7358
"1249","2005","Tonga",27.5633,28.1426,27.1303,26.0986,25.1779,23.4021,22.9071,22.7155,24.0997,24.6802,25.5656,26.1035,105.568,88.8363,218.439,180.339,96.7222,95.1002,65.264,122.723,120.384,110.893,117.403,80.0533
"1261","2006","Tonga",26.5816,27.3256,27.1169,26.6767,25.2205,23.7765,22.5155,24.4913,23.5071,23.4546,25.1571,25.6205,276.901,143.971,147.034,185.741,85.3922,73.8894,70.8631,81.6191,135.139,111.486,124.847,135.385
"1273","2007","Tonga",27.151,27.5292,26.7694,26.2718,24.8986,24.5863,24.3205,23.64,24.4997,24.6473,25.3388,26.012,186.92,197.459,270.544,170.59,106.668,73.8894,87.1335,108.231,121.569,105.03,124.847,135.385
"1285","2008","Tonga",26.6108,27.2901,26.8035,25.795,23.5779,23.8339,22.7729,23.4741,23.8071,24.5021,25.612,26.8718,267.02,197.459,270.544,170.59,106.668,73.8894,87.1335,108.231,121.569,105.03,124.847,135.385
"1297","2009","Tonga",27.3925,27.8816,27.0303,25.6303,24.6339,23.4289,23.0546,22.9131,23.1936,23.5546,24.6388,25.4644,186.92,197.459,270.544,170.59,106.668,73.8894,69.0187,97.3626,121.569,105.03,51.7953,154.027
"1309","2010","Tonga",26.9327,27.5475,26.6828,26.1986,25.3936,24.6205,23.5205,23.5729,24.212,24.2254,24.5254,25.4426,228.748,197.459,270.544,170.59,106.668,73.8894,87.1335,108.231,121.569,105.03,124.847,135.385
"1321","2011","Tonga",26.3976,26.6305,26.7609,26.1303,25.5376,24.5986,23.9936,22.9863,23.4997,24.7986,25.2352,26.1426,186.92,197.459,307.96,170.129,113.98,164.397,157.88,83.6612,194.951,161.351,186.503,206.198
"1333","2012","Tonga",27.1609,26.5426,26.9268,25.6426,24.1388,23.5814,23.2461,23.1473,23.7071,24.4802,25.2729,26.0767,186.92,197.459,215.343,170.59,81.1764,73.8894,87.1335,108.231,121.569,105.03,124.847,135.385
