Rainfall - (MM), Year, Month, Country, ISO3
80.0059, 1991, Jan, Belarus, BEL
31.0636, 1991, Feb, Belarus, BEL
39.5761, 1991, Mar, Belarus, BEL
54.6013, 1991, Apr, Belarus, BEL
27.1569, 1991, May, Belarus, BEL
106.52, 1991, Jun, Belarus, BEL
95.8467, 1991, Jul, Belarus, BEL
16.5234, 1991, Aug, Belarus, BEL
55.9741, 1991, Sep, Belarus, BEL
45.0751, 1991, Oct, Belarus, BEL
133.993, 1991, Nov, Belarus, BEL
68.6794, 1991, Dec, Belarus, BEL
30.399, 1992, Jan, Belarus, BEL
38.8439, 1992, Feb, Belarus, BEL
89.4756, 1992, Mar, Belarus, BEL
56.3691, 1992, Apr, Belarus, BEL
51.372, 1992, May, Belarus, BEL
96.2074, 1992, Jun, Belarus, BEL
80.0288, 1992, Jul, Belarus, BEL
115.756, 1992, Aug, Belarus, BEL
48.8116, 1992, Sep, Belarus, BEL
94.9593, 1992, Oct, Belarus, BEL
103.794, 1992, Nov, Belarus, BEL
73.4038, 1992, Dec, Belarus, BEL
97.8052, 1993, Jan, Belarus, BEL
26.5342, 1993, Feb, Belarus, BEL
8.55653, 1993, Mar, Belarus, BEL
48.34, 1993, Apr, Belarus, BEL
76.3599, 1993, May, Belarus, BEL
57.8767, 1993, Jun, Belarus, BEL
118.34, 1993, Jul, Belarus, BEL
34.749, 1993, Aug, Belarus, BEL
130.784, 1993, Sep, Belarus, BEL
90.4942, 1993, Oct, Belarus, BEL
49.7856, 1993, Nov, Belarus, BEL
191.497, 1993, Dec, Belarus, BEL
100.628, 1994, Jan, Belarus, BEL
41.4704, 1994, Feb, Belarus, BEL
85.0352, 1994, Mar, Belarus, BEL
66.8386, 1994, Apr, Belarus, BEL
79.476, 1994, May, Belarus, BEL
55.9798, 1994, Jun, Belarus, BEL
48.7663, 1994, Jul, Belarus, BEL
67.726, 1994, Aug, Belarus, BEL
117.76, 1994, Sep, Belarus, BEL
76.4668, 1994, Oct, Belarus, BEL
45.0552, 1994, Nov, Belarus, BEL
107.693, 1994, Dec, Belarus, BEL
157.077, 1995, Jan, Belarus, BEL
98.7504, 1995, Feb, Belarus, BEL
85.9737, 1995, Mar, Belarus, BEL
47.8529, 1995, Apr, Belarus, BEL
54.2766, 1995, May, Belarus, BEL
57.6107, 1995, Jun, Belarus, BEL
55.3122, 1995, Jul, Belarus, BEL
31.5944, 1995, Aug, Belarus, BEL
96.4938, 1995, Sep, Belarus, BEL
25.8594, 1995, Oct, Belarus, BEL
44.9331, 1995, Nov, Belarus, BEL
63.253, 1995, Dec, Belarus, BEL
14.5813, 1996, Jan, Belarus, BEL
66.8887, 1996, Feb, Belarus, BEL
24.3381, 1996, Mar, Belarus, BEL
7.90222, 1996, Apr, Belarus, BEL
77.5686, 1996, May, Belarus, BEL
27.4932, 1996, Jun, Belarus, BEL
46.6947, 1996, Jul, Belarus, BEL
99.2917, 1996, Aug, Belarus, BEL
42.4868, 1996, Sep, Belarus, BEL
66.8134, 1996, Oct, Belarus, BEL
117.945, 1996, Nov, Belarus, BEL
43.8983, 1996, Dec, Belarus, BEL
10.1851, 1997, Jan, Belarus, BEL
97.0374, 1997, Feb, Belarus, BEL
28.5528, 1997, Mar, Belarus, BEL
30.9063, 1997, Apr, Belarus, BEL
94.7371, 1997, May, Belarus, BEL
126.91, 1997, Jun, Belarus, BEL
62.0991, 1997, Jul, Belarus, BEL
52.9485, 1997, Aug, Belarus, BEL
22.1603, 1997, Sep, Belarus, BEL
83.5908, 1997, Oct, Belarus, BEL
83.033, 1997, Nov, Belarus, BEL
89.2843, 1997, Dec, Belarus, BEL
80.3103, 1998, Jan, Belarus, BEL
14.9442, 1998, Feb, Belarus, BEL
77.0793, 1998, Mar, Belarus, BEL
109.327, 1998, Apr, Belarus, BEL
45.3084, 1998, May, Belarus, BEL
108.442, 1998, Jun, Belarus, BEL
53.5932, 1998, Jul, Belarus, BEL
49.3356, 1998, Aug, Belarus, BEL
128.815, 1998, Sep, Belarus, BEL
164.706, 1998, Oct, Belarus, BEL
91.067, 1998, Nov, Belarus, BEL
75.0197, 1998, Dec, Belarus, BEL
