Rainfall - (MM), Year, Month, Country, ISO3
24.1749, 1991, Jan, Antigua and Barbuda, ANT
10.675, 1991, Feb, Antigua and Barbuda, ANT
17.7999, 1991, Mar, Antigua and Barbuda, ANT
16.8, 1991, Apr, Antigua and Barbuda, ANT
6.625, 1991, May, Antigua and Barbuda, ANT
19.825, 1991, Jun, Antigua and Barbuda, ANT
31.5, 1991, Jul, Antigua and Barbuda, ANT
81.5, 1991, Aug, Antigua and Barbuda, ANT
37.825, 1991, Sep, Antigua and Barbuda, ANT
20.9, 1991, Oct, Antigua and Barbuda, ANT
121.55, 1991, Nov, Antigua and Barbuda, ANT
98.35, 1991, Dec, Antigua and Barbuda, ANT
13.85, 1992, Jan, Antigua and Barbuda, ANT
14.95, 1992, Feb, Antigua and Barbuda, ANT
0.45, 1992, Mar, Antigua and Barbuda, ANT
29.3, 1992, Apr, Antigua and Barbuda, ANT
59.75, 1992, May, Antigua and Barbuda, ANT
46.4249, 1992, Jun, Antigua and Barbuda, ANT
44.65, 1992, Jul, Antigua and Barbuda, ANT
49.575, 1992, Aug, Antigua and Barbuda, ANT
95.4, 1992, Sep, Antigua and Barbuda, ANT
22.35, 1992, Oct, Antigua and Barbuda, ANT
169, 1992, Nov, Antigua and Barbuda, ANT
61.8, 1992, Dec, Antigua and Barbuda, ANT
26.5, 1993, Jan, Antigua and Barbuda, ANT
9.8, 1993, Feb, Antigua and Barbuda, ANT
8.575, 1993, Mar, Antigua and Barbuda, ANT
57.275, 1993, Apr, Antigua and Barbuda, ANT
108.325, 1993, May, Antigua and Barbuda, ANT
37.25, 1993, Jun, Antigua and Barbuda, ANT
45.8, 1993, Jul, Antigua and Barbuda, ANT
73.875, 1993, Aug, Antigua and Barbuda, ANT
60.375, 1993, Sep, Antigua and Barbuda, ANT
21.75, 1993, Oct, Antigua and Barbuda, ANT
87.7249, 1993, Nov, Antigua and Barbuda, ANT
20.6749, 1993, Dec, Antigua and Barbuda, ANT
20.775, 1994, Jan, Antigua and Barbuda, ANT
11.1, 1994, Feb, Antigua and Barbuda, ANT
4.5, 1994, Mar, Antigua and Barbuda, ANT
17.825, 1994, Apr, Antigua and Barbuda, ANT
9.775, 1994, May, Antigua and Barbuda, ANT
42.825, 1994, Jun, Antigua and Barbuda, ANT
50.0499, 1994, Jul, Antigua and Barbuda, ANT
