Temperature - (Celsius), Year, Month, Country, ISO3
22.0271, 1991, Jan, Ethiopia, ETH
23.2355, 1991, Feb, Ethiopia, ETH
23.6605, 1991, Mar, Ethiopia, ETH
24.614, 1991, Apr, Ethiopia, ETH
24.0312, 1991, May, Ethiopia, ETH
23.9485, 1991, Jun, Ethiopia, ETH
22.9172, 1991, Jul, Ethiopia, ETH
22.6798, 1991, Aug, Ethiopia, ETH
23.0679, 1991, Sep, Ethiopia, ETH
22.3466, 1991, Oct, Ethiopia, ETH
21.2814, 1991, Nov, Ethiopia, ETH
20.8477, 1991, Dec, Ethiopia, ETH
20.357, 1992, Jan, Ethiopia, ETH
21.4054, 1992, Feb, Ethiopia, ETH
23.8182, 1992, Mar, Ethiopia, ETH
24.6902, 1992, Apr, Ethiopia, ETH
24.5882, 1992, May, Ethiopia, ETH
24.0427, 1992, Jun, Ethiopia, ETH
22.905, 1992, Jul, Ethiopia, ETH
22.2173, 1992, Aug, Ethiopia, ETH
22.4688, 1992, Sep, Ethiopia, ETH
22.2669, 1992, Oct, Ethiopia, ETH
21.2149, 1992, Nov, Ethiopia, ETH
20.902, 1992, Dec, Ethiopia, ETH
21.1798, 1993, Jan, Ethiopia, ETH
21.6161, 1993, Feb, Ethiopia, ETH
23.8453, 1993, Mar, Ethiopia, ETH
23.7212, 1993, Apr, Ethiopia, ETH
23.6791, 1993, May, Ethiopia, ETH
23.6219, 1993, Jun, Ethiopia, ETH
22.804, 1993, Jul, Ethiopia, ETH
22.6346, 1993, Aug, Ethiopia, ETH
22.9787, 1993, Sep, Ethiopia, ETH
22.2751, 1993, Oct, Ethiopia, ETH
22.2209, 1993, Nov, Ethiopia, ETH
20.0173, 1993, Dec, Ethiopia, ETH
21.35, 1994, Jan, Ethiopia, ETH
22.5976, 1994, Feb, Ethiopia, ETH
23.376, 1994, Mar, Ethiopia, ETH
24.7981, 1994, Apr, Ethiopia, ETH
24.213, 1994, May, Ethiopia, ETH
24.003, 1994, Jun, Ethiopia, ETH
22.6822, 1994, Jul, Ethiopia, ETH
22.4667, 1994, Aug, Ethiopia, ETH
22.4285, 1994, Sep, Ethiopia, ETH
22.0774, 1994, Oct, Ethiopia, ETH
21.1456, 1994, Nov, Ethiopia, ETH
20.8634, 1994, Dec, Ethiopia, ETH
21.2768, 1995, Jan, Ethiopia, ETH
22.5991, 1995, Feb, Ethiopia, ETH
23.6493, 1995, Mar, Ethiopia, ETH
24.2962, 1995, Apr, Ethiopia, ETH
24.3738, 1995, May, Ethiopia, ETH
23.4657, 1995, Jun, Ethiopia, ETH
22.7702, 1995, Jul, Ethiopia, ETH
22.8977, 1995, Aug, Ethiopia, ETH
23.2613, 1995, Sep, Ethiopia, ETH
22.8659, 1995, Oct, Ethiopia, ETH
21.7421, 1995, Nov, Ethiopia, ETH
21.8159, 1995, Dec, Ethiopia, ETH
22.1065, 1996, Jan, Ethiopia, ETH
23.402, 1996, Feb, Ethiopia, ETH
24.0602, 1996, Mar, Ethiopia, ETH
24.932, 1996, Apr, Ethiopia, ETH
23.8027, 1996, May, Ethiopia, ETH
23.0375, 1996, Jun, Ethiopia, ETH
22.9802, 1996, Jul, Ethiopia, ETH
22.6626, 1996, Aug, Ethiopia, ETH
