Rainfall - (MM), Year, Month, Country, ISO3
19.3818, 1991, Jan, Mexico, MEX
21.6079, 1991, Feb, Mexico, MEX
8.6092, 1991, Mar, Mexico, MEX
7.30267, 1991, Apr, Mexico, MEX
33.0832, 1991, May, Mexico, MEX
98.9277, 1991, Jun, Mexico, MEX
138.558, 1991, Jul, Mexico, MEX
105.655, 1991, Aug, Mexico, MEX
144.175, 1991, Sep, Mexico, MEX
74.0108, 1991, Oct, Mexico, MEX
33.1988, 1991, Nov, Mexico, MEX
56.6471, 1991, Dec, Mexico, MEX
53.1998, 1992, Jan, Mexico, MEX
27.1726, 1992, Feb, Mexico, MEX
22.9644, 1992, Mar, Mexico, MEX
25.2415, 1992, Apr, Mexico, MEX
56.9433, 1992, May, Mexico, MEX
72.8898, 1992, Jun, Mexico, MEX
140.025, 1992, Jul, Mexico, MEX
116.161, 1992, Aug, Mexico, MEX
108.563, 1992, Sep, Mexico, MEX
67.2127, 1992, Oct, Mexico, MEX
38.7164, 1992, Nov, Mexico, MEX
29.0819, 1992, Dec, Mexico, MEX
32.5159, 1993, Jan, Mexico, MEX
18.627, 1993, Feb, Mexico, MEX
9.33465, 1993, Mar, Mexico, MEX
14.9863, 1993, Apr, Mexico, MEX
33.4358, 1993, May, Mexico, MEX
149.326, 1993, Jun, Mexico, MEX
113.45, 1993, Jul, Mexico, MEX
123.753, 1993, Aug, Mexico, MEX
159.158, 1993, Sep, Mexico, MEX
56.1649, 1993, Oct, Mexico, MEX
27.0245, 1993, Nov, Mexico, MEX
11.7534, 1993, Dec, Mexico, MEX
21.8306, 1994, Jan, Mexico, MEX
13.5478, 1994, Feb, Mexico, MEX
13.9908, 1994, Mar, Mexico, MEX
14.5848, 1994, Apr, Mexico, MEX
32.0324, 1994, May, Mexico, MEX
87.5602, 1994, Jun, Mexico, MEX
81.2204, 1994, Jul, Mexico, MEX
126.339, 1994, Aug, Mexico, MEX
101.05, 1994, Sep, Mexico, MEX
75.316, 1994, Oct, Mexico, MEX
28.4977, 1994, Nov, Mexico, MEX
35.3106, 1994, Dec, Mexico, MEX
14.3864, 1995, Jan, Mexico, MEX
18.7635, 1995, Feb, Mexico, MEX
13.1374, 1995, Mar, Mexico, MEX
17.7593, 1995, Apr, Mexico, MEX
34.9718, 1995, May, Mexico, MEX
81.3112, 1995, Jun, Mexico, MEX
130.541, 1995, Jul, Mexico, MEX
172.258, 1995, Aug, Mexico, MEX
127.358, 1995, Sep, Mexico, MEX
68.0187, 1995, Oct, Mexico, MEX
22.3576, 1995, Nov, Mexico, MEX
25.0697, 1995, Dec, Mexico, MEX
12.0088, 1996, Jan, Mexico, MEX
6.80761, 1996, Feb, Mexico, MEX
8.80034, 1996, Mar, Mexico, MEX
18.8121, 1996, Apr, Mexico, MEX
33.7133, 1996, May, Mexico, MEX
114.191, 1996, Jun, Mexico, MEX
112.512, 1996, Jul, Mexico, MEX
159.826, 1996, Aug, Mexico, MEX
112.534, 1996, Sep, Mexico, MEX
79.4189, 1996, Oct, Mexico, MEX
25.4559, 1996, Nov, Mexico, MEX
10.5484, 1996, Dec, Mexico, MEX
16.8112, 1997, Jan, Mexico, MEX
15.953, 1997, Feb, Mexico, MEX
27.0638, 1997, Mar, Mexico, MEX
39.878, 1997, Apr, Mexico, MEX
48.6229, 1997, May, Mexico, MEX
86.4885, 1997, Jun, Mexico, MEX
94.3363, 1997, Jul, Mexico, MEX
92.1918, 1997, Aug, Mexico, MEX
114.347, 1997, Sep, Mexico, MEX
85.0916, 1997, Oct, Mexico, MEX
56.6182, 1997, Nov, Mexico, MEX
32.1462, 1997, Dec, Mexico, MEX
9.43575, 1998, Jan, Mexico, MEX
18.5928, 1998, Feb, Mexico, MEX
10.2564, 1998, Mar, Mexico, MEX
