"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1901","Turks and Caicos Islands","Jan","TUR","-2.1275","51.3107"
"2","1901","Turks and Caicos Islands","Feb","TUR","2.65461","39.8431"
"3","1901","Turks and Caicos Islands","Mar","TUR","7.83614","37.8167"
"4","1901","Turks and Caicos Islands","Apr","TUR","10.962","30.251"
"5","1901","Turks and Caicos Islands","May","TUR","14.1028","87.339"
"6","1901","Turks and Caicos Islands","Jun","TUR","20.0048","60.2644"
"7","1901","Turks and Caicos Islands","Jul","TUR","22.5429","15.146"
"8","1901","Turks and Caicos Islands","Aug","TUR","22.4095","11.9961"
"9","1901","Turks and Caicos Islands","Sep","TUR","17.4405","24.2951"
"10","1901","Turks and Caicos Islands","Oct","TUR","12.2248","43.9685"
"11","1901","Turks and Caicos Islands","Nov","TUR","5.61001","76.0087"
"12","1901","Turks and Caicos Islands","Dec","TUR","4.44358","60.5621"
"13","1902","Turks and Caicos Islands","Jan","TUR","1.18377","68.3878"
"14","1902","Turks and Caicos Islands","Feb","TUR","3.10891","47.2074"
"15","1902","Turks and Caicos Islands","Mar","TUR","4.75181","55.1573"
"16","1902","Turks and Caicos Islands","Apr","TUR","9.13237","50.5353"
"17","1902","Turks and Caicos Islands","May","TUR","13.9057","53.5762"
"18","1902","Turks and Caicos Islands","Jun","TUR","18.8641","16.2702"
"19","1902","Turks and Caicos Islands","Jul","TUR","20.8181","22.0701"
"20","1902","Turks and Caicos Islands","Aug","TUR","22.288","7.04807"
"21","1902","Turks and Caicos Islands","Sep","TUR","17.4622","11.2951"
"22","1902","Turks and Caicos Islands","Oct","TUR","12.5335","47.3044"
"23","1902","Turks and Caicos Islands","Nov","TUR","2.95517","91.4631"
"24","1902","Turks and Caicos Islands","Dec","TUR","-0.666","86.8066"
"25","1903","Turks and Caicos Islands","Jan","TUR","-1.3624","46.6811"
"26","1903","Turks and Caicos Islands","Feb","TUR","0.82739","57.0322"
"27","1903","Turks and Caicos Islands","Mar","TUR","4.04369","38.974"
"28","1903","Turks and Caicos Islands","Apr","TUR","10.7918","39.1971"
"29","1903","Turks and Caicos Islands","May","TUR","14.7294","52.4397"
"30","1903","Turks and Caicos Islands","Jun","TUR","18.4507","38.3478"
"31","1903","Turks and Caicos Islands","Jul","TUR","21.5414","17.2311"
"32","1903","Turks and Caicos Islands","Aug","TUR","21.7156","16.7399"
"33","1903","Turks and Caicos Islands","Sep","TUR","17.0905","11.9899"
"34","1903","Turks and Caicos Islands","Oct","TUR","13.0881","25.6679"
"35","1903","Turks and Caicos Islands","Nov","TUR","6.47836","51.0807"
"36","1903","Turks and Caicos Islands","Dec","TUR","2.046","78.0012"
"37","1904","Turks and Caicos Islands","Jan","TUR","-3.352","66.9558"
"38","1904","Turks and Caicos Islands","Feb","TUR","3.51934","43.9498"
"39","1904","Turks and Caicos Islands","Mar","TUR","3.94458","71.5873"
"40","1904","Turks and Caicos Islands","Apr","TUR","8.02979","54.148"
"41","1904","Turks and Caicos Islands","May","TUR","13.0618","88.0667"
"42","1904","Turks and Caicos Islands","Jun","TUR","17.6401","38.1498"
"43","1904","Turks and Caicos Islands","Jul","TUR","21.7108","11.7258"
"44","1904","Turks and Caicos Islands","Aug","TUR","21.8525","5.83345"
"45","1904","Turks and Caicos Islands","Sep","TUR","17.8622","28.3063"
"46","1904","Turks and Caicos Islands","Oct","TUR","13.7574","43.1689"
"47","1904","Turks and Caicos Islands","Nov","TUR","6.04563","104.111"
"48","1904","Turks and Caicos Islands","Dec","TUR","0.7726","86.2312"
"49","1905","Turks and Caicos Islands","Jan","TUR","-2.8435","92.9292"
"50","1905","Turks and Caicos Islands","Feb","TUR","-1.2191","51.7099"
"51","1905","Turks and Caicos Islands","Mar","TUR","3.77794","57.6573"
"52","1905","Turks and Caicos Islands","Apr","TUR","9.28411","52.8106"
"53","1905","Turks and Caicos Islands","May","TUR","14.0672","32.8004"
