Temperature - (Celsius), Year, Month, Country, ISO3
25.1631, 1991, Jan, Kenya, KEN
26.0839, 1991, Feb, Kenya, KEN
26.2236, 1991, Mar, Kenya, KEN
25.5812, 1991, Apr, Kenya, KEN
24.6618, 1991, May, Kenya, KEN
23.9439, 1991, Jun, Kenya, KEN
22.9982, 1991, Jul, Kenya, KEN
23.0391, 1991, Aug, Kenya, KEN
23.9423, 1991, Sep, Kenya, KEN
25.5236, 1991, Oct, Kenya, KEN
24.5875, 1991, Nov, Kenya, KEN
24.7398, 1991, Dec, Kenya, KEN
24.4359, 1992, Jan, Kenya, KEN
26.2892, 1992, Feb, Kenya, KEN
26.5409, 1992, Mar, Kenya, KEN
26.0819, 1992, Apr, Kenya, KEN
24.7852, 1992, May, Kenya, KEN
24.0563, 1992, Jun, Kenya, KEN
22.8377, 1992, Jul, Kenya, KEN
22.7902, 1992, Aug, Kenya, KEN
23.8958, 1992, Sep, Kenya, KEN
24.7925, 1992, Oct, Kenya, KEN
24.4195, 1992, Nov, Kenya, KEN
24.4344, 1992, Dec, Kenya, KEN
24.2897, 1993, Jan, Kenya, KEN
25.0506, 1993, Feb, Kenya, KEN
25.7925, 1993, Mar, Kenya, KEN
25.9763, 1993, Apr, Kenya, KEN
24.9779, 1993, May, Kenya, KEN
23.7715, 1993, Jun, Kenya, KEN
22.8375, 1993, Jul, Kenya, KEN
23.5543, 1993, Aug, Kenya, KEN
23.8431, 1993, Sep, Kenya, KEN
24.2092, 1993, Oct, Kenya, KEN
25.2338, 1993, Nov, Kenya, KEN
24.5048, 1993, Dec, Kenya, KEN
24.6522, 1994, Jan, Kenya, KEN
25.9058, 1994, Feb, Kenya, KEN
25.7528, 1994, Mar, Kenya, KEN
25.6103, 1994, Apr, Kenya, KEN
24.6294, 1994, May, Kenya, KEN
23.7561, 1994, Jun, Kenya, KEN
22.8275, 1994, Jul, Kenya, KEN
23.5708, 1994, Aug, Kenya, KEN
24.1753, 1994, Sep, Kenya, KEN
25.222, 1994, Oct, Kenya, KEN
24.1713, 1994, Nov, Kenya, KEN
24.3497, 1994, Dec, Kenya, KEN
24.9216, 1995, Jan, Kenya, KEN
25.9945, 1995, Feb, Kenya, KEN
26.1929, 1995, Mar, Kenya, KEN
26.0064, 1995, Apr, Kenya, KEN
24.8333, 1995, May, Kenya, KEN
24.1121, 1995, Jun, Kenya, KEN
23.2944, 1995, Jul, Kenya, KEN
23.6887, 1995, Aug, Kenya, KEN
24.3098, 1995, Sep, Kenya, KEN
25.3407, 1995, Oct, Kenya, KEN
25.0667, 1995, Nov, Kenya, KEN
25.0193, 1995, Dec, Kenya, KEN
25.7146, 1996, Jan, Kenya, KEN
26.4811, 1996, Feb, Kenya, KEN
26.5805, 1996, Mar, Kenya, KEN
25.7333, 1996, Apr, Kenya, KEN
24.6923, 1996, May, Kenya, KEN
23.7897, 1996, Jun, Kenya, KEN
23.1185, 1996, Jul, Kenya, KEN
23.2079, 1996, Aug, Kenya, KEN
24.014, 1996, Sep, Kenya, KEN
24.8826, 1996, Oct, Kenya, KEN
24.6425, 1996, Nov, Kenya, KEN
24.9152, 1996, Dec, Kenya, KEN
25.5562, 1997, Jan, Kenya, KEN
25.9044, 1997, Feb, Kenya, KEN
26.1192, 1997, Mar, Kenya, KEN
25.2267, 1997, Apr, Kenya, KEN
24.7565, 1997, May, Kenya, KEN
23.8643, 1997, Jun, Kenya, KEN
23.3821, 1997, Jul, Kenya, KEN
23.5251, 1997, Aug, Kenya, KEN
24.9931, 1997, Sep, Kenya, KEN
25.0558, 1997, Oct, Kenya, KEN
24.4959, 1997, Nov, Kenya, KEN
24.6103, 1997, Dec, Kenya, KEN
25.613, 1998, Jan, Kenya, KEN
26.3175, 1998, Feb, Kenya, KEN
26.7041, 1998, Mar, Kenya, KEN
25.8261, 1998, Apr, Kenya, KEN
24.5654, 1998, May, Kenya, KEN
24.1029, 1998, Jun, Kenya, KEN
23.3852, 1998, Jul, Kenya, KEN
23.313, 1998, Aug, Kenya, KEN
24.3268, 1998, Sep, Kenya, KEN
25.8522, 1998, Oct, Kenya, KEN
24.8346, 1998, Nov, Kenya, KEN
24.7358, 1998, Dec, Kenya, KEN
25.5838, 1999, Jan, Kenya, KEN
26.7698, 1999, Feb, Kenya, KEN
26.7005, 1999, Mar, Kenya, KEN
25.8207, 1999, Apr, Kenya, KEN
25.3357, 1999, May, Kenya, KEN
23.9813, 1999, Jun, Kenya, KEN
23.1006, 1999, Jul, Kenya, KEN
23.2923, 1999, Aug, Kenya, KEN
24.4701, 1999, Sep, Kenya, KEN
24.4443, 1999, Oct, Kenya, KEN
24.4406, 1999, Nov, Kenya, KEN
24.4371, 1999, Dec, Kenya, KEN
24.5514, 2000, Jan, Kenya, KEN
25.5136, 2000, Feb, Kenya, KEN
26.5248, 2000, Mar, Kenya, KEN
26.3236, 2000, Apr, Kenya, KEN
25.2045, 2000, May, Kenya, KEN
23.5084, 2000, Jun, Kenya, KEN
24.1301, 2000, Jul, Kenya, KEN
24.0395, 2000, Aug, Kenya, KEN
24.0184, 2000, Sep, Kenya, KEN
24.5562, 2000, Oct, Kenya, KEN
25.8349, 2000, Nov, Kenya, KEN
24.6516, 2000, Dec, Kenya, KEN
25.6423, 2001, Jan, Kenya, KEN
26.8772, 2001, Feb, Kenya, KEN
27.1555, 2001, Mar, Kenya, KEN
25.7671, 2001, Apr, Kenya, KEN
24.9937, 2001, May, Kenya, KEN
23.4213, 2001, Jun, Kenya, KEN
23.153, 2001, Jul, Kenya, KEN
23.4107, 2001, Aug, Kenya, KEN
24.7741, 2001, Sep, Kenya, KEN
25.855, 2001, Oct, Kenya, KEN
24.8915, 2001, Nov, Kenya, KEN
25.2077, 2001, Dec, Kenya, KEN
25.5658, 2002, Jan, Kenya, KEN
26.4501, 2002, Feb, Kenya, KEN
27.0802, 2002, Mar, Kenya, KEN
26.4038, 2002, Apr, Kenya, KEN
25.7182, 2002, May, Kenya, KEN
24.4419, 2002, Jun, Kenya, KEN
23.7321, 2002, Jul, Kenya, KEN
24.5022, 2002, Aug, Kenya, KEN
25.0192, 2002, Sep, Kenya, KEN
25.6157, 2002, Oct, Kenya, KEN
25.5577, 2002, Nov, Kenya, KEN
25.6499, 2002, Dec, Kenya, KEN
