Rainfall - (MM), Year, Month, Country, ISO3
265.675, 1991, Jan, Brazil, BRA
191.252, 1991, Feb, Brazil, BRA
238.854, 1991, Mar, Brazil, BRA
188.449, 1991, Apr, Brazil, BRA
118.873, 1991, May, Brazil, BRA
84.7695, 1991, Jun, Brazil, BRA
66.6732, 1991, Jul, Brazil, BRA
48.699, 1991, Aug, Brazil, BRA
70.8228, 1991, Sep, Brazil, BRA
92.1602, 1991, Oct, Brazil, BRA
139.669, 1991, Nov, Brazil, BRA
158.582, 1991, Dec, Brazil, BRA
232.945, 1992, Jan, Brazil, BRA
227.389, 1992, Feb, Brazil, BRA
228.136, 1992, Mar, Brazil, BRA
161.243, 1992, Apr, Brazil, BRA
94.2374, 1992, May, Brazil, BRA
58.4615, 1992, Jun, Brazil, BRA
62.6313, 1992, Jul, Brazil, BRA
54.3506, 1992, Aug, Brazil, BRA
96.2761, 1992, Sep, Brazil, BRA
112.334, 1992, Oct, Brazil, BRA
167.401, 1992, Nov, Brazil, BRA
186.117, 1992, Dec, Brazil, BRA
203.732, 1993, Jan, Brazil, BRA
235.652, 1993, Feb, Brazil, BRA
178.804, 1993, Mar, Brazil, BRA
164.613, 1993, Apr, Brazil, BRA
113.278, 1993, May, Brazil, BRA
75.472, 1993, Jun, Brazil, BRA
63.4771, 1993, Jul, Brazil, BRA
57.9194, 1993, Aug, Brazil, BRA
82.9538, 1993, Sep, Brazil, BRA
120.069, 1993, Oct, Brazil, BRA
186.406, 1993, Nov, Brazil, BRA
209.329, 1993, Dec, Brazil, BRA
265.457, 1994, Jan, Brazil, BRA
220.089, 1994, Feb, Brazil, BRA
260.323, 1994, Mar, Brazil, BRA
176.031, 1994, Apr, Brazil, BRA
120.584, 1994, May, Brazil, BRA
112.056, 1994, Jun, Brazil, BRA
62.1686, 1994, Jul, Brazil, BRA
56.0615, 1994, Aug, Brazil, BRA
84.8095, 1994, Sep, Brazil, BRA
121.428, 1994, Oct, Brazil, BRA
164.159, 1994, Nov, Brazil, BRA
194.758, 1994, Dec, Brazil, BRA
194.065, 1995, Jan, Brazil, BRA
234.312, 1995, Feb, Brazil, BRA
226.564, 1995, Mar, Brazil, BRA
200.891, 1995, Apr, Brazil, BRA
139.033, 1995, May, Brazil, BRA
88.019, 1995, Jun, Brazil, BRA
69.8075, 1995, Jul, Brazil, BRA
42.0385, 1995, Aug, Brazil, BRA
62.971, 1995, Sep, Brazil, BRA
112.924, 1995, Oct, Brazil, BRA
192.302, 1995, Nov, Brazil, BRA
228.109, 1995, Dec, Brazil, BRA
224.417, 1996, Jan, Brazil, BRA
215.971, 1996, Feb, Brazil, BRA
260.55, 1996, Mar, Brazil, BRA
207.893, 1996, Apr, Brazil, BRA
121.166, 1996, May, Brazil, BRA
78.835, 1996, Jun, Brazil, BRA
76.1877, 1996, Jul, Brazil, BRA
52.0746, 1996, Aug, Brazil, BRA
77.1525, 1996, Sep, Brazil, BRA
136.477, 1996, Oct, Brazil, BRA
179.881, 1996, Nov, Brazil, BRA
181.523, 1996, Dec, Brazil, BRA
246.932, 1997, Jan, Brazil, BRA
223.66, 1997, Feb, Brazil, BRA
301.95, 1997, Mar, Brazil, BRA
186.827, 1997, Apr, Brazil, BRA
123.638, 1997, May, Brazil, BRA
65.8082, 1997, Jun, Brazil, BRA
50.2111, 1997, Jul, Brazil, BRA
53.7223, 1997, Aug, Brazil, BRA
69.5138, 1997, Sep, Brazil, BRA
105.69, 1997, Oct, Brazil, BRA
161.002, 1997, Nov, Brazil, BRA
215.547, 1997, Dec, Brazil, BRA
201.689, 1998, Jan, Brazil, BRA
190.628, 1998, Feb, Brazil, BRA
216.157, 1998, Mar, Brazil, BRA
173.809, 1998, Apr, Brazil, BRA
124.977, 1998, May, Brazil, BRA
91.2009, 1998, Jun, Brazil, BRA
62.9909, 1998, Jul, Brazil, BRA
68.0757, 1998, Aug, Brazil, BRA
78.5111, 1998, Sep, Brazil, BRA
129.348, 1998, Oct, Brazil, BRA
189.028, 1998, Nov, Brazil, BRA
207.05, 1998, Dec, Brazil, BRA
248.63, 1999, Jan, Brazil, BRA
207.895, 1999, Feb, Brazil, BRA
225.684, 1999, Mar, Brazil, BRA
177.341, 1999, Apr, Brazil, BRA
144.712, 1999, May, Brazil, BRA
85.497, 1999, Jun, Brazil, BRA
62.2152, 1999, Jul, Brazil, BRA
45.0151, 1999, Aug, Brazil, BRA
83.9075, 1999, Sep, Brazil, BRA
112.97, 1999, Oct, Brazil, BRA
175.691, 1999, Nov, Brazil, BRA
215.799, 1999, Dec, Brazil, BRA
248.424, 2000, Jan, Brazil, BRA
258.849, 2000, Feb, Brazil, BRA
259.426, 2000, Mar, Brazil, BRA
203.939, 2000, Apr, Brazil, BRA
131.116, 2000, May, Brazil, BRA
80.6119, 2000, Jun, Brazil, BRA
74.0347, 2000, Jul, Brazil, BRA
70.1761, 2000, Aug, Brazil, BRA
106.965, 2000, Sep, Brazil, BRA
105.685, 2000, Oct, Brazil, BRA
181.202, 2000, Nov, Brazil, BRA
217.27, 2000, Dec, Brazil, BRA
207.776, 2001, Jan, Brazil, BRA
201.831, 2001, Feb, Brazil, BRA
231.186, 2001, Mar, Brazil, BRA
163.64, 2001, Apr, Brazil, BRA
135.335, 2001, May, Brazil, BRA
92.294, 2001, Jun, Brazil, BRA
69.9056, 2001, Jul, Brazil, BRA
48.4775, 2001, Aug, Brazil, BRA
83.6756, 2001, Sep, Brazil, BRA
132.902, 2001, Oct, Brazil, BRA
177.945, 2001, Nov, Brazil, BRA
232.173, 2001, Dec, Brazil, BRA
274.321, 2002, Jan, Brazil, BRA
215.577, 2002, Feb, Brazil, BRA
215.577, 2002, Mar, Brazil, BRA
191.741, 2002, Apr, Brazil, BRA
152.821, 2002, May, Brazil, BRA
81.0081, 2002, Jun, Brazil, BRA
63.698, 2002, Jul, Brazil, BRA
56.1344, 2002, Aug, Brazil, BRA
75.3035, 2002, Sep, Brazil, BRA
115.758, 2002, Oct, Brazil, BRA
141.532, 2002, Nov, Brazil, BRA
235.131, 2002, Dec, Brazil, BRA
218.979, 2003, Jan, Brazil, BRA
233.898, 2003, Feb, Brazil, BRA
224.243, 2003, Mar, Brazil, BRA
171.405, 2003, Apr, Brazil, BRA
134.656, 2003, May, Brazil, BRA
86.2865, 2003, Jun, Brazil, BRA
58.5221, 2003, Jul, Brazil, BRA
65.2096, 2003, Aug, Brazil, BRA
85.3208, 2003, Sep, Brazil, BRA
105.474, 2003, Oct, Brazil, BRA
152.578, 2003, Nov, Brazil, BRA
155.336, 2003, Dec, Brazil, BRA
275.218, 2004, Jan, Brazil, BRA
279.715, 2004, Feb, Brazil, BRA
249.953, 2004, Mar, Brazil, BRA
162.854, 2004, Apr, Brazil, BRA
133.053, 2004, May, Brazil, BRA
74.7453, 2004, Jun, Brazil, BRA
76.1883, 2004, Jul, Brazil, BRA
51.4091, 2004, Aug, Brazil, BRA
54.1408, 2004, Sep, Brazil, BRA
120.685, 2004, Oct, Brazil, BRA
143.71, 2004, Nov, Brazil, BRA
179.312, 2004, Dec, Brazil, BRA
220.766, 2005, Jan, Brazil, BRA
225.89, 2005, Feb, Brazil, BRA
285.732, 2005, Mar, Brazil, BRA
186.65, 2005, Apr, Brazil, BRA
161.415, 2005, May, Brazil, BRA
70.305, 2005, Jun, Brazil, BRA
47.144, 2005, Jul, Brazil, BRA
51.4537, 2005, Aug, Brazil, BRA
71.6992, 2005, Sep, Brazil, BRA
113.066, 2005, Oct, Brazil, BRA
137.595, 2005, Nov, Brazil, BRA
241.65, 2005, Dec, Brazil, BRA
203.852, 2006, Jan, Brazil, BRA
237.058, 2006, Feb, Brazil, BRA
261.471, 2006, Mar, Brazil, BRA
219.675, 2006, Apr, Brazil, BRA
157.874, 2006, May, Brazil, BRA
81.0846, 2006, Jun, Brazil, BRA
60.9879, 2006, Jul, Brazil, BRA
46.0967, 2006, Aug, Brazil, BRA
73.7723, 2006, Sep, Brazil, BRA
131.124, 2006, Oct, Brazil, BRA
178.842, 2006, Nov, Brazil, BRA
206.148, 2006, Dec, Brazil, BRA
211.163, 2007, Jan, Brazil, BRA
242.422, 2007, Feb, Brazil, BRA
209.806, 2007, Mar, Brazil, BRA
183.982, 2007, Apr, Brazil, BRA
125.068, 2007, May, Brazil, BRA
66.1688, 2007, Jun, Brazil, BRA
69.4399, 2007, Jul, Brazil, BRA
53.1302, 2007, Aug, Brazil, BRA
48.0215, 2007, Sep, Brazil, BRA
111.526, 2007, Oct, Brazil, BRA
165.099, 2007, Nov, Brazil, BRA
213.294, 2007, Dec, Brazil, BRA
273.881, 2008, Jan, Brazil, BRA
236.915, 2008, Feb, Brazil, BRA
276.601, 2008, Mar, Brazil, BRA
205.173, 2008, Apr, Brazil, BRA
134.812, 2008, May, Brazil, BRA
77.829, 2008, Jun, Brazil, BRA
55.3164, 2008, Jul, Brazil, BRA
54.6816, 2008, Aug, Brazil, BRA
74.755, 2008, Sep, Brazil, BRA
114.063, 2008, Oct, Brazil, BRA
157.871, 2008, Nov, Brazil, BRA
234.459, 2008, Dec, Brazil, BRA
243.597, 2009, Jan, Brazil, BRA
245.226, 2009, Feb, Brazil, BRA
262.495, 2009, Mar, Brazil, BRA
209.818, 2009, Apr, Brazil, BRA
148.634, 2009, May, Brazil, BRA
103.132, 2009, Jun, Brazil, BRA
74.99, 2009, Jul, Brazil, BRA
64.2687, 2009, Aug, Brazil, BRA
79.6446, 2009, Sep, Brazil, BRA
155.088, 2009, Oct, Brazil, BRA
140.53, 2009, Nov, Brazil, BRA
236.77, 2009, Dec, Brazil, BRA
245.466, 2010, Jan, Brazil, BRA
214.736, 2010, Feb, Brazil, BRA
240.907, 2010, Mar, Brazil, BRA
202.919, 2010, Apr, Brazil, BRA
133.099, 2010, May, Brazil, BRA
72.7541, 2010, Jun, Brazil, BRA
67.3053, 2010, Jul, Brazil, BRA
40.758, 2010, Aug, Brazil, BRA
57.6373, 2010, Sep, Brazil, BRA
113.856, 2010, Oct, Brazil, BRA
161.147, 2010, Nov, Brazil, BRA
213.956, 2010, Dec, Brazil, BRA
245.482, 2011, Jan, Brazil, BRA
262.373, 2011, Feb, Brazil, BRA
282.616, 2011, Mar, Brazil, BRA
203.862, 2011, Apr, Brazil, BRA
139.706, 2011, May, Brazil, BRA
72.2089, 2011, Jun, Brazil, BRA
62.3055, 2011, Jul, Brazil, BRA
52.4179, 2011, Aug, Brazil, BRA
52.0665, 2011, Sep, Brazil, BRA
140.386, 2011, Oct, Brazil, BRA
168.241, 2011, Nov, Brazil, BRA
180.697, 2011, Dec, Brazil, BRA
256.824, 2012, Jan, Brazil, BRA
239.551, 2012, Feb, Brazil, BRA
222.431, 2012, Mar, Brazil, BRA
167.197, 2012, Apr, Brazil, BRA
111.888, 2012, May, Brazil, BRA
74.9119, 2012, Jun, Brazil, BRA
62.8351, 2012, Jul, Brazil, BRA
40.8529, 2012, Aug, Brazil, BRA
58.7737, 2012, Sep, Brazil, BRA
86.6818, 2012, Oct, Brazil, BRA
161.262, 2012, Nov, Brazil, BRA
173.289, 2012, Dec, Brazil, BRA
234.139, 2013, Jan, Brazil, BRA
228.47, 2013, Feb, Brazil, BRA
197.588, 2013, Mar, Brazil, BRA
173.695, 2013, Apr, Brazil, BRA
142.058, 2013, May, Brazil, BRA
89.6447, 2013, Jun, Brazil, BRA
71.8725, 2013, Jul, Brazil, BRA
60.1136, 2013, Aug, Brazil, BRA
71.143, 2013, Sep, Brazil, BRA
119.35, 2013, Oct, Brazil, BRA
172.05, 2013, Nov, Brazil, BRA
212.597, 2013, Dec, Brazil, BRA
202.178, 2014, Jan, Brazil, BRA
229.507, 2014, Feb, Brazil, BRA
265.345, 2014, Mar, Brazil, BRA
194.447, 2014, Apr, Brazil, BRA
136.029, 2014, May, Brazil, BRA
83.6343, 2014, Jun, Brazil, BRA
69.5019, 2014, Jul, Brazil, BRA
49.0319, 2014, Aug, Brazil, BRA
67.9334, 2014, Sep, Brazil, BRA
95.0624, 2014, Oct, Brazil, BRA
171.367, 2014, Nov, Brazil, BRA
185.708, 2014, Dec, Brazil, BRA
198.674, 2015, Jan, Brazil, BRA
197.071, 2015, Feb, Brazil, BRA
250.926, 2015, Mar, Brazil, BRA
194.346, 2015, Apr, Brazil, BRA
148.205, 2015, May, Brazil, BRA
71.9657, 2015, Jun, Brazil, BRA
78.7769, 2015, Jul, Brazil, BRA
47.016, 2015, Aug, Brazil, BRA
53.2885, 2015, Sep, Brazil, BRA
80.3109, 2015, Oct, Brazil, BRA
121.426, 2015, Nov, Brazil, BRA
145.08, 2015, Dec, Brazil, BRA
253.296, 2016, Jan, Brazil, BRA
201.924, 2016, Feb, Brazil, BRA
200.512, 2016, Mar, Brazil, BRA
150.809, 2016, Apr, Brazil, BRA
108.458, 2016, May, Brazil, BRA
77.1786, 2016, Jun, Brazil, BRA
55.9171, 2016, Jul, Brazil, BRA
54.0275, 2016, Aug, Brazil, BRA
67.9271, 2016, Sep, Brazil, BRA
129.909, 2016, Oct, Brazil, BRA
129.564, 2016, Nov, Brazil, BRA
197.271, 2016, Dec, Brazil, BRA

