Rainfall - (MM), Year, Month, Country, ISO3
45.7273, 1991, Jan, Uganda, UGA
52.7551, 1991, Feb, Uganda, UGA
99.9186, 1991, Mar, Uganda, UGA
158.393, 1991, Apr, Uganda, UGA
182.511, 1991, May, Uganda, UGA
102.293, 1991, Jun, Uganda, UGA
87.1223, 1991, Jul, Uganda, UGA
124.756, 1991, Aug, Uganda, UGA
89.3416, 1991, Sep, Uganda, UGA
159.676, 1991, Oct, Uganda, UGA
85.6748, 1991, Nov, Uganda, UGA
38.366, 1991, Dec, Uganda, UGA
23.4411, 1992, Jan, Uganda, UGA
20.8878, 1992, Feb, Uganda, UGA
64.9072, 1992, Mar, Uganda, UGA
131.07, 1992, Apr, Uganda, UGA
129.156, 1992, May, Uganda, UGA
114.032, 1992, Jun, Uganda, UGA
86.6126, 1992, Jul, Uganda, UGA
91.4742, 1992, Aug, Uganda, UGA
106.688, 1992, Sep, Uganda, UGA
165.43, 1992, Oct, Uganda, UGA
99.4796, 1992, Nov, Uganda, UGA
85.4239, 1992, Dec, Uganda, UGA
41.1409, 1993, Jan, Uganda, UGA
48.4447, 1993, Feb, Uganda, UGA
84.5131, 1993, Mar, Uganda, UGA
117.748, 1993, Apr, Uganda, UGA
179.67, 1993, May, Uganda, UGA
112.203, 1993, Jun, Uganda, UGA
50.6447, 1993, Jul, Uganda, UGA
94.5152, 1993, Aug, Uganda, UGA
97.8014, 1993, Sep, Uganda, UGA
94.9727, 1993, Oct, Uganda, UGA
88.7606, 1993, Nov, Uganda, UGA
51.7326, 1993, Dec, Uganda, UGA
31.2884, 1994, Jan, Uganda, UGA
32.8752, 1994, Feb, Uganda, UGA
109.718, 1994, Mar, Uganda, UGA
155.611, 1994, Apr, Uganda, UGA
173.995, 1994, May, Uganda, UGA
99.8422, 1994, Jun, Uganda, UGA
116.924, 1994, Jul, Uganda, UGA
130.111, 1994, Aug, Uganda, UGA
91.1645, 1994, Sep, Uganda, UGA
134.035, 1994, Oct, Uganda, UGA
176.384, 1994, Nov, Uganda, UGA
50.6187, 1994, Dec, Uganda, UGA
17.5988, 1995, Jan, Uganda, UGA
40.1322, 1995, Feb, Uganda, UGA
102.862, 1995, Mar, Uganda, UGA
173.123, 1995, Apr, Uganda, UGA
145.945, 1995, May, Uganda, UGA
91.4414, 1995, Jun, Uganda, UGA
103.707, 1995, Jul, Uganda, UGA
80.8326, 1995, Aug, Uganda, UGA
128.479, 1995, Sep, Uganda, UGA
155.598, 1995, Oct, Uganda, UGA
111.788, 1995, Nov, Uganda, UGA
60.1607, 1995, Dec, Uganda, UGA
87.2209, 1996, Jan, Uganda, UGA
70.3284, 1996, Feb, Uganda, UGA
131.099, 1996, Mar, Uganda, UGA
135.545, 1996, Apr, Uganda, UGA
142.062, 1996, May, Uganda, UGA
109.492, 1996, Jun, Uganda, UGA
81.4352, 1996, Jul, Uganda, UGA
