"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Estonia","Apr","EST","4.91052","27.5979"
"2","1991","Estonia","Aug","EST","17.2845","76.2122"
"3","1991","Estonia","Dec","EST","-0.8","40.9421"
"4","1991","Estonia","Feb","EST","-5.3492","33.3179"
"5","1991","Estonia","Jan","EST","-2.3733","50.6696"
"6","1991","Estonia","Jul","EST","17.4827","49.2671"
"7","1991","Estonia","Jun","EST","12.99","93.2391"
"8","1991","Estonia","Mar","EST","0.09612","38.8745"
"9","1991","Estonia","May","EST","8.53469","55.7873"
"10","1991","Estonia","Nov","EST","3.4582","87.9037"
"11","1991","Estonia","Oct","EST","6.87965","60.3067"
"12","1991","Estonia","Sep","EST","11.2588","72.7703"
"13","1992","Estonia","Apr","EST","3.34252","57.1714"
"14","1992","Estonia","Aug","EST","16.2051","59.8614"
"15","1992","Estonia","Dec","EST","0.08584","32.0912"
"16","1992","Estonia","Feb","EST","-1.5875","43.0784"
"17","1992","Estonia","Jan","EST","-1.1046","66.6957"
"18","1992","Estonia","Jul","EST","17.0951","36.6183"
"19","1992","Estonia","Jun","EST","15.8355","16.8518"
"20","1992","Estonia","Mar","EST","1.42232","46.5268"
"21","1992","Estonia","May","EST","11.5409","33.5913"
"22","1992","Estonia","Nov","EST","-0.5135","60.8781"
"23","1992","Estonia","Oct","EST","2.15063","72.8903"
"24","1992","Estonia","Sep","EST","12.6979","62.6968"
"25","1993","Estonia","Apr","EST","4.94462","23.3241"
"26","1993","Estonia","Aug","EST","14.3473","114.625"
"27","1993","Estonia","Dec","EST","-2.441","67.7829"
"28","1993","Estonia","Feb","EST","-2.0937","33.576"
"29","1993","Estonia","Jan","EST","-1.7413","66.2711"
"30","1993","Estonia","Jul","EST","16.1048","105.478"
"31","1993","Estonia","Jun","EST","12.3234","76.8646"
"32","1993","Estonia","Mar","EST","-0.5829","35.8311"
"33","1993","Estonia","May","EST","14.0514","18.8595"
"34","1993","Estonia","Nov","EST","-3.9646","7.32043"
"35","1993","Estonia","Oct","EST","4.8227","64.7441"
"36","1993","Estonia","Sep","EST","7.53485","45.5141"
"37","1994","Estonia","Apr","EST","6.55444","44.8398"
"38","1994","Estonia","Aug","EST","16.3239","83.4384"
"39","1994","Estonia","Dec","EST","-1.0041","57.1733"
"40","1994","Estonia","Feb","EST","-11.554","6.8539"
"41","1994","Estonia","Jan","EST","-3.2125","51.9539"
"42","1994","Estonia","Jul","EST","19.4175","19.8215"
"43","1994","Estonia","Jun","EST","12.7426","59.9589"
"44","1994","Estonia","Mar","EST","-1.9337","63.7736"
"45","1994","Estonia","May","EST","9.07727","52.4302"
"46","1994","Estonia","Nov","EST","0.4621","51.8934"
"47","1994","Estonia","Oct","EST","5.39409","65.5781"
"48","1994","Estonia","Sep","EST","12.2348","100.107"
"49","1995","Estonia","Apr","EST","4.77922","33.8704"
"50","1995","Estonia","Aug","EST","16.5041","52.3814"
"51","1995","Estonia","Dec","EST","-6.9277","29.5562"
"52","1995","Estonia","Feb","EST","-0.1813","54.2823"
"53","1995","Estonia","Jan","EST","-3.446","44.9392"
"54","1995","Estonia","Jul","EST","16.2106","50.1994"
"55","1995","Estonia","Jun","EST","17.1467","80.9234"
"56","1995","Estonia","Mar","EST","0.70857","63.3058"
"57","1995","Estonia","May","EST","9.90316","81.7541"
"58","1995","Estonia","Nov","EST","-1.0469","56.8979"
"59","1995","Estonia","Oct","EST","8.65758","57.5002"
"60","1995","Estonia","Sep","EST","11.686","52.5899"
"61","1996","Estonia","Apr","EST","4.20532","21.7188"
"62","1996","Estonia","Aug","EST","18.1525","16.2967"
"63","1996","Estonia","Dec","EST","-5.0497","60.0416"
"64","1996","Estonia","Feb","EST","-10.04","30.2902"
"65","1996","Estonia","Jan","EST","-6.6181","18.8221"
"66","1996","Estonia","Jul","EST","15.0068","94.0846"
"67","1996","Estonia","Jun","EST","13.5212","44.1784"
"68","1996","Estonia","Mar","EST","-3.2661","16.7138"
"69","1996","Estonia","May","EST","9.98254","71.3656"
"70","1996","Estonia","Nov","EST","3.76915","93.402"
"71","1996","Estonia","Oct","EST","7.42945","67.3483"
"72","1996","Estonia","Sep","EST","9.61531","38.519"
"73","1997","Estonia","Apr","EST","2.84999","57.4426"
"74","1997","Estonia","Aug","EST","18.991","16.8135"
"75","1997","Estonia","Dec","EST","-3.7731","40.9007"
"76","1997","Estonia","Feb","EST","-2.5218","56.301"
"77","1997","Estonia","Jan","EST","-3.863","38.7317"
"78","1997","Estonia","Jul","EST","18.6353","66.5905"
"79","1997","Estonia","Jun","EST","16.0255","84.588"
"80","1997","Estonia","Mar","EST","-0.5409","24.7476"
"81","1997","Estonia","May","EST","8.8034","43.7076"
"82","1997","Estonia","Nov","EST","0.70911","69.2387"
"83","1997","Estonia","Oct","EST","4.13983","98.8771"
"84","1997","Estonia","Sep","EST","11.4349","96.0351"
"85","1998","Estonia","Apr","EST","5.03895","28.8353"
"86","1998","Estonia","Aug","EST","14.2526","116.849"
"87","1998","Estonia","Dec","EST","-3.0663","53.3701"
"88","1998","Estonia","Feb","EST","-3.5101","40.7926"
"89","1998","Estonia","Jan","EST","-1.3622","52.3426"
"90","1998","Estonia","Jul","EST","16.1071","104.429"
"91","1998","Estonia","Jun","EST","14.7473","120.39"
"92","1998","Estonia","Mar","EST","-2.8422","25.9568"
"93","1998","Estonia","May","EST","10.8778","57.765"
"94","1998","Estonia","Nov","EST","-3.7264","23.2403"
"95","1998","Estonia","Oct","EST","6.29307","88.7534"
"96","1998","Estonia","Sep","EST","11.8843","37.1756"
"97","1999","Estonia","Apr","EST","7.04951","41.7733"
"98","1999","Estonia","Aug","EST","15.8108","54.1182"
"99","1999","Estonia","Dec","EST","-1.6354","78.8141"
"100","1999","Estonia","Feb","EST","-6.1356","51.2079"
"101","1999","Estonia","Jan","EST","-4.8733","76.4853"
"102","1999","Estonia","Jul","EST","18.907","36.7931"
"103","1999","Estonia","Jun","EST","18.0903","51.4651"
"104","1999","Estonia","Mar","EST","-0.2933","22.165"
"105","1999","Estonia","May","EST","8.52333","21.2218"
"106","1999","Estonia","Nov","EST","1.89944","28.2981"
"107","1999","Estonia","Oct","EST","7.14721","106.628"
"108","1999","Estonia","Sep","EST","13.4977","38.0845"
"109","2000","Estonia","Apr","EST","7.96594","27.9737"
"110","2000","Estonia","Aug","EST","15.7612","69.9508"
"111","2000","Estonia","Dec","EST","0.7114","53.5771"
"112","2000","Estonia","Feb","EST","-1.6607","33.9225"
"113","2000","Estonia","Jan","EST","-2.9274","42.0557"
"114","2000","Estonia","Jul","EST","16.4806","107.666"
"115","2000","Estonia","Jun","EST","14.0851","70.3502"
"116","2000","Estonia","Mar","EST","-0.2113","45.2307"
"117","2000","Estonia","May","EST","11.0008","37.6127"
"118","2000","Estonia","Nov","EST","4.33724","77.7829"
"119","2000","Estonia","Oct","EST","9.08513","66.1959"
"120","2000","Estonia","Sep","EST","10.2719","21.3964"
"121","2001","Estonia","Apr","EST","6.51437","71.4214"
"122","2001","Estonia","Aug","EST","16.7315","88.6168"
"123","2001","Estonia","Dec","EST","-7.0092","36.6845"
"124","2001","Estonia","Feb","EST","-5.6699","47.2622"
"125","2001","Estonia","Jan","EST","-1.7833","41.7323"
"126","2001","Estonia","Jul","EST","20.3433","94.1881"
"127","2001","Estonia","Jun","EST","14.038","97.7117"
"128","2001","Estonia","Mar","EST","-2.4593","32.8801"
"129","2001","Estonia","May","EST","10.3431","40.6431"
"130","2001","Estonia","Nov","EST","0.57292","80.5266"
"131","2001","Estonia","Oct","EST","8.43023","70.0023"
"132","2001","Estonia","Sep","EST","12.3243","76.072"
"133","2002","Estonia","Apr","EST","6.25027","17.168"
"134","2002","Estonia","Aug","EST","19.1163","14.666"
"135","2002","Estonia","Dec","EST","-8.1621","25.5208"
"136","2002","Estonia","Feb","EST","-0.5382","54.6694"
"137","2002","Estonia","Jan","EST","-3.0615","59.7557"
"138","2002","Estonia","Jul","EST","19.2077","62.5602"
"139","2002","Estonia","Jun","EST","16.0028","86.6963"
"140","2002","Estonia","Mar","EST","0.88302","38.048"
"141","2002","Estonia","May","EST","12.8546","20.8009"
"142","2002","Estonia","Nov","EST","-1.2605","74.38"
"143","2002","Estonia","Oct","EST","1.88005","41.3816"
"144","2002","Estonia","Sep","EST","11.5391","32.4368"
"145","2003","Estonia","Apr","EST","3.2033","43.5634"
"146","2003","Estonia","Aug","EST","16.5364","107.22"
"147","2003","Estonia","Dec","EST","-0.2835","70.2588"
"148","2003","Estonia","Feb","EST","-5.9226","14.521"
"149","2003","Estonia","Jan","EST","-8.0782","47.4688"
"150","2003","Estonia","Jul","EST","20.3495","60.7866"
"151","2003","Estonia","Jun","EST","13.433","50.749"
"152","2003","Estonia","Mar","EST","-0.8335","15.9706"
"153","2003","Estonia","May","EST","10.9611","82.0034"
"154","2003","Estonia","Nov","EST","2.94733","58.5692"
"155","2003","Estonia","Oct","EST","4.52054","58.38"
"156","2003","Estonia","Sep","EST","12.2265","25.9625"
"157","2004","Estonia","Apr","EST","5.87281","8.33645"
"158","2004","Estonia","Aug","EST","17.4396","71.7126"
"159","2004","Estonia","Dec","EST","0.0074","59.886"
"160","2004","Estonia","Feb","EST","-4.2004","41.7721"
"161","2004","Estonia","Jan","EST","-6.8628","27.1489"
"162","2004","Estonia","Jul","EST","16.5649","103.29"
"163","2004","Estonia","Jun","EST","13.1923","114.023"
"164","2004","Estonia","Mar","EST","-0.4358","48.5263"
"165","2004","Estonia","May","EST","10.5338","38.2238"
"166","2004","Estonia","Nov","EST","0.30737","54.4555"
"167","2004","Estonia","Oct","EST","6.58257","71.221"
"168","2004","Estonia","Sep","EST","12.8443","93.8718"
"169","2005","Estonia","Apr","EST","5.09966","18.5322"
"170","2005","Estonia","Aug","EST","16.4954","123.636"
"171","2005","Estonia","Dec","EST","-3.3694","41.7652"
"172","2005","Estonia","Feb","EST","-5.7081","17.1454"
"173","2005","Estonia","Jan","EST","-1.4375","71.4255"
"174","2005","Estonia","Jul","EST","18.5759","55.8862"
"175","2005","Estonia","Jun","EST","14.0107","83.0905"
"176","2005","Estonia","Mar","EST","-5.5485","16.7259"
"177","2005","Estonia","May","EST","10.5034","70.5477"
"178","2005","Estonia","Nov","EST","3.35633","58.4225"
"179","2005","Estonia","Oct","EST","7.58632","50.3516"
"180","2005","Estonia","Sep","EST","13.0806","35.2697"
"181","2006","Estonia","Apr","EST","4.99632","31.3734"
"182","2006","Estonia","Aug","EST","18.0509","71.0733"
"183","2006","Estonia","Dec","EST","3.33147","54.8328"
"184","2006","Estonia","Feb","EST","-8.3304","23.2424"
"185","2006","Estonia","Jan","EST","-5.3066","18.007"
"186","2006","Estonia","Jul","EST","18.9512","20.5751"
"187","2006","Estonia","Jun","EST","15.6583","45.09"
"188","2006","Estonia","Mar","EST","-5.3259","34.008"
"189","2006","Estonia","May","EST","10.9188","38.2338"
"190","2006","Estonia","Nov","EST","2.59246","60.552"
"191","2006","Estonia","Oct","EST","8.51223","110.359"
"192","2006","Estonia","Sep","EST","14.1298","39.2665"
"193","2007","Estonia","Apr","EST","5.55256","30.2453"
"194","2007","Estonia","Aug","EST","17.8429","67.3062"
"195","2007","Estonia","Dec","EST","1.13703","40.0663"
"196","2007","Estonia","Feb","EST","-9.174","24.3206"
"197","2007","Estonia","Jan","EST","-1.773","84.4516"
"198","2007","Estonia","Jul","EST","16.8193","78.7548"
"199","2007","Estonia","Jun","EST","15.6068","49.574"
"200","2007","Estonia","Mar","EST","3.22686","32.7046"
"201","2007","Estonia","May","EST","11.4222","60.7013"
"202","2007","Estonia","Nov","EST","0.51947","62.6024"
"203","2007","Estonia","Oct","EST","6.98167","85.2059"
"204","2007","Estonia","Sep","EST","11.6547","71.4569"
"205","2008","Estonia","Apr","EST","7.0854","41.5302"
"206","2008","Estonia","Aug","EST","15.8604","142.048"
"207","2008","Estonia","Dec","EST","-0.1194","51.6503"
"208","2008","Estonia","Feb","EST","0.56414","54.7802"
"209","2008","Estonia","Jan","EST","-1.1389","54.9606"
"210","2008","Estonia","Jul","EST","17.0529","59.6568"
"211","2008","Estonia","Jun","EST","14.4195","80.3923"
"212","2008","Estonia","Mar","EST","0.32233","63.1491"
"213","2008","Estonia","May","EST","10.9621","19.1245"
"214","2008","Estonia","Nov","EST","2.75876","73.667"
"215","2008","Estonia","Oct","EST","8.70723","103.605"
"216","2008","Estonia","Sep","EST","10.5026","44.3075"
"217","2009","Estonia","Apr","EST","5.85997","10.1766"
"218","2009","Estonia","Aug","EST","16.4367","70.6104"
"219","2009","Estonia","Dec","EST","-4.5334","72.6367"
"220","2009","Estonia","Feb","EST","-4.5474","25.6061"
"221","2009","Estonia","Jan","EST","-3.4022","41.2437"
"222","2009","Estonia","Jul","EST","17.1504","99.6438"
"223","2009","Estonia","Jun","EST","13.8297","109.676"
"224","2009","Estonia","Mar","EST","-1.0336","42.7628"
"225","2009","Estonia","May","EST","11.4888","25.7112"
"226","2009","Estonia","Nov","EST","2.82349","58.7928"
"227","2009","Estonia","Oct","EST","4.46119","111.215"
"228","2009","Estonia","Sep","EST","13.5298","54.6311"
"229","2010","Estonia","Apr","EST","5.63594","29.5589"
"230","2010","Estonia","Aug","EST","18.29","104.013"
"231","2010","Estonia","Dec","EST","-8.0857","79.9987"
"232","2010","Estonia","Feb","EST","-7.9055","43.5215"
"233","2010","Estonia","Jan","EST","-11.876","22.0211"
"234","2010","Estonia","Jul","EST","21.1702","71.568"
"235","2010","Estonia","Jun","EST","14.4362","66.6148"
"236","2010","Estonia","Mar","EST","-1.934","48.6151"
"237","2010","Estonia","May","EST","12.0655","69.2468"
"238","2010","Estonia","Nov","EST","-0.0133","89.9354"
"239","2010","Estonia","Oct","EST","5.10284","48.1748"
"240","2010","Estonia","Sep","EST","11.7954","84.4478"
"241","2011","Estonia","Apr","EST","6.3923","18.9091"
"242","2011","Estonia","Aug","EST","16.9343","98.3601"
"243","2011","Estonia","Dec","EST","1.70143","87.3617"
"244","2011","Estonia","Feb","EST","-9.9939","24.0169"
"245","2011","Estonia","Jan","EST","-4.6837","65.8157"
"246","2011","Estonia","Jul","EST","20.2123","102.051"
"247","2011","Estonia","Jun","EST","17.0266","51.7755"
"248","2011","Estonia","Mar","EST","-1.2778","18.2172"
"249","2011","Estonia","May","EST","10.8822","46.4145"
"250","2011","Estonia","Nov","EST","4.14268","30.3166"
"251","2011","Estonia","Oct","EST","7.92799","54.5007"
"252","2011","Estonia","Sep","EST","13.2939","71.2121"
"253","2012","Estonia","Apr","EST","5.10923","55.5067"
"254","2012","Estonia","Aug","EST","15.7719","80.5552"
"255","2012","Estonia","Dec","EST","-6.5566","55.4696"
"256","2012","Estonia","Feb","EST","-8.6505","41.1765"
"257","2012","Estonia","Jan","EST","-4.6267","69.4921"
"258","2012","Estonia","Jul","EST","17.9233","77.534"
"259","2012","Estonia","Jun","EST","13.5869","92.6262"
"260","2012","Estonia","Mar","EST","0.20845","48.9404"
"261","2012","Estonia","May","EST","11.585","67.3747"
"262","2012","Estonia","Nov","EST","3.36185","72.0751"
"263","2012","Estonia","Oct","EST","6.39676","90.957"
"264","2012","Estonia","Sep","EST","12.5551","90.1092"
"265","2013","Estonia","Apr","EST","3.67085","35.2621"
"266","2013","Estonia","Aug","EST","17.2878","87.2963"
"267","2013","Estonia","Dec","EST","1.44406","57.5485"
