Rainfall - (MM), Year, Month, Country, ISO3
29.8832, 1991, Jan, Andorra, AND
55.9353, 1991, Feb, Andorra, AND
143.389, 1991, Mar, Andorra, AND
45.039, 1991, Apr, Andorra, AND
96.8491, 1991, May, Andorra, AND
36.559, 1991, Jun, Andorra, AND
19.3426, 1991, Jul, Andorra, AND
40.2409, 1991, Aug, Andorra, AND
68.9489, 1991, Sep, Andorra, AND
68.492, 1991, Oct, Andorra, AND
72.8284, 1991, Nov, Andorra, AND
79.6089, 1991, Dec, Andorra, AND
106.651, 1992, Jan, Andorra, AND
22.8802, 1992, Feb, Andorra, AND
39.7777, 1992, Mar, Andorra, AND
53.8551, 1992, Apr, Andorra, AND
105.204, 1992, May, Andorra, AND
184.968, 1992, Jun, Andorra, AND
69.8394, 1992, Jul, Andorra, AND
68.7028, 1992, Aug, Andorra, AND
100.164, 1992, Sep, Andorra, AND
143.772, 1992, Oct, Andorra, AND
33.8564, 1992, Nov, Andorra, AND
57.4467, 1992, Dec, Andorra, AND
1.2566, 1993, Jan, Andorra, AND
53.737, 1993, Feb, Andorra, AND
60.8883, 1993, Mar, Andorra, AND
149.172, 1993, Apr, Andorra, AND
73.374, 1993, May, Andorra, AND
72.3182, 1993, Jun, Andorra, AND
35.0921, 1993, Jul, Andorra, AND
70.2005, 1993, Aug, Andorra, AND
159.669, 1993, Sep, Andorra, AND
96.9328, 1993, Oct, Andorra, AND
64.77, 1993, Nov, Andorra, AND
46.238, 1993, Dec, Andorra, AND
34.6763, 1994, Jan, Andorra, AND
63.9369, 1994, Feb, Andorra, AND
18.855, 1994, Mar, Andorra, AND
85.9864, 1994, Apr, Andorra, AND
62.9983, 1994, May, Andorra, AND
58.4434, 1994, Jun, Andorra, AND
12.1888, 1994, Jul, Andorra, AND
14.8936, 1994, Aug, Andorra, AND
177.203, 1994, Sep, Andorra, AND
107.29, 1994, Oct, Andorra, AND
39.1856, 1994, Nov, Andorra, AND
25.3205, 1994, Dec, Andorra, AND
41.5921, 1995, Jan, Andorra, AND
34.5461, 1995, Feb, Andorra, AND
26.6038, 1995, Mar, Andorra, AND
44.443, 1995, Apr, Andorra, AND
70.3905, 1995, May, Andorra, AND
39.6787, 1995, Jun, Andorra, AND
38.3531, 1995, Jul, Andorra, AND
55.8295, 1995, Aug, Andorra, AND
92.4134, 1995, Sep, Andorra, AND
35.7947, 1995, Oct, Andorra, AND
55.9161, 1995, Nov, Andorra, AND
115.785, 1995, Dec, Andorra, AND
129.856, 1996, Jan, Andorra, AND
74.5918, 1996, Feb, Andorra, AND
62.1594, 1996, Mar, Andorra, AND
89.1377, 1996, Apr, Andorra, AND
80.3025, 1996, May, Andorra, AND
55.7266, 1996, Jun, Andorra, AND
64.4645, 1996, Jul, Andorra, AND
95.8586, 1996, Aug, Andorra, AND
64.6066, 1996, Sep, Andorra, AND
69.2655, 1996, Oct, Andorra, AND
154.929, 1996, Nov, Andorra, AND
147.36, 1996, Dec, Andorra, AND
107.186, 1997, Jan, Andorra, AND
14.4442, 1997, Feb, Andorra, AND
9.38169, 1997, Mar, Andorra, AND
39.3106, 1997, Apr, Andorra, AND
65.3556, 1997, May, Andorra, AND
137.554, 1997, Jun, Andorra, AND
53.9383, 1997, Jul, Andorra, AND
124.599, 1997, Aug, Andorra, AND
22.9697, 1997, Sep, Andorra, AND
35.1756, 1997, Oct, Andorra, AND
82.0656, 1997, Nov, Andorra, AND
91.3344, 1997, Dec, Andorra, AND
52.6338, 1998, Jan, Andorra, AND
27.5486, 1998, Feb, Andorra, AND
21.5916, 1998, Mar, Andorra, AND
96.2728, 1998, Apr, Andorra, AND
58.7413, 1998, May, Andorra, AND
35.3942, 1998, Jun, Andorra, AND
38.039, 1998, Jul, Andorra, AND
39.0623, 1998, Aug, Andorra, AND
75.8099, 1998, Sep, Andorra, AND
47.7469, 1998, Oct, Andorra, AND
50.2416, 1998, Nov, Andorra, AND
90.7353, 1998, Dec, Andorra, AND
75.0428, 1999, Jan, Andorra, AND
14.67, 1999, Feb, Andorra, AND
51.1409, 1999, Mar, Andorra, AND
69.8909, 1999, Apr, Andorra, AND
124.666, 1999, May, Andorra, AND
38.2271, 1999, Jun, Andorra, AND
43.8832, 1999, Jul, Andorra, AND
60.3385, 1999, Aug, Andorra, AND
97.6752, 1999, Sep, Andorra, AND
57.4908, 1999, Oct, Andorra, AND
158.952, 1999, Nov, Andorra, AND
39.5577, 1999, Dec, Andorra, AND
26.1508, 2000, Jan, Andorra, AND
27.1864, 2000, Feb, Andorra, AND
53.2135, 2000, Mar, Andorra, AND
87.9579, 2000, Apr, Andorra, AND
66.5998, 2000, May, Andorra, AND
119.867, 2000, Jun, Andorra, AND
42.4249, 2000, Jul, Andorra, AND
33.4348, 2000, Aug, Andorra, AND
41.5057, 2000, Sep, Andorra, AND
106.056, 2000, Oct, Andorra, AND
74.3782, 2000, Nov, Andorra, AND
81.8554, 2000, Dec, Andorra, AND
88.5817, 2001, Jan, Andorra, AND
24.4342, 2001, Feb, Andorra, AND
61.1343, 2001, Mar, Andorra, AND
63.275, 2001, Apr, Andorra, AND
58.9047, 2001, May, Andorra, AND
43.6704, 2001, Jun, Andorra, AND
83.0039, 2001, Jul, Andorra, AND
38.6579, 2001, Aug, Andorra, AND
50.8608, 2001, Sep, Andorra, AND
32.1586, 2001, Oct, Andorra, AND
59.9289, 2001, Nov, Andorra, AND
12.747, 2001, Dec, Andorra, AND
31.0015, 2002, Jan, Andorra, AND
44.6468, 2002, Feb, Andorra, AND
51.6321, 2002, Mar, Andorra, AND
97.8756, 2002, Apr, Andorra, AND
149.095, 2002, May, Andorra, AND
79.6588, 2002, Jun, Andorra, AND
78.3451, 2002, Jul, Andorra, AND
103.684, 2002, Aug, Andorra, AND
48.7191, 2002, Sep, Andorra, AND
89.7115, 2002, Oct, Andorra, AND
68.5062, 2002, Nov, Andorra, AND
56.6912, 2002, Dec, Andorra, AND
52.6404, 2003, Jan, Andorra, AND
116.305, 2003, Feb, Andorra, AND
43.8355, 2003, Mar, Andorra, AND
41.7429, 2003, Apr, Andorra, AND
72.5743, 2003, May, Andorra, AND
34.2407, 2003, Jun, Andorra, AND
