Rainfall - (MM), Year, Month, Country, ISO3
77.956, 1991, Jan, Namibia, NAM
76.3397, 1991, Feb, Namibia, NAM
43.9876, 1991, Mar, Namibia, NAM
2.43065, 1991, Apr, Namibia, NAM
0.13897, 1991, May, Namibia, NAM
0.60558, 1991, Jun, Namibia, NAM
0.33823, 1991, Jul, Namibia, NAM
0.03349, 1991, Aug, Namibia, NAM
4.91898, 1991, Sep, Namibia, NAM
14.3125, 1991, Oct, Namibia, NAM
27.6452, 1991, Nov, Namibia, NAM
58.558, 1991, Dec, Namibia, NAM
32.6137, 1992, Jan, Namibia, NAM
19.616, 1992, Feb, Namibia, NAM
35.4206, 1992, Mar, Namibia, NAM
4.88784, 1992, Apr, Namibia, NAM
0.21127, 1992, May, Namibia, NAM
0.28222, 1992, Jun, Namibia, NAM
0.26532, 1992, Jul, Namibia, NAM
0.13557, 1992, Aug, Namibia, NAM
1.66386, 1992, Sep, Namibia, NAM
3.49819, 1992, Oct, Namibia, NAM
11.4664, 1992, Nov, Namibia, NAM
18.4616, 1992, Dec, Namibia, NAM
47.0935, 1993, Jan, Namibia, NAM
76.3501, 1993, Feb, Namibia, NAM
41.7592, 1993, Mar, Namibia, NAM
30.4952, 1993, Apr, Namibia, NAM
2.19168, 1993, May, Namibia, NAM
0.46682, 1993, Jun, Namibia, NAM
0.28678, 1993, Jul, Namibia, NAM
0.43732, 1993, Aug, Namibia, NAM
0.28962, 1993, Sep, Namibia, NAM
17.7162, 1993, Oct, Namibia, NAM
32.4673, 1993, Nov, Namibia, NAM
32.2852, 1993, Dec, Namibia, NAM
111.545, 1994, Jan, Namibia, NAM
60.2809, 1994, Feb, Namibia, NAM
13.1464, 1994, Mar, Namibia, NAM
8.47555, 1994, Apr, Namibia, NAM
0.09062, 1994, May, Namibia, NAM
2.18864, 1994, Jun, Namibia, NAM
0.67541, 1994, Jul, Namibia, NAM
0.1477, 1994, Aug, Namibia, NAM
0.08777, 1994, Sep, Namibia, NAM
2.39529, 1994, Oct, Namibia, NAM
15.3804, 1994, Nov, Namibia, NAM
10.9035, 1994, Dec, Namibia, NAM
7.47575, 1995, Jan, Namibia, NAM
56.6033, 1995, Feb, Namibia, NAM
37.9583, 1995, Mar, Namibia, NAM
6.67194, 1995, Apr, Namibia, NAM
2.13704, 1995, May, Namibia, NAM
0.20146, 1995, Jun, Namibia, NAM
0.18132, 1995, Jul, Namibia, NAM
0.71548, 1995, Aug, Namibia, NAM
1.89202, 1995, Sep, Namibia, NAM
10.4195, 1995, Oct, Namibia, NAM
12.1167, 1995, Nov, Namibia, NAM
18.975, 1995, Dec, Namibia, NAM
75.6395, 1996, Jan, Namibia, NAM
39.8997, 1996, Feb, Namibia, NAM
12.388, 1996, Mar, Namibia, NAM
5.14345, 1996, Apr, Namibia, NAM
1.90523, 1996, May, Namibia, NAM
0.05672, 1996, Jun, Namibia, NAM
0.73362, 1996, Jul, Namibia, NAM
0.35316, 1996, Aug, Namibia, NAM
0.71387, 1996, Sep, Namibia, NAM
1.42291, 1996, Oct, Namibia, NAM
22.3182, 1996, Nov, Namibia, NAM
37.3763, 1996, Dec, Namibia, NAM
112.019, 1997, Jan, Namibia, NAM
58.2456, 1997, Feb, Namibia, NAM
74.5373, 1997, Mar, Namibia, NAM
3.64495, 1997, Apr, Namibia, NAM
2.20271, 1997, May, Namibia, NAM
0.62982, 1997, Jun, Namibia, NAM
0.21418, 1997, Jul, Namibia, NAM
0.07117, 1997, Aug, Namibia, NAM
2.17143, 1997, Sep, Namibia, NAM
15.291, 1997, Oct, Namibia, NAM
6.20017, 1997, Nov, Namibia, NAM
42.1478, 1997, Dec, Namibia, NAM
51.251, 1998, Jan, Namibia, NAM
17.9112, 1998, Feb, Namibia, NAM
31.3856, 1998, Mar, Namibia, NAM
6.36341, 1998, Apr, Namibia, NAM
0.39342, 1998, May, Namibia, NAM
0.04082, 1998, Jun, Namibia, NAM
0.13364, 1998, Jul, Namibia, NAM
0.53017, 1998, Aug, Namibia, NAM
4.76525, 1998, Sep, Namibia, NAM
4.88071, 1998, Oct, Namibia, NAM
13.8346, 1998, Nov, Namibia, NAM
33.7427, 1998, Dec, Namibia, NAM
63.5028, 1999, Jan, Namibia, NAM
30.1591, 1999, Feb, Namibia, NAM
49.5654, 1999, Mar, Namibia, NAM
1.90781, 1999, Apr, Namibia, NAM
3.22618, 1999, May, Namibia, NAM
2.51227, 1999, Jun, Namibia, NAM
0.03922, 1999, Jul, Namibia, NAM
0.34632, 1999, Aug, Namibia, NAM
0.17555, 1999, Sep, Namibia, NAM
13.9383, 1999, Oct, Namibia, NAM
30.2521, 1999, Nov, Namibia, NAM
70.4094, 1999, Dec, Namibia, NAM
88.8253, 2000, Jan, Namibia, NAM
78.7057, 2000, Feb, Namibia, NAM
88.5143, 2000, Mar, Namibia, NAM
25.6627, 2000, Apr, Namibia, NAM
3.11118, 2000, May, Namibia, NAM
0.34892, 2000, Jun, Namibia, NAM
0.45129, 2000, Jul, Namibia, NAM
0.17259, 2000, Aug, Namibia, NAM
0.97348, 2000, Sep, Namibia, NAM
4.76605, 2000, Oct, Namibia, NAM
5.91734, 2000, Nov, Namibia, NAM
18.1178, 2000, Dec, Namibia, NAM
62.0337, 2001, Jan, Namibia, NAM
71.8279, 2001, Feb, Namibia, NAM
56.5683, 2001, Mar, Namibia, NAM
23.9909, 2001, Apr, Namibia, NAM
3.09228, 2001, May, Namibia, NAM
1.07276, 2001, Jun, Namibia, NAM
0.87238, 2001, Jul, Namibia, NAM
1.08057, 2001, Aug, Namibia, NAM
2.55452, 2001, Sep, Namibia, NAM
7.81657, 2001, Oct, Namibia, NAM
26.5597, 2001, Nov, Namibia, NAM
25.1913, 2001, Dec, Namibia, NAM
67.1513, 2002, Jan, Namibia, NAM
73.508, 2002, Feb, Namibia, NAM
54.4923, 2002, Mar, Namibia, NAM
22.993, 2002, Apr, Namibia, NAM
4.5739, 2002, May, Namibia, NAM
1.79117, 2002, Jun, Namibia, NAM
0.42584, 2002, Jul, Namibia, NAM
0.948, 2002, Aug, Namibia, NAM
2.63114, 2002, Sep, Namibia, NAM
7.57397, 2002, Oct, Namibia, NAM
24.8734, 2002, Nov, Namibia, NAM
28.4526, 2002, Dec, Namibia, NAM
59.9507, 2003, Jan, Namibia, NAM
62.9673, 2003, Feb, Namibia, NAM
54.6463, 2003, Mar, Namibia, NAM
20.3585, 2003, Apr, Namibia, NAM
2.23624, 2003, May, Namibia, NAM
1.04146, 2003, Jun, Namibia, NAM
0.10246, 2003, Jul, Namibia, NAM
2.09733, 2003, Aug, Namibia, NAM
2.33553, 2003, Sep, Namibia, NAM
10.0716, 2003, Oct, Namibia, NAM
24.115, 2003, Nov, Namibia, NAM
27.5395, 2003, Dec, Namibia, NAM
75.1759, 2004, Jan, Namibia, NAM
62.7083, 2004, Feb, Namibia, NAM
57.6868, 2004, Mar, Namibia, NAM
21.8614, 2004, Apr, Namibia, NAM
