Temperature - (Celsius), Year, Month, Country, ISO3
24.7131, 1991, Jan, Colombia, COL
25.5855, 1991, Feb, Colombia, COL
25.3603, 1991, Mar, Colombia, COL
25.0915, 1991, Apr, Colombia, COL
24.7832, 1991, May, Colombia, COL
24.4681, 1991, Jun, Colombia, COL
23.9097, 1991, Jul, Colombia, COL
23.6642, 1991, Aug, Colombia, COL
24.4784, 1991, Sep, Colombia, COL
24.3934, 1991, Oct, Colombia, COL
24.5051, 1991, Nov, Colombia, COL
24.7374, 1991, Dec, Colombia, COL
25.1794, 1992, Jan, Colombia, COL
25.6509, 1992, Feb, Colombia, COL
26.027, 1992, Mar, Colombia, COL
25.5777, 1992, Apr, Colombia, COL
24.7246, 1992, May, Colombia, COL
24.6872, 1992, Jun, Colombia, COL
23.8717, 1992, Jul, Colombia, COL
24.182, 1992, Aug, Colombia, COL
24.1246, 1992, Sep, Colombia, COL
24.4156, 1992, Oct, Colombia, COL
24.4161, 1992, Nov, Colombia, COL
24.5487, 1992, Dec, Colombia, COL
24.8326, 1993, Jan, Colombia, COL
25.0972, 1993, Feb, Colombia, COL
25.1397, 1993, Mar, Colombia, COL
24.9163, 1993, Apr, Colombia, COL
24.2302, 1993, May, Colombia, COL
24.2732, 1993, Jun, Colombia, COL
24.0656, 1993, Jul, Colombia, COL
24.3874, 1993, Aug, Colombia, COL
24.254, 1993, Sep, Colombia, COL
24.7572, 1993, Oct, Colombia, COL
24.5135, 1993, Nov, Colombia, COL
24.763, 1993, Dec, Colombia, COL
24.6045, 1994, Jan, Colombia, COL
25.1354, 1994, Feb, Colombia, COL
25.2079, 1994, Mar, Colombia, COL
24.9666, 1994, Apr, Colombia, COL
24.3947, 1994, May, Colombia, COL
24.1585, 1994, Jun, Colombia, COL
23.8467, 1994, Jul, Colombia, COL
24.1796, 1994, Aug, Colombia, COL
24.5818, 1994, Sep, Colombia, COL
24.3198, 1994, Oct, Colombia, COL
24.4521, 1994, Nov, Colombia, COL
24.4798, 1994, Dec, Colombia, COL
25.1208, 1995, Jan, Colombia, COL
25.4963, 1995, Feb, Colombia, COL
25.4105, 1995, Mar, Colombia, COL
25.2551, 1995, Apr, Colombia, COL
24.6618, 1995, May, Colombia, COL
24.4411, 1995, Jun, Colombia, COL
24.1561, 1995, Jul, Colombia, COL
23.9357, 1995, Aug, Colombia, COL
24.8138, 1995, Sep, Colombia, COL
24.4635, 1995, Oct, Colombia, COL
24.603, 1995, Nov, Colombia, COL
24.5799, 1995, Dec, Colombia, COL
24.5134, 1996, Jan, Colombia, COL
25.1635, 1996, Feb, Colombia, COL
25.2887, 1996, Mar, Colombia, COL
24.7423, 1996, Apr, Colombia, COL
24.2468, 1996, May, Colombia, COL
23.646, 1996, Jun, Colombia, COL
23.719, 1996, Jul, Colombia, COL
23.8865, 1996, Aug, Colombia, COL
24.2242, 1996, Sep, Colombia, COL
24.3235, 1996, Oct, Colombia, COL
24.4125, 1996, Nov, Colombia, COL
24.3444, 1996, Dec, Colombia, COL
24.5278, 1997, Jan, Colombia, COL
24.9529, 1997, Feb, Colombia, COL
24.9433, 1997, Mar, Colombia, COL
25.0474, 1997, Apr, Colombia, COL
24.7248, 1997, May, Colombia, COL
24.3373, 1997, Jun, Colombia, COL
24.4283, 1997, Jul, Colombia, COL
24.5959, 1997, Aug, Colombia, COL
24.5876, 1997, Sep, Colombia, COL
25.1691, 1997, Oct, Colombia, COL
24.9091, 1997, Nov, Colombia, COL
25.2881, 1997, Dec, Colombia, COL
26.0146, 1998, Jan, Colombia, COL
26.1983, 1998, Feb, Colombia, COL
26.3614, 1998, Mar, Colombia, COL
25.8331, 1998, Apr, Colombia, COL
25.0526, 1998, May, Colombia, COL
24.2159, 1998, Jun, Colombia, COL
24.2206, 1998, Jul, Colombia, COL
24.5163, 1998, Aug, Colombia, COL
24.6051, 1998, Sep, Colombia, COL
24.8128, 1998, Oct, Colombia, COL
24.6403, 1998, Nov, Colombia, COL
24.6406, 1998, Dec, Colombia, COL
24.7584, 1999, Jan, Colombia, COL
24.5166, 1999, Feb, Colombia, COL
24.9355, 1999, Mar, Colombia, COL
24.4953, 1999, Apr, Colombia, COL
24.2219, 1999, May, Colombia, COL
23.8517, 1999, Jun, Colombia, COL
23.6872, 1999, Jul, Colombia, COL
