"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1901","Namibia","Jan","NAM","24.0169","25.6379"
"2","1901","Namibia","Feb","NAM","23.7644","57.8439"
"3","1901","Namibia","Mar","NAM","22.1711","57.2506"
"4","1901","Namibia","Apr","NAM","20.5108","24.4841"
"5","1901","Namibia","May","NAM","16.3235","1.32088"
"6","1901","Namibia","Jun","NAM","14.4032","0.07419"
"7","1901","Namibia","Jul","NAM","13.6395","0.22981"
"8","1901","Namibia","Aug","NAM","16.2762","0.16578"
"9","1901","Namibia","Sep","NAM","18.2654","2.40254"
"10","1901","Namibia","Oct","NAM","21.092","9.54992"
"11","1901","Namibia","Nov","NAM","22.59","19.6155"
"12","1901","Namibia","Dec","NAM","23.6839","70.0042"
"13","1902","Namibia","Jan","NAM","23.102","71.3952"
"14","1902","Namibia","Feb","NAM","23.4906","50.8218"
"15","1902","Namibia","Mar","NAM","22.0789","46.2226"
"16","1902","Namibia","Apr","NAM","19.8643","11.4255"
"17","1902","Namibia","May","NAM","17.069","0.20974"
"18","1902","Namibia","Jun","NAM","13.7843","1.45472"
"19","1902","Namibia","Jul","NAM","14.3212","0.58499"
"20","1902","Namibia","Aug","NAM","15.6141","0.42976"
"21","1902","Namibia","Sep","NAM","18.5255","5.60944"
"22","1902","Namibia","Oct","NAM","21.026","1.3969"
"23","1902","Namibia","Nov","NAM","22.0441","20.606"
"24","1902","Namibia","Dec","NAM","24.3442","53.4304"
"25","1903","Namibia","Jan","NAM","24.0278","17.7108"
"26","1903","Namibia","Feb","NAM","23.5995","77.5036"
"27","1903","Namibia","Mar","NAM","22.3978","25.3808"
"28","1903","Namibia","Apr","NAM","20.0311","3.31031"
"29","1903","Namibia","May","NAM","16.5413","0.92206"
"30","1903","Namibia","Jun","NAM","13.6163","0.59415"
"31","1903","Namibia","Jul","NAM","13.9085","0.1539"
"32","1903","Namibia","Aug","NAM","15.651","0.26908"
"33","1903","Namibia","Sep","NAM","18.5566","2.62913"
"34","1903","Namibia","Oct","NAM","20.5789","0.76235"
"35","1903","Namibia","Nov","NAM","22.2384","13.3708"
"36","1903","Namibia","Dec","NAM","23.7924","69.5054"
"37","1904","Namibia","Jan","NAM","23.1814","153.926"
"38","1904","Namibia","Feb","NAM","22.8824","58.9847"
"39","1904","Namibia","Mar","NAM","21.731","39.0739"
"40","1904","Namibia","Apr","NAM","19.794","16.474"
"41","1904","Namibia","May","NAM","16.149","3.48928"
"42","1904","Namibia","Jun","NAM","14.3603","0.70056"
"43","1904","Namibia","Jul","NAM","14.0864","0.92935"
"44","1904","Namibia","Aug","NAM","15.4001","0.11576"
"45","1904","Namibia","Sep","NAM","18.2097","1.70763"
"46","1904","Namibia","Oct","NAM","21.0481","3.02709"
"47","1904","Namibia","Nov","NAM","22.8672","7.65936"
"48","1904","Namibia","Dec","NAM","22.8625","8.46161"
"49","1905","Namibia","Jan","NAM","24.0012","77.111"
"50","1905","Namibia","Feb","NAM","23.2431","77.2859"
"51","1905","Namibia","Mar","NAM","21.8394","38.6481"
"52","1905","Namibia","Apr","NAM","20.4357","3.02504"
"53","1905","Namibia","May","NAM","16.169","1.79099"
"54","1905","Namibia","Jun","NAM","13.8899","0.59829"
"55","1905","Namibia","Jul","NAM","14.2025","0.03819"
"56","1905","Namibia","Aug","NAM","15.2282","1.38534"
"57","1905","Namibia","Sep","NAM","19.005","2.78186"
"58","1905","Namibia","Oct","NAM","21.9338","7.68912"
