"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Ecuador","Jan","ECU","21.8756","145.711"
"2","1901","Ecuador","Feb","ECU","21.9652","178.924"
"3","1901","Ecuador","Mar","ECU","22.0449","354.447"
"4","1901","Ecuador","Apr","ECU","22.0386","212.788"
"5","1901","Ecuador","May","ECU","21.6791","273.046"
"6","1901","Ecuador","Jun","ECU","20.9798","296.806"
"7","1901","Ecuador","Jul","ECU","20.5608","348.847"
"8","1901","Ecuador","Aug","ECU","20.8853","213.549"
"9","1901","Ecuador","Sep","ECU","21.2065","259.651"
"10","1901","Ecuador","Oct","ECU","21.456","203.884"
"11","1901","Ecuador","Nov","ECU","21.5153","78.9554"
"12","1901","Ecuador","Dec","ECU","21.6858","126.083"
"13","1902","Ecuador","Jan","ECU","21.8756","428.933"
"14","1902","Ecuador","Feb","ECU","21.9652","137.564"
"15","1902","Ecuador","Mar","ECU","22.0449","231.678"
"16","1902","Ecuador","Apr","ECU","22.0386","308.937"
"17","1902","Ecuador","May","ECU","21.6791","191.895"
"18","1902","Ecuador","Jun","ECU","20.9798","104.724"
"19","1902","Ecuador","Jul","ECU","20.5608","49.4766"
"20","1902","Ecuador","Aug","ECU","20.8853","105.833"
"21","1902","Ecuador","Sep","ECU","21.2065","26.1428"
"22","1902","Ecuador","Oct","ECU","21.456","99.2858"
"23","1902","Ecuador","Nov","ECU","21.5153","121.369"
"24","1902","Ecuador","Dec","ECU","21.6858","179.278"
"25","1903","Ecuador","Jan","ECU","21.8756","280.332"
"26","1903","Ecuador","Feb","ECU","21.9652","154.803"
"27","1903","Ecuador","Mar","ECU","22.0449","228.231"
"28","1903","Ecuador","Apr","ECU","22.0386","127.82"
"29","1903","Ecuador","May","ECU","21.6791","229.877"
"30","1903","Ecuador","Jun","ECU","20.9798","157.579"
"31","1903","Ecuador","Jul","ECU","20.5608","8.40601"
"32","1903","Ecuador","Aug","ECU","20.8853","46.1988"
"33","1903","Ecuador","Sep","ECU","21.2065","145.234"
"34","1903","Ecuador","Oct","ECU","21.456","119.08"
"35","1903","Ecuador","Nov","ECU","21.5153","140.909"
"36","1903","Ecuador","Dec","ECU","21.6858","172.145"
"37","1904","Ecuador","Jan","ECU","21.8756","407.084"
"38","1904","Ecuador","Feb","ECU","21.9652","304.706"
"39","1904","Ecuador","Mar","ECU","22.0449","216.732"
"40","1904","Ecuador","Apr","ECU","22.0386","373.083"
"41","1904","Ecuador","May","ECU","21.6791","290.327"
"42","1904","Ecuador","Jun","ECU","20.9798","67.0652"
"43","1904","Ecuador","Jul","ECU","20.5608","37.8085"
"44","1904","Ecuador","Aug","ECU","20.8853","30.144"
"45","1904","Ecuador","Sep","ECU","21.2065","156.204"
"46","1904","Ecuador","Oct","ECU","21.456","46.5141"
"47","1904","Ecuador","Nov","ECU","21.5153","108.704"
"48","1904","Ecuador","Dec","ECU","21.6858","88.6575"
"49","1905","Ecuador","Jan","ECU","21.8756","242.751"
"50","1905","Ecuador","Feb","ECU","21.9652","85.8855"
"51","1905","Ecuador","Mar","ECU","22.0449","185.063"
"52","1905","Ecuador","Apr","ECU","22.0386","253.224"
"53","1905","Ecuador","May","ECU","21.6791","155.665"
"54","1905","Ecuador","Jun","ECU","20.9798","10.6134"
"55","1905","Ecuador","Jul","ECU","20.5608","67.1233"
"56","1905","Ecuador","Aug","ECU","20.8853","54.0146"
"57","1905","Ecuador","Sep","ECU","21.2065","228.367"
"58","1905","Ecuador","Oct","ECU","21.456","182.944"
"59","1905","Ecuador","Nov","ECU","21.5153","89.2889"
"60","1905","Ecuador","Dec","ECU","21.6858","175.046"
"61","1906","Ecuador","Jan","ECU","21.8756","129.852"
"62","1906","Ecuador","Feb","ECU","21.9652","135.882"
"63","1906","Ecuador","Mar","ECU","22.0449","221.617"
"64","1906","Ecuador","Apr","ECU","22.0386","350.784"
"65","1906","Ecuador","May","ECU","21.6791","259.25"
"66","1906","Ecuador","Jun","ECU","20.9798","108.586"
"67","1906","Ecuador","Jul","ECU","20.5608","125.845"
"68","1906","Ecuador","Aug","ECU","20.8853","141.707"
"69","1906","Ecuador","Sep","ECU","21.2065","71.5515"
"70","1906","Ecuador","Oct","ECU","21.456","17.8923"
"71","1906","Ecuador","Nov","ECU","21.5153","75.4582"
"72","1906","Ecuador","Dec","ECU","21.6858","232.514"
"73","1907","Ecuador","Jan","ECU","21.8756","300.128"
"74","1907","Ecuador","Feb","ECU","21.9652","180.71"
"75","1907","Ecuador","Mar","ECU","22.0449","417.677"
"76","1907","Ecuador","Apr","ECU","22.0386","254.668"
"77","1907","Ecuador","May","ECU","21.6791","219.54"
"78","1907","Ecuador","Jun","ECU","20.9798","206.483"
"79","1907","Ecuador","Jul","ECU","20.5608","55.4926"
"80","1907","Ecuador","Aug","ECU","20.8853","46.0907"
"81","1907","Ecuador","Sep","ECU","21.2065","96.6888"
"82","1907","Ecuador","Oct","ECU","21.456","164.22"
"83","1907","Ecuador","Nov","ECU","21.5153","116.772"
"84","1907","Ecuador","Dec","ECU","21.6858","124.643"
"85","1908","Ecuador","Jan","ECU","21.8756","405.125"
"86","1908","Ecuador","Feb","ECU","21.9652","161.713"
"87","1908","Ecuador","Mar","ECU","22.0449","324.6"
"88","1908","Ecuador","Apr","ECU","22.0386","240.682"
"89","1908","Ecuador","May","ECU","21.6791","254.003"
"90","1908","Ecuador","Jun","ECU","20.9798","10.5882"
"91","1908","Ecuador","Jul","ECU","20.5608","207.968"
