"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Austria","Apr","AUS","22.2463","14.409"
"2","1991","Austria","Aug","AUS","16.0875","12.3101"
"3","1991","Austria","Dec","AUS","26.7959","40.7107"
"4","1991","Austria","Feb","AUS","27.9415","120.705"
"5","1991","Austria","Jan","AUS","28.2684","129.356"
"6","1991","Austria","Jul","AUS","14.5126","25.5389"
"7","1991","Austria","Jun","AUS","16.6841","35.7657"
"8","1991","Austria","Mar","AUS","25.7541","14.5395"
"9","1991","Austria","May","AUS","18.4007","16.5958"
"10","1991","Austria","Nov","AUS","25.3554","31.06"
"11","1991","Austria","Oct","AUS","24.0968","7.32531"
"12","1991","Austria","Sep","AUS","19.6025","11.3334"
"13","1992","Austria","Apr","AUS","22.7215","38.5486"
"14","1992","Austria","Aug","AUS","15.8972","31.2504"
"15","1992","Austria","Dec","AUS","26.3492","59.0463"
"16","1992","Austria","Feb","AUS","27.4986","83.813"
"17","1992","Austria","Jan","AUS","27.5299","38.5146"
"18","1992","Austria","Jul","AUS","14.7177","10.8514"
"19","1992","Austria","Jun","AUS","15.1514","22.5384"
"20","1992","Austria","Mar","AUS","26.454","34.2642"
"21","1992","Austria","May","AUS","18.2617","40.5985"
"22","1992","Austria","Nov","AUS","23.8451","31.4545"
"23","1992","Austria","Oct","AUS","21.8763","30.0231"
"24","1992","Austria","Sep","AUS","18.6117","30.5663"
"25","1993","Austria","Apr","AUS","23.1719","8.61564"
"26","1993","Austria","Aug","AUS","16.4257","21.0758"
"27","1993","Austria","Dec","AUS","26.3739","65.5673"
"28","1993","Austria","Feb","AUS","26.9377","105.999"
"29","1993","Austria","Jan","AUS","28.4114","86.6805"
"30","1993","Austria","Jul","AUS","15.026","30.6003"
"31","1993","Austria","Jun","AUS","14.7781","26.4957"
"32","1993","Austria","Mar","AUS","25.6066","27.2647"
"33","1993","Austria","May","AUS","18.5887","32.8567"
"34","1993","Austria","Nov","AUS","25.716","33.748"
"35","1993","Austria","Oct","AUS","21.8471","29.7692"
"36","1993","Austria","Sep","AUS","19.0132","26.9027"
"37","1994","Austria","Apr","AUS","21.8727","8.6341"
"38","1994","Austria","Aug","AUS","15.4138","8.93583"
"39","1994","Austria","Dec","AUS","27.9447","46.6411"
"40","1994","Austria","Feb","AUS","27.1061","102.583"
"41","1994","Austria","Jan","AUS","28.6203","40.109"
"42","1994","Austria","Jul","AUS","14.4436","8.60554"
"43","1994","Austria","Jun","AUS","14.9882","17.7449"
"44","1994","Austria","Mar","AUS","24.7469","47.3837"
"45","1994","Austria","May","AUS","18.3158","10.9872"
"46","1994","Austria","Nov","AUS","25.4256","24.7524"
"47","1994","Austria","Oct","AUS","23.054","13.3436"
"48","1994","Austria","Sep","AUS","19.1802","6.79643"
"49","1995","Austria","Apr","AUS","21.2076","26.9272"
"50","1995","Austria","Aug","AUS","16.919","9.9982"
"51","1995","Austria","Dec","AUS","26.5282","56.2069"
"52","1995","Austria","Feb","AUS","26.7689","95.9058"
"53","1995","Austria","Jan","AUS","28.1464","106.524"
"54","1995","Austria","Jul","AUS","14.4776","23.1915"
"55","1995","Austria","Jun","AUS","15.26","27.937"
"56","1995","Austria","Mar","AUS","24.8418","55.0052"
"57","1995","Austria","May","AUS","17.5488","32.0923"
"58","1995","Austria","Nov","AUS","25.5908","42.0992"
"59","1995","Austria","Oct","AUS","22.4124","28.2008"
"60","1995","Austria","Sep","AUS","20.1211","18.4106"
"61","1996","Austria","Apr","AUS","21.6897","38.5224"
"62","1996","Austria","Aug","AUS","16.4164","23.983"
"63","1996","Austria","Dec","AUS","26.9685","70.2033"
"64","1996","Austria","Feb","AUS","27.4699","40.4828"
"65","1996","Austria","Jan","AUS","27.9174","71.6004"
"66","1996","Austria","Jul","AUS","14.9305","38.8258"
"67","1996","Austria","Jun","AUS","16.9452","28.5723"
"68","1996","Austria","Mar","AUS","25.5502","61.4987"
"69","1996","Austria","May","AUS","18.2965","21.7733"
"70","1996","Austria","Nov","AUS","25.1612","21.3544"
"71","1996","Austria","Oct","AUS","23.0588","26.7865"
"72","1996","Austria","Sep","AUS","19.5699","23.3203"
"73","1997","Austria","Apr","AUS","21.9664","10.6108"
"74","1997","Austria","Aug","AUS","15.6403","18.8567"
"75","1997","Austria","Dec","AUS","27.9143","72.2227"
"76","1997","Austria","Feb","AUS","28.0478","115.73"
"77","1997","Austria","Jan","AUS","27.4049","118.041"
"78","1997","Austria","Jul","AUS","13.4881","12.3973"
"79","1997","Austria","Jun","AUS","14.8343","13.6632"
"80","1997","Austria","Mar","AUS","24.6727","40.6896"
"81","1997","Austria","May","AUS","17.7522","42.8416"
"82","1997","Austria","Nov","AUS","25.8696","28.9476"
"83","1997","Austria","Oct","AUS","23.0519","22.8253"
"84","1997","Austria","Sep","AUS","20.0873","27.8416"
"85","1998","Austria","Apr","AUS","22.292","51.4769"
"86","1998","Austria","Aug","AUS","17.2443","29.1673"
"87","1998","Austria","Dec","AUS","27.0559","62.9338"
"88","1998","Austria","Feb","AUS","28.4538","66.7334"
"89","1998","Austria","Jan","AUS","28.644","75.1675"
"90","1998","Austria","Jul","AUS","14.3071","42.0542"
"91","1998","Austria","Jun","AUS","15.4407","36.3639"
"92","1998","Austria","Mar","AUS","26.5978","37.8509"
"93","1998","Austria","May","AUS","19.1768","23.6086"
"94","1998","Austria","Nov","AUS","25.2313","53.7929"
"95","1998","Austria","Oct","AUS","23.1524","31.4745"
"96","1998","Austria","Sep","AUS","20.1772","33.2911"
"97","1999","Austria","Apr","AUS","20.8842","34.4682"
"98","1999","Austria","Aug","AUS","16.5408","16.1779"
"99","1999","Austria","Dec","AUS","25.8806","85.0586"
"100","1999","Austria","Feb","AUS","27.1632","98.9297"
"101","1999","Austria","Jan","AUS","29.0046","81.7279"
"102","1999","Austria","Jul","AUS","14.7157","18.8243"
"103","1999","Austria","Jun","AUS","15.3187","20.2046"
"104","1999","Austria","Mar","AUS","25.8685","86.2424"
"105","1999","Austria","May","AUS","18.9017","24.0211"
"106","1999","Austria","Nov","AUS","23.6742","57.3115"
"107","1999","Austria","Oct","AUS","23.0679","40.653"
"108","1999","Austria","Sep","AUS","20.286","13.6379"
"109","2000","Austria","Apr","AUS","21.6773","74.4663"
"110","2000","Austria","Aug","AUS","15.6945","18.4849"
"111","2000","Austria","Dec","AUS","26.9409","78.2158"
"112","2000","Austria","Feb","AUS","27.1508","151.706"
"113","2000","Austria","Jan","AUS","26.9125","77.0933"
"114","2000","Austria","Jul","AUS","14.7065","14.8696"
"115","2000","Austria","Jun","AUS","14.0938","16.3384"
"116","2000","Austria","Mar","AUS","25.2061","100.164"
"117","2000","Austria","May","AUS","16.6272","22.9261"
"118","2000","Austria","Nov","AUS","25.3575","63.5906"
"119","2000","Austria","Oct","AUS","22.0677","45.7208"
"120","2000","Austria","Sep","AUS","20.6112","10.847"
"121","2001","Austria","Apr","AUS","21.971","16.0318"
"122","2001","Austria","Aug","AUS","15.7516","13.913"
"123","2001","Austria","Dec","AUS","26.0967","51.0908"
"124","2001","Austria","Feb","AUS","27.476","112.258"
"125","2001","Austria","Jan","AUS","29.0295","63.7016"
"126","2001","Austria","Jul","AUS","14.3675","23.1264"
"127","2001","Austria","Jun","AUS","15.585","24.93"
"128","2001","Austria","Mar","AUS","24.5815","79.3673"
"129","2001","Austria","May","AUS","17.4261","15.4872"
"130","2001","Austria","Nov","AUS","24.4735","46.36"
"131","2001","Austria","Oct","AUS","21.1909","37.6774"
"132","2001","Austria","Sep","AUS","19.7582","17.3694"
"133","2002","Austria","Apr","AUS","23.5724","13.0428"
"134","2002","Austria","Aug","AUS","15.9424","12.6798"
"135","2002","Austria","Dec","AUS","27.7587","35.4367"
"136","2002","Austria","Feb","AUS","26.3276","105.206"
"137","2002","Austria","Jan","AUS","27.6223","60.087"
