"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Djibouti","Jan","DJI","24.0029","8.38373"
"2","1901","Djibouti","Feb","DJI","26.4417","55.5581"
"3","1901","Djibouti","Mar","DJI","26.788","28.8188"
"4","1901","Djibouti","Apr","DJI","27.7601","34.8189"
"5","1901","Djibouti","May","DJI","29.6896","0.30418"
"6","1901","Djibouti","Jun","DJI","30.9689","5.80816"
"7","1901","Djibouti","Jul","DJI","33.2864","18.254"
"8","1901","Djibouti","Aug","DJI","32.163","252.725"
"9","1901","Djibouti","Sep","DJI","30.8355","39.6962"
"10","1901","Djibouti","Oct","DJI","27.9995","0.19659"
"11","1901","Djibouti","Nov","DJI","25.7773","0"
"12","1901","Djibouti","Dec","DJI","24.4988","22.1878"
"13","1902","Djibouti","Jan","DJI","22.9667","4.43131"
"14","1902","Djibouti","Feb","DJI","24.1071","3.27871"
"15","1902","Djibouti","Mar","DJI","25.5373","1.19209"
"16","1902","Djibouti","Apr","DJI","26.4558","1.6451"
"17","1902","Djibouti","May","DJI","27.9256","0.52199"
"18","1902","Djibouti","Jun","DJI","31.767","0.2017"
"19","1902","Djibouti","Jul","DJI","33.8988","1.35742"
"20","1902","Djibouti","Aug","DJI","33.5592","1.41962"
"21","1902","Djibouti","Sep","DJI","31.1804","1.02771"
"22","1902","Djibouti","Oct","DJI","27.6341","3.42637"
"23","1902","Djibouti","Nov","DJI","25.3905","49.4313"
"24","1902","Djibouti","Dec","DJI","23.4437","0.80646"
"25","1903","Djibouti","Jan","DJI","24.5305","18.8332"
"26","1903","Djibouti","Feb","DJI","25.0123","7.73008"
"27","1903","Djibouti","Mar","DJI","26.4185","9.84184"
"28","1903","Djibouti","Apr","DJI","28.3502","5.32984"
"29","1903","Djibouti","May","DJI","29.3806","12.3133"
"30","1903","Djibouti","Jun","DJI","31.567","0.2678"
"31","1903","Djibouti","Jul","DJI","33.2593","2.10217"
"32","1903","Djibouti","Aug","DJI","31.8491","18.6045"
"33","1903","Djibouti","Sep","DJI","30.0016","157.105"
"34","1903","Djibouti","Oct","DJI","27.3019","19.8205"
"35","1903","Djibouti","Nov","DJI","24.5284","0.0056"
"36","1903","Djibouti","Dec","DJI","23.3863","6.40054"
"37","1904","Djibouti","Jan","DJI","22.7053","0.75575"
"38","1904","Djibouti","Feb","DJI","24.6509","3.53009"
"39","1904","Djibouti","Mar","DJI","25.8969","74.5952"
"40","1904","Djibouti","Apr","DJI","27.9137","0.53391"
"41","1904","Djibouti","May","DJI","29.4877","0.38099"
"42","1904","Djibouti","Jun","DJI","32.2666","0.17536"
"43","1904","Djibouti","Jul","DJI","32.4901","18.3245"
"44","1904","Djibouti","Aug","DJI","32.8266","2.69898"
"45","1904","Djibouti","Sep","DJI","30.172","117.933"
"46","1904","Djibouti","Oct","DJI","27.0041","0.11478"
"47","1904","Djibouti","Nov","DJI","24.8482","73.1316"
"48","1904","Djibouti","Dec","DJI","22.6408","12.8569"
"49","1905","Djibouti","Jan","DJI","23.4057","1.53027"
"50","1905","Djibouti","Feb","DJI","23.3228","0.39236"
"51","1905","Djibouti","Mar","DJI","24.6645","52.2557"
"52","1905","Djibouti","Apr","DJI","26.433","124.554"
"53","1905","Djibouti","May","DJI","28.3624","12.1164"
"54","1905","Djibouti","Jun","DJI","31.8315","0.13491"
"55","1905","Djibouti","Jul","DJI","32.8243","10.2549"
"56","1905","Djibouti","Aug","DJI","31.4593","3.12785"
"57","1905","Djibouti","Sep","DJI","30.099","156.854"
"58","1905","Djibouti","Oct","DJI","28.1761","5.215"
"59","1905","Djibouti","Nov","DJI","26.2157","35.5337"
"60","1905","Djibouti","Dec","DJI","24.3219","0.09082"
"61","1906","Djibouti","Jan","DJI","23.034","0.1404"
"62","1906","Djibouti","Feb","DJI","25.7176","7.74633"
"63","1906","Djibouti","Mar","DJI","26.0077","58.6253"
"64","1906","Djibouti","Apr","DJI","27.4349","1.68228"
"65","1906","Djibouti","May","DJI","30.5503","0.51152"
"66","1906","Djibouti","Jun","DJI","32.8395","0.20892"
"67","1906","Djibouti","Jul","DJI","32.7593","59.8741"
"68","1906","Djibouti","Aug","DJI","32.1954","36.6123"
"69","1906","Djibouti","Sep","DJI","30.6017","0.65434"
"70","1906","Djibouti","Oct","DJI","27.4411","0.15082"
"71","1906","Djibouti","Nov","DJI","24.4778","58.3297"
"72","1906","Djibouti","Dec","DJI","21.8757","4.52169"
"73","1907","Djibouti","Jan","DJI","22.3621","2.19587"
"74","1907","Djibouti","Feb","DJI","25.1186","2.71244"
"75","1907","Djibouti","Mar","DJI","26.6577","0.30851"
"76","1907","Djibouti","Apr","DJI","28.0274","15.9608"
"77","1907","Djibouti","May","DJI","29.9411","0.66428"
"78","1907","Djibouti","Jun","DJI","32.121","0.06799"
"79","1907","Djibouti","Jul","DJI","32.4132","50.6738"
"80","1907","Djibouti","Aug","DJI","31.1321","28.5249"
"81","1907","Djibouti","Sep","DJI","29.8729","20.93"
"82","1907","Djibouti","Oct","DJI","27.2686","4.03245"
"83","1907","Djibouti","Nov","DJI","24.546","2.79711"
"84","1907","Djibouti","Dec","DJI","20.9952","13.5784"
"85","1908","Djibouti","Jan","DJI","23.0119","10.3521"
"86","1908","Djibouti","Feb","DJI","23.5509","2.6043"
"87","1908","Djibouti","Mar","DJI","27.3562","5.09288"
"88","1908","Djibouti","Apr","DJI","28.8592","3.3773"
"89","1908","Djibouti","May","DJI","31.7912","0.04948"
"90","1908","Djibouti","Jun","DJI","32.3988","0.11972"
"91","1908","Djibouti","Jul","DJI","32.4425","28.4368"
"92","1908","Djibouti","Aug","DJI","31.3141","28.368"
"93","1908","Djibouti","Sep","DJI","31.3561","24.7902"
