Temperature - (Celsius), Year, Month, Country, ISO3
25.5251, 1991, Jan, Gabon, GAB
26.0194, 1991, Feb, Gabon, GAB
26.3484, 1991, Mar, Gabon, GAB
25.9439, 1991, Apr, Gabon, GAB
25.9766, 1991, May, Gabon, GAB
24.6556, 1991, Jun, Gabon, GAB
23.3304, 1991, Jul, Gabon, GAB
23.3378, 1991, Aug, Gabon, GAB
24.6722, 1991, Sep, Gabon, GAB
24.8189, 1991, Oct, Gabon, GAB
24.9321, 1991, Nov, Gabon, GAB
25.0117, 1991, Dec, Gabon, GAB
25.4565, 1992, Jan, Gabon, GAB
26.1663, 1992, Feb, Gabon, GAB
26.3675, 1992, Mar, Gabon, GAB
26.1709, 1992, Apr, Gabon, GAB
25.612, 1992, May, Gabon, GAB
23.6041, 1992, Jun, Gabon, GAB
22.4846, 1992, Jul, Gabon, GAB
22.6839, 1992, Aug, Gabon, GAB
24.3425, 1992, Sep, Gabon, GAB
25.0096, 1992, Oct, Gabon, GAB
24.8997, 1992, Nov, Gabon, GAB
24.799, 1992, Dec, Gabon, GAB
25.4808, 1993, Jan, Gabon, GAB
25.6379, 1993, Feb, Gabon, GAB
25.9063, 1993, Mar, Gabon, GAB
26.0057, 1993, Apr, Gabon, GAB
25.7295, 1993, May, Gabon, GAB
24.186, 1993, Jun, Gabon, GAB
23.7042, 1993, Jul, Gabon, GAB
23.4208, 1993, Aug, Gabon, GAB
24.3679, 1993, Sep, Gabon, GAB
25.4141, 1993, Oct, Gabon, GAB
25.0764, 1993, Nov, Gabon, GAB
25.127, 1993, Dec, Gabon, GAB
25.5167, 1994, Jan, Gabon, GAB
26.0237, 1994, Feb, Gabon, GAB
26.009, 1994, Mar, Gabon, GAB
26.0087, 1994, Apr, Gabon, GAB
25.5656, 1994, May, Gabon, GAB
23.9576, 1994, Jun, Gabon, GAB
22.9273, 1994, Jul, Gabon, GAB
23.4619, 1994, Aug, Gabon, GAB
24.6733, 1994, Sep, Gabon, GAB
25.0185, 1994, Oct, Gabon, GAB
25.1692, 1994, Nov, Gabon, GAB
25.1585, 1994, Dec, Gabon, GAB
25.9561, 1995, Jan, Gabon, GAB
25.7267, 1995, Feb, Gabon, GAB
26.0959, 1995, Mar, Gabon, GAB
26.2974, 1995, Apr, Gabon, GAB
25.9164, 1995, May, Gabon, GAB
24.2218, 1995, Jun, Gabon, GAB
23.6768, 1995, Jul, Gabon, GAB
23.8549, 1995, Aug, Gabon, GAB
24.8799, 1995, Sep, Gabon, GAB
25.4678, 1995, Oct, Gabon, GAB
25.3379, 1995, Nov, Gabon, GAB
25.0346, 1995, Dec, Gabon, GAB
25.6135, 1996, Jan, Gabon, GAB
25.8789, 1996, Feb, Gabon, GAB
25.8278, 1996, Mar, Gabon, GAB
25.996, 1996, Apr, Gabon, GAB
25.5502, 1996, May, Gabon, GAB
24.1256, 1996, Jun, Gabon, GAB
23.2587, 1996, Jul, Gabon, GAB
23.2734, 1996, Aug, Gabon, GAB
24.6817, 1996, Sep, Gabon, GAB
25.0537, 1996, Oct, Gabon, GAB
24.8729, 1996, Nov, Gabon, GAB
24.637, 1996, Dec, Gabon, GAB
25.4106, 1997, Jan, Gabon, GAB
25.6732, 1997, Feb, Gabon, GAB
25.9777, 1997, Mar, Gabon, GAB
25.7823, 1997, Apr, Gabon, GAB
25.0523, 1997, May, Gabon, GAB
23.6067, 1997, Jun, Gabon, GAB
23.4164, 1997, Jul, Gabon, GAB
23.3221, 1997, Aug, Gabon, GAB
24.968, 1997, Sep, Gabon, GAB
25.6124, 1997, Oct, Gabon, GAB
25.4498, 1997, Nov, Gabon, GAB
25.4509, 1997, Dec, Gabon, GAB
26.3747, 1998, Jan, Gabon, GAB
27.2981, 1998, Feb, Gabon, GAB
27.0664, 1998, Mar, Gabon, GAB
27.0193, 1998, Apr, Gabon, GAB
26.2556, 1998, May, Gabon, GAB
24.8312, 1998, Jun, Gabon, GAB
23.9949, 1998, Jul, Gabon, GAB
23.942, 1998, Aug, Gabon, GAB
25.3265, 1998, Sep, Gabon, GAB
25.7522, 1998, Oct, Gabon, GAB
25.8838, 1998, Nov, Gabon, GAB
25.1502, 1998, Dec, Gabon, GAB
25.7616, 1999, Jan, Gabon, GAB
25.917, 1999, Feb, Gabon, GAB
26.5083, 1999, Mar, Gabon, GAB
26.179, 1999, Apr, Gabon, GAB
25.7478, 1999, May, Gabon, GAB
24.6352, 1999, Jun, Gabon, GAB
23.9256, 1999, Jul, Gabon, GAB
23.435, 1999, Aug, Gabon, GAB
24.4955, 1999, Sep, Gabon, GAB
25.2588, 1999, Oct, Gabon, GAB
25.2006, 1999, Nov, Gabon, GAB
25.068, 1999, Dec, Gabon, GAB
26.0788, 2000, Jan, Gabon, GAB
25.7355, 2000, Feb, Gabon, GAB
26.4422, 2000, Mar, Gabon, GAB
26.3429, 2000, Apr, Gabon, GAB
26.0648, 2000, May, Gabon, GAB
24.3838, 2000, Jun, Gabon, GAB
23.3435, 2000, Jul, Gabon, GAB
23.5814, 2000, Aug, Gabon, GAB
24.606, 2000, Sep, Gabon, GAB
25.235, 2000, Oct, Gabon, GAB
25.3741, 2000, Nov, Gabon, GAB
24.9245, 2000, Dec, Gabon, GAB
25.739, 2001, Jan, Gabon, GAB
26.2174, 2001, Feb, Gabon, GAB
26.4268, 2001, Mar, Gabon, GAB
26.5515, 2001, Apr, Gabon, GAB
26.3284, 2001, May, Gabon, GAB
24.7551, 2001, Jun, Gabon, GAB
