Rainfall - (MM), Year, Month, Country, ISO3
50.6696, 1991, Jan, Estonia, EST
33.3179, 1991, Feb, Estonia, EST
38.8745, 1991, Mar, Estonia, EST
27.5979, 1991, Apr, Estonia, EST
55.7873, 1991, May, Estonia, EST
93.2391, 1991, Jun, Estonia, EST
49.2671, 1991, Jul, Estonia, EST
76.2122, 1991, Aug, Estonia, EST
72.7703, 1991, Sep, Estonia, EST
60.3067, 1991, Oct, Estonia, EST
87.9037, 1991, Nov, Estonia, EST
40.9421, 1991, Dec, Estonia, EST
66.6957, 1992, Jan, Estonia, EST
43.0784, 1992, Feb, Estonia, EST
46.5268, 1992, Mar, Estonia, EST
57.1714, 1992, Apr, Estonia, EST
33.5913, 1992, May, Estonia, EST
16.8518, 1992, Jun, Estonia, EST
36.6183, 1992, Jul, Estonia, EST
59.8614, 1992, Aug, Estonia, EST
62.6968, 1992, Sep, Estonia, EST
72.8903, 1992, Oct, Estonia, EST
60.8781, 1992, Nov, Estonia, EST
32.0912, 1992, Dec, Estonia, EST
66.2711, 1993, Jan, Estonia, EST
33.576, 1993, Feb, Estonia, EST
35.8311, 1993, Mar, Estonia, EST
23.3241, 1993, Apr, Estonia, EST
18.8595, 1993, May, Estonia, EST
76.8646, 1993, Jun, Estonia, EST
105.478, 1993, Jul, Estonia, EST
114.625, 1993, Aug, Estonia, EST
45.5141, 1993, Sep, Estonia, EST
64.7441, 1993, Oct, Estonia, EST
7.32043, 1993, Nov, Estonia, EST
67.7829, 1993, Dec, Estonia, EST
51.9539, 1994, Jan, Estonia, EST
6.8539, 1994, Feb, Estonia, EST
63.7736, 1994, Mar, Estonia, EST
44.8398, 1994, Apr, Estonia, EST
52.4302, 1994, May, Estonia, EST
59.9589, 1994, Jun, Estonia, EST
19.8215, 1994, Jul, Estonia, EST
83.4384, 1994, Aug, Estonia, EST
100.107, 1994, Sep, Estonia, EST
65.5781, 1994, Oct, Estonia, EST
51.8934, 1994, Nov, Estonia, EST
57.1733, 1994, Dec, Estonia, EST
44.9392, 1995, Jan, Estonia, EST
54.2823, 1995, Feb, Estonia, EST
63.3058, 1995, Mar, Estonia, EST
33.8704, 1995, Apr, Estonia, EST
81.7541, 1995, May, Estonia, EST
80.9234, 1995, Jun, Estonia, EST
50.1994, 1995, Jul, Estonia, EST
52.3814, 1995, Aug, Estonia, EST
52.5899, 1995, Sep, Estonia, EST
57.5002, 1995, Oct, Estonia, EST
56.8979, 1995, Nov, Estonia, EST
29.5562, 1995, Dec, Estonia, EST
18.8221, 1996, Jan, Estonia, EST
30.2902, 1996, Feb, Estonia, EST
16.7138, 1996, Mar, Estonia, EST
21.7188, 1996, Apr, Estonia, EST
71.3656, 1996, May, Estonia, EST
44.1784, 1996, Jun, Estonia, EST
94.0846, 1996, Jul, Estonia, EST
16.2967, 1996, Aug, Estonia, EST
38.519, 1996, Sep, Estonia, EST
67.3483, 1996, Oct, Estonia, EST
93.402, 1996, Nov, Estonia, EST
60.0416, 1996, Dec, Estonia, EST
38.7317, 1997, Jan, Estonia, EST
56.301, 1997, Feb, Estonia, EST
24.7476, 1997, Mar, Estonia, EST
57.4426, 1997, Apr, Estonia, EST
43.7076, 1997, May, Estonia, EST
84.588, 1997, Jun, Estonia, EST
66.5905, 1997, Jul, Estonia, EST
16.8135, 1997, Aug, Estonia, EST
96.0351, 1997, Sep, Estonia, EST
98.8771, 1997, Oct, Estonia, EST
69.2387, 1997, Nov, Estonia, EST
40.9007, 1997, Dec, Estonia, EST
