"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Antigua and Barbuda","Apr","ANT","27.425","16.8"
"2","1991","Antigua and Barbuda","Aug","ANT","29.1749","81.5"
"3","1991","Antigua and Barbuda","Dec","ANT","26.35","98.35"
"4","1991","Antigua and Barbuda","Feb","ANT","27.1","10.675"
"5","1991","Antigua and Barbuda","Jan","ANT","26.275","24.1749"
"6","1991","Antigua and Barbuda","Jul","ANT","28.85","31.5"
"7","1991","Antigua and Barbuda","Jun","ANT","28.975","19.825"
"8","1991","Antigua and Barbuda","Mar","ANT","27.125","17.7999"
"9","1991","Antigua and Barbuda","May","ANT","28.5","6.625"
"10","1991","Antigua and Barbuda","Nov","ANT","27.85","121.55"
"11","1991","Antigua and Barbuda","Oct","ANT","29.075","20.9"
"12","1991","Antigua and Barbuda","Sep","ANT","29.4","37.825"
"13","1992","Antigua and Barbuda","Apr","ANT","28.475","29.3"
"14","1992","Antigua and Barbuda","Aug","ANT","29.375","49.575"
"15","1992","Antigua and Barbuda","Dec","ANT","27.15","61.8"
"16","1992","Antigua and Barbuda","Feb","ANT","27.1","14.95"
"17","1992","Antigua and Barbuda","Jan","ANT","26.6749","13.85"
"18","1992","Antigua and Barbuda","Jul","ANT","28.5499","44.65"
"19","1992","Antigua and Barbuda","Jun","ANT","29.1749","46.4249"
"20","1992","Antigua and Barbuda","Mar","ANT","27.725","0.45"
"21","1992","Antigua and Barbuda","May","ANT","29.025","59.75"
"22","1992","Antigua and Barbuda","Nov","ANT","28.25","169"
"23","1992","Antigua and Barbuda","Oct","ANT","29.475","22.35"
"24","1992","Antigua and Barbuda","Sep","ANT","29.2999","95.4"
"25","1993","Antigua and Barbuda","Apr","ANT","28.35","57.275"
"26","1993","Antigua and Barbuda","Aug","ANT","29.15","73.875"
"27","1993","Antigua and Barbuda","Dec","ANT","27.35","20.6749"
"28","1993","Antigua and Barbuda","Feb","ANT","27","9.8"
"29","1993","Antigua and Barbuda","Jan","ANT","26.775","26.5"
"30","1993","Antigua and Barbuda","Jul","ANT","29.15","45.8"
"31","1993","Antigua and Barbuda","Jun","ANT","29.125","37.25"
"32","1993","Antigua and Barbuda","Mar","ANT","27.425","8.575"
"33","1993","Antigua and Barbuda","May","ANT","29","108.325"
"34","1993","Antigua and Barbuda","Nov","ANT","28.05","87.7249"
"35","1993","Antigua and Barbuda","Oct","ANT","29.475","21.75"
"36","1993","Antigua and Barbuda","Sep","ANT","29.2","60.375"
"37","1994","Antigua and Barbuda","Apr","ANT","28.05","17.825"
"38","1994","Antigua and Barbuda","Aug","ANT","28.975","73.575"
"39","1994","Antigua and Barbuda","Dec","ANT","27.65","31.075"
"40","1994","Antigua and Barbuda","Feb","ANT","26.7","11.1"
"41","1994","Antigua and Barbuda","Jan","ANT","26.375","20.775"
"42","1994","Antigua and Barbuda","Jul","ANT","28.45","50.0499"
"43","1994","Antigua and Barbuda","Jun","ANT","29.0499","42.825"
"44","1994","Antigua and Barbuda","Mar","ANT","27.525","4.5"
"45","1994","Antigua and Barbuda","May","ANT","28.825","9.775"
"46","1994","Antigua and Barbuda","Nov","ANT","28.55","53.825"
"47","1994","Antigua and Barbuda","Oct","ANT","29.1749","123.125"
"48","1994","Antigua and Barbuda","Sep","ANT","29.5","34.15"
"49","1995","Antigua and Barbuda","Apr","ANT","28.125","19.6749"
"50","1995","Antigua and Barbuda","Aug","ANT","28.775","131.175"
"51","1995","Antigua and Barbuda","Dec","ANT","27.95","46.2249"
"52","1995","Antigua and Barbuda","Feb","ANT","27.2","2.55"
"53","1995","Antigua and Barbuda","Jan","ANT","27.275","30.95"
"54","1995","Antigua and Barbuda","Jul","ANT","29.125","131.175"
"55","1995","Antigua and Barbuda","Jun","ANT","29.0499","54.025"
"56","1995","Antigua and Barbuda","Mar","ANT","27.425","52.375"
"57","1995","Antigua and Barbuda","May","ANT","29.025","17.5"
"58","1995","Antigua and Barbuda","Nov","ANT","28.45","52.25"
"59","1995","Antigua and Barbuda","Oct","ANT","28.95","102.125"
"60","1995","Antigua and Barbuda","Sep","ANT","29.575","79.775"
"61","1996","Antigua and Barbuda","Apr","ANT","28.225","4.175"
"62","1996","Antigua and Barbuda","Aug","ANT","29.275","61.675"
"63","1996","Antigua and Barbuda","Dec","ANT","27.225","144.7"
"64","1996","Antigua and Barbuda","Feb","ANT","27.7","16.075"
"65","1996","Antigua and Barbuda","Jan","ANT","27.075","41.75"
"66","1996","Antigua and Barbuda","Jul","ANT","28.725","89.125"
"67","1996","Antigua and Barbuda","Jun","ANT","28.85","30.575"
"68","1996","Antigua and Barbuda","Mar","ANT","27.7","5.225"
"69","1996","Antigua and Barbuda","May","ANT","28.6","46.3"
"70","1996","Antigua and Barbuda","Nov","ANT","27.85","143.05"
"71","1996","Antigua and Barbuda","Oct","ANT","28.975","169.05"
"72","1996","Antigua and Barbuda","Sep","ANT","29.7999","61.75"
"73","1997","Antigua and Barbuda","Apr","ANT","27.95","12.1"
"74","1997","Antigua and Barbuda","Aug","ANT","29.4","17.625"
"75","1997","Antigua and Barbuda","Dec","ANT","28.15","8.125"
"76","1997","Antigua and Barbuda","Feb","ANT","26.7999","34.775"
"77","1997","Antigua and Barbuda","Jan","ANT","26.575","57.525"
"78","1997","Antigua and Barbuda","Jul","ANT","29.0499","49.7"
"79","1997","Antigua and Barbuda","Jun","ANT","29.375","66.525"
"80","1997","Antigua and Barbuda","Mar","ANT","26.525","3.65"
"81","1997","Antigua and Barbuda","May","ANT","29.1","13.55"
"82","1997","Antigua and Barbuda","Nov","ANT","28.875","62.325"
"83","1997","Antigua and Barbuda","Oct","ANT","29.875","40.4749"
"84","1997","Antigua and Barbuda","Sep","ANT","30.1","27.325"
"85","1998","Antigua and Barbuda","Apr","ANT","28.75","19.85"
"86","1998","Antigua and Barbuda","Aug","ANT","30.275","36"
"87","1998","Antigua and Barbuda","Dec","ANT","27.85","176.4"
"88","1998","Antigua and Barbuda","Feb","ANT","28.025","30.6"
"89","1998","Antigua and Barbuda","Jan","ANT","27.9","5.175"
"90","1998","Antigua and Barbuda","Jul","ANT","29.25","59.65"
"91","1998","Antigua and Barbuda","Jun","ANT","29.45","54.9"
"92","1998","Antigua and Barbuda","Mar","ANT","28.325","27.275"
"93","1998","Antigua and Barbuda","May","ANT","29.4","49.95"
"94","1998","Antigua and Barbuda","Nov","ANT","28.625","77.8249"
"95","1998","Antigua and Barbuda","Oct","ANT","29.475","109.199"
"96","1998","Antigua and Barbuda","Sep","ANT","30","37.025"
"97","1999","Antigua and Barbuda","Apr","ANT","27.45","52.775"
"98","1999","Antigua and Barbuda","Aug","ANT","28.875","63.7249"
"99","1999","Antigua and Barbuda","Dec","ANT","26.525","280.975"
"100","1999","Antigua and Barbuda","Feb","ANT","26.5","23.375"
"101","1999","Antigua and Barbuda","Jan","ANT","26.475","36.675"
"102","1999","Antigua and Barbuda","Jul","ANT","28.825","104.324"
"103","1999","Antigua and Barbuda","Jun","ANT","28.95","27.7999"
"104","1999","Antigua and Barbuda","Mar","ANT","27.4","10.65"
"105","1999","Antigua and Barbuda","May","ANT","28.725","16.35"
"106","1999","Antigua and Barbuda","Nov","ANT","28.125","138.25"
"107","1999","Antigua and Barbuda","Oct","ANT","28.6749","135.024"
"108","1999","Antigua and Barbuda","Sep","ANT","29.2999","163.5"
"109","2000","Antigua and Barbuda","Apr","ANT","27.825","9.225"
"110","2000","Antigua and Barbuda","Aug","ANT","29.325","34.85"
"111","2000","Antigua and Barbuda","Dec","ANT","27.45","20.675"
"112","2000","Antigua and Barbuda","Feb","ANT","26.075","46.675"
"113","2000","Antigua and Barbuda","Jan","ANT","25.75","131.55"
"114","2000","Antigua and Barbuda","Jul","ANT","28.825","42.9"
"115","2000","Antigua and Barbuda","Jun","ANT","28.65","75.0999"
"116","2000","Antigua and Barbuda","Mar","ANT","26.5","32.5"
"117","2000","Antigua and Barbuda","May","ANT","28.7","18.75"
"118","2000","Antigua and Barbuda","Nov","ANT","27.65","166.8"
"119","2000","Antigua and Barbuda","Oct","ANT","29.075","44.325"
"120","2000","Antigua and Barbuda","Sep","ANT","29.475","59.95"
"121","2001","Antigua and Barbuda","Apr","ANT","28.25","4"
"122","2001","Antigua and Barbuda","Aug","ANT","30.075","54.85"
"123","2001","Antigua and Barbuda","Dec","ANT","28.35","102.675"
"124","2001","Antigua and Barbuda","Feb","ANT","26.975","23.4"
"125","2001","Antigua and Barbuda","Jan","ANT","26.95","7.025"
"126","2001","Antigua and Barbuda","Jul","ANT","29.65","33"
"127","2001","Antigua and Barbuda","Jun","ANT","29.35","47.075"
"128","2001","Antigua and Barbuda","Mar","ANT","27.55","1.125"
"129","2001","Antigua and Barbuda","May","ANT","29.7","23.825"
"130","2001","Antigua and Barbuda","Nov","ANT","28.575","75.1"
"131","2001","Antigua and Barbuda","Oct","ANT","29.6749","55.7999"
"132","2001","Antigua and Barbuda","Sep","ANT","30.1","53.925"
"133","2002","Antigua and Barbuda","Apr","ANT","27.925","69.4749"
"134","2002","Antigua and Barbuda","Aug","ANT","29.8","26.9249"
"135","2002","Antigua and Barbuda","Dec","ANT","28.1749","13.675"
"136","2002","Antigua and Barbuda","Feb","ANT","27.2999","5.7"
"137","2002","Antigua and Barbuda","Jan","ANT","27.275","25.7"
"138","2002","Antigua and Barbuda","Jul","ANT","29.25","34.475"
"139","2002","Antigua and Barbuda","Jun","ANT","28.875","38.275"
"140","2002","Antigua and Barbuda","Mar","ANT","27.6","7.525"
"141","2002","Antigua and Barbuda","May","ANT","28.725","26.35"
"142","2002","Antigua and Barbuda","Nov","ANT","28.875","33.775"
"143","2002","Antigua and Barbuda","Oct","ANT","29.775","91.825"
"144","2002","Antigua and Barbuda","Sep","ANT","30.2","36.7249"
"145","2003","Antigua and Barbuda","Apr","ANT","28.75","20.175"
"146","2003","Antigua and Barbuda","Aug","ANT","29.6","31.1749"
"147","2003","Antigua and Barbuda","Dec","ANT","28.15","70.525"
"148","2003","Antigua and Barbuda","Feb","ANT","28","3.275"
"149","2003","Antigua and Barbuda","Jan","ANT","27.775","7.125"
"150","2003","Antigua and Barbuda","Jul","ANT","28.95","84.15"
"151","2003","Antigua and Barbuda","Jun","ANT","29.1","70.5749"
"152","2003","Antigua and Barbuda","Mar","ANT","28.05","2.7"
"153","2003","Antigua and Barbuda","May","ANT","29.225","20.85"
"154","2003","Antigua and Barbuda","Nov","ANT","28.95","135.675"
"155","2003","Antigua and Barbuda","Oct","ANT","29.775","89.625"
"156","2003","Antigua and Barbuda","Sep","ANT","29.925","22.45"
"157","2004","Antigua and Barbuda","Apr","ANT","28.35","38.3"
"158","2004","Antigua and Barbuda","Aug","ANT","29.2","31.4"
"159","2004","Antigua and Barbuda","Dec","ANT","27.35","54.675"
"160","2004","Antigua and Barbuda","Feb","ANT","27.125","20.35"
"161","2004","Antigua and Barbuda","Jan","ANT","26.7999","44.4249"
"162","2004","Antigua and Barbuda","Jul","ANT","28.85","37.65"
"163","2004","Antigua and Barbuda","Jun","ANT","28.725","38.9249"
"164","2004","Antigua and Barbuda","Mar","ANT","27.85","25.65"
"165","2004","Antigua and Barbuda","May","ANT","28.625","147.975"
"166","2004","Antigua and Barbuda","Nov","ANT","27.775","285.25"
"167","2004","Antigua and Barbuda","Oct","ANT","29.1749","112.199"
"168","2004","Antigua and Barbuda","Sep","ANT","29.5","65.9499"
"169","2005","Antigua and Barbuda","Apr","ANT","28.6749","13.375"
"170","2005","Antigua and Barbuda","Aug","ANT","29.8","33.65"
"171","2005","Antigua and Barbuda","Dec","ANT","26.6749","82.375"
"172","2005","Antigua and Barbuda","Feb","ANT","26.4","41.275"
"173","2005","Antigua and Barbuda","Jan","ANT","26.6749","133.6"
"174","2005","Antigua and Barbuda","Jul","ANT","29.475","39"
"175","2005","Antigua and Barbuda","Jun","ANT","29.5","142.55"
"176","2005","Antigua and Barbuda","Mar","ANT","28.125","0.025"
"177","2005","Antigua and Barbuda","May","ANT","29.125","124.35"
"178","2005","Antigua and Barbuda","Nov","ANT","27.85","174.2"
"179","2005","Antigua and Barbuda","Oct","ANT","29.4","102.55"
"180","2005","Antigua and Barbuda","Sep","ANT","30.125","64"
"181","2006","Antigua and Barbuda","Apr","ANT","27.45","19.35"
"182","2006","Antigua and Barbuda","Aug","ANT","29.475","56.325"
"183","2006","Antigua and Barbuda","Dec","ANT","28.05","68"
"184","2006","Antigua and Barbuda","Feb","ANT","26.7","46.825"
"185","2006","Antigua and Barbuda","Jan","ANT","26.6","91.8249"
"186","2006","Antigua and Barbuda","Jul","ANT","28.9","47.85"
"187","2006","Antigua and Barbuda","Jun","ANT","29.275","63.35"
"188","2006","Antigua and Barbuda","Mar","ANT","27.325","32"
"189","2006","Antigua and Barbuda","May","ANT","28.7","42.375"
"190","2006","Antigua and Barbuda","Nov","ANT","29.075","59.175"
"191","2006","Antigua and Barbuda","Oct","ANT","29.5","112.025"
"192","2006","Antigua and Barbuda","Sep","ANT","30.125","38.075"
"193","2007","Antigua and Barbuda","Apr","ANT","28.55","27.75"
"194","2007","Antigua and Barbuda","Aug","ANT","29.25","94.6"
"195","2007","Antigua and Barbuda","Dec","ANT","27.275","114.575"
"196","2007","Antigua and Barbuda","Feb","ANT","27.1","19.5"
"197","2007","Antigua and Barbuda","Jan","ANT","27.1749","41.75"
"198","2007","Antigua and Barbuda","Jul","ANT","29.075","45.75"
"199","2007","Antigua and Barbuda","Jun","ANT","29.575","36.775"
"200","2007","Antigua and Barbuda","Mar","ANT","27.95","20.9249"
"201","2007","Antigua and Barbuda","May","ANT","29.325","33.65"
"202","2007","Antigua and Barbuda","Nov","ANT","28.65","43.025"
"203","2007","Antigua and Barbuda","Oct","ANT","28.975","122.875"
"204","2007","Antigua and Barbuda","Sep","ANT","29.5","97.3"
"205","2008","Antigua and Barbuda","Apr","ANT","28.1749","23.35"
"206","2008","Antigua and Barbuda","Aug","ANT","29.575","90.925"
"207","2008","Antigua and Barbuda","Dec","ANT","27.05","99.15"
"208","2008","Antigua and Barbuda","Feb","ANT","26.575","23.6749"
"209","2008","Antigua and Barbuda","Jan","ANT","26.775","37.7"
"210","2008","Antigua and Barbuda","Jul","ANT","28.95","70.3249"
"211","2008","Antigua and Barbuda","Jun","ANT","29.275","52.3"
"212","2008","Antigua and Barbuda","Mar","ANT","27.125","26.525"
"213","2008","Antigua and Barbuda","May","ANT","28.6","18.75"
"214","2008","Antigua and Barbuda","Nov","ANT","28.325","175.85"
"215","2008","Antigua and Barbuda","Oct","ANT","28.875","174.6"
"216","2008","Antigua and Barbuda","Sep","ANT","30.1749","86.3"
"217","2009","Antigua and Barbuda","Apr","ANT","28.05","7.7"
"218","2009","Antigua and Barbuda","Aug","ANT","30.1","54.15"
"219","2009","Antigua and Barbuda","Dec","ANT","28.775","27.2999"
"220","2009","Antigua and Barbuda","Feb","ANT","26.7","40.7"
"221","2009","Antigua and Barbuda","Jan","ANT","27.1749","56.625"
"222","2009","Antigua and Barbuda","Jul","ANT","29.85","56.1"
"223","2009","Antigua and Barbuda","Jun","ANT","29.7","28.9"
"224","2009","Antigua and Barbuda","Mar","ANT","27.05","37.1749"
"225","2009","Antigua and Barbuda","May","ANT","29.25","36.325"
"226","2009","Antigua and Barbuda","Nov","ANT","29.25","42.1"
"227","2009","Antigua and Barbuda","Oct","ANT","30.075","32.175"
"228","2009","Antigua and Barbuda","Sep","ANT","30.325","27"
"229","2010","Antigua and Barbuda","Apr","ANT","29.025","61.675"
"230","2010","Antigua and Barbuda","Aug","ANT","30.1749","164.35"
"231","2010","Antigua and Barbuda","Dec","ANT","27.775","165.625"
"232","2010","Antigua and Barbuda","Feb","ANT","28.1","6.875"
"233","2010","Antigua and Barbuda","Jan","ANT","27.775","16.05"
"234","2010","Antigua and Barbuda","Jul","ANT","29.75","72.9"
"235","2010","Antigua and Barbuda","Jun","ANT","29.6749","113.275"
"236","2010","Antigua and Barbuda","Mar","ANT","28.925","13.9"
"237","2010","Antigua and Barbuda","May","ANT","29.625","41.45"
"238","2010","Antigua and Barbuda","Nov","ANT","27.75","248.5"
"239","2010","Antigua and Barbuda","Oct","ANT","29.6749","120.025"
"240","2010","Antigua and Barbuda","Sep","ANT","29.6","191.5"
"241","2011","Antigua and Barbuda","Apr","ANT","27.45","38.6"
"242","2011","Antigua and Barbuda","Aug","ANT","30.1749","62.05"
"243","2011","Antigua and Barbuda","Dec","ANT","27.35","136.95"
"244","2011","Antigua and Barbuda","Feb","ANT","27.025","52.05"
"245","2011","Antigua and Barbuda","Jan","ANT","26.9","114.375"
"246","2011","Antigua and Barbuda","Jul","ANT","29.375","43.9749"
"247","2011","Antigua and Barbuda","Jun","ANT","29.375","33.4"
"248","2011","Antigua and Barbuda","Mar","ANT","26.65","35.625"
"249","2011","Antigua and Barbuda","May","ANT","28.525","108.9"
"250","2011","Antigua and Barbuda","Nov","ANT","28.55","91.875"
"251","2011","Antigua and Barbuda","Oct","ANT","28.9","81.875"
"252","2011","Antigua and Barbuda","Sep","ANT","29.7999","46.4"
"253","2012","Antigua and Barbuda","Apr","ANT","27.925","23.875"
"254","2012","Antigua and Barbuda","Aug","ANT","29.475","58.75"
"255","2012","Antigua and Barbuda","Dec","ANT","27.575","77.4"
"256","2012","Antigua and Barbuda","Feb","ANT","26.7999","27.4"
"257","2012","Antigua and Barbuda","Jan","ANT","26.575","43.525"
"258","2012","Antigua and Barbuda","Jul","ANT","29.45","30.525"
"259","2012","Antigua and Barbuda","Jun","ANT","29.1749","18.55"
"260","2012","Antigua and Barbuda","Mar","ANT","27.225","37.85"
"261","2012","Antigua and Barbuda","May","ANT","28.85","41.9"
"262","2012","Antigua and Barbuda","Nov","ANT","28.7","52.2"
"263","2012","Antigua and Barbuda","Oct","ANT","29.4","88.65"
"264","2012","Antigua and Barbuda","Sep","ANT","29.9","38.225"
"265","2013","Antigua and Barbuda","Apr","ANT","27.95","19.775"
"266","2013","Antigua and Barbuda","Aug","ANT","29.6749","58.7"
"267","2013","Antigua and Barbuda","Dec","ANT","27.55","53.375"
"268","2013","Antigua and Barbuda","Feb","ANT","27.4","5.475"
"269","2013","Antigua and Barbuda","Jan","ANT","27.475","6.075"
"270","2013","Antigua and Barbuda","Jul","ANT","29.45","28.575"
"271","2013","Antigua and Barbuda","Jun","ANT","29.075","48.45"
"272","2013","Antigua and Barbuda","Mar","ANT","28.15","26.55"
"273","2013","Antigua and Barbuda","May","ANT","28.825","25.225"
"274","2013","Antigua and Barbuda","Nov","ANT","28.25","120.224"
"275","2013","Antigua and Barbuda","Oct","ANT","29.575","44.475"
"276","2013","Antigua and Barbuda","Sep","ANT","29.775","111.225"
"277","2014","Antigua and Barbuda","Apr","ANT","28.275","5"
"278","2014","Antigua and Barbuda","Aug","ANT","29.475","53.5999"
"279","2014","Antigua and Barbuda","Dec","ANT","28.15","28.575"
"280","2014","Antigua and Barbuda","Feb","ANT","27.4","7.4"
