"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1901","Czech Republic","Jan","CZE","-6.2926","26.389"
"2","1901","Czech Republic","Feb","CZE","-5.8951","25.2613"
"3","1901","Czech Republic","Mar","CZE","1.52013","58.9938"
"4","1901","Czech Republic","Apr","CZE","7.6646","63.5299"
"5","1901","Czech Republic","May","CZE","12.8953","49.2171"
"6","1901","Czech Republic","Jun","CZE","16.152","68.4165"
"7","1901","Czech Republic","Jul","CZE","18.136","98.4413"
"8","1901","Czech Republic","Aug","CZE","16.5684","68.0478"
"9","1901","Czech Republic","Sep","CZE","12.831","56.0279"
"10","1901","Czech Republic","Oct","CZE","9.35642","48.1867"
"11","1901","Czech Republic","Nov","CZE","1.20039","34.2995"
"12","1901","Czech Republic","Dec","CZE","0.00102","53.7479"
"13","1902","Czech Republic","Jan","CZE","0.99352","35.4143"
"14","1902","Czech Republic","Feb","CZE","-1.9324","28.7714"
"15","1902","Czech Republic","Mar","CZE","2.43564","48.9877"
"16","1902","Czech Republic","Apr","CZE","7.10541","29.0469"
"17","1902","Czech Republic","May","CZE","8.63689","64.8674"
"18","1902","Czech Republic","Jun","CZE","14.6207","94.4101"
"19","1902","Czech Republic","Jul","CZE","15.9332","84.9829"
"20","1902","Czech Republic","Aug","CZE","15.754","75.4166"
"21","1902","Czech Republic","Sep","CZE","12.4863","50.6026"
"22","1902","Czech Republic","Oct","CZE","6.90816","59.7401"
"23","1902","Czech Republic","Nov","CZE","-0.4894","3.76692"
"24","1902","Czech Republic","Dec","CZE","-4.4837","70.5125"
"25","1903","Czech Republic","Jan","CZE","-3.2198","36.6055"
"26","1903","Czech Republic","Feb","CZE","1.86147","26.3182"
"27","1903","Czech Republic","Mar","CZE","4.99711","25.3115"
"28","1903","Czech Republic","Apr","CZE","4.72219","73.8768"
"29","1903","Czech Republic","May","CZE","12.6933","39.2712"
"30","1903","Czech Republic","Jun","CZE","14.6961","74.7564"
"31","1903","Czech Republic","Jul","CZE","16.5374","144.435"
