"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Uzbekistan","Apr","UZB","15.3652","25.9838"
"2","1991","Uzbekistan","Aug","UZB","24.8688","0.47746"
"3","1991","Uzbekistan","Dec","UZB","0.32863","42.118"
"4","1991","Uzbekistan","Feb","UZB","-1.8249","12.9029"
"5","1991","Uzbekistan","Jan","UZB","-3.1933","25.3709"
"6","1991","Uzbekistan","Jul","UZB","27.8933","4.76578"
"7","1991","Uzbekistan","Jun","UZB","25.5652","13.1421"
"8","1991","Uzbekistan","Mar","UZB","4.34308","26.515"
"9","1991","Uzbekistan","May","UZB","19.3047","51.1983"
"10","1991","Uzbekistan","Nov","UZB","5.77531","23.0461"
"11","1991","Uzbekistan","Oct","UZB","13.9672","2.10701"
"12","1991","Uzbekistan","Sep","UZB","19.7569","3.93763"
"13","1992","Uzbekistan","Apr","UZB","13.6048","39.5598"
"14","1992","Uzbekistan","Aug","UZB","23.5309","4.59353"
"15","1992","Uzbekistan","Dec","UZB","1.65948","38.2336"
"16","1992","Uzbekistan","Feb","UZB","1.58489","27.4469"
"17","1992","Uzbekistan","Jan","UZB","-0.7202","31.4482"
"18","1992","Uzbekistan","Jul","UZB","27.0091","1.6328"
"19","1992","Uzbekistan","Jun","UZB","24.3368","10.2647"
"20","1992","Uzbekistan","Mar","UZB","3.0564","24.8413"
"21","1992","Uzbekistan","May","UZB","17.4163","38.4455"
"22","1992","Uzbekistan","Nov","UZB","7.14996","6.65335"
"23","1992","Uzbekistan","Oct","UZB","11.003","6.41512"
"24","1992","Uzbekistan","Sep","UZB","18.7718","5.424"
"25","1993","Uzbekistan","Apr","UZB","13.6953","37.2437"
"26","1993","Uzbekistan","Aug","UZB","24.4803","2.46756"
"27","1993","Uzbekistan","Dec","UZB","-3.5099","22.0644"
"28","1993","Uzbekistan","Feb","UZB","-0.4845","36.981"
"29","1993","Uzbekistan","Jan","UZB","-1.8169","17.9231"
"30","1993","Uzbekistan","Jul","UZB","27.4438","1.86445"
"31","1993","Uzbekistan","Jun","UZB","25.1875","10.759"
"32","1993","Uzbekistan","Mar","UZB","4.40944","43.1415"
"33","1993","Uzbekistan","May","UZB","18.4655","37.3401"
"34","1993","Uzbekistan","Nov","UZB","1.55942","43.4483"
"35","1993","Uzbekistan","Oct","UZB","10.4279","8.08567"
"36","1993","Uzbekistan","Sep","UZB","18.7681","2.54457"
"37","1994","Uzbekistan","Apr","UZB","12.5438","20.0022"
"38","1994","Uzbekistan","Aug","UZB","26.0435","1.13981"
"39","1994","Uzbekistan","Dec","UZB","-1.6884","32.5336"
"40","1994","Uzbekistan","Feb","UZB","-5.4482","24.0803"
"41","1994","Uzbekistan","Jan","UZB","-3.4235","27.3901"
"42","1994","Uzbekistan","Jul","UZB","26.4038","1.66708"
"43","1994","Uzbekistan","Jun","UZB","25.9477","5.92257"
"44","1994","Uzbekistan","Mar","UZB","4.577","35.2493"
"45","1994","Uzbekistan","May","UZB","20.6722","24.942"
"46","1994","Uzbekistan","Nov","UZB","7.74281","38.8674"
"47","1994","Uzbekistan","Oct","UZB","12.9958","6.05893"
"48","1994","Uzbekistan","Sep","UZB","18.1447","1.49742"
"49","1995","Uzbekistan","Apr","UZB","16.6201","17.4325"
"50","1995","Uzbekistan","Aug","UZB","26.228","0.41524"
"51","1995","Uzbekistan","Dec","UZB","-1.9204","10.3646"
"52","1995","Uzbekistan","Feb","UZB","1.53621","21.2452"
"53","1995","Uzbekistan","Jan","UZB","-1.5491","18.0451"
"54","1995","Uzbekistan","Jul","UZB","28.7513","2.33485"
"55","1995","Uzbekistan","Jun","UZB","26.1661","6.50085"
"56","1995","Uzbekistan","Mar","UZB","5.73668","25.7736"
"57","1995","Uzbekistan","May","UZB","20.5648","13.0292"
"58","1995","Uzbekistan","Nov","UZB","8.49284","4.39359"
"59","1995","Uzbekistan","Oct","UZB","11.9003","9.57706"
"60","1995","Uzbekistan","Sep","UZB","19.7768","3.27405"
"61","1996","Uzbekistan","Apr","UZB","11.843","25.5164"
"62","1996","Uzbekistan","Aug","UZB","24.9232","0.61344"
"63","1996","Uzbekistan","Dec","UZB","2.66222","2.08099"
"64","1996","Uzbekistan","Feb","UZB","-2.8434","25.0289"
"65","1996","Uzbekistan","Jan","UZB","-5.2182","11.1787"
"66","1996","Uzbekistan","Jul","UZB","28.1832","1.7378"
"67","1996","Uzbekistan","Jun","UZB","25.8443","3.87104"
"68","1996","Uzbekistan","Mar","UZB","2.35079","36.5455"
"69","1996","Uzbekistan","May","UZB","20.5556","9.68302"
"70","1996","Uzbekistan","Nov","UZB","3.99095","7.91594"
"71","1996","Uzbekistan","Oct","UZB","11.5568","8.98382"
"72","1996","Uzbekistan","Sep","UZB","20.1483","4.71605"
"73","1997","Uzbekistan","Apr","UZB","15.8929","39.0928"
"74","1997","Uzbekistan","Aug","UZB","25.6612","0.48537"
"75","1997","Uzbekistan","Dec","UZB","-1.5697","19.5119"
"76","1997","Uzbekistan","Feb","UZB","-1.015","14.9883"
"77","1997","Uzbekistan","Jan","UZB","-0.6664","24.1136"
"78","1997","Uzbekistan","Jul","UZB","28.2344","1.34507"
"79","1997","Uzbekistan","Jun","UZB","26.9066","9.71186"
"80","1997","Uzbekistan","Mar","UZB","6.71737","37.1061"
"81","1997","Uzbekistan","May","UZB","20.1547","41.2327"
"82","1997","Uzbekistan","Nov","UZB","2.70252","16.9559"
"83","1997","Uzbekistan","Oct","UZB","15.424","4.836"
"84","1997","Uzbekistan","Sep","UZB","20.0587","0.70039"
"85","1998","Uzbekistan","Apr","UZB","14.8713","34.9905"
"86","1998","Uzbekistan","Aug","UZB","26.7371","4.68771"
"87","1998","Uzbekistan","Dec","UZB","1.92635","12.5637"
"88","1998","Uzbekistan","Feb","UZB","-1.786","44.2152"
"89","1998","Uzbekistan","Jan","UZB","-4.3989","37.8193"
"90","1998","Uzbekistan","Jul","UZB","28.64","4.59336"
"91","1998","Uzbekistan","Jun","UZB","26.3259","10.9686"
"92","1998","Uzbekistan","Mar","UZB","3.85083","43.0908"
"93","1998","Uzbekistan","May","UZB","19.4341","36.3769"
"94","1998","Uzbekistan","Nov","UZB","4.9685","14.8868"
