Temperature - (Celsius), Year, Month, Country, ISO3
-26.045, 1991, Jan, Canada, CAN
-21.036, 1991, Feb, Canada, CAN
-17.792, 1991, Mar, Canada, CAN
-8.017, 1991, Apr, Canada, CAN
1.2486, 1991, May, Canada, CAN
8.49863, 1991, Jun, Canada, CAN
11.59, 1991, Jul, Canada, CAN
10.5824, 1991, Aug, Canada, CAN
3.77629, 1991, Sep, Canada, CAN
-5.4733, 1991, Oct, Canada, CAN
-14.711, 1991, Nov, Canada, CAN
-21.206, 1991, Dec, Canada, CAN
-22.319, 1992, Jan, Canada, CAN
-23.093, 1992, Feb, Canada, CAN
-16.191, 1992, Mar, Canada, CAN
-10.726, 1992, Apr, Canada, CAN
-1.0934, 1992, May, Canada, CAN
6.44914, 1992, Jun, Canada, CAN
10.1349, 1992, Jul, Canada, CAN
9.14015, 1992, Aug, Canada, CAN
2.35618, 1992, Sep, Canada, CAN
-4.4614, 1992, Oct, Canada, CAN
-13.408, 1992, Nov, Canada, CAN
-21.939, 1992, Dec, Canada, CAN
-23.408, 1993, Jan, Canada, CAN
-23.114, 1993, Feb, Canada, CAN
-16.475, 1993, Mar, Canada, CAN
-8.6535, 1993, Apr, Canada, CAN
1.17711, 1993, May, Canada, CAN
7.7323, 1993, Jun, Canada, CAN
11.4595, 1993, Jul, Canada, CAN
9.72543, 1993, Aug, Canada, CAN
3.16538, 1993, Sep, Canada, CAN
-3.8782, 1993, Oct, Canada, CAN
-15.153, 1993, Nov, Canada, CAN
-19.856, 1993, Dec, Canada, CAN
-26.802, 1994, Jan, Canada, CAN
-26.207, 1994, Feb, Canada, CAN
-16.623, 1994, Mar, Canada, CAN
-9.3534, 1994, Apr, Canada, CAN
1.05245, 1994, May, Canada, CAN
8.63782, 1994, Jun, Canada, CAN
12.2052, 1994, Jul, Canada, CAN
10.1797, 1994, Aug, Canada, CAN
4.65531, 1994, Sep, Canada, CAN
-2.1961, 1994, Oct, Canada, CAN
-13.056, 1994, Nov, Canada, CAN
-19.491, 1994, Dec, Canada, CAN
-21.556, 1995, Jan, Canada, CAN
-23.17, 1995, Feb, Canada, CAN
-18.469, 1995, Mar, Canada, CAN
-7.4833, 1995, Apr, Canada, CAN
0.92683, 1995, May, Canada, CAN
9.35252, 1995, Jun, Canada, CAN
11.2072, 1995, Jul, Canada, CAN
10.0106, 1995, Aug, Canada, CAN
