"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Pakistan","Jan","PAK","7.72768","40.4258"
"2","1901","Pakistan","Feb","PAK","8.936","12.3022"
"3","1901","Pakistan","Mar","PAK","16.9632","25.5119"
"4","1901","Pakistan","Apr","PAK","21.2741","14.2942"
"5","1901","Pakistan","May","PAK","26.0497","38.3046"
"6","1901","Pakistan","Jun","PAK","29.3811","12.8813"
"7","1901","Pakistan","Jul","PAK","29.2391","68.093"
"8","1901","Pakistan","Aug","PAK","27.9718","16.5836"
"9","1901","Pakistan","Sep","PAK","25.2887","13.3391"
"10","1901","Pakistan","Oct","PAK","21.2279","3.10757"
"11","1901","Pakistan","Nov","PAK","15.7539","0.21419"
"12","1901","Pakistan","Dec","PAK","10.917","3.27559"
"13","1902","Pakistan","Jan","PAK","9.90868","2.31336"
"14","1902","Pakistan","Feb","PAK","11.2238","3.17559"
"15","1902","Pakistan","Mar","PAK","17.3237","13.3201"
"16","1902","Pakistan","Apr","PAK","22.1011","16.6064"
"17","1902","Pakistan","May","PAK","26.7454","17.0574"
"18","1902","Pakistan","Jun","PAK","28.6774","19.3449"
"19","1902","Pakistan","Jul","PAK","29.3654","25.7954"
"20","1902","Pakistan","Aug","PAK","28.2741","34.1203"
"21","1902","Pakistan","Sep","PAK","25.1602","17.5"
"22","1902","Pakistan","Oct","PAK","20.8884","7.08495"
"23","1902","Pakistan","Nov","PAK","15.2654","14.5744"
"24","1902","Pakistan","Dec","PAK","9.94845","4.73243"
"25","1903","Pakistan","Jan","PAK","7.69502","22.6658"
"26","1903","Pakistan","Feb","PAK","10.009","10.2447"
"27","1903","Pakistan","Mar","PAK","13.2206","40.695"
"28","1903","Pakistan","Apr","PAK","19.5796","12.3373"
"29","1903","Pakistan","May","PAK","25.6285","35.182"
"30","1903","Pakistan","Jun","PAK","29.7751","7.95537"
"31","1903","Pakistan","Jul","PAK","29.0659","75.6535"
"32","1903","Pakistan","Aug","PAK","27.9325","34.1329"
"33","1903","Pakistan","Sep","PAK","26.0494","24.1921"
"34","1903","Pakistan","Oct","PAK","21.3515","1.82323"
"35","1903","Pakistan","Nov","PAK","14.0782","1.2238"
"36","1903","Pakistan","Dec","PAK","9.19253","10.0793"
"37","1904","Pakistan","Jan","PAK","6.93021","61.2916"
"38","1904","Pakistan","Feb","PAK","11.3519","10.9565"
"39","1904","Pakistan","Mar","PAK","15.2716","68.4706"
"40","1904","Pakistan","Apr","PAK","21.871","10.8674"
"41","1904","Pakistan","May","PAK","26.278","9.80757"
"42","1904","Pakistan","Jun","PAK","29.2731","6.63728"
"43","1904","Pakistan","Jul","PAK","28.8224","22.9002"
"44","1904","Pakistan","Aug","PAK","27.9196","26.1663"
"45","1904","Pakistan","Sep","PAK","25.3069","17.5644"
"46","1904","Pakistan","Oct","PAK","20.3797","8.62059"
"47","1904","Pakistan","Nov","PAK","15.4972","12.2084"
