"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Kenya","Apr","KEN","25.5812","83.135"
"2","1991","Kenya","Aug","KEN","23.0391","32.8066"
"3","1991","Kenya","Dec","KEN","24.7398","53.4232"
"4","1991","Kenya","Feb","KEN","26.0839","12.7492"
"5","1991","Kenya","Jan","KEN","25.1631","38.2847"
"6","1991","Kenya","Jul","KEN","22.9982","36.6575"
"7","1991","Kenya","Jun","KEN","23.9439","33.6106"
"8","1991","Kenya","Mar","KEN","26.2236","73.3656"
"9","1991","Kenya","May","KEN","24.6618","112.275"
"10","1991","Kenya","Nov","KEN","24.5875","60.2294"
"11","1991","Kenya","Oct","KEN","25.5236","41.2266"
"12","1991","Kenya","Sep","KEN","23.9423","18.3184"
"13","1992","Kenya","Apr","KEN","26.0819","119.919"
"14","1992","Kenya","Aug","KEN","22.7902","28.0127"
"15","1992","Kenya","Dec","KEN","24.4344","98.4172"
"16","1992","Kenya","Feb","KEN","26.2892","15.9125"
"17","1992","Kenya","Jan","KEN","24.4359","10.2491"
"18","1992","Kenya","Jul","KEN","22.8377","35.1079"
"19","1992","Kenya","Jun","KEN","24.0563","30.0842"
"20","1992","Kenya","Mar","KEN","26.5409","17.0754"
"21","1992","Kenya","May","KEN","24.7852","80.6001"
"22","1992","Kenya","Nov","KEN","24.4195","106.824"
"23","1992","Kenya","Oct","KEN","24.7925","47.1624"
"24","1992","Kenya","Sep","KEN","23.8958","24.3121"
"25","1993","Kenya","Apr","KEN","25.9763","77.5293"
"26","1993","Kenya","Aug","KEN","23.5543","21.9237"
"27","1993","Kenya","Dec","KEN","24.5048","40.1232"
"28","1993","Kenya","Feb","KEN","25.0506","53.6675"
"29","1993","Kenya","Jan","KEN","24.2897","80.9318"
"30","1993","Kenya","Jul","KEN","22.8375","14.9912"
"31","1993","Kenya","Jun","KEN","23.7715","50.2024"
"32","1993","Kenya","Mar","KEN","25.7925","24.0511"
"33","1993","Kenya","May","KEN","24.9779","110.664"
"34","1993","Kenya","Nov","KEN","25.2338","75.1036"
"35","1993","Kenya","Oct","KEN","24.2092","42.0606"
"36","1993","Kenya","Sep","KEN","23.8431","15.6103"
"37","1994","Kenya","Apr","KEN","25.6103","111.038"
"38","1994","Kenya","Aug","KEN","23.5708","31.9213"
"39","1994","Kenya","Dec","KEN","24.3497","54.453"
"40","1994","Kenya","Feb","KEN","25.9058","17.6202"
"41","1994","Kenya","Jan","KEN","24.6522","6.64417"
"42","1994","Kenya","Jul","KEN","22.8275","44.5223"
"43","1994","Kenya","Jun","KEN","23.7561","33.7607"
"44","1994","Kenya","Mar","KEN","25.7528","47.8114"
"45","1994","Kenya","May","KEN","24.6294","82.2793"
"46","1994","Kenya","Nov","KEN","24.1713","168.397"
"47","1994","Kenya","Oct","KEN","25.222","69.6349"
"48","1994","Kenya","Sep","KEN","24.1753","20.1774"
"49","1995","Kenya","Apr","KEN","26.0064","150.358"
"50","1995","Kenya","Aug","KEN","23.6887","32.2454"
"51","1995","Kenya","Dec","KEN","25.0193","43.8125"
"52","1995","Kenya","Feb","KEN","25.9945","37.3085"
"53","1995","Kenya","Jan","KEN","24.9216","10.5799"
"54","1995","Kenya","Jul","KEN","23.2944","27.0207"
"55","1995","Kenya","Jun","KEN","24.1121","23.5026"
"56","1995","Kenya","Mar","KEN","26.1929","69.4802"
"57","1995","Kenya","May","KEN","24.8333","66.9476"
"58","1995","Kenya","Nov","KEN","25.0667","72.5827"
"59","1995","Kenya","Oct","KEN","25.3407","87.7315"
"60","1995","Kenya","Sep","KEN","24.3098","30.5747"
"61","1996","Kenya","Apr","KEN","25.7333","71.0857"
"62","1996","Kenya","Aug","KEN","23.2079","25.6055"
"63","1996","Kenya","Dec","KEN","24.9152","6.98666"
"64","1996","Kenya","Feb","KEN","26.4811","27.9605"
"65","1996","Kenya","Jan","KEN","25.7146","24.3053"
"66","1996","Kenya","Jul","KEN","23.1185","33.833"
"67","1996","Kenya","Jun","KEN","23.7897","50.8206"
"68","1996","Kenya","Mar","KEN","26.5805","74.9097"
"69","1996","Kenya","May","KEN","24.6923","85.918"
"70","1996","Kenya","Nov","KEN","24.6425","85.853"
"71","1996","Kenya","Oct","KEN","24.8826","19.2856"
"72","1996","Kenya","Sep","KEN","24.014","23.9495"
"73","1997","Kenya","Apr","KEN","25.2267","188.323"
"74","1997","Kenya","Aug","KEN","23.5251","28.8858"
"75","1997","Kenya","Dec","KEN","24.6103","116.062"
"76","1997","Kenya","Feb","KEN","25.9044","1.15765"
"77","1997","Kenya","Jan","KEN","25.5562","8.74094"
"78","1997","Kenya","Jul","KEN","23.3821","29.0068"
"79","1997","Kenya","Jun","KEN","23.8643","46.6663"
"80","1997","Kenya","Mar","KEN","26.1192","45.8383"
"81","1997","Kenya","May","KEN","24.7565","63.3745"
"82","1997","Kenya","Nov","KEN","24.4959","247.081"
"83","1997","Kenya","Oct","KEN","25.0558","179.669"
"84","1997","Kenya","Sep","KEN","24.9931","7.70611"
"85","1998","Kenya","Apr","KEN","25.8261","115.334"
"86","1998","Kenya","Aug","KEN","23.313","29.2989"
"87","1998","Kenya","Dec","KEN","24.7358","12.8653"
"88","1998","Kenya","Feb","KEN","26.3175","59.9695"
"89","1998","Kenya","Jan","KEN","25.613","76.2871"
"90","1998","Kenya","Jul","KEN","23.3852","36.89"
"91","1998","Kenya","Jun","KEN","24.1029","69.6817"
"92","1998","Kenya","Mar","KEN","26.7041","50.1806"
"93","1998","Kenya","May","KEN","24.5654","149.305"
"94","1998","Kenya","Nov","KEN","24.8346","72.004"
"95","1998","Kenya","Oct","KEN","25.8522","30.0269"
"96","1998","Kenya","Sep","KEN","24.3268","22.4775"
"97","1999","Kenya","Apr","KEN","25.8207","95.084"
