Rainfall - (MM), Year, Month, Country, ISO3
44.5593, 1991, Jan, Macedonia, MAC
5.38125, 1991, Feb, Macedonia, MAC
58.8875, 1991, Mar, Macedonia, MAC
58.3968, 1991, Apr, Macedonia, MAC
64.4812, 1991, May, Macedonia, MAC
468.481, 1991, Jun, Macedonia, MAC
279.187, 1991, Jul, Macedonia, MAC
299.606, 1991, Aug, Macedonia, MAC
127.343, 1991, Sep, Macedonia, MAC
182.765, 1991, Oct, Macedonia, MAC
5.82812, 1991, Nov, Macedonia, MAC
16.0531, 1991, Dec, Macedonia, MAC
68.6031, 1992, Jan, Macedonia, MAC
171.45, 1992, Feb, Macedonia, MAC
244.296, 1992, Mar, Macedonia, MAC
415.971, 1992, Apr, Macedonia, MAC
409.512, 1992, May, Macedonia, MAC
616.512, 1992, Jun, Macedonia, MAC
368.378, 1992, Jul, Macedonia, MAC
124.584, 1992, Aug, Macedonia, MAC
108.118, 1992, Sep, Macedonia, MAC
17.2937, 1992, Oct, Macedonia, MAC
8.1625, 1992, Nov, Macedonia, MAC
78.0468, 1992, Dec, Macedonia, MAC
37.3843, 1993, Jan, Macedonia, MAC
7.02812, 1993, Feb, Macedonia, MAC
76.5718, 1993, Mar, Macedonia, MAC
190.74, 1993, Apr, Macedonia, MAC
310.034, 1993, May, Macedonia, MAC
602.059, 1993, Jun, Macedonia, MAC
157.353, 1993, Jul, Macedonia, MAC
228.718, 1993, Aug, Macedonia, MAC
537.868, 1993, Sep, Macedonia, MAC
79.1781, 1993, Oct, Macedonia, MAC
171.306, 1993, Nov, Macedonia, MAC
12.0718, 1993, Dec, Macedonia, MAC
0.525, 1994, Jan, Macedonia, MAC
59.9062, 1994, Feb, Macedonia, MAC
42.2437, 1994, Mar, Macedonia, MAC
76.7281, 1994, Apr, Macedonia, MAC
140.103, 1994, May, Macedonia, MAC
403.034, 1994, Jun, Macedonia, MAC
599.803, 1994, Jul, Macedonia, MAC
640.575, 1994, Aug, Macedonia, MAC
212.371, 1994, Sep, Macedonia, MAC
9.00312, 1994, Oct, Macedonia, MAC
0.44062, 1994, Nov, Macedonia, MAC
156.959, 1994, Dec, Macedonia, MAC
31.8593, 1995, Jan, Macedonia, MAC
49.6812, 1995, Feb, Macedonia, MAC
81.875, 1995, Mar, Macedonia, MAC
81.95, 1995, Apr, Macedonia, MAC
96.2093, 1995, May, Macedonia, MAC
296.337, 1995, Jun, Macedonia, MAC
507.831, 1995, Jul, Macedonia, MAC
469.603, 1995, Aug, Macedonia, MAC
88.55, 1995, Sep, Macedonia, MAC
379.64, 1995, Oct, Macedonia, MAC
4.76875, 1995, Nov, Macedonia, MAC
10.8062, 1995, Dec, Macedonia, MAC
2.47812, 1996, Jan, Macedonia, MAC
36.8656, 1996, Feb, Macedonia, MAC
118.137, 1996, Mar, Macedonia, MAC
174.553, 1996, Apr, Macedonia, MAC
302.125, 1996, May, Macedonia, MAC
345.415, 1996, Jun, Macedonia, MAC
290.571, 1996, Jul, Macedonia, MAC
339.759, 1996, Aug, Macedonia, MAC
382.05, 1996, Sep, Macedonia, MAC
26.0468, 1996, Oct, Macedonia, MAC
4.66562, 1996, Nov, Macedonia, MAC
1.71562, 1996, Dec, Macedonia, MAC
55.9281, 1997, Jan, Macedonia, MAC
126.737, 1997, Feb, Macedonia, MAC
69.8531, 1997, Mar, Macedonia, MAC
152.65, 1997, Apr, Macedonia, MAC
268.575, 1997, May, Macedonia, MAC
541.04, 1997, Jun, Macedonia, MAC
577.846, 1997, Jul, Macedonia, MAC
613.837, 1997, Aug, Macedonia, MAC
209.821, 1997, Sep, Macedonia, MAC
83.7249, 1997, Oct, Macedonia, MAC
13.2593, 1997, Nov, Macedonia, MAC
25.7031, 1997, Dec, Macedonia, MAC
63.9031, 1998, Jan, Macedonia, MAC
153.543, 1998, Feb, Macedonia, MAC
61.8062, 1998, Mar, Macedonia, MAC
196.443, 1998, Apr, Macedonia, MAC
333.231, 1998, May, Macedonia, MAC
632.206, 1998, Jun, Macedonia, MAC
250.415, 1998, Jul, Macedonia, MAC
237.759, 1998, Aug, Macedonia, MAC
182.281, 1998, Sep, Macedonia, MAC
87.3406, 1998, Oct, Macedonia, MAC
46.0343, 1998, Nov, Macedonia, MAC
27.0125, 1998, Dec, Macedonia, MAC
13.8, 1999, Jan, Macedonia, MAC
0.35312, 1999, Feb, Macedonia, MAC
38.7718, 1999, Mar, Macedonia, MAC
125.256, 1999, Apr, Macedonia, MAC
173.89, 1999, May, Macedonia, MAC
230.131, 1999, Jun, Macedonia, MAC
197.834, 1999, Jul, Macedonia, MAC
742.846, 1999, Aug, Macedonia, MAC
287.634, 1999, Sep, Macedonia, MAC
41.0562, 1999, Oct, Macedonia, MAC
26.9437, 1999, Nov, Macedonia, MAC
51.1781, 1999, Dec, Macedonia, MAC
120.518, 2000, Jan, Macedonia, MAC
41.6093, 2000, Feb, Macedonia, MAC
55.9812, 2000, Mar, Macedonia, MAC
524.775, 2000, Apr, Macedonia, MAC
167.199, 2000, May, Macedonia, MAC
310.284, 2000, Jun, Macedonia, MAC
311.968, 2000, Jul, Macedonia, MAC
431.3, 2000, Aug, Macedonia, MAC
88.7593, 2000, Sep, Macedonia, MAC
220.074, 2000, Oct, Macedonia, MAC
114.628, 2000, Nov, Macedonia, MAC
80.7718, 2000, Dec, Macedonia, MAC
70.6406, 2001, Jan, Macedonia, MAC
24.0968, 2001, Feb, Macedonia, MAC
77.7, 2001, Mar, Macedonia, MAC
160.99, 2001, Apr, Macedonia, MAC
213.684, 2001, May, Macedonia, MAC
412.806, 2001, Jun, Macedonia, MAC
636.765, 2001, Jul, Macedonia, MAC
324.087, 2001, Aug, Macedonia, MAC
410.403, 2001, Sep, Macedonia, MAC
18.0156, 2001, Oct, Macedonia, MAC
7.30937, 2001, Nov, Macedonia, MAC
69.1281, 2001, Dec, Macedonia, MAC
34.6593, 2002, Jan, Macedonia, MAC
8.44375, 2002, Feb, Macedonia, MAC
179.912, 2002, Mar, Macedonia, MAC
16.6781, 2002, Apr, Macedonia, MAC
259.103, 2002, May, Macedonia, MAC
247.221, 2002, Jun, Macedonia, MAC
331.737, 2002, Jul, Macedonia, MAC
389.315, 2002, Aug, Macedonia, MAC
517.034, 2002, Sep, Macedonia, MAC
157.918, 2002, Oct, Macedonia, MAC
42.7062, 2002, Nov, Macedonia, MAC
83.7375, 2002, Dec, Macedonia, MAC
25.8718, 2003, Jan, Macedonia, MAC
12.4062, 2003, Feb, Macedonia, MAC
52.35, 2003, Mar, Macedonia, MAC
62.5093, 2003, Apr, Macedonia, MAC
234.718, 2003, May, Macedonia, MAC
496.459, 2003, Jun, Macedonia, MAC
86.5, 2003, Jul, Macedonia, MAC
340.331, 2003, Aug, Macedonia, MAC
362.437, 2003, Sep, Macedonia, MAC
35.7281, 2003, Oct, Macedonia, MAC
50.6562, 2003, Nov, Macedonia, MAC
2.15937, 2003, Dec, Macedonia, MAC
64.9656, 2004, Jan, Macedonia, MAC
65.9781, 2004, Feb, Macedonia, MAC
96.6718, 2004, Mar, Macedonia, MAC
120.803, 2004, Apr, Macedonia, MAC
226.803, 2004, May, Macedonia, MAC
138.953, 2004, Jun, Macedonia, MAC
313.587, 2004, Jul, Macedonia, MAC
393.246, 2004, Aug, Macedonia, MAC
157.131, 2004, Sep, Macedonia, MAC
2.4625, 2004, Oct, Macedonia, MAC
2.88437, 2004, Nov, Macedonia, MAC
0.78125, 2004, Dec, Macedonia, MAC
7.95625, 2005, Jan, Macedonia, MAC
32.8718, 2005, Feb, Macedonia, MAC
76.4, 2005, Mar, Macedonia, MAC
67.2656, 2005, Apr, Macedonia, MAC
394.606, 2005, May, Macedonia, MAC
614.368, 2005, Jun, Macedonia, MAC
241.328, 2005, Jul, Macedonia, MAC
537.225, 2005, Aug, Macedonia, MAC
240.396, 2005, Sep, Macedonia, MAC
8.67187, 2005, Oct, Macedonia, MAC
26.75, 2005, Nov, Macedonia, MAC
7.08437, 2005, Dec, Macedonia, MAC
22.6687, 2006, Jan, Macedonia, MAC
57.4375, 2006, Feb, Macedonia, MAC
82.875, 2006, Mar, Macedonia, MAC
165.978, 2006, Apr, Macedonia, MAC
403.656, 2006, May, Macedonia, MAC
443.181, 2006, Jun, Macedonia, MAC
389.975, 2006, Jul, Macedonia, MAC
336.312, 2006, Aug, Macedonia, MAC
290.334, 2006, Sep, Macedonia, MAC
35.1062, 2006, Oct, Macedonia, MAC
132.853, 2006, Nov, Macedonia, MAC
36.275, 2006, Dec, Macedonia, MAC
38.1968, 2007, Jan, Macedonia, MAC
18.15, 2007, Feb, Macedonia, MAC
31.6687, 2007, Mar, Macedonia, MAC
139.059, 2007, Apr, Macedonia, MAC
257.5, 2007, May, Macedonia, MAC
482.465, 2007, Jun, Macedonia, MAC
83.5281, 2007, Jul, Macedonia, MAC
430.028, 2007, Aug, Macedonia, MAC
100.365, 2007, Sep, Macedonia, MAC
38.1656, 2007, Oct, Macedonia, MAC
14.5968, 2007, Nov, Macedonia, MAC
22.5187, 2007, Dec, Macedonia, MAC
56.5812, 2008, Jan, Macedonia, MAC
34.6343, 2008, Feb, Macedonia, MAC
70.15, 2008, Mar, Macedonia, MAC
194.675, 2008, Apr, Macedonia, MAC
299.871, 2008, May, Macedonia, MAC
363.825, 2008, Jun, Macedonia, MAC
407.293, 2008, Jul, Macedonia, MAC
267.621, 2008, Aug, Macedonia, MAC
