Rainfall - (MM), Year, Month, Country, ISO3
99.0822, 1991, Jan, North Korea, NOR
36.6582, 1991, Feb, North Korea, NOR
73.4235, 1991, Mar, North Korea, NOR
42.911, 1991, Apr, North Korea, NOR
54.1112, 1991, May, North Korea, NOR
98.9771, 1991, Jun, North Korea, NOR
61.3384, 1991, Jul, North Korea, NOR
77.7469, 1991, Aug, North Korea, NOR
133.977, 1991, Sep, North Korea, NOR
91.9933, 1991, Oct, North Korea, NOR
132.026, 1991, Nov, North Korea, NOR
130.227, 1991, Dec, North Korea, NOR
158.613, 1992, Jan, North Korea, NOR
98.4175, 1992, Feb, North Korea, NOR
94.0058, 1992, Mar, North Korea, NOR
51.3177, 1992, Apr, North Korea, NOR
67.2935, 1992, May, North Korea, NOR
52.8772, 1992, Jun, North Korea, NOR
118.33, 1992, Jul, North Korea, NOR
125.854, 1992, Aug, North Korea, NOR
96.6907, 1992, Sep, North Korea, NOR
70.6639, 1992, Oct, North Korea, NOR
125.304, 1992, Nov, North Korea, NOR
140.761, 1992, Dec, North Korea, NOR
119.62, 1993, Jan, North Korea, NOR
91.5331, 1993, Feb, North Korea, NOR
76.2286, 1993, Mar, North Korea, NOR
34.4543, 1993, Apr, North Korea, NOR
62.1239, 1993, May, North Korea, NOR
64.4045, 1993, Jun, North Korea, NOR
109.487, 1993, Jul, North Korea, NOR
109.568, 1993, Aug, North Korea, NOR
48.3361, 1993, Sep, North Korea, NOR
124.119, 1993, Oct, North Korea, NOR
36.6456, 1993, Nov, North Korea, NOR
119.637, 1993, Dec, North Korea, NOR
123.103, 1994, Jan, North Korea, NOR
32.9067, 1994, Feb, North Korea, NOR
84.0114, 1994, Mar, North Korea, NOR
56.9088, 1994, Apr, North Korea, NOR
31.0155, 1994, May, North Korea, NOR
99.0849, 1994, Jun, North Korea, NOR
47.7611, 1994, Jul, North Korea, NOR
92.2119, 1994, Aug, North Korea, NOR
97.3507, 1994, Sep, North Korea, NOR
105.469, 1994, Oct, North Korea, NOR
97.0597, 1994, Nov, North Korea, NOR
124.551, 1994, Dec, North Korea, NOR
107.112, 1995, Jan, North Korea, NOR
115.199, 1995, Feb, North Korea, NOR
99.2868, 1995, Mar, North Korea, NOR
65.7265, 1995, Apr, North Korea, NOR
64.5661, 1995, May, North Korea, NOR
92.7025, 1995, Jun, North Korea, NOR
86.7342, 1995, Jul, North Korea, NOR
87.1833, 1995, Aug, North Korea, NOR
73.676, 1995, Sep, North Korea, NOR
163.206, 1995, Oct, North Korea, NOR
99.6229, 1995, Nov, North Korea, NOR
63.0463, 1995, Dec, North Korea, NOR
30.4031, 1996, Jan, North Korea, NOR
57.1152, 1996, Feb, North Korea, NOR
28.0346, 1996, Mar, North Korea, NOR
49.1746, 1996, Apr, North Korea, NOR
53.5805, 1996, May, North Korea, NOR
83.2846, 1996, Jun, North Korea, NOR
70.0606, 1996, Jul, North Korea, NOR
83.606, 1996, Aug, North Korea, NOR
62.4894, 1996, Sep, North Korea, NOR
148.388, 1996, Oct, North Korea, NOR
135.623, 1996, Nov, North Korea, NOR
94.3536, 1996, Dec, North Korea, NOR
113.162, 1997, Jan, North Korea, NOR
121.886, 1997, Feb, North Korea, NOR
108.219, 1997, Mar, North Korea, NOR
69.0771, 1997, Apr, North Korea, NOR
60.4985, 1997, May, North Korea, NOR
48.115, 1997, Jun, North Korea, NOR
55.4531, 1997, Jul, North Korea, NOR
78.1351, 1997, Aug, North Korea, NOR
126.591, 1997, Sep, North Korea, NOR
105.94, 1997, Oct, North Korea, NOR
63.2314, 1997, Nov, North Korea, NOR
86.2032, 1997, Dec, North Korea, NOR
102.598, 1998, Jan, North Korea, NOR
129.593, 1998, Feb, North Korea, NOR
81.6975, 1998, Mar, North Korea, NOR
51.6911, 1998, Apr, North Korea, NOR
49.0683, 1998, May, North Korea, NOR
99.6745, 1998, Jun, North Korea, NOR
100.719, 1998, Jul, North Korea, NOR
119.272, 1998, Aug, North Korea, NOR
88.0512, 1998, Sep, North Korea, NOR
152.534, 1998, Oct, North Korea, NOR
55.5027, 1998, Nov, North Korea, NOR
100.622, 1998, Dec, North Korea, NOR
102.395, 1999, Jan, North Korea, NOR
95.0586, 1999, Feb, North Korea, NOR
95.8296, 1999, Mar, North Korea, NOR
74.6373, 1999, Apr, North Korea, NOR
50.1582, 1999, May, North Korea, NOR
110.585, 1999, Jun, North Korea, NOR
107.257, 1999, Jul, North Korea, NOR
83.1687, 1999, Aug, North Korea, NOR
102.48, 1999, Sep, North Korea, NOR
125.605, 1999, Oct, North Korea, NOR
122.103, 1999, Nov, North Korea, NOR
127.093, 1999, Dec, North Korea, NOR
137.181, 2000, Jan, North Korea, NOR
107.32, 2000, Feb, North Korea, NOR
93.6375, 2000, Mar, North Korea, NOR
80.6866, 2000, Apr, North Korea, NOR
81.4987, 2000, May, North Korea, NOR
100.831, 2000, Jun, North Korea, NOR
87.4065, 2000, Jul, North Korea, NOR
116.434, 2000, Aug, North Korea, NOR
63.3198, 2000, Sep, North Korea, NOR
131.974, 2000, Oct, North Korea, NOR
109.778, 2000, Nov, North Korea, NOR
108.17, 2000, Dec, North Korea, NOR
77.0914, 2001, Jan, North Korea, NOR
73.5492, 2001, Feb, North Korea, NOR
52.4995, 2001, Mar, North Korea, NOR
79.1163, 2001, Apr, North Korea, NOR
61.4864, 2001, May, North Korea, NOR
69.9123, 2001, Jun, North Korea, NOR
127.672, 2001, Jul, North Korea, NOR
131.965, 2001, Aug, North Korea, NOR
107.627, 2001, Sep, North Korea, NOR
139.214, 2001, Oct, North Korea, NOR
106.279, 2001, Nov, North Korea, NOR
75.937, 2001, Dec, North Korea, NOR
138.138, 2002, Jan, North Korea, NOR
107.985, 2002, Feb, North Korea, NOR
84.5455, 2002, Mar, North Korea, NOR
46.0484, 2002, Apr, North Korea, NOR
55.0548, 2002, May, North Korea, NOR
79.816, 2002, Jun, North Korea, NOR
99.746, 2002, Jul, North Korea, NOR
64.5806, 2002, Aug, North Korea, NOR
100.478, 2002, Sep, North Korea, NOR
86.6224, 2002, Oct, North Korea, NOR
58.1117, 2002, Nov, North Korea, NOR
50.2025, 2002, Dec, North Korea, NOR
120.261, 2003, Jan, North Korea, NOR
53.9, 2003, Feb, North Korea, NOR
64.9123, 2003, Mar, North Korea, NOR
41.2387, 2003, Apr, North Korea, NOR
85.5822, 2003, May, North Korea, NOR
67.7025, 2003, Jun, North Korea, NOR
80.5087, 2003, Jul, North Korea, NOR
96.286, 2003, Aug, North Korea, NOR
122.899, 2003, Sep, North Korea, NOR
93.934, 2003, Oct, North Korea, NOR
71.3648, 2003, Nov, North Korea, NOR
149.029, 2003, Dec, North Korea, NOR
79.7293, 2004, Jan, North Korea, NOR
76.3663, 2004, Feb, North Korea, NOR
59.1196, 2004, Mar, North Korea, NOR
49.8346, 2004, Apr, North Korea, NOR
43.8026, 2004, May, North Korea, NOR
70.0594, 2004, Jun, North Korea, NOR
88.9041, 2004, Jul, North Korea, NOR
101.934, 2004, Aug, North Korea, NOR
155.619, 2004, Sep, North Korea, NOR
82.1643, 2004, Oct, North Korea, NOR
124.231, 2004, Nov, North Korea, NOR
153.134, 2004, Dec, North Korea, NOR
140.103, 2005, Jan, North Korea, NOR
59.0115, 2005, Feb, North Korea, NOR
58.0848, 2005, Mar, North Korea, NOR
49.0676, 2005, Apr, North Korea, NOR
88.9425, 2005, May, North Korea, NOR
77.0935, 2005, Jun, North Korea, NOR
77.5474, 2005, Jul, North Korea, NOR
123.499, 2005, Aug, North Korea, NOR
