"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Uzbekistan","Jan","UZB","-4.4249","22.4704"
"2","1901","Uzbekistan","Feb","UZB","-0.6202","3.22394"
"3","1901","Uzbekistan","Mar","UZB","7.43769","18.7588"
"4","1901","Uzbekistan","Apr","UZB","14.7815","28.4346"
"5","1901","Uzbekistan","May","UZB","20.2268","25.9172"
"6","1901","Uzbekistan","Jun","UZB","23.4128","12.5643"
"7","1901","Uzbekistan","Jul","UZB","27.1976","1.38867"
"8","1901","Uzbekistan","Aug","UZB","24.3407","0.32959"
"9","1901","Uzbekistan","Sep","UZB","18.8716","6.19534"
"10","1901","Uzbekistan","Oct","UZB","7.76429","32.7406"
"11","1901","Uzbekistan","Nov","UZB","6.3016","19.3197"
"12","1901","Uzbekistan","Dec","UZB","1.92167","11.7125"
"13","1902","Uzbekistan","Jan","UZB","0.52778","34.3928"
"14","1902","Uzbekistan","Feb","UZB","-1.203","10.4519"
"15","1902","Uzbekistan","Mar","UZB","5.42193","32.6432"
"16","1902","Uzbekistan","Apr","UZB","12.1761","29.7995"
"17","1902","Uzbekistan","May","UZB","20.7415","10.6445"
"18","1902","Uzbekistan","Jun","UZB","26.5615","2.96929"
"19","1902","Uzbekistan","Jul","UZB","26.809","2.22207"
"20","1902","Uzbekistan","Aug","UZB","25.8793","3.61751"
"21","1902","Uzbekistan","Sep","UZB","18.6923","2.40011"
"22","1902","Uzbekistan","Oct","UZB","10.7955","16.1965"
"23","1902","Uzbekistan","Nov","UZB","3.99705","50.9599"
"24","1902","Uzbekistan","Dec","UZB","1.09967","24.4078"
"25","1903","Uzbekistan","Jan","UZB","-4.168","32.3682"
"26","1903","Uzbekistan","Feb","UZB","0.67811","26.7702"
"27","1903","Uzbekistan","Mar","UZB","-0.8676","28.49"
"28","1903","Uzbekistan","Apr","UZB","11.653","11.6658"
"29","1903","Uzbekistan","May","UZB","18.8141","37.0615"
"30","1903","Uzbekistan","Jun","UZB","24.695","3.90132"
"31","1903","Uzbekistan","Jul","UZB","26.9787","5.1009"
"32","1903","Uzbekistan","Aug","UZB","25.3116","1.50758"
"33","1903","Uzbekistan","Sep","UZB","19.5747","1.93307"
"34","1903","Uzbekistan","Oct","UZB","12.5085","2.90944"
"35","1903","Uzbekistan","Nov","UZB","3.35202","11.0784"
"36","1903","Uzbekistan","Dec","UZB","-3.0755","8.96585"
"37","1904","Uzbekistan","Jan","UZB","-10.252","19.6498"
"38","1904","Uzbekistan","Feb","UZB","1.34599","5.85052"
"39","1904","Uzbekistan","Mar","UZB","5.30937","26.0688"
"40","1904","Uzbekistan","Apr","UZB","11.141","26.1833"
"41","1904","Uzbekistan","May","UZB","20.1908","41.9757"
"42","1904","Uzbekistan","Jun","UZB","24.168","4.15668"
"43","1904","Uzbekistan","Jul","UZB","26.918","0.77837"
"44","1904","Uzbekistan","Aug","UZB","25.0842","0.55972"
"45","1904","Uzbekistan","Sep","UZB","18.3433","2.52971"
"46","1904","Uzbekistan","Oct","UZB","9.41537","12.7897"
"47","1904","Uzbekistan","Nov","UZB","6.92396","9.60606"
"48","1904","Uzbekistan","Dec","UZB","1.71861","19.4817"
"49","1905","Uzbekistan","Jan","UZB","-5.1015","24.3599"
"50","1905","Uzbekistan","Feb","UZB","-5.4153","11.6844"
"51","1905","Uzbekistan","Mar","UZB","-0.7327","18.8552"
"52","1905","Uzbekistan","Apr","UZB","12.2963","30.6943"
"53","1905","Uzbekistan","May","UZB","19.4356","28.8535"
"54","1905","Uzbekistan","Jun","UZB","24.6661","9.2413"
"55","1905","Uzbekistan","Jul","UZB","26.7111","2.23032"
"56","1905","Uzbekistan","Aug","UZB","24.6156","4.15558"
"57","1905","Uzbekistan","Sep","UZB","19.9609","0.25257"
"58","1905","Uzbekistan","Oct","UZB","14.8736","1.76593"
"59","1905","Uzbekistan","Nov","UZB","5.91759","17.8936"
"60","1905","Uzbekistan","Dec","UZB","-0.0387","22.5729"
"61","1906","Uzbekistan","Jan","UZB","-5.1235","17.9139"
"62","1906","Uzbekistan","Feb","UZB","-4.2484","16.2761"
"63","1906","Uzbekistan","Mar","UZB","5.11289","32.3367"
"64","1906","Uzbekistan","Apr","UZB","11.1512","43.6143"
"65","1906","Uzbekistan","May","UZB","20.3121","32.7664"
"66","1906","Uzbekistan","Jun","UZB","26.1466","12.1271"
"67","1906","Uzbekistan","Jul","UZB","26.9271","6.46867"
"68","1906","Uzbekistan","Aug","UZB","25.8565","2.06523"
"69","1906","Uzbekistan","Sep","UZB","18.5324","2.54546"
"70","1906","Uzbekistan","Oct","UZB","12.2098","1.30417"
"71","1906","Uzbekistan","Nov","UZB","4.8296","16.4063"
"72","1906","Uzbekistan","Dec","UZB","1.59865","27.8891"
"73","1907","Uzbekistan","Jan","UZB","-2.9828","36.7638"
"74","1907","Uzbekistan","Feb","UZB","-3.5459","17.5758"
"75","1907","Uzbekistan","Mar","UZB","4.32629","31.7193"
"76","1907","Uzbekistan","Apr","UZB","13.5648","42.3005"
"77","1907","Uzbekistan","May","UZB","18.5102","30.3796"
"78","1907","Uzbekistan","Jun","UZB","23.0698","9.284"
"79","1907","Uzbekistan","Jul","UZB","27.914","1.89942"
"80","1907","Uzbekistan","Aug","UZB","24.9544","2.37996"
"81","1907","Uzbekistan","Sep","UZB","18.112","6.07262"
"82","1907","Uzbekistan","Oct","UZB","8.70215","13.022"
"83","1907","Uzbekistan","Nov","UZB","2.0646","18.3089"
"84","1907","Uzbekistan","Dec","UZB","-0.6937","8.92706"
"85","1908","Uzbekistan","Jan","UZB","-3.7282","37.2581"
"86","1908","Uzbekistan","Feb","UZB","-2.9343","22.5342"
"87","1908","Uzbekistan","Mar","UZB","2.14463","32.6174"
"88","1908","Uzbekistan","Apr","UZB","12.4947","19.9638"
"89","1908","Uzbekistan","May","UZB","18.7748","28.6065"
"90","1908","Uzbekistan","Jun","UZB","24.4608","5.3933"
"91","1908","Uzbekistan","Jul","UZB","27.5023","0.27106"
"92","1908","Uzbekistan","Aug","UZB","25.161","0.68753"
"93","1908","Uzbekistan","Sep","UZB","19.6218","1.85971"
"94","1908","Uzbekistan","Oct","UZB","8.7227","10.6366"
"95","1908","Uzbekistan","Nov","UZB","6.00555","10.6767"
"96","1908","Uzbekistan","Dec","UZB","-0.0336","19.3338"
"97","1909","Uzbekistan","Jan","UZB","-6.3749","22.9011"
"98","1909","Uzbekistan","Feb","UZB","-0.1684","15.1928"
"99","1909","Uzbekistan","Mar","UZB","5.0222","25.6913"
"100","1909","Uzbekistan","Apr","UZB","15.2603","40.9899"
"101","1909","Uzbekistan","May","UZB","20.4326","11.917"
"102","1909","Uzbekistan","Jun","UZB","24.2218","4.18529"
"103","1909","Uzbekistan","Jul","UZB","27.0843","3.20213"
"104","1909","Uzbekistan","Aug","UZB","25.3568","1.85008"
"105","1909","Uzbekistan","Sep","UZB","19.7921","0.18985"
"106","1909","Uzbekistan","Oct","UZB","10.6222","4.2139"
"107","1909","Uzbekistan","Nov","UZB","9.25293","2.25081"
"108","1909","Uzbekistan","Dec","UZB","1.72555","5.133"
"109","1910","Uzbekistan","Jan","UZB","-0.498","20.3269"
"110","1910","Uzbekistan","Feb","UZB","-0.5223","17.2698"
"111","1910","Uzbekistan","Mar","UZB","3.82153","49.1076"
"112","1910","Uzbekistan","Apr","UZB","13.0201","12.4478"
"113","1910","Uzbekistan","May","UZB","21.5799","14.3889"
"114","1910","Uzbekistan","Jun","UZB","24.3354","7.84609"
"115","1910","Uzbekistan","Jul","UZB","28.2852","1.92106"
"116","1910","Uzbekistan","Aug","UZB","25.4416","0.64022"
"117","1910","Uzbekistan","Sep","UZB","18.7873","2.25048"
"118","1910","Uzbekistan","Oct","UZB","10.655","5.40704"
"119","1910","Uzbekistan","Nov","UZB","4.30606","1.32822"
"120","1910","Uzbekistan","Dec","UZB","-4.793","11.9416"
"121","1911","Uzbekistan","Jan","UZB","-5.0464","35.2565"
"122","1911","Uzbekistan","Feb","UZB","-1.4757","22.9883"
"123","1911","Uzbekistan","Mar","UZB","2.96946","33.6003"
"124","1911","Uzbekistan","Apr","UZB","13.2137","28.397"
"125","1911","Uzbekistan","May","UZB","19.8353","33.222"
"126","1911","Uzbekistan","Jun","UZB","25.7655","2.98161"
"127","1911","Uzbekistan","Jul","UZB","26.7931","3.7111"
"128","1911","Uzbekistan","Aug","UZB","24.4338","2.11836"
"129","1911","Uzbekistan","Sep","UZB","18.5449","2.47556"
"130","1911","Uzbekistan","Oct","UZB","8.88441","14.2976"
"131","1911","Uzbekistan","Nov","UZB","3.84539","10.8505"
"132","1911","Uzbekistan","Dec","UZB","-3.228","16.3738"
"133","1912","Uzbekistan","Jan","UZB","-1.785","11.6691"
"134","1912","Uzbekistan","Feb","UZB","0.15181","28.4337"
"135","1912","Uzbekistan","Mar","UZB","4.10446","22.6284"
"136","1912","Uzbekistan","Apr","UZB","13.276","22.043"
"137","1912","Uzbekistan","May","UZB","18.9967","21.7563"
"138","1912","Uzbekistan","Jun","UZB","25.3612","7.74799"
"139","1912","Uzbekistan","Jul","UZB","27.0835","1.41674"
"140","1912","Uzbekistan","Aug","UZB","23.7197","2.9578"
"141","1912","Uzbekistan","Sep","UZB","18.0749","0.61005"
"142","1912","Uzbekistan","Oct","UZB","12.2012","1.98231"
"143","1912","Uzbekistan","Nov","UZB","4.36068","8.77239"
"144","1912","Uzbekistan","Dec","UZB","-1.0667","23.4669"
"145","1913","Uzbekistan","Jan","UZB","-1.4579","26.8025"
"146","1913","Uzbekistan","Feb","UZB","-3.5169","31.1876"
"147","1913","Uzbekistan","Mar","UZB","3.44165","17.2328"
"148","1913","Uzbekistan","Apr","UZB","11.0043","30.3802"
"149","1913","Uzbekistan","May","UZB","20.6834","14.9892"
"150","1913","Uzbekistan","Jun","UZB","23.8392","1.6166"
"151","1913","Uzbekistan","Jul","UZB","28.7007","0.27093"
"152","1913","Uzbekistan","Aug","UZB","24.5602","0.10652"
"153","1913","Uzbekistan","Sep","UZB","19.601","0.95885"
"154","1913","Uzbekistan","Oct","UZB","11.2432","21.2176"
"155","1913","Uzbekistan","Nov","UZB","5.46416","18.1947"
"156","1913","Uzbekistan","Dec","UZB","3.19271","17.8049"
"157","1914","Uzbekistan","Jan","UZB","2.14337","29.0015"
"158","1914","Uzbekistan","Feb","UZB","0.9123","20.6243"
"159","1914","Uzbekistan","Mar","UZB","7.42814","30.8354"
"160","1914","Uzbekistan","Apr","UZB","13.7633","24.3812"
"161","1914","Uzbekistan","May","UZB","19.7488","22.8811"
