"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"601","1951","Bolivia",21.7777,21.5338,21.975,19.7699,19.263,17.4975,18.0708,18.5478,21.5962,22.4808,22.5353,22.6176,230.043,171.203,124.772,32.516,34.4609,43.7838,2.34371,47.9539,43.3009,92.59,115.366,154.021
"613","1952","Bolivia",22.6367,21.9449,22.6198,20.0691,19.2977,15.6941,17.2231,19.8904,20.6552,22.2977,22.3414,22.637,195.589,195.946,101.798,46.3834,37.8983,38.9446,24.3003,19.8419,53.4865,80.4388,87.544,143.37
"625","1953","Bolivia",22.4083,22.667,22.0385,20.6687,18.9487,17.7019,16.6777,21.0417,23.0384,22.2238,23.0404,22.8775,180.552,137.784,151.036,68.5256,55.9827,24.4121,7.24136,15.8915,52.7707,102.422,135.03,175.492
"637","1954","Bolivia",22.2383,21.9992,21.2999,21.0367,18.1573,17.5213,17.2038,19.4295,21.6522,22.1826,23.2571,23.2463,188.995,230.818,167.672,64.9106,55.5155,31.4578,11.223,7.06113,49.891,64.3033,110.77,102.695
"649","1955","Bolivia",22.3157,22.3863,21.3232,20.7548,18.6187,18.2803,16.3169,19.371,21.8741,21.9999,22.9606,22.1592,217.437,181.895,184.886,63.8921,39.5257,27.8539,35.0039,10.211,28.4894,73.0276,115.361,167.706
"661","1956","Bolivia",21.3105,22.1311,22.693,20.4293,17.4759,15.9187,16.6659,17.9889,21.4158,21.8459,21.7644,22.6695,239.54,148.507,86.5716,79.6758,39.0541,23.7561,41.1208,26.8398,49.9761,95.5777,97.6182,140.07
"673","1957","Bolivia",22.002,21.9652,22.6099,20.2407,19.9104,17.4116,16.4198,19.2476,20.5798,22.5239,22.0359,23.3438,151.58,176.235,109.45,86.4627,52.9796,39.7101,43.4739,33.7716,62.8007,95.2897,146.415,183.112
"685","1958","Bolivia",22.8224,23.4206,22.2816,21.2849,18.4866,18.9292,18.3585,18.1672,21.4414,22.0664,22.323,22.5154,196.631,153.028,153.525,103.25,58.594,18.1984,43.0298,12.2732,57.3902,116.962,118.887,197.983
"697","1959","Bolivia",22.3659,22.5144,21.5493,20.9558,18.7967,18.0791,18.3085,18.6918,21.5904,22.6694,22.5941,22.8719,190.201,155.155,181.095,96.62,35.1598,35.2878,16.3333,21.6233,38.4666,66.258,121.893,158.669
"709","1960","Bolivia",22.1885,22.096,21.8316,20.3437,17.3043,17.6338,17.383,18.729,21.3563,21.8935,22.0297,22.8075,175.133,176.86,132.482,103.205,39.729,12.0456,9.99742,51.6692,39.9446,111.289,110.569,126.443
"721","1961","Bolivia",23.2351,22.8212,22.3039,21.2648,19.505,17.0402,17.6403,20.8401,22.5017,22.9784,22.9492,22.7281,111.733,167.548,106.944,106.252,55.8366,29.0837,7.53497,5.25471,35.1086,98.4487,107.992,167.931
"733","1962","Bolivia",22.3874,22.6809,21.8397,20.5533,18.8861,16.8241,16.2484,19.3092,22.336,22.0024,23.7787,22.3079,163.46,129.039,134.481,82.3231,46.7631,11.979,8.3933,20.745,36.445,55.757,47.2389,156.451
"745","1963","Bolivia",22.3097,21.9331,21.8318,21.0771,19.5281,17.8579,18.3175,21.0862,22.1037,23.5748,23.0797,23.3349,161.626,187.612,108.264,79.3765,36.5079,39.331,8.28521,5.35892,30.0349,32.8304,84.2641,128.258
"757","1964","Bolivia",23.0895,22.9279,21.4699,21.7274,19.0927,17.3288,16.9914,20.0053,21.1261,21.6446,22.0684,22.6997,129.103,161.661,173.777,58.9723,39.9511,15.8015,18.0364,22.8189,56.694,95.6372,96.8404,157.964
"769","1965","Bolivia",22.2359,22.9079,21.4948,21.2178,19.4992,18.9245,17.7492,20.077,21.4076,23.2297,22.8512,22.4488,216.734,104.271,134.942,80.5637,45.0674,12.4122,44.3881,16.547,40.9766,71.5039,85.4946,155.988
"781","1966","Bolivia",23.5976,22.9804,22.5065,21.2215,19.0693,18.3806,17.8963,18.5767,21.6098,22.9681,23.3884,23.0802,125.087,156.5,116.927,67.3301,92.5913,51.9318,10.6856,9.632,35.5492,91.201,88.1391,117.895
"793","1967","Bolivia",23.2161,22.8636,21.9231,21.7536,21.0007,16.8208,17.7511,20.0289,22.1691,23.1423,23.144,22.7031,122.155,170.121,151.332,42.2758,39.7688,41.6049,25.3089,20.16,32.6064,76.6084,93.0889,136.053
"805","1968","Bolivia",22.6069,22.0553,21.7058,20.1865,18.3707,18.2466,18.5236,19.9864,21.3093,23.1653,23.5314,23.5767,151.644,208.05,104.271,47.9451,22.4933,27.6957,27.0909,37.8535,36.8312,65.913,114.334,190.658
"817","1969","Bolivia",22.8321,23.1904,23.3501,22.0627,20.7836,18.1088,18.6948,19.5282,22.7107,22.9512,23.6876,23.1167,168.887,137.696,99.914,59.8973,62.269,35.2834,12.1961,10.2021,42.4298,67.0597,106.248,136.477
"829","1970","Bolivia",23.1507,22.5868,21.8639,21.6781,19.8147,18.4762,17.7675,19.6348,22.5155,23.2327,23.4834,22.8593,162.081,151.33,142.945,82.7797,73.9482,30.3966,26.0863,6.73067,42.8878,70.566,65.3024,148.67
"841","1971","Bolivia",22.44,21.5014,22.4627,20.4256,18.6038,16.9095,18.0962,19.2819,22.1341,20.987,22.3717,22.5753,169.323,199.275,96.463,67.8003,38.4931,38.5083,25.8779,22.1087,46.4865,88.1194,111.148,130.577
"853","1972","Bolivia",22.0614,22.1737,22.157,20.5105,20.2202,18.8715,18.4484,18.9879,21.6737,22.68,23.2384,22.8194,176.582,181.438,109.913,85.137,40.8182,37.5467,20.3201,57.779,33.0918,77.4469,115.735,170.658
"865","1973","Bolivia",23.585,23.1732,22.8901,21.9248,19.3779,18.1407,17.3197,18.0912,21.2752,22.9073,22.6725,22.4017,179.517,161.991,150.972,77.0693,62.7219,41.7935,25.9751,30.01,31.8544,91.3929,136.675,157.227
"877","1974","Bolivia",21.9343,21.3749,21.5642,20.1603,19.298,17.7711,18.0944,18.7866,21.0438,21.1956,23.1367,22.22,185.2,190.048,113.446,112.1,22.0376,30.5965,17.9261,49.6202,24.4192,115.186,86.4395,167.395
"889","1975","Bolivia",22.0827,22.1899,22.0115,20.9904,18.6331,18.062,17.1019,19.2124,20.9334,22.1529,22.4088,22.5536,203.434,135.059,142.241,73.3004,37.8889,51.3866,31.1408,13.7016,67.4086,62.5,170.014,155.396
"901","1976","Bolivia",21.665,22.1074,21.3976,20.1619,18.3005,17.2186,17.8211,18.9037,20.3166,22.4402,22.204,22.8048,211.112,167.654,126.374,58.9819,60.4378,29.0698,5.34888,23.2177,71.7554,59.3776,95.9216,178.512
"913","1977","Bolivia",22.769,22.3934,21.931,20.8068,18.0632,17.7444,18.5858,18.644,20.884,22.0449,22.2036,22.3079,170.64,181.633,158.758,68.7394,56.7574,26.6792,18.9096,44.2675,81.4037,77.5655,155.811,179.103
"925","1978","Bolivia",21.9142,22.3755,22.0029,20.3121,18.7816,17.5886,18.4959,18.3135,20.9733,22.5103,22.7501,21.9014,205.442,211.653,132.112,80.9859,37.8681,21.3594,17.275,7.68128,42.9606,72.1897,131.359,236.166
"937","1979","Bolivia",21.5645,22.2597,21.3124,20.0534,18.7365,16.9426,17.3705,20.2525,20.9728,21.231,22.9286,22.4363,271.307,164.402,196.366,93.1863,46.8069,3.36996,28.1568,15.7062,37.1274,71.8528,109.853,200.266
"949","1980","Bolivia",22.4535,22.4467,21.9902,21.0901,19.3177,17.3901,17.7094,19.0522,20.2631,22.0111,22.5362,22.766,206.919,175.46,167.244,80.3935,52.4845,22.5387,27.6071,44.6914,58.6229,95.142,139.975,113.247
"961","1981","Bolivia",22.0265,21.7235,21.809,20.6562,19.7499,16.5348,16.5629,18.9357,19.5387,21.5492,22.8422,22.596,232.435,219.257,157.529,99.5475,52.4629,22.0653,4.9686,50.4341,59.0811,95.0271,114.325,205.288
"973","1982","Bolivia",22.2347,22.2642,21.3299,20.4644,18.524,17.4281,18.2556,19.492,20.9668,22.4078,22.5804,22.8128,230.369,182.833,249.956,105.697,48.4862,47.0642,19.31,41.7296,53.7945,94.5785,133.773,166.471
"985","1983","Bolivia",23.5683,23.4369,22.9456,22.3804,19.6002,16.0995,18.2488,19.0788,20.8895,22.3673,22.259,23.2598,196.323,106.575,133.384,84.9288,117.121,25.8889,54.6676,8.34219,43.7958,81.1737,117.74,153.65
"997","1984","Bolivia",21.6035,21.8901,22.0609,20.537,20.5634,17.3636,18.2605,18.5879,21.6053,23.4066,22.0725,22.4092,259.33,219.705,203.638,85.0612,26.8054,23.4977,9.4237,41.1944,39.0005,102.618,165.716,178.87
"1009","1985","Bolivia",22.4372,22.4202,22.6531,20.7791,20.4137,18.4612,17.7665,19.3149,20.8944,23.2226,22.4641,23.0827,173.61,166.399,154.168,128.172,20.1649,43.9912,21.3291,23.599,61.7705,75.0422,131.213,151.562
"1021","1986","Bolivia",22.9898,22.0828,21.8175,21.6675,19.8855,19.0653,17.0428,19.881,20.6288,22.1696,23.3015,23.0326,174.996,171.111,169.783,71.4194,65.9562,12.0241,12.7751,51.236,68.5651,73.1228,121.703,152.091
"1033","1987","Bolivia",22.9081,23.0703,22.7625,21.6317,19.1499,18.1546,19.3021,19.8975,21.9024,23.0822,23.6234,23.28,218.333,90.0121,130.737,91.6971,46.6053,44.9696,35.5845,19.0649,23.2133,114.093,132.327,172.209
"1045","1988","Bolivia",23.4023,22.7389,22.5452,21.0495,18.6262,16.8724,17.3309,21.0921,22.0228,23.217,23.7303,22.9576,169.88,153.841,227.286,108.399,57.3917,6.47072,6.98218,2.12683,29.7232,61.9213,80.0739,174.981
"1057","1989","Bolivia",22.5643,22.7546,22.0436,20.5682,18.1228,17.8942,17.1199,18.765,20.4738,22.0217,22.4642,22.7898,159.981,144,115.876,94.0585,24.6498,41.1753,18.4506,37.1907,27.9041,75.6782,95.0093,149.361
"1069","1990","Bolivia",22.407,22.0124,22.2207,21.2854,18.7999,17.0251,16.1245,19.4301,20.6706,22.8656,23.2363,23.1718,200.044,153.779,88.9935,78.3926,102.726,41.4481,22.9927,28.7227,44.6064,68.9772,151.381,161.929
"1081","1991","Bolivia",22.9428,22.8498,22.4084,21.1961,19.8138,18.3336,17.8777,19.1449,21.5948,21.8761,22.5792,23.0649,214.093,161.361,166.566,84.7984,50.8444,56.2568,20.4211,8.33501,46.4384,77.4495,117.694,110.999
"1093","1992","Bolivia",22.3144,22.0277,21.9082,21.1021,20.4185,18.8081,16.6146,18.6941,20.5366,22.2231,22.1456,22.803,187.613,131.74,139.17,75.5582,50.6915,53.4315,33.2511,55.4268,58.8612,106.371,130.68,136.57
"1105","1993","Bolivia",22.6094,22.0041,22.1478,21.5215,19.5722,18.5808,17.4103,18.7622,21.2819,22.6915,23.2009,23.0102,242.417,110.182,149.953,63.5782,29.008,13.785,11.6809,38.232,60.4317,87.0117,111.971,174.348
"1117","1994","Bolivia",22.939,22.7802,22.2366,21.5304,20.6175,18.9426,18.0347,20.025,22.0015,22.9903,23.3629,22.8732,171.431,141.32,107.323,73.7012,45.7547,36.4546,16.7046,12.4383,51.3814,104.912,138.798,181.512
"1129","1995","Bolivia",23.1433,22.6417,22.0604,20.8758,19.1359,18.3572,18.4372,19.1107,21.8527,22.8872,23.2563,22.7105,55.3095,159.714,134.384,47.4898,16.1552,15.578,16.4034,10.2838,27.0296,55.8824,103.289,128.086
"1141","1996","Bolivia",22.2985,22.3689,21.865,21.3753,19.1539,16.7894,17.872,19.4593,20.0068,22.7472,22.0026,21.9783,198.812,121.301,134.025,82.7101,36.0165,13.1942,5.41903,23.489,69.7939,117.124,102.298,147.392
"1153","1997","Bolivia",22.2938,22.1056,21.6028,20.5729,19.9763,18.6595,19.4608,18.2449,22.1424,22.934,22.8958,23.4376,187.77,201.075,184.243,79.1339,40.2709,32.4703,6.05285,26.4046,51.9311,79.794,94.7625,177.514
"1165","1998","Bolivia",24.0686,23.3621,22.8314,21.7789,19.751,17.8081,18.8143,19.1173,20.0778,22.2321,21.8584,23.1122,123.199,135.336,123.429,76.1516,13.4485,28.4181,4.67135,30.8904,71.2352,109.772,169.224,158.679
"1177","1999","Bolivia",22.4826,22.6704,21.85,20.2322,18.7619,17.3401,17.4915,18.5381,22.0238,21.558,21.743,22.2241,137.559,139.339,218.723,97.4196,39.3187,39.6414,12.7638,1.06712,61.4226,81.3582,89.4445,173.444
"1189","2000","Bolivia",22.7155,22.3491,21.6692,21.7358,19.1304,17.2405,16.156,19.5541,21.2157,22.0215,22.5931,22.4268,173.075,190.214,158.745,70.8959,36.4578,48.0119,39.8943,24.9865,19.7062,97.1131,123.104,155.738
"1201","2001","Bolivia",22.3245,22.2483,21.5784,21.0378,18.2323,17.1429,18.0721,19.8757,20.9676,22.0694,22.6908,22.2065,246.64,179.511,158.268,72.7219,52.1122,22.7683,13.5492,19.5791,32.8694,102.794,146.2,144.548
"1213","2002","Bolivia",22.6809,21.8445,22.2428,21.1213,19.9511,16.9518,17.3543,19.6491,20.8838,22.6616,22.5895,22.7326,129.459,228.772,152.468,72.8941,78.7501,15.3057,30.6405,35.3315,28.44,92.1352,69.7569,138.763
"1225","2003","Bolivia",22.4837,22.231,21.8121,20.4819,19.1714,18.4692,17.6156,17.3874,20.4071,21.9657,22.5702,22.5217,172.117,150.873,193.197,61.1212,70.5469,28.0236,6.5095,29.6591,59.3518,91.9875,73.656,186.107
"1237","2004","Bolivia",22.6066,22.003,22.4639,21.8005,17.8513,17.6093,17.5132,19.4945,21.24,23.1097,23.1693,22.9439,254.155,159.221,107.608,61.6891,19.7492,28.1623,34.3437,52.1521,47.5334,52.2799,105.307,169.014
"1249","2005","Bolivia",22.5897,22.6998,22.1831,21.1383,19.6769,18.2637,17.7169,19.3268,19.3924,21.0484,22.896,21.5484,165.899,199.181,102.537,95.8801,36.3386,17.8183,18.2268,19.5673,54.3313,105.295,88.3695,111.551
"1261","2006","Bolivia",22.8767,22.4945,22.3943,21.1048,19.6991,18.1949,18.6442,18.442,20.3318,20.9135,22.3166,22.7684,204.346,178.47,139.088,99.5584,80.4749,23.3765,14.3022,20.8477,40.8877,85.8301,107.639,191.446
"1273","2007","Bolivia",22.2446,22.562,21.8731,21.2877,17.4823,18.0338,16.9955,17.9952,21.4223,22.1163,22.6898,21.7254,200.568,169.744,155.898,95.6736,46.7114,0.9713,21.444,2.43554,18.2237,89.7906,110.393,180.227
"1285","2008","Bolivia",21.7043,21.7904,21.2709,19.9298,17.4311,16.0945,18.7703,19.2988,20.0453,22.7761,23.3834,22.7101,263.498,174.962,150.634,76.8749,29.9442,11.0798,15.3448,24.9998,27.3286,85.4383,93.2717,152.252
"1297","2009","Bolivia",21.8655,22.6631,22.4839,21.1436,19.1701,16.7382,17.5536,19.0217,20.4458,22.3552,23.6471,22.4087,137.092,212.26,219.943,120.526,38.692,23.1066,49.1201,22.2341,39.2513,64.6327,110.331,178.205
