Rainfall - (MM), Year, Month, Country, ISO3
11.8792, 1991, Jan, Indonesia, IND
12.3276, 1991, Feb, Indonesia, IND
13.4113, 1991, Mar, Indonesia, IND
41.9814, 1991, Apr, Indonesia, IND
55.3486, 1991, May, Indonesia, IND
175.103, 1991, Jun, Indonesia, IND
221.356, 1991, Jul, Indonesia, IND
246.72, 1991, Aug, Indonesia, IND
131.845, 1991, Sep, Indonesia, IND
58.2944, 1991, Oct, Indonesia, IND
37.7129, 1991, Nov, Indonesia, IND
11.6599, 1991, Dec, Indonesia, IND
13.3135, 1992, Jan, Indonesia, IND
14.8104, 1992, Feb, Indonesia, IND
10.5157, 1992, Mar, Indonesia, IND
14.0558, 1992, Apr, Indonesia, IND
48.2371, 1992, May, Indonesia, IND
94.4788, 1992, Jun, Indonesia, IND
213.227, 1992, Jul, Indonesia, IND
247.15, 1992, Aug, Indonesia, IND
163.742, 1992, Sep, Indonesia, IND
56.6009, 1992, Oct, Indonesia, IND
36.839, 1992, Nov, Indonesia, IND
3.47422, 1992, Dec, Indonesia, IND
7.08936, 1993, Jan, Indonesia, IND
13.8096, 1993, Feb, Indonesia, IND
22.6534, 1993, Mar, Indonesia, IND
22.8153, 1993, Apr, Indonesia, IND
59.0899, 1993, May, Indonesia, IND
149.555, 1993, Jun, Indonesia, IND
243.939, 1993, Jul, Indonesia, IND
180.132, 1993, Aug, Indonesia, IND
195.789, 1993, Sep, Indonesia, IND
74.8534, 1993, Oct, Indonesia, IND
22.3395, 1993, Nov, Indonesia, IND
13.1382, 1993, Dec, Indonesia, IND
20.7536, 1994, Jan, Indonesia, IND
17.6468, 1994, Feb, Indonesia, IND
13.4268, 1994, Mar, Indonesia, IND
34.6886, 1994, Apr, Indonesia, IND
46.0465, 1994, May, Indonesia, IND
170.217, 1994, Jun, Indonesia, IND
320.451, 1994, Jul, Indonesia, IND
264.373, 1994, Aug, Indonesia, IND
135.528, 1994, Sep, Indonesia, IND
83.6267, 1994, Oct, Indonesia, IND
