"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"397","1934","Jordan",7.71151,7.93857,14.8211,18.7455,22.4611,25.5663,27.155,27.349,24.5468,21.3599,16.484,10.0387,42.2011,25.0226,3.21748,4.85968,2.14869,0.00482,0.6922,0.72597,7e-05,1.74282,1.21111,23.9511
"409","1935","Jordan",9.36318,10.3313,14.3166,17.604,24.9001,26.8977,26.7992,27.7806,25.2471,21.8105,13.3059,11.2932,23.7787,48.1242,4.50838,8.30911,1.96895,0,0.54886,0.5353,0.02469,9.73081,10.195,4.87673
"421","1936","Jordan",10.1018,11.1055,14.4704,18.8021,21.9577,24.0094,27.1251,27.8558,23.6539,23.437,16.9344,8.12788,12.5782,25.6334,7.77344,3.81459,1.25694,0.00013,0.59512,0.53524,0.00686,1.0209,29.8664,27.8754
"433","1937","Jordan",5.98936,10.9287,15.8701,19.3322,21.988,24.7962,26.9564,26.761,26.4808,21.8839,16.3877,11.9538,37.5875,13.2558,5.76647,17.632,3.06131,0.02261,0.55298,0.53524,0,9.37999,14.1064,6.92842
"445","1938","Jordan",8.80186,8.8452,10.4788,18.2704,21.3008,24.946,27.9837,27.686,24.6583,21.1592,14.0067,11.0679,44.4691,36.3968,19.7971,3.94418,10.5199,0,0.55503,0.00264,0.00857,0.31461,31.4387,18.1795
"457","1939","Jordan",9.5691,9.99421,12.5285,18.6316,25.1835,24.6288,27.2172,26.5647,25.6915,23.3579,14.438,11.3855,11.7635,35.9805,29.714,8.39039,0.16832,0.05394,0.54886,0.09158,0,2.40691,34.2602,12.286
"469","1940","Jordan",8.96856,11.5124,12.8146,18.6325,22.0641,25.7047,27.2527,26.2415,24.6097,22.1084,15.2251,10.8897,35.8138,5.97307,14.1149,17.843,0.33662,0.00264,0.54886,0,0.00293,5.56431,13.4581,19.7869
"481","1941","Jordan",10.4853,13.3218,13.0743,18.6095,24.441,25.4608,27.11,27.2763,24.234,19.5546,16.6387,8.38138,17.1461,12.5807,28.347,3.53156,0.24129,5e-04,0.54886,0.00617,0.0031,1.02683,4.46996,49.5368
"493","1942","Jordan",7.46027,10.9804,13.5889,19.175,23.4036,27.09,26.893,26.5396,23.8891,20.6685,15.407,10.2963,22.5935,25.8165,38.3585,1.14766,0.26729,0.00887,0.55013,0.11712,0.09595,11.6534,12.4208,12.7896
"505","1943","Jordan",8.09447,8.36691,10.3037,15.1858,21.3423,23.663,26.5048,27.1633,25.5737,23.1302,17.9628,12.2576,28.1976,25.1029,40.8749,20.8419,1.23069,0,0.54886,6e-05,0.00046,3.63244,0.44991,10.3596
"517","1944","Jordan",7.69679,10.3031,14.089,18.5701,20.5304,25.9776,26.5665,26.5264,25.42,21.6535,14.55,10.065,52.8413,9.38663,18.2117,6.75759,10.5394,0,0.5514,0.00188,0.00072,0.1216,45.5534,42.4668
"529","1945","Jordan",8.16615,7.90195,10.121,15.6946,23.6732,24.227,27.5801,28.2946,25.2526,19.7341,15.4441,9.61192,36.2173,27.5856,11.4296,3.92052,18.0551,0.00261,0.54886,0.00109,0.04299,0.5373,14.91,20.3399
"541","1946","Jordan",8.89149,9.1454,12.3909,17.9257,21.5879,24.8452,26.9995,27.3061,26.077,20.7702,17.9487,11.0745,12.5079,35.1294,11.4812,0.99204,10.9102,0,0.56091,0.02356,0.0013,1.17973,1.23915,9.78467
"553","1947","Jordan",8.95259,11.7633,15.8413,18.6711,23.4897,25.1139,27.5792,27.6591,24.2183,20.8529,15.6389,12.122,25.1121,4.11969,19.4798,5.57458,3.46491,0.00928,0.5552,0.00133,0.14615,0.37465,15.2209,6.67083
"565","1948","Jordan",10.462,9.96482,9.95575,16.0788,21.9493,24.3745,26.9435,26.9671,24.2722,20.2926,14.6793,8.29369,25.3213,25.6296,30.7787,11.8053,3.54091,0,0.55013,0.08889,0.00025,1.9554,7.76102,18.1434
"577","1949","Jordan",7.20026,7.2252,11.6757,14.2053,23.3712,25.4688,26.2605,26.1205,22.7272,20.603,17.2444,10.5044,24.5841,38.8036,33.0147,23.5947,1.09479,0,0.55013,0.00133,0.08434,0.08694,1.01877,33.0779
"589","1950","Jordan",6.78782,8.35384,12.6667,18.8409,21.1895,24.1567,26.9222,27.3109,24.4394,19.7677,15.0914,11.9621,27.4978,26.7577,15.1916,6.77217,13.0149,0.02627,0.55171,0,0.00403,4.01653,6.38834,6.42376
"601","1951","Jordan",9.91541,10.9714,15.7121,18.8877,23.2673,25.2863,27.4982,27.877,25.6257,20.6742,15.0856,8.87907,13.076,25.0653,7.36085,5.57807,0.13358,0.11853,0.54886,0.00188,0.13727,2.00404,7.53994,49.5819
"613","1952","Jordan",9.27741,11.0056,12.7842,17.9082,22.071,24.9924,26.4306,28.2522,27.164,22.6908,15.2282,12.7321,24.2883,32.0769,16.2351,2.09589,0.26248,0,0.54886,0,0.00021,3.15633,6.60532,7.91075
"625","1953","Jordan",9.5465,11.386,10.9587,17.387,22.1516,25.1787,27.8047,27.4601,24.5459,21.8634,13.1335,8.01087,21.0088,33.0975,48.6092,6.2446,0.06393,0,0.54886,0.00165,0.00061,0.56753,24.8901,25.1214
"637","1954","Jordan",8.33886,10.4734,14.913,16.1901,22.8836,25.0863,27.8905,28.4931,24.9674,21.6045,15.8755,10.6443,11.9085,39.9496,10.9774,16.638,0.31722,0,0.54886,0.00598,0.00618,1.03524,17.8881,35.933
"649","1955","Jordan",10.5567,13.3201,13.9862,18.3146,22.0235,26.7455,27.2197,26.6314,25.1071,22.754,15.1437,10.8183,4.28373,6.52928,11.5037,4.18735,1.54807,0,0.54981,0,0.00029,0.86193,28.9599,23.4378
"661","1956","Jordan",9.30181,11.6413,11.5075,17.073,20.4311,25.4589,27.8073,28.8621,24.7333,19.7102,15.2744,9.5664,24.0063,8.50121,22.3044,8.33764,1.57322,0,0.54886,0.00396,0.00029,0.20145,2.83194,18.6158
"673","1957","Jordan",6.83592,9.75127,13.397,17.291,21.1605,25.0169,27.0547,28.2382,25.0864,22.3618,15.3031,10.3902,27.8599,26.4882,31.2603,7.86771,13.1733,0.0158,0.54963,0,4e-04,2.1945,11.9164,19.7884
"685","1958","Jordan",9.50361,10.8184,14.9644,19.6129,21.6634,25.0036,26.5036,27.9827,24.32,19.9887,14.9386,11.9475,31.9399,5.33698,1.44193,3.41174,1.77627,1.03979,0.54886,0,0.02132,0.90575,0.90094,3.44841
"697","1959","Jordan",9.78991,6.29692,11.9008,18.1324,22.4072,25.4856,25.6727,26.0625,23.2365,19.2579,14.8057,11.1362,16.6728,39.4177,13.533,2.63421,2.14798,0.02358,0.54886,0,0.34821,0.40194,5.69175,5.14372
"709","1960","Jordan",9.7195,11.9489,13.7734,17.9597,24.5872,24.8488,27.0004,27.3032,25.0755,22.6533,16.3189,13.3739,12.1377,2.30287,15.9237,2.6546,0.36881,0,0.54886,0.00197,0.00129,0.49102,16.0302,8.03763
"721","1961","Jordan",8.88645,8.85661,11.8203,17.8482,22.5915,26.3537,27.2521,27.5306,23.0483,20.3699,14.1028,10.9023,26.2211,30.0105,5.28384,10.1955,4.56754,0,0.59501,0,0.01114,5.60152,8.28232,39.2623
"733","1962","Jordan",9.99746,9.96556,16.1514,16.9493,22.5772,26.4671,27.2997,28.5686,25.9745,22.2329,18.1064,11.5835,17.0515,14.943,1.67061,7.55482,1.35578,0,0.54886,0,0,2.26086,0.43132,9.29371
"745","1963","Jordan",11.2382,12.4728,12.4492,18.4081,21.025,25.787,27.3446,28.1129,25.8616,22.4729,15.7314,10.0428,7.09024,26.2874,10.8598,15.8198,8.41015,0.04887,1.11747,0,0.00263,7.52819,7.58304,35.7906
"757","1964","Jordan",6.33344,9.68621,14.4629,16.7341,20.3699,25.0469,26.3528,26.3168,23.9847,21.0536,15.0719,10.3894,22.1701,32.4564,13.9658,9.23631,0.87289,0.00632,0.54886,0,0.00073,0.08854,16.0587,21.4419
"769","1965","Jordan",8.46678,10.7127,14.5313,16.656,21.465,26.7745,27.0545,27.805,25.2637,19.2833,14.619,10.9484,61.9551,9.05871,13.5065,13.9087,0.14774,0.00259,0.65554,0.12275,0.13981,9.46762,5.91457,8.64039
"781","1966","Jordan",9.99204,11.2157,13.4151,18.7766,21.9316,26.1873,27.1414,27.7121,24.5589,21.225,18.0305,11.3664,16.2647,15.9472,32.021,0.25764,1.17648,9e-05,0.54886,0.00197,0.00692,9.96645,10.0567,33.7419
"793","1967","Jordan",7.89509,8.30217,10.7791,16.5374,20.8594,24.2494,26.5588,26.639,24.0512,20.5486,13.9847,10.6505,26.9379,14.8499,35.9034,0.70365,11.744,0,0.54886,0.01042,0.02499,10.0387,22.3975,11.3636
"805","1968","Jordan",7.92029,9.60709,12.3709,18.4383,23.0653,25.6882,28.1767,26.4649,24.3193,20.2943,15.3084,11.231,34.0529,13.2743,6.5398,14.2274,12.9712,0.03948,0.54886,0.1696,0.01885,3.68019,14.7938,22.6575
"817","1969","Jordan",8.40799,11.4528,15.3359,16.2342,22.9657,26.6154,25.9298,27.0331,25.8806,21.0677,14.8108,11.2937,30.6204,4.34892,42.6868,10.1345,3.31407,0,0.54886,0,0.03614,8.91923,7.86732,5.75191
"829","1970","Jordan",9.78345,11.3213,14.7557,19.4457,22.024,24.7373,26.3202,26.4813,24.4406,19.5461,15.4864,8.51841,23.2445,7.85065,24.9949,6.16779,0.13735,0,0.55528,0.37701,0.21306,1.07777,6.33638,15.1371
"841","1971","Jordan",10.6542,10.2124,13.8426,15.6303,22.913,24.5945,25.8723,26.5439,25.2631,19.6008,14.1727,8.47618,21.786,15.0722,15.8134,46.1142,0.72718,1.01537,0.54886,0.31031,0.79657,0.28625,7.80461,43.6786
"853","1972","Jordan",7.62386,8.40512,12.7877,19.195,21.1765,24.4754,25.6986,26.6609,25.4206,21.9456,14.2921,7.5879,11.8,23.9062,30.5969,17.2803,1.94714,0.07921,0.847,0,0.05136,1.86203,15.2191,4.94712
"865","1973","Jordan",7.72133,12.1805,12.9854,17.1947,21.7695,24.2983,27.1915,26.8186,25.0193,21.6295,12.4633,10.0739,25.7147,4.75081,10.5665,3.46252,1.09202,0.01507,0.54886,0,0.00021,1.29034,19.0147,7.27537
"877","1974","Jordan",6.80241,9.71482,13.9049,17.643,21.4363,25.2995,26.9498,26.3509,24.0985,22.2342,15.1823,9.02314,68.4512,34.9249,21.9229,10.4239,0.00062,0,0.54886,0.05008,0.00074,0.11396,12.6978,17.618
"889","1975","Jordan",7.99378,9.34984,13.5643,19.658,21.2346,24.8852,26.8625,26.0553,24.591,19.8876,14.6416,9.0714,7.835,52.6915,10.7039,5.02583,0.49064,0.1512,0.57156,0.03146,0.16745,0.36865,7.72957,19.4096
"901","1976","Jordan",8.41228,8.41036,12.6107,17.4246,21.9484,24.6535,25.7031,25.3197,24.0159,21.4735,15.6833,11.2461,7.94768,20.0822,31.9123,7.52767,7.05018,2.69902,0.60887,0.00083,0.00753,3.19696,8.63363,3.71388
"913","1977","Jordan",7.62705,12.7707,12.9946,16.7597,22.0636,25.1938,27.3343,27.9069,24.5961,19.0718,14.7085,9.33171,23.1705,7.28177,13.5022,32.8227,3.56415,0.01471,0.72707,0,0.00799,6.42126,7.27372,27.6565
"925","1978","Jordan",8.95311,11.4204,13.8287,17.9364,23.4632,24.9547,28.4472,25.6813,24.2579,21.9641,12.4024,10.8727,12.9642,12.8283,18.3235,2.96382,0.1624,4.57635,0.54886,0,0.00027,2.69527,1.37787,17.0085
"937","1979","Jordan",9.42347,12.1392,14.4326,19.4254,21.829,25.9365,26.5761,26.7059,25.6626,21.4426,17.0033,9.11036,18.7201,13.0103,14.3123,1.32637,4.37471,0.0279,0.57535,0.13696,0.94914,10.7269,29.7103,36.02
"949","1980","Jordan",7.8171,9.13982,12.873,17.8024,22.8601,25.776,27.5451,26.9935,23.8385,20.9944,15.9294,10.6379,22.9795,35.1171,23.5754,6.54031,0.24617,8e-05,0.54886,0.13752,8e-05,3.13112,1.73411,56.9827
"961","1981","Jordan",8.00667,9.80444,14.0786,17.6418,20.9251,25.2729,27.2847,27.0829,25.8426,21.9964,13.0981,11.5851,17.0503,16.1449,16.413,9.79241,1.24676,0.01568,0.56099,2.65607,0.21333,1.97197,9.99687,1.90672
"973","1982","Jordan",9.27759,8.40645,11.3571,19.1378,21.0677,24.7367,26.1173,26.6042,24.882,20.7686,12.039,8.43618,23.4893,28.3758,17.8142,10.724,13.5496,0.00806,0.65098,0.06779,1.07026,7.09515,22.1319,12.8009
"985","1983","Jordan",6.08647,8.20122,11.6007,16.4354,21.7046,24.9067,26.7931,26.3724,24.4995,19.6207,16.0052,10.5382,34.2286,35.9807,29.8391,5.16157,3.27117,0.03269,0.54886,0.01042,0.00057,0.25996,7.28063,4.73663
"997","1984","Jordan",9.05051,10.9793,14.0078,16.9134,22.8152,24.6306,26.2698,25.3327,25.0313,21.0045,14.4182,8.66351,19.845,6.92975,28.2809,6.34597,0.13548,0.00335,1.15689,0.00311,0,7.80348,9.58828,12.4827
"1009","1985","Jordan",10.8516,9.11478,12.9763,17.7452,22.8675,25.3319,26.3854,28.8225,25.0265,19.3836,16.5212,10.6851,8.05577,40.6691,20.5049,9.14095,5.7834,0,0.54886,0,0.06414,4.93719,4.16255,21.8641
"1021","1986","Jordan",9.47802,11.3387,14.3683,19.5704,19.9116,25.0948,27.1874,27.1834,26.8827,21.0523,12.3502,8.89307,10.1294,23.5878,4.53169,17.3769,8.70147,0.57592,0.54886,0,0.31628,6.64636,41.4528,11.9404
"1033","1987","Jordan",9.59823,12.2581,10.924,16.6407,22.399,24.9682,27.9669,28.0095,25.4266,19.8044,14.9346,11.0331,12.3919,11.3538,27.1255,0.38207,0.52698,0.04133,0.56176,4.01517,0,14.8164,1.7624,26.593
"1045","1988","Jordan",8.92906,9.90133,12.5492,18.0367,23.6255,25.7449,28.2727,27.3978,25.6476,20.1952,12.8321,10.0275,36.4812,41.875,29.0501,12.793,0.87773,0.02965,0.58694,0.0144,0.00177,4.50933,5.29878,40.8979
"1057","1989","Jordan",6.14726,8.53835,13.2256,20.2547,23.4682,25.0179,27.3525,27.1899,25.2026,20.2511,15.3679,10.0532,20.7454,19.0956,16.0782,1.87308,0.29022,0,0.54886,0.02059,0.0011,1.98399,9.59043,8.41119
"1069","1990","Jordan",7.78179,8.98122,12.7972,17.8857,21.7331,25.2113,27.2162,27.0035,24.839,21.862,17.4479,12.5245,22.8464,19.6943,27.2101,14.6383,0.75289,0,0.55118,0.13177,0.00107,6.18017,2.42658,3.00157
"1081","1991","Jordan",8.54628,10.1898,14.6839,19.5134,22.0718,25.7096,26.6149,26.6572,25.0303,21.8506,15.6545,8.36777,35.4964,13.724,43.0325,3.65458,1.01252,0,0.83976,0,0.25415,3.27311,12.1996,38.9886
"1093","1992","Jordan",6.07117,7.41498,11.3265,17.0674,21.3809,25.1512,26.2025,27.5165,24.7561,22.0909,14.6706,8.16133,32.9043,39.6341,8.7311,1.90903,7.31418,4.34903,0.59946,0.00431,0.02381,0.095,11.3869,31.03
"1105","1993","Jordan",7.14538,7.92091,12.6338,18.2961,21.3276,26.0307,27.3935,28.1031,25.425,22.8705,14.6188,11.427,19.1064,17.9323,8.92125,4.30369,10.1514,0.04023,0.59501,0.00348,0,8.16613,5.81291,21.9362
"1117","1994","Jordan",10.6907,10.3352,13.222,20.4584,23.4933,25.4927,26.9302,27.3911,27.0118,23.7394,14.0808,8.11077,35.731,17.2996,19.5817,1.26224,1.26099,0.0148,0.56055,0,0.01836,9.08252,41.6014,25.6517
"1129","1995","Jordan",9.39522,10.5799,13.8311,17.2321,23.0491,26.7857,27.4992,27.9141,25.9044,20.9391,13.5888,9.9258,2.7602,25.1015,10.8772,7.16324,1.34223,0.02529,1.02153,0,0.01128,0.25691,10.1085,8.47469
"1141","1996","Jordan",9.43521,11.5697,12.923,17.1395,24.2997,25.7712,28.9047,28.2389,26.0835,20.5393,16.0138,12.3065,32.2223,10.545,24.9709,3.65975,0.70741,8e-05,0.56273,0,0.01126,3.54044,13.3321,11.9587
"1153","1997","Jordan",9.88774,7.99327,11.1777,16.6418,23.6226,26.1086,27.8802,26.3325,24.7272,21.5812,15.7116,11.2109,29.4082,24.7957,22.3176,3.45879,4.47808,1.41045,0.54886,0.00509,0.11284,9.92004,12.167,16.1175
"1165","1998","Jordan",9.00798,10.8302,12.5465,19.6579,23.2396,26.3769,28.7338,29.932,26.5716,22.2543,17.8211,12.2458,24.2477,18.8365,27.6222,3.44037,5.59206,0.00349,0.54886,1.32959,0.0116,0.20622,0.83333,4.50039
"1177","1999","Jordan",10.0014,11.4462,14.2817,18.4214,24.3184,26.3584,28.0162,28.8845,25.9374,22.0401,15.7892,11.4097,11.3213,29.1338,9.07943,2.41585,0.14961,0.00196,0.54963,0,0.05738,0.5735,1.05846,3.2719
"1189","2000","Jordan",8.15429,9.46729,12.3168,19.6618,22.2985,26.5274,29.3592,28.5074,25.6215,20.1318,14.8833,10.7708,35.6368,7.00718,15.1412,0.67346,0.01794,0.00171,0.54886,0.03129,0.14448,9.09991,3.80919,19.3298
"1201","2001","Jordan",9.78021,10.8195,16.9954,19.4053,22.8109,26.6808,28.3575,28.7771,26.0133,21.7986,15.0786,11.4185,17.9508,20.4262,7.92401,17.0848,5.15723,0.00164,0.54886,0.07452,0,1.71757,9.68477,19.0481
"1213","2002","Jordan",7.85331,12.5041,15.527,17.8826,22.0047,25.8923,29.0413,28.1941,26.2997,22.9932,16.0592,10.8317,35.5395,14.5505,13.7756,8.96814,2.01495,0.00173,0.56422,0.028,0.01176,4.7234,13.9723,26.2814
"1225","2003","Jordan",10.9802,9.75527,11.9841,18.3635,24.9458,26.2163,27.9991,29.0162,25.5017,22.5035,16.0877,10.8082,18.9958,37.4669,25.7986,5.0689,0.90629,0.02527,0.59354,0.71717,0.00434,0.79915,6.53311,32.8499
"1237","2004","Jordan",9.69351,10.8507,15.6601,18.4496,22.7628,25.7533,28.6096,26.8613,25.8289,22.9977,15.8273,9.41074,26.6153,21.3649,6.98482,2.42852,1.66439,0.00204,0.599,0.00274,0.03196,1.05949,12.4484,9.54868
"1249","2005","Jordan",9.6242,10.271,14.5646,19.1649,22.1239,25.5506,28.2946,28.4703,25.4552,20.8028,14.4893,12.8508,17.2328,18.1378,13.8083,10.4613,2.23687,0.03573,0.599,0.04849,0.08375,3.63871,8.56855,11.5133
"1261","2006","Jordan",9.4563,11.6998,14.5692,18.509,22.8113,26.9128,27.3192,28.7698,26.1554,21.6016,13.8301,8.93759,17.4709,23.2732,1.31249,21.4554,0.01674,0.0018,0.60623,0.00854,0.00093,8.16945,3.19572,13.2971
