Temperature - (Celsius), Year, Month, Country, ISO3
-0.0311, 1991, Jan, Afghanistan, AFG
1.43654, 1991, Feb, Afghanistan, AFG
6.88685, 1991, Mar, Afghanistan, AFG
12.9397, 1991, Apr, Afghanistan, AFG
17.0755, 1991, May, Afghanistan, AFG
23.0777, 1991, Jun, Afghanistan, AFG
25.571, 1991, Jul, Afghanistan, AFG
23.9673, 1991, Aug, Afghanistan, AFG
19.38, 1991, Sep, Afghanistan, AFG
12.8779, 1991, Oct, Afghanistan, AFG
7.31675, 1991, Nov, Afghanistan, AFG
4.23571, 1991, Dec, Afghanistan, AFG
0.74637, 1992, Jan, Afghanistan, AFG
2.46018, 1992, Feb, Afghanistan, AFG
5.71341, 1992, Mar, Afghanistan, AFG
11.6926, 1992, Apr, Afghanistan, AFG
16.1108, 1992, May, Afghanistan, AFG
22.8875, 1992, Jun, Afghanistan, AFG
24.7068, 1992, Jul, Afghanistan, AFG
22.8633, 1992, Aug, Afghanistan, AFG
17.8588, 1992, Sep, Afghanistan, AFG
12.6981, 1992, Oct, Afghanistan, AFG
8.32035, 1992, Nov, Afghanistan, AFG
4.47636, 1992, Dec, Afghanistan, AFG
-0.0835, 1993, Jan, Afghanistan, AFG
4.33465, 1993, Feb, Afghanistan, AFG
6.12034, 1993, Mar, Afghanistan, AFG
13.3735, 1993, Apr, Afghanistan, AFG
18.7452, 1993, May, Afghanistan, AFG
22.888, 1993, Jun, Afghanistan, AFG
24.632, 1993, Jul, Afghanistan, AFG
23.3201, 1993, Aug, Afghanistan, AFG
19.6343, 1993, Sep, Afghanistan, AFG
12.0373, 1993, Oct, Afghanistan, AFG
7.40369, 1993, Nov, Afghanistan, AFG
3.32008, 1993, Dec, Afghanistan, AFG
1.11415, 1994, Jan, Afghanistan, AFG
1.14112, 1994, Feb, Afghanistan, AFG
8.97734, 1994, Mar, Afghanistan, AFG
11.9926, 1994, Apr, Afghanistan, AFG
18.6745, 1994, May, Afghanistan, AFG
23.8788, 1994, Jun, Afghanistan, AFG
25.0045, 1994, Jul, Afghanistan, AFG
24.5555, 1994, Aug, Afghanistan, AFG
17.101, 1994, Sep, Afghanistan, AFG
12.5059, 1994, Oct, Afghanistan, AFG
9.5064, 1994, Nov, Afghanistan, AFG
2.50841, 1994, Dec, Afghanistan, AFG
0.92358, 1995, Jan, Afghanistan, AFG
2.96133, 1995, Feb, Afghanistan, AFG
6.36893, 1995, Mar, Afghanistan, AFG
12.2676, 1995, Apr, Afghanistan, AFG
18.1187, 1995, May, Afghanistan, AFG
23.4941, 1995, Jun, Afghanistan, AFG
25.7798, 1995, Jul, Afghanistan, AFG
24.376, 1995, Aug, Afghanistan, AFG
19.0225, 1995, Sep, Afghanistan, AFG
13.5466, 1995, Oct, Afghanistan, AFG
7.86943, 1995, Nov, Afghanistan, AFG
1.76217, 1995, Dec, Afghanistan, AFG
-0.4884, 1996, Jan, Afghanistan, AFG
2.86922, 1996, Feb, Afghanistan, AFG
7.29518, 1996, Mar, Afghanistan, AFG
13.2754, 1996, Apr, Afghanistan, AFG
17.2489, 1996, May, Afghanistan, AFG
