"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Italy","Apr","ITA","8.94732","85.76"
"2","1991","Italy","Aug","ITA","21.8518","31.2321"
"3","1991","Italy","Dec","ITA","2.93425","42.4834"
"4","1991","Italy","Feb","ITA","3.01739","58.3317"
"5","1991","Italy","Jan","ITA","4.01576","48.852"
"6","1991","Italy","Jul","ITA","21.5649","54.4772"
"7","1991","Italy","Jun","ITA","17.5717","61.4037"
"8","1991","Italy","Mar","ITA","9.30409","63.9351"
"9","1991","Italy","May","ITA","11.5459","97.1939"
"10","1991","Italy","Nov","ITA","8.10557","121.818"
"11","1991","Italy","Oct","ITA","12.494","119.964"
"12","1991","Italy","Sep","ITA","19.1092","99.9142"
"13","1992","Italy","Apr","ITA","10.1607","93.2517"
"14","1992","Italy","Aug","ITA","22.8885","51.5073"
"15","1992","Italy","Dec","ITA","5.44991","114.941"
"16","1992","Italy","Feb","ITA","4.59726","29.9027"
"17","1992","Italy","Jan","ITA","3.84785","43.3473"
"18","1992","Italy","Jul","ITA","20.6504","72.734"
"19","1992","Italy","Jun","ITA","17.5093","98.1397"
"20","1992","Italy","Mar","ITA","7.19363","66.1147"
"21","1992","Italy","May","ITA","15.556","45.8413"
"22","1992","Italy","Nov","ITA","9.63632","72.3119"
"23","1992","Italy","Oct","ITA","12.8325","181.035"
"24","1992","Italy","Sep","ITA","17.9311","70.6754"
"25","1993","Italy","Apr","ITA","10.5275","76.8958"
"26","1993","Italy","Aug","ITA","21.9268","48.0089"
"27","1993","Italy","Dec","ITA","5.90195","77.3848"
"28","1993","Italy","Feb","ITA","3.67607","31.9076"
"29","1993","Italy","Jan","ITA","4.31816","19.7488"
"30","1993","Italy","Jul","ITA","19.9671","53.756"
"31","1993","Italy","Jun","ITA","19.2086","50.0294"
"32","1993","Italy","Mar","ITA","5.96016","67.4166"
"33","1993","Italy","May","ITA","15.6937","48.6966"
"34","1993","Italy","Nov","ITA","7.5101","116.827"
"35","1993","Italy","Oct","ITA","13.3141","157.072"
"36","1993","Italy","Sep","ITA","17.226","132.755"
"37","1994","Italy","Apr","ITA","9.69517","103.003"
"38","1994","Italy","Aug","ITA","23.0644","49.7435"
"39","1994","Italy","Dec","ITA","6.01249","64.2561"
"40","1994","Italy","Feb","ITA","4.83041","60.9582"
"41","1994","Italy","Jan","ITA","5.4061","105.66"
"42","1994","Italy","Jul","ITA","22.9229","47.9669"
"43","1994","Italy","Jun","ITA","18.4931","64.8287"
"44","1994","Italy","Mar","ITA","9.26329","15.6468"
"45","1994","Italy","May","ITA","15.0297","70.1661"
"46","1994","Italy","Nov","ITA","10.1993","92.0842"
"47","1994","Italy","Oct","ITA","13.1875","75.907"
"48","1994","Italy","Sep","ITA","18.2832","143.596"
"49","1995","Italy","Apr","ITA","9.88405","74.8415"
"50","1995","Italy","Aug","ITA","20.4959","91.9619"
"51","1995","Italy","Dec","ITA","5.79699","116.125"
"52","1995","Italy","Feb","ITA","6.55578","68.4003"
"53","1995","Italy","Jan","ITA","3.57424","75.7372"
"54","1995","Italy","Jul","ITA","22.6227","38.2174"
"55","1995","Italy","Jun","ITA","17.1239","83.0528"
"56","1995","Italy","Mar","ITA","6.16279","67.0366"
"57","1995","Italy","May","ITA","14.1267","94.4224"
"58","1995","Italy","Nov","ITA","7.85486","78.4013"
"59","1995","Italy","Oct","ITA","14.1443","24.4878"
"60","1995","Italy","Sep","ITA","15.9647","119.668"
"61","1996","Italy","Apr","ITA","10.5203","78.6603"
"62","1996","Italy","Aug","ITA","20.4249","101.028"
"63","1996","Italy","Dec","ITA","5.12406","126.447"
"64","1996","Italy","Feb","ITA","3.46738","80.9795"
"65","1996","Italy","Jan","ITA","5.27997","99.4851"
"66","1996","Italy","Jul","ITA","20.0901","51.7871"
"67","1996","Italy","Jun","ITA","18.951","60.7241"
"68","1996","Italy","Mar","ITA","5.75855","56.2162"
"69","1996","Italy","May","ITA","14.6395","91.6756"
"70","1996","Italy","Nov","ITA","9.35151","140.535"
"71","1996","Italy","Oct","ITA","12.5314","130.398"
"72","1996","Italy","Sep","ITA","15.003","115.695"
"73","1997","Italy","Apr","ITA","8.79435","65.5573"
"74","1997","Italy","Aug","ITA","21.1808","62.5063"
"75","1997","Italy","Dec","ITA","5.8087","123.165"
"76","1997","Italy","Feb","ITA","5.96297","26.103"
"77","1997","Italy","Jan","ITA","5.17325","78.704"
"78","1997","Italy","Jul","ITA","20.2703","60.4553"
"79","1997","Italy","Jun","ITA","18.7293","101.235"
"80","1997","Italy","Mar","ITA","8.5272","27.5966"
"81","1997","Italy","May","ITA","15.1598","38.6656"
"82","1997","Italy","Nov","ITA","9.10279","151.775"
"83","1997","Italy","Oct","ITA","13.1502","73.3029"
"84","1997","Italy","Sep","ITA","18.6219","38.8249"
"85","1998","Italy","Apr","ITA","10.5573","102.704"
"86","1998","Italy","Aug","ITA","22.1332","40.9474"
"87","1998","Italy","Dec","ITA","3.7527","57.9584"
"88","1998","Italy","Feb","ITA","6.76904","37.4672"
"89","1998","Italy","Jan","ITA","5.08335","64.542"
"90","1998","Italy","Jul","ITA","21.8455","50.7185"
"91","1998","Italy","Jun","ITA","19.5244","63.1169"
"92","1998","Italy","Mar","ITA","6.81285","39.2787"
"93","1998","Italy","May","ITA","15.071","73.1644"
"94","1998","Italy","Nov","ITA","6.93635","70.6651"
"95","1998","Italy","Oct","ITA","13.2326","121.484"
"96","1998","Italy","Sep","ITA","17.3852","129.201"
"97","1999","Italy","Apr","ITA","10.63","78.6433"
"98","1999","Italy","Aug","ITA","22.0622","72.8254"
"99","1999","Italy","Dec","ITA","4.8147","77.695"
"100","1999","Italy","Feb","ITA","3.24141","57.9055"
"101","1999","Italy","Jan","ITA","4.34152","78.1172"
"102","1999","Italy","Jul","ITA","21.5382","50.0978"
"103","1999","Italy","Jun","ITA","18.8609","68.2726"
"104","1999","Italy","Mar","ITA","7.62146","66.9481"
"105","1999","Italy","May","ITA","16.0872","67.0807"
"106","1999","Italy","Nov","ITA","7.95205","115.433"
"107","1999","Italy","Oct","ITA","14.1825","95.4174"
"108","1999","Italy","Sep","ITA","19.2502","102.02"
"109","2000","Italy","Apr","ITA","11.6351","85.1971"
"110","2000","Italy","Aug","ITA","22.1541","51.9453"
"111","2000","Italy","Dec","ITA","6.46029","92.4255"
"112","2000","Italy","Feb","ITA","5.31232","32.7017"
"113","2000","Italy","Jan","ITA","2.67099","27.6804"
"114","2000","Italy","Jul","ITA","20.1555","68.8345"
"115","2000","Italy","Jun","ITA","19.9633","53.7226"
"116","2000","Italy","Mar","ITA","7.505","65.3049"
"117","2000","Italy","May","ITA","16.6256","58.0123"
"118","2000","Italy","Nov","ITA","9.91343","168.814"
"119","2000","Italy","Oct","ITA","13.9587","138.253"
"120","2000","Italy","Sep","ITA","18.0468","71.9685"
"121","2001","Italy","Apr","ITA","9.65378","82.2474"
"122","2001","Italy","Aug","ITA","22.6335","43.4243"
"123","2001","Italy","Dec","ITA","2.69979","43.116"
"124","2001","Italy","Feb","ITA","5.7393","51.7833"
"125","2001","Italy","Jan","ITA","5.49452","124.131"
"126","2001","Italy","Jul","ITA","21.6171","56.6696"
"127","2001","Italy","Jun","ITA","18.2992","64.6576"
"128","2001","Italy","Mar","ITA","9.5156","114.018"
"129","2001","Italy","May","ITA","16.2021","62.6044"
"130","2001","Italy","Nov","ITA","8.02331","76.5817"
"131","2001","Italy","Oct","ITA","15.8366","42.8526"
"132","2001","Italy","Sep","ITA","15.957","107.707"
"133","2002","Italy","Apr","ITA","10.6967","80.7397"
"134","2002","Italy","Aug","ITA","20.7305","128.624"
"135","2002","Italy","Dec","ITA","6.28554","114.365"
"136","2002","Italy","Feb","ITA","6.76659","73.3016"
"137","2002","Italy","Jan","ITA","3.37713","25.8011"
"138","2002","Italy","Jul","ITA","21.3025","93.5957"
"139","2002","Italy","Jun","ITA","20.3511","60.601"
"140","2002","Italy","Mar","ITA","9.03322","42.2163"
"141","2002","Italy","May","ITA","15.2204","120.459"
"142","2002","Italy","Nov","ITA","10.6858","147.303"
"143","2002","Italy","Oct","ITA","13.3262","83.792"
"144","2002","Italy","Sep","ITA","16.6544","107.166"
"145","2003","Italy","Apr","ITA","10.258","70.3071"
"146","2003","Italy","Aug","ITA","23.9728","37.1375"
"147","2003","Italy","Dec","ITA","5.59031","103.086"
"148","2003","Italy","Feb","ITA","2.33829","31.6713"
"149","2003","Italy","Jan","ITA","4.13479","94.7979"
"150","2003","Italy","Jul","ITA","23.0771","39.7255"
"151","2003","Italy","Jun","ITA","21.2764","50.7798"
"152","2003","Italy","Mar","ITA","7.58053","30.845"
"153","2003","Italy","May","ITA","16.7838","40.3281"
"154","2003","Italy","Nov","ITA","10.1217","118.338"
"155","2003","Italy","Oct","ITA","12.3638","123.99"
"156","2003","Italy","Sep","ITA","17.7521","57.8736"
"157","2004","Italy","Apr","ITA","10.595","87.8164"
"158","2004","Italy","Aug","ITA","21.5972","56.7504"
"159","2004","Italy","Dec","ITA","6.1343","115.924"
"160","2004","Italy","Feb","ITA","5.08946","82.7272"
"161","2004","Italy","Jan","ITA","3.5621","77.6154"
"162","2004","Italy","Jul","ITA","21.2523","43.438"
"163","2004","Italy","Jun","ITA","18.6399","52.31"
"164","2004","Italy","Mar","ITA","6.85365","77.4064"
"165","2004","Italy","May","ITA","13.3329","78.9668"
"166","2004","Italy","Nov","ITA","8.66705","109.248"
"167","2004","Italy","Oct","ITA","15.1392","108.248"
"168","2004","Italy","Sep","ITA","18.0322","57.8652"
"169","2005","Italy","Apr","ITA","10.3168","85.3641"
"170","2005","Italy","Aug","ITA","20.2248","90.581"
"171","2005","Italy","Dec","ITA","3.60968","106.045"
"172","2005","Italy","Feb","ITA","2.24905","53.4374"
"173","2005","Italy","Jan","ITA","3.12604","51.8739"
"174","2005","Italy","Jul","ITA","21.8111","54.9704"
"175","2005","Italy","Jun","ITA","19.8305","36.488"
"176","2005","Italy","Mar","ITA","6.67897","46.3624"
"177","2005","Italy","May","ITA","15.6841","58.3393"
"178","2005","Italy","Nov","ITA","8.33492","117.439"
"179","2005","Italy","Oct","ITA","13.9921","117.717"
"180","2005","Italy","Sep","ITA","18.1831","98.026"
"181","2006","Italy","Apr","ITA","11.1155","68.265"
"182","2006","Italy","Aug","ITA","19.7056","97.3259"
"183","2006","Italy","Dec","ITA","6.51285","91.5862"
"184","2006","Italy","Feb","ITA","4.14445","67.4998"
"185","2006","Italy","Jan","ITA","2.66006","57.9826"
"186","2006","Italy","Jul","ITA","23.5112","52.1856"
"187","2006","Italy","Jun","ITA","19.3704","45.0024"
"188","2006","Italy","Mar","ITA","6.44984","76.3393"
"189","2006","Italy","May","ITA","15.3007","59.3958"
"190","2006","Italy","Nov","ITA","9.82558","40.3535"
"191","2006","Italy","Oct","ITA","15.2524","46.0358"
"192","2006","Italy","Sep","ITA","19.0106","109.524"
"193","2007","Italy","Apr","ITA","12.9679","27.7376"
"194","2007","Italy","Aug","ITA","21.1405","75.1631"
"195","2007","Italy","Dec","ITA","4.45087","64.0445"
"196","2007","Italy","Feb","ITA","7.1364","67.5665"
"197","2007","Italy","Jan","ITA","6.4561","55.3386"
"198","2007","Italy","Jul","ITA","21.7394","44.6398"
"199","2007","Italy","Jun","ITA","19.8538","73.5918"
"200","2007","Italy","Mar","ITA","8.25523","77.1099"
"201","2007","Italy","May","ITA","16.1231","104.045"
"202","2007","Italy","Nov","ITA","7.69363","80.8215"
"203","2007","Italy","Oct","ITA","12.9443","70.3418"
"204","2007","Italy","Sep","ITA","16.7321","75.4546"
"205","2008","Italy","Apr","ITA","10.6462","96.7129"
"206","2008","Italy","Aug","ITA","21.9038","47.3283"
"207","2008","Italy","Dec","ITA","5.05206","138.546"
"208","2008","Italy","Feb","ITA","5.83318","29.7926"
"209","2008","Italy","Jan","ITA","5.6895","70.3499"
"210","2008","Italy","Jul","ITA","21.6271","65.3496"
"211","2008","Italy","Jun","ITA","19.4962","79.4078"
"212","2008","Italy","Mar","ITA","7.35717","85.1047"
"213","2008","Italy","May","ITA","15.8565","77.8866"
"214","2008","Italy","Nov","ITA","9.07332","153.074"
"215","2008","Italy","Oct","ITA","14.1087","89.2474"
"216","2008","Italy","Sep","ITA","17.0197","80.0103"
"217","2009","Italy","Apr","ITA","12.0011","89.9671"
"218","2009","Italy","Aug","ITA","22.9449","37.0952"
"219","2009","Italy","Dec","ITA","5.07416","113.46"
"220","2009","Italy","Feb","ITA","3.95335","86.7743"
"221","2009","Italy","Jan","ITA","3.89203","106.3"
"222","2009","Italy","Jul","ITA","21.9538","54.1139"
"223","2009","Italy","Jun","ITA","18.9194","81.2226"
"224","2009","Italy","Mar","ITA","7.16253","98.1459"
"225","2009","Italy","May","ITA","16.8291","36.8443"
"226","2009","Italy","Nov","ITA","9.7452","90.7384"
"227","2009","Italy","Oct","ITA","12.9961","97.9877"
"228","2009","Italy","Sep","ITA","18.8541","76.4068"
"229","2010","Italy","Apr","ITA","11.3313","50.2283"
"230","2010","Italy","Aug","ITA","21.2346","84.4806"
"231","2010","Italy","Dec","ITA","3.96193","99.8081"
"232","2010","Italy","Feb","ITA","4.87282","77.8499"
"233","2010","Italy","Jan","ITA","3.04447","84.8625"
"234","2010","Italy","Jul","ITA","22.946","58.2268"
"235","2010","Italy","Jun","ITA","18.9213","70.912"
"236","2010","Italy","Mar","ITA","7.05782","61.8733"
"237","2010","Italy","May","ITA","14.2294","112.484"
"238","2010","Italy","Nov","ITA","9.33238","138.347"
"239","2010","Italy","Oct","ITA","12.6292","120.834"
"240","2010","Italy","Sep","ITA","17.056","91.1304"
"241","2011","Italy","Apr","ITA","12.3634","43.9294"
"242","2011","Italy","Aug","ITA","22.3195","43.8584"
"243","2011","Italy","Dec","ITA","6.14018","91.7945"
"244","2011","Italy","Feb","ITA","5.2406","45.9323"
"245","2011","Italy","Jan","ITA","4.22496","63.738"
"246","2011","Italy","Jul","ITA","20.7168","75.3201"
"247","2011","Italy","Jun","ITA","19.2431","77.6818"
"248","2011","Italy","Mar","ITA","7.78398","73.046"
"249","2011","Italy","May","ITA","15.8913","61.9859"
"250","2011","Italy","Nov","ITA","9.94237","75.373"
"251","2011","Italy","Oct","ITA","13.3784","80.0757"
"252","2011","Italy","Sep","ITA","20.0811","65.9732"
"253","2012","Italy","Apr","ITA","10.9042","95.0291"
"254","2012","Italy","Aug","ITA","23.1782","57.5273"
"255","2012","Italy","Dec","ITA","4.64118","88.5784"
"256","2012","Italy","Feb","ITA","1.62498","51.9227"
"257","2012","Italy","Jan","ITA","4.06005","60.2156"
