"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Martinique","Apr","MAR","14.8965","18.4824"
"2","1991","Martinique","Aug","MAR","27.3654","11.3263"
"3","1991","Martinique","Dec","MAR","10.6781","39.5901"
"4","1991","Martinique","Feb","MAR","9.49993","73.5682"
"5","1991","Martinique","Jan","MAR","9.21116","9.22795"
"6","1991","Martinique","Jul","MAR","27.0293","6.16133"
"7","1991","Martinique","Jun","MAR","23.5609","7.27778"
"8","1991","Martinique","Mar","MAR","12.5245","74.2531"
"9","1991","Martinique","May","MAR","18.2885","8.33914"
"10","1991","Martinique","Nov","MAR","13.4427","12.6899"
"11","1991","Martinique","Oct","MAR","16.694","33.6597"
"12","1991","Martinique","Sep","MAR","23.6303","32.9632"
"13","1992","Martinique","Apr","MAR","16.0962","33.946"
"14","1992","Martinique","Aug","MAR","26.8071","4.73702"
"15","1992","Martinique","Dec","MAR","10.9104","33.6225"
"16","1992","Martinique","Feb","MAR","11.3213","48.4604"
"17","1992","Martinique","Jan","MAR","9.13523","4.44635"
"18","1992","Martinique","Jul","MAR","26.3418","4.64873"
"19","1992","Martinique","Jun","MAR","20.9101","21.5739"
"20","1992","Martinique","Mar","MAR","12.7801","48.5844"
"21","1992","Martinique","May","MAR","19.9348","28.8944"
"22","1992","Martinique","Nov","MAR","13.4567","12.836"
"23","1992","Martinique","Oct","MAR","17.0822","19.98"
"24","1992","Martinique","Sep","MAR","23.167","2.56213"
"25","1993","Martinique","Apr","MAR","15.5215","25.2737"
"26","1993","Martinique","Aug","MAR","26.3566","2.10097"
"27","1993","Martinique","Dec","MAR","10.376","15.9262"
"28","1993","Martinique","Feb","MAR","10.5331","33.7803"
"29","1993","Martinique","Jan","MAR","8.83473","21.3244"
"30","1993","Martinique","Jul","MAR","27.0683","2.66366"
"31","1993","Martinique","Jun","MAR","23.2947","1.62698"
"32","1993","Martinique","Mar","MAR","13.6147","37.6345"
"33","1993","Martinique","May","MAR","18.3955","18.0859"
"34","1993","Martinique","Nov","MAR","12.5151","66.7198"
"35","1993","Martinique","Oct","MAR","16.8286","35.3821"
"36","1993","Martinique","Sep","MAR","21.35","6.52834"
"37","1994","Martinique","Apr","MAR","15.5582","5.96173"
"38","1994","Martinique","Aug","MAR","27.1936","3.27345"
"39","1994","Martinique","Dec","MAR","11.0763","3.84125"
"40","1994","Martinique","Feb","MAR","11.1463","51.2213"
"41","1994","Martinique","Jan","MAR","9.16705","44.7506"
"42","1994","Martinique","Jul","MAR","27.9825","2.38572"
"43","1994","Martinique","Jun","MAR","24.3427","0.92842"
"44","1994","Martinique","Mar","MAR","13.775","29.7284"
"45","1994","Martinique","May","MAR","19.904","8.29158"
"46","1994","Martinique","Nov","MAR","15.2291","18.4689"
"47","1994","Martinique","Oct","MAR","18.4377","30.2288"
"48","1994","Martinique","Sep","MAR","21.8297","15.3179"
"49","1995","Martinique","Apr","MAR","15.8331","38.5699"
"50","1995","Martinique","Aug","MAR","26.9922","4.92289"
"51","1995","Martinique","Dec","MAR","12.4736","68.1102"
"52","1995","Martinique","Feb","MAR","12.2646","25.0787"
"53","1995","Martinique","Jan","MAR","9.81967","2.76907"
"54","1995","Martinique","Jul","MAR","27.1565","2.04788"
"55","1995","Martinique","Jun","MAR","23.0779","10.0767"
"56","1995","Martinique","Mar","MAR","13.8838","51.1503"
"57","1995","Martinique","May","MAR","21.5884","1.78368"
"58","1995","Martinique","Nov","MAR","16.2279","26.1791"
"59","1995","Martinique","Oct","MAR","19.9972","18.0617"
"60","1995","Martinique","Sep","MAR","21.9489","11.178"
"61","1996","Martinique","Apr","MAR","16.315","23.2691"
"62","1996","Martinique","Aug","MAR","25.6363","0.92331"
"63","1996","Martinique","Dec","MAR","11.474","130.992"
"64","1996","Martinique","Feb","MAR","10.47","58.8533"
