"","Year","Country","Month","ISO3","Temperature","Rain"
"1","1901","Sweden","Jan","SWE","-8.0249","35.6454"
"2","1901","Sweden","Feb","SWE","-12.329","22.1489"
"3","1901","Sweden","Mar","SWE","-6.2524","29.421"
"4","1901","Sweden","Apr","SWE","0.54099","25.4331"
"5","1901","Sweden","May","SWE","6.4277","21.2781"
"6","1901","Sweden","Jun","SWE","12.2437","71.916"
"7","1901","Sweden","Jul","SWE","16.9711","27.5884"
"8","1901","Sweden","Aug","SWE","13.4123","60.2224"
"9","1901","Sweden","Sep","SWE","8.88281","24.3588"
"10","1901","Sweden","Oct","SWE","5.60824","63.8949"
"11","1901","Sweden","Nov","SWE","-5.5327","35.0826"
"12","1901","Sweden","Dec","SWE","-11.022","43.9465"
"13","1902","Sweden","Jan","SWE","-9.2019","50.1503"
"14","1902","Sweden","Feb","SWE","-10.31","23.7605"
"15","1902","Sweden","Mar","SWE","-7.9307","38.1734"
"16","1902","Sweden","Apr","SWE","-1.9926","7.91389"
"17","1902","Sweden","May","SWE","3.34355","39.0748"
"18","1902","Sweden","Jun","SWE","9.1485","32.4375"
"19","1902","Sweden","Jul","SWE","10.4424","78.6397"
"20","1902","Sweden","Aug","SWE","10.0862","115.313"
"21","1902","Sweden","Sep","SWE","5.9092","60.6486"
"22","1902","Sweden","Oct","SWE","0.05946","50.3125"
"23","1902","Sweden","Nov","SWE","-4.208","19.4105"
"24","1902","Sweden","Dec","SWE","-8.7479","29.3577"
"25","1903","Sweden","Jan","SWE","-9.8701","38.2588"
"26","1903","Sweden","Feb","SWE","-4.5563","38.7428"
"27","1903","Sweden","Mar","SWE","-1.4993","38.3466"
"28","1903","Sweden","Apr","SWE","-0.8342","44.8273"
"29","1903","Sweden","May","SWE","5.63352","32.5282"
"30","1903","Sweden","Jun","SWE","10.2627","45.6454"
"31","1903","Sweden","Jul","SWE","12.1015","75.4922"
"32","1903","Sweden","Aug","SWE","10.992","122.347"
"33","1903","Sweden","Sep","SWE","7.82091","51.3961"
"34","1903","Sweden","Oct","SWE","-0.9187","66.5048"
"35","1903","Sweden","Nov","SWE","-4.3941","31.7975"
"36","1903","Sweden","Dec","SWE","-6.0042","32.8858"
"37","1904","Sweden","Jan","SWE","-5.8235","35.7986"
"38","1904","Sweden","Feb","SWE","-12.343","35.5566"
"39","1904","Sweden","Mar","SWE","-6.3654","22.5283"
"40","1904","Sweden","Apr","SWE","0.77821","37.7729"
"41","1904","Sweden","May","SWE","4.48707","50.5959"
"42","1904","Sweden","Jun","SWE","10.1463","53.7227"
"43","1904","Sweden","Jul","SWE","12.2826","34.8506"
"44","1904","Sweden","Aug","SWE","11.1729","88.9832"
"45","1904","Sweden","Sep","SWE","7.78804","39.7184"
"46","1904","Sweden","Oct","SWE","2.7417","46.2574"
