"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1991","Egypt","Apr","EGY","24.358","2.50283"
"2","1991","Egypt","Aug","EGY","29.0482","1.88127"
"3","1991","Egypt","Dec","EGY","12.1218","8.42573"
"4","1991","Egypt","Feb","EGY","15.2755","4.61523"
"5","1991","Egypt","Jan","EGY","12.8932","6.2689"
"6","1991","Egypt","Jul","EGY","28.9942","2.64647"
"7","1991","Egypt","Jun","EGY","28.9493","1.30243"
"8","1991","Egypt","Mar","EGY","19.2302","8.18645"
"9","1991","Egypt","May","EGY","26.9296","1.07103"
"10","1991","Egypt","Nov","EGY","18.8467","2.92694"
"11","1991","Egypt","Oct","EGY","24.8676","2.26115"
"12","1991","Egypt","Sep","EGY","26.8694","1.32517"
"13","1992","Egypt","Apr","EGY","21.4529","1.14954"
"14","1992","Egypt","Aug","EGY","29.88","1.99838"
"15","1992","Egypt","Dec","EGY","13.0685","5.17825"
"16","1992","Egypt","Feb","EGY","11.8504","6.49406"
"17","1992","Egypt","Jan","EGY","12.0013","5.91832"
"18","1992","Egypt","Jul","EGY","29.404","2.4909"
"19","1992","Egypt","Jun","EGY","30.0275","1.92786"
"20","1992","Egypt","Mar","EGY","17.1157","0.43636"
"21","1992","Egypt","May","EGY","25.7932","0.77791"
"22","1992","Egypt","Nov","EGY","18.8195","2.41454"
"23","1992","Egypt","Oct","EGY","25.3019","0.24214"
"24","1992","Egypt","Sep","EGY","26.6192","0.79386"
"25","1993","Egypt","Apr","EGY","23.0815","0.19474"
"26","1993","Egypt","Aug","EGY","30.1454","1.40455"
"27","1993","Egypt","Dec","EGY","16.421","4.47208"
"28","1993","Egypt","Feb","EGY","13.2067","4.91653"
"29","1993","Egypt","Jan","EGY","12.2876","3.84765"
"30","1993","Egypt","Jul","EGY","29.39","2.44279"
"31","1993","Egypt","Jun","EGY","28.9659","1.30439"
"32","1993","Egypt","Mar","EGY","17.105","0.74782"
"33","1993","Egypt","May","EGY","25.9704","20.1989"
"34","1993","Egypt","Nov","EGY","20.3106","0.5018"
"35","1993","Egypt","Oct","EGY","26.3213","4.7442"
"36","1993","Egypt","Sep","EGY","28.2008","0.79061"
"37","1994","Egypt","Apr","EGY","23.7021","0.504"
"38","1994","Egypt","Aug","EGY","29.9002","1.46727"
"39","1994","Egypt","Dec","EGY","13.0212","4.137"
"40","1994","Egypt","Feb","EGY","14.5589","1.12499"
"41","1994","Egypt","Jan","EGY","14.7659","8.10726"
"42","1994","Egypt","Jul","EGY","29.9094","3.86952"
"43","1994","Egypt","Jun","EGY","28.1613","1.29018"
"44","1994","Egypt","Mar","EGY","17.2131","3.53859"
"45","1994","Egypt","May","EGY","26.6845","0.95792"
"46","1994","Egypt","Nov","EGY","17.9349","10.4974"
"47","1994","Egypt","Oct","EGY","26.7687","5.00519"
"48","1994","Egypt","Sep","EGY","28.8294","0.96778"
"49","1995","Egypt","Apr","EGY","21.6456","1.63924"
"50","1995","Egypt","Aug","EGY","30.1798","1.55201"
"51","1995","Egypt","Dec","EGY","14.2929","0.85773"
"52","1995","Egypt","Feb","EGY","14.8999","4.6474"
"53","1995","Egypt","Jan","EGY","13.1031","1.0052"
