"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1901","Peru","Jan","PER","19.6552","150.559"
"2","1901","Peru","Feb","PER","20.2573","172.574"
"3","1901","Peru","Mar","PER","19.6655","209.748"
"4","1901","Peru","Apr","PER","19.6025","127.112"
"5","1901","Peru","May","PER","19.4515","112.877"
"6","1901","Peru","Jun","PER","18.4421","97.6111"
"7","1901","Peru","Jul","PER","17.8968","95.1431"
"8","1901","Peru","Aug","PER","18.9441","80.1371"
"9","1901","Peru","Sep","PER","19.179","103.668"
"10","1901","Peru","Oct","PER","19.1052","144.812"
"11","1901","Peru","Nov","PER","19.0399","124.194"
"12","1901","Peru","Dec","PER","19.2827","137.402"
"13","1902","Peru","Jan","PER","19.469","167.48"
"14","1902","Peru","Feb","PER","19.5532","214.119"
"15","1902","Peru","Mar","PER","19.7303","172.345"
"16","1902","Peru","Apr","PER","19.5535","142.77"
"17","1902","Peru","May","PER","19.4531","106.954"
"18","1902","Peru","Jun","PER","18.2526","76.4581"
"19","1902","Peru","Jul","PER","18.4623","67.7817"
"20","1902","Peru","Aug","PER","18.5509","66.4755"
"21","1902","Peru","Sep","PER","19.1903","82.0897"
"22","1902","Peru","Oct","PER","19.0384","166.445"
"23","1902","Peru","Nov","PER","19.4782","131.035"
"24","1902","Peru","Dec","PER","19.6657","172.133"
"25","1903","Peru","Jan","PER","19.9132","179.429"
"26","1903","Peru","Feb","PER","20.8971","166.503"
"27","1903","Peru","Mar","PER","19.7831","197.15"
"28","1903","Peru","Apr","PER","19.0338","132.708"
"29","1903","Peru","May","PER","18.6847","132.561"
"30","1903","Peru","Jun","PER","17.9924","93.8581"
"31","1903","Peru","Jul","PER","17.8315","67.458"
"32","1903","Peru","Aug","PER","18.1202","64.5679"
"33","1903","Peru","Sep","PER","19.0067","100.685"
"34","1903","Peru","Oct","PER","18.653","114.845"
"35","1903","Peru","Nov","PER","18.6567","161.643"
"36","1903","Peru","Dec","PER","18.4562","141.899"
"37","1904","Peru","Jan","PER","18.8981","205.131"
"38","1904","Peru","Feb","PER","19.245","189.559"
"39","1904","Peru","Mar","PER","19.0295","160.131"
"40","1904","Peru","Apr","PER","18.9783","148.442"
"41","1904","Peru","May","PER","18.4976","109.214"
"42","1904","Peru","Jun","PER","18.4335","74.074"
"43","1904","Peru","Jul","PER","17.5837","64.5406"
"44","1904","Peru","Aug","PER","18.502","63.4243"
"45","1904","Peru","Sep","PER","18.7514","89.3943"
"46","1904","Peru","Oct","PER","18.6579","156.563"
"47","1904","Peru","Nov","PER","19.3557","123.762"
"48","1904","Peru","Dec","PER","19.2774","130.096"
"49","1905","Peru","Jan","PER","19.4663","152.352"
"50","1905","Peru","Feb","PER","20.2532","154.421"
"51","1905","Peru","Mar","PER","19.2229","165.734"
"52","1905","Peru","Apr","PER","19.4131","132.236"
"53","1905","Peru","May","PER","19.1928","115.631"
"54","1905","Peru","Jun","PER","18.819","67.482"
"55","1905","Peru","Jul","PER","18.2091","68.6616"
"56","1905","Peru","Aug","PER","18.5021","76.332"
"57","1905","Peru","Sep","PER","18.7491","97.9389"
"58","1905","Peru","Oct","PER","19.1715","138.648"
"59","1905","Peru","Nov","PER","19.3565","117.319"
"60","1905","Peru","Dec","PER","19.0936","148.205"
"61","1906","Peru","Jan","PER","19.5915","158.441"
"62","1906","Peru","Feb","PER","20.0728","147.993"
"63","1906","Peru","Mar","PER","19.6704","172.87"
"64","1906","Peru","Apr","PER","19.6801","154.596"
"65","1906","Peru","May","PER","19.0739","132.82"
"66","1906","Peru","Jun","PER","17.8533","84.0184"
"67","1906","Peru","Jul","PER","17.8311","86.4551"
"68","1906","Peru","Aug","PER","18.3121","72.8353"
"69","1906","Peru","Sep","PER","19.0634","80.0105"
"70","1906","Peru","Oct","PER","18.4088","169.471"
"71","1906","Peru","Nov","PER","19.3547","112.953"
"72","1906","Peru","Dec","PER","18.6508","139.208"
"73","1907","Peru","Jan","PER","19.2147","194.325"
"74","1907","Peru","Feb","PER","19.0575","203.001"
"75","1907","Peru","Mar","PER","19.86","205.809"
"76","1907","Peru","Apr","PER","18.9742","147.395"
"77","1907","Peru","May","PER","18.997","117.7"
"78","1907","Peru","Jun","PER","18.3018","84.9252"
"79","1907","Peru","Jul","PER","17.6394","73.8458"
"80","1907","Peru","Aug","PER","18.3662","63.5251"
"81","1907","Peru","Sep","PER","18.9998","90.5033"
"82","1907","Peru","Oct","PER","18.7839","120.118"
"83","1907","Peru","Nov","PER","19.2951","143.061"
"84","1907","Peru","Dec","PER","19.4748","218.694"
"85","1908","Peru","Jan","PER","19.7226","211.624"
"86","1908","Peru","Feb","PER","19.6223","156.339"
"87","1908","Peru","Mar","PER","19.7289","181.885"
"88","1908","Peru","Apr","PER","19.4752","141.355"
"89","1908","Peru","May","PER","19.252","109.652"
"90","1908","Peru","Jun","PER","18.6906","72.0823"
"91","1908","Peru","Jul","PER","17.6422","93.4503"
"92","1908","Peru","Aug","PER","18.0515","70.3236"
"93","1908","Peru","Sep","PER","18.5544","96.362"
"94","1908","Peru","Oct","PER","18.2124","130.681"
"95","1908","Peru","Nov","PER","18.8516","131.606"
"96","1908","Peru","Dec","PER","19.0285","152.167"
"97","1909","Peru","Jan","PER","19.1549","173.754"
"98","1909","Peru","Feb","PER","19.3055","174.114"
"99","1909","Peru","Mar","PER","19.6581","159.173"
"100","1909","Peru","Apr","PER","18.8497","137.643"
"101","1909","Peru","May","PER","19.1404","126.422"
"102","1909","Peru","Jun","PER","17.5424","85.0114"
"103","1909","Peru","Jul","PER","17.5097","75.6449"
"104","1909","Peru","Aug","PER","17.9344","70.6517"
"105","1909","Peru","Sep","PER","18.9391","83.1526"
"106","1909","Peru","Oct","PER","18.7841","112.292"
"107","1909","Peru","Nov","PER","18.8516","149.992"
"108","1909","Peru","Dec","PER","18.9017","130.134"
"109","1910","Peru","Jan","PER","19.6003","168.429"
"110","1910","Peru","Feb","PER","19.8968","152.719"
"111","1910","Peru","Mar","PER","19.6958","169.569"
"112","1910","Peru","Apr","PER","18.8","152.841"
"113","1910","Peru","May","PER","17.9616","117.018"
"114","1910","Peru","Jun","PER","16.961","87.357"
"115","1910","Peru","Jul","PER","16.772","80.3049"
"116","1910","Peru","Aug","PER","17.3731","67.9887"
"117","1910","Peru","Sep","PER","17.5762","80.2671"
"118","1910","Peru","Oct","PER","17.8996","127.992"
"119","1910","Peru","Nov","PER","18.796","119.161"
"120","1910","Peru","Dec","PER","18.5397","137.086"
"121","1911","Peru","Jan","PER","19.4077","171.236"
"122","1911","Peru","Feb","PER","19.8059","152.1"
"123","1911","Peru","Mar","PER","18.6685","156.909"
"124","1911","Peru","Apr","PER","18.7487","185.772"
"125","1911","Peru","May","PER","18.1425","100.594"
"126","1911","Peru","Jun","PER","18.0022","89.1561"
"127","1911","Peru","Jul","PER","17.7247","70.6049"
"128","1911","Peru","Aug","PER","18.3845","71.8672"
"129","1911","Peru","Sep","PER","18.5265","82.8051"
"130","1911","Peru","Oct","PER","19.125","171.926"
"131","1911","Peru","Nov","PER","19.915","128.632"
"132","1911","Peru","Dec","PER","20.5039","159.386"
"133","1912","Peru","Jan","PER","21.244","174.53"
"134","1912","Peru","Feb","PER","21.4665","145.926"
"135","1912","Peru","Mar","PER","21.3434","199.539"
"136","1912","Peru","Apr","PER","20.8367","156.774"
"137","1912","Peru","May","PER","18.8171","108.432"
"138","1912","Peru","Jun","PER","17.5263","88.0994"
"139","1912","Peru","Jul","PER","17.0829","75.1022"
"140","1912","Peru","Aug","PER","17.7901","73.3975"
"141","1912","Peru","Sep","PER","18.8946","93.4618"
"142","1912","Peru","Oct","PER","19.2583","120.577"
"143","1912","Peru","Nov","PER","18.7859","115.909"
"144","1912","Peru","Dec","PER","19.6835","169.178"
