Temperature - (Celsius), Year, Month, Country, ISO3
25.174, 1991, Jan, Senegal, SEN
26.3469, 1991, Feb, Senegal, SEN
28.5107, 1991, Mar, Senegal, SEN
30.0548, 1991, Apr, Senegal, SEN
30.6276, 1991, May, Senegal, SEN
30.74, 1991, Jun, Senegal, SEN
29.1059, 1991, Jul, Senegal, SEN
28.0879, 1991, Aug, Senegal, SEN
28.1063, 1991, Sep, Senegal, SEN
28.7652, 1991, Oct, Senegal, SEN
28.0666, 1991, Nov, Senegal, SEN
26.499, 1991, Dec, Senegal, SEN
25.3322, 1992, Jan, Senegal, SEN
26.4898, 1992, Feb, Senegal, SEN
28.5889, 1992, Mar, Senegal, SEN
30.0021, 1992, Apr, Senegal, SEN
31.0718, 1992, May, Senegal, SEN
30.7927, 1992, Jun, Senegal, SEN
28.4338, 1992, Jul, Senegal, SEN
28.0861, 1992, Aug, Senegal, SEN
28.2575, 1992, Sep, Senegal, SEN
29.1257, 1992, Oct, Senegal, SEN
27.3065, 1992, Nov, Senegal, SEN
25.5248, 1992, Dec, Senegal, SEN
25.0815, 1993, Jan, Senegal, SEN
26.8046, 1993, Feb, Senegal, SEN
29.0544, 1993, Mar, Senegal, SEN
30.8531, 1993, Apr, Senegal, SEN
32.4906, 1993, May, Senegal, SEN
30.8391, 1993, Jun, Senegal, SEN
29.0031, 1993, Jul, Senegal, SEN
28.0868, 1993, Aug, Senegal, SEN
27.9362, 1993, Sep, Senegal, SEN
29.0826, 1993, Oct, Senegal, SEN
27.0702, 1993, Nov, Senegal, SEN
24.6526, 1993, Dec, Senegal, SEN
23.2412, 1994, Jan, Senegal, SEN
26.6803, 1994, Feb, Senegal, SEN
29.1127, 1994, Mar, Senegal, SEN
30.7413, 1994, Apr, Senegal, SEN
31.1674, 1994, May, Senegal, SEN
30.0523, 1994, Jun, Senegal, SEN
28.5441, 1994, Jul, Senegal, SEN
27.3155, 1994, Aug, Senegal, SEN
27.707, 1994, Sep, Senegal, SEN
28.3722, 1994, Oct, Senegal, SEN
27.5811, 1994, Nov, Senegal, SEN
25.0334, 1994, Dec, Senegal, SEN
24.0123, 1995, Jan, Senegal, SEN
27.1171, 1995, Feb, Senegal, SEN
28.2716, 1995, Mar, Senegal, SEN
29.9265, 1995, Apr, Senegal, SEN
31.4933, 1995, May, Senegal, SEN
31.1443, 1995, Jun, Senegal, SEN
29.3387, 1995, Jul, Senegal, SEN
27.9056, 1995, Aug, Senegal, SEN
27.9936, 1995, Sep, Senegal, SEN
29.2449, 1995, Oct, Senegal, SEN
27.9521, 1995, Nov, Senegal, SEN
25.0206, 1995, Dec, Senegal, SEN
26.0136, 1996, Jan, Senegal, SEN
28.1591, 1996, Feb, Senegal, SEN
28.7496, 1996, Mar, Senegal, SEN
30.6804, 1996, Apr, Senegal, SEN
31.3072, 1996, May, Senegal, SEN
30.9242, 1996, Jun, Senegal, SEN
29.1361, 1996, Jul, Senegal, SEN
28.0894, 1996, Aug, Senegal, SEN
28.4144, 1996, Sep, Senegal, SEN
29.1999, 1996, Oct, Senegal, SEN
27.4584, 1996, Nov, Senegal, SEN
25.6667, 1996, Dec, Senegal, SEN
25.8342, 1997, Jan, Senegal, SEN
28.5511, 1997, Feb, Senegal, SEN
28.4452, 1997, Mar, Senegal, SEN
30.1979, 1997, Apr, Senegal, SEN
31.7995, 1997, May, Senegal, SEN
30.2583, 1997, Jun, Senegal, SEN
29.6281, 1997, Jul, Senegal, SEN
28.4673, 1997, Aug, Senegal, SEN
28.2307, 1997, Sep, Senegal, SEN
29.5872, 1997, Oct, Senegal, SEN
28.7185, 1997, Nov, Senegal, SEN
25.0449, 1997, Dec, Senegal, SEN
25.5008, 1998, Jan, Senegal, SEN
29.589, 1998, Feb, Senegal, SEN
30.4214, 1998, Mar, Senegal, SEN
32.1588, 1998, Apr, Senegal, SEN
32.8083, 1998, May, Senegal, SEN
31.5459, 1998, Jun, Senegal, SEN
28.9282, 1998, Jul, Senegal, SEN
28.1197, 1998, Aug, Senegal, SEN
27.9932, 1998, Sep, Senegal, SEN
29.6218, 1998, Oct, Senegal, SEN
27.9513, 1998, Nov, Senegal, SEN
25.5449, 1998, Dec, Senegal, SEN
24.1503, 1999, Jan, Senegal, SEN
25.5945, 1999, Feb, Senegal, SEN
28.6295, 1999, Mar, Senegal, SEN
30.6232, 1999, Apr, Senegal, SEN
31.4605, 1999, May, Senegal, SEN
30.9044, 1999, Jun, Senegal, SEN
28.5622, 1999, Jul, Senegal, SEN
27.566, 1999, Aug, Senegal, SEN
27.9229, 1999, Sep, Senegal, SEN
28.4546, 1999, Oct, Senegal, SEN
28.028, 1999, Nov, Senegal, SEN
25.5319, 1999, Dec, Senegal, SEN
25.8388, 2000, Jan, Senegal, SEN
27.0497, 2000, Feb, Senegal, SEN
29.8952, 2000, Mar, Senegal, SEN
31.8123, 2000, Apr, Senegal, SEN
31.5537, 2000, May, Senegal, SEN
30.0557, 2000, Jun, Senegal, SEN
28.5603, 2000, Jul, Senegal, SEN
27.6135, 2000, Aug, Senegal, SEN
28.1907, 2000, Sep, Senegal, SEN
28.0664, 2000, Oct, Senegal, SEN
27.1117, 2000, Nov, Senegal, SEN
24.9308, 2000, Dec, Senegal, SEN
25.2948, 2001, Jan, Senegal, SEN
27.4461, 2001, Feb, Senegal, SEN
29.6328, 2001, Mar, Senegal, SEN
30.8157, 2001, Apr, Senegal, SEN
31.2212, 2001, May, Senegal, SEN
30.4481, 2001, Jun, Senegal, SEN
28.8, 2001, Jul, Senegal, SEN
28.619, 2001, Aug, Senegal, SEN
28.4053, 2001, Sep, Senegal, SEN
29.3724, 2001, Oct, Senegal, SEN
27.8797, 2001, Nov, Senegal, SEN
26.9886, 2001, Dec, Senegal, SEN
25.4083, 2002, Jan, Senegal, SEN
27.2997, 2002, Feb, Senegal, SEN
28.5212, 2002, Mar, Senegal, SEN
30.2404, 2002, Apr, Senegal, SEN
31.8432, 2002, May, Senegal, SEN
30.8071, 2002, Jun, Senegal, SEN
29.4501, 2002, Jul, Senegal, SEN
28.9395, 2002, Aug, Senegal, SEN
28.9208, 2002, Sep, Senegal, SEN
29.6444, 2002, Oct, Senegal, SEN
28.1726, 2002, Nov, Senegal, SEN
