Temperature - (Celsius), Year, Month, Country, ISO3
27.545, 1991, Jan, Ghana, GHA
29.6491, 1991, Feb, Ghana, GHA
29.7984, 1991, Mar, Ghana, GHA
28.6725, 1991, Apr, Ghana, GHA
27.4803, 1991, May, Ghana, GHA
27.1114, 1991, Jun, Ghana, GHA
25.8096, 1991, Jul, Ghana, GHA
25.2549, 1991, Aug, Ghana, GHA
26.1762, 1991, Sep, Ghana, GHA
26.0356, 1991, Oct, Ghana, GHA
27.036, 1991, Nov, Ghana, GHA
26.23, 1991, Dec, Ghana, GHA
26.1545, 1992, Jan, Ghana, GHA
29.3265, 1992, Feb, Ghana, GHA
29.8517, 1992, Mar, Ghana, GHA
29.4229, 1992, Apr, Ghana, GHA
28.0699, 1992, May, Ghana, GHA
26.3104, 1992, Jun, Ghana, GHA
25.238, 1992, Jul, Ghana, GHA
24.9883, 1992, Aug, Ghana, GHA
25.5596, 1992, Sep, Ghana, GHA
26.7142, 1992, Oct, Ghana, GHA
26.5152, 1992, Nov, Ghana, GHA
26.7263, 1992, Dec, Ghana, GHA
26.191, 1993, Jan, Ghana, GHA
29.0335, 1993, Feb, Ghana, GHA
28.905, 1993, Mar, Ghana, GHA
29.443, 1993, Apr, Ghana, GHA
28.5129, 1993, May, Ghana, GHA
26.8302, 1993, Jun, Ghana, GHA
25.6381, 1993, Jul, Ghana, GHA
25.5614, 1993, Aug, Ghana, GHA
25.9895, 1993, Sep, Ghana, GHA
27.1899, 1993, Oct, Ghana, GHA
27.8678, 1993, Nov, Ghana, GHA
26.702, 1993, Dec, Ghana, GHA
27.0801, 1994, Jan, Ghana, GHA
29.237, 1994, Feb, Ghana, GHA
29.921, 1994, Mar, Ghana, GHA
29.2632, 1994, Apr, Ghana, GHA
28.0478, 1994, May, Ghana, GHA
26.7455, 1994, Jun, Ghana, GHA
25.598, 1994, Jul, Ghana, GHA
25.3227, 1994, Aug, Ghana, GHA
25.8655, 1994, Sep, Ghana, GHA
26.3241, 1994, Oct, Ghana, GHA
27.1639, 1994, Nov, Ghana, GHA
26.0529, 1994, Dec, Ghana, GHA
26.63, 1995, Jan, Ghana, GHA
29.0411, 1995, Feb, Ghana, GHA
29.7057, 1995, Mar, Ghana, GHA
29.3236, 1995, Apr, Ghana, GHA
28.412, 1995, May, Ghana, GHA
27.1846, 1995, Jun, Ghana, GHA
26.1264, 1995, Jul, Ghana, GHA
25.7469, 1995, Aug, Ghana, GHA
26.1978, 1995, Sep, Ghana, GHA
26.8907, 1995, Oct, Ghana, GHA
27.2519, 1995, Nov, Ghana, GHA
27.0711, 1995, Dec, Ghana, GHA
27.626, 1996, Jan, Ghana, GHA
29.3128, 1996, Feb, Ghana, GHA
29.9425, 1996, Mar, Ghana, GHA
29.1132, 1996, Apr, Ghana, GHA
28.5323, 1996, May, Ghana, GHA
26.7923, 1996, Jun, Ghana, GHA
25.9741, 1996, Jul, Ghana, GHA
25.3707, 1996, Aug, Ghana, GHA
25.5633, 1996, Sep, Ghana, GHA
26.5727, 1996, Oct, Ghana, GHA
27.1129, 1996, Nov, Ghana, GHA
26.8281, 1996, Dec, Ghana, GHA
27.7632, 1997, Jan, Ghana, GHA
28.7387, 1997, Feb, Ghana, GHA
29.5085, 1997, Mar, Ghana, GHA
28.8822, 1997, Apr, Ghana, GHA
27.7817, 1997, May, Ghana, GHA
26.2668, 1997, Jun, Ghana, GHA
25.6831, 1997, Jul, Ghana, GHA
25.6133, 1997, Aug, Ghana, GHA
26.5561, 1997, Sep, Ghana, GHA
27.4221, 1997, Oct, Ghana, GHA
27.744, 1997, Nov, Ghana, GHA
27.1096, 1997, Dec, Ghana, GHA
27.3469, 1998, Jan, Ghana, GHA
30.3308, 1998, Feb, Ghana, GHA
30.7308, 1998, Mar, Ghana, GHA
30.6879, 1998, Apr, Ghana, GHA
29.0916, 1998, May, Ghana, GHA
27.2585, 1998, Jun, Ghana, GHA
26.246, 1998, Jul, Ghana, GHA
25.5881, 1998, Aug, Ghana, GHA
26.0865, 1998, Sep, Ghana, GHA
27.1509, 1998, Oct, Ghana, GHA
27.9745, 1998, Nov, Ghana, GHA
27.0854, 1998, Dec, Ghana, GHA
27.5409, 1999, Jan, Ghana, GHA
28.5559, 1999, Feb, Ghana, GHA
29.8333, 1999, Mar, Ghana, GHA
29.0893, 1999, Apr, Ghana, GHA
28.3575, 1999, May, Ghana, GHA
27.458, 1999, Jun, Ghana, GHA
25.9732, 1999, Jul, Ghana, GHA
25.4412, 1999, Aug, Ghana, GHA
25.4613, 1999, Sep, Ghana, GHA
26.366, 1999, Oct, Ghana, GHA
27.481, 1999, Nov, Ghana, GHA
26.7225, 1999, Dec, Ghana, GHA
27.9578, 2000, Jan, Ghana, GHA
28.2552, 2000, Feb, Ghana, GHA
29.9786, 2000, Mar, Ghana, GHA
29.6293, 2000, Apr, Ghana, GHA
28.6103, 2000, May, Ghana, GHA
26.7981, 2000, Jun, Ghana, GHA
25.8073, 2000, Jul, Ghana, GHA
25.3969, 2000, Aug, Ghana, GHA
26.1118, 2000, Sep, Ghana, GHA
26.954, 2000, Oct, Ghana, GHA
27.7699, 2000, Nov, Ghana, GHA
26.8093, 2000, Dec, Ghana, GHA
27.0359, 2001, Jan, Ghana, GHA
28.8979, 2001, Feb, Ghana, GHA
30.1158, 2001, Mar, Ghana, GHA
29.3063, 2001, Apr, Ghana, GHA
29.1009, 2001, May, Ghana, GHA
26.8397, 2001, Jun, Ghana, GHA
25.9148, 2001, Jul, Ghana, GHA
25.3949, 2001, Aug, Ghana, GHA
25.9119, 2001, Sep, Ghana, GHA
