Temperature - (Celsius), Year, Month, Country, ISO3
-8.8035, 1991, Jan, Finland, FIN
-12.073, 1991, Feb, Finland, FIN
-5.6405, 1991, Mar, Finland, FIN
1.24039, 1991, Apr, Finland, FIN
5.42192, 1991, May, Finland, FIN
11.6678, 1991, Jun, Finland, FIN
15.5445, 1991, Jul, Finland, FIN
14.617, 1991, Aug, Finland, FIN
7.02963, 1991, Sep, Finland, FIN
3.10793, 1991, Oct, Finland, FIN
-0.8857, 1991, Nov, Finland, FIN
-5.3307, 1991, Dec, Finland, FIN
-6.3412, 1992, Jan, Finland, FIN
-5.5042, 1992, Feb, Finland, FIN
-1.9769, 1992, Mar, Finland, FIN
-1.7846, 1992, Apr, Finland, FIN
8.84925, 1992, May, Finland, FIN
14.3165, 1992, Jun, Finland, FIN
13.8519, 1992, Jul, Finland, FIN
12.0862, 1992, Aug, Finland, FIN
10.0137, 1992, Sep, Finland, FIN
-3.1102, 1992, Oct, Finland, FIN
-6.4746, 1992, Nov, Finland, FIN
-3.0129, 1992, Dec, Finland, FIN
-6.9045, 1993, Jan, Finland, FIN
-6.8484, 1993, Feb, Finland, FIN
-3.9885, 1993, Mar, Finland, FIN
0.04516, 1993, Apr, Finland, FIN
9.06971, 1993, May, Finland, FIN
9.84696, 1993, Jun, Finland, FIN
15.136, 1993, Jul, Finland, FIN
12.4412, 1993, Aug, Finland, FIN
4.60713, 1993, Sep, Finland, FIN
-0.0754, 1993, Oct, Finland, FIN
-5.4129, 1993, Nov, Finland, FIN
-8.3545, 1993, Dec, Finland, FIN
-11.759, 1994, Jan, Finland, FIN
-15.212, 1994, Feb, Finland, FIN
-5.7068, 1994, Mar, Finland, FIN
2.64321, 1994, Apr, Finland, FIN
5.70409, 1994, May, Finland, FIN
11.84, 1994, Jun, Finland, FIN
16.8134, 1994, Jul, Finland, FIN
13.9136, 1994, Aug, Finland, FIN
8.09122, 1994, Sep, Finland, FIN
1.74568, 1994, Oct, Finland, FIN
-4.5658, 1994, Nov, Finland, FIN
-4.2468, 1994, Dec, Finland, FIN
-7.2619, 1995, Jan, Finland, FIN
-5.5281, 1995, Feb, Finland, FIN
-2.423, 1995, Mar, Finland, FIN
0.33367, 1995, Apr, Finland, FIN
6.31032, 1995, May, Finland, FIN
14.6796, 1995, Jun, Finland, FIN
13.8929, 1995, Jul, Finland, FIN
13.4441, 1995, Aug, Finland, FIN
8.31153, 1995, Sep, Finland, FIN
3.7969, 1995, Oct, Finland, FIN
-6.8058, 1995, Nov, Finland, FIN
-12.387, 1995, Dec, Finland, FIN
-8.2271, 1996, Jan, Finland, FIN
-13.667, 1996, Feb, Finland, FIN
-5.5927, 1996, Mar, Finland, FIN
-0.0731, 1996, Apr, Finland, FIN
5.42334, 1996, May, Finland, FIN
11.7835, 1996, Jun, Finland, FIN
13.6678, 1996, Jul, Finland, FIN
15.734, 1996, Aug, Finland, FIN
7.165, 1996, Sep, Finland, FIN
3.7559, 1996, Oct, Finland, FIN
-1.7737, 1996, Nov, Finland, FIN
-9.9628, 1996, Dec, Finland, FIN
-9.729, 1997, Jan, Finland, FIN
-8.6542, 1997, Feb, Finland, FIN
-4.3424, 1997, Mar, Finland, FIN
-2.1343, 1997, Apr, Finland, FIN
5.4524, 1997, May, Finland, FIN
14.0284, 1997, Jun, Finland, FIN
17.2428, 1997, Jul, Finland, FIN
15.7138, 1997, Aug, Finland, FIN
9.08228, 1997, Sep, Finland, FIN
0.48802, 1997, Oct, Finland, FIN
-4.4428, 1997, Nov, Finland, FIN
-7.657, 1997, Dec, Finland, FIN
-7.8961, 1998, Jan, Finland, FIN
-12.908, 1998, Feb, Finland, FIN
-8.0254, 1998, Mar, Finland, FIN
-1.1548, 1998, Apr, Finland, FIN
6.5617, 1998, May, Finland, FIN
12.0049, 1998, Jun, Finland, FIN
15.6066, 1998, Jul, Finland, FIN
12.2165, 1998, Aug, Finland, FIN
8.639, 1998, Sep, Finland, FIN
2.78778, 1998, Oct, Finland, FIN
-6.8081, 1998, Nov, Finland, FIN
-8.0006, 1998, Dec, Finland, FIN
-12.968, 1999, Jan, Finland, FIN
-11.559, 1999, Feb, Finland, FIN
-4.6956, 1999, Mar, Finland, FIN
2.45312, 1999, Apr, Finland, FIN
5.11374, 1999, May, Finland, FIN
15.7057, 1999, Jun, Finland, FIN
16.0462, 1999, Jul, Finland, FIN
12.2027, 1999, Aug, Finland, FIN
10.0684, 1999, Sep, Finland, FIN
3.85285, 1999, Oct, Finland, FIN
-1.3069, 1999, Nov, Finland, FIN
-8.9962, 1999, Dec, Finland, FIN
-8.0935, 2000, Jan, Finland, FIN
-7.4699, 2000, Feb, Finland, FIN
-4.4096, 2000, Mar, Finland, FIN
1.97864, 2000, Apr, Finland, FIN
7.99298, 2000, May, Finland, FIN
12.5501, 2000, Jun, Finland, FIN
15.8094, 2000, Jul, Finland, FIN
13.321, 2000, Aug, Finland, FIN
8.07215, 2000, Sep, Finland, FIN
5.84015, 2000, Oct, Finland, FIN
-0.0483, 2000, Nov, Finland, FIN
-5.4926, 2000, Dec, Finland, FIN
-5.9744, 2001, Jan, Finland, FIN
-12.21, 2001, Feb, Finland, FIN
-8.6786, 2001, Mar, Finland, FIN
1.88523, 2001, Apr, Finland, FIN
6.3414, 2001, May, Finland, FIN
13.5586, 2001, Jun, Finland, FIN
17.1032, 2001, Jul, Finland, FIN
13.6551, 2001, Aug, Finland, FIN
9.84682, 2001, Sep, Finland, FIN
3.42527, 2001, Oct, Finland, FIN
-4.5906, 2001, Nov, Finland, FIN
-11.452, 2001, Dec, Finland, FIN
-9.9643, 2002, Jan, Finland, FIN
-6.2154, 2002, Feb, Finland, FIN
-4.4583, 2002, Mar, Finland, FIN
2.76954, 2002, Apr, Finland, FIN
9.02925, 2002, May, Finland, FIN
14.6101, 2002, Jun, Finland, FIN
17.2521, 2002, Jul, Finland, FIN
15.7553, 2002, Aug, Finland, FIN
7.8855, 2002, Sep, Finland, FIN
-1.5062, 2002, Oct, Finland, FIN
-7.9035, 2002, Nov, Finland, FIN
-13.097, 2002, Dec, Finland, FIN
-16.194, 2003, Jan, Finland, FIN
-7.782, 2003, Feb, Finland, FIN
-2.9109, 2003, Mar, Finland, FIN
-0.0767, 2003, Apr, Finland, FIN
8.17107, 2003, May, Finland, FIN
11.4405, 2003, Jun, Finland, FIN
18.92, 2003, Jul, Finland, FIN
13.9658, 2003, Aug, Finland, FIN
8.9285, 2003, Sep, Finland, FIN
1.58899, 2003, Oct, Finland, FIN
-1.5685, 2003, Nov, Finland, FIN
-6.7515, 2003, Dec, Finland, FIN
-10.884, 2004, Jan, Finland, FIN
-9.7057, 2004, Feb, Finland, FIN
-4.3531, 2004, Mar, Finland, FIN
1.81476, 2004, Apr, Finland, FIN
7.47869, 2004, May, Finland, FIN
11.658, 2004, Jun, Finland, FIN
16.1594, 2004, Jul, Finland, FIN
14.22, 2004, Aug, Finland, FIN
9.70399, 2004, Sep, Finland, FIN
2.44368, 2004, Oct, Finland, FIN
-4.3193, 2004, Nov, Finland, FIN
-5.1543, 2004, Dec, Finland, FIN
-5.9989, 2005, Jan, Finland, FIN
-8.9717, 2005, Feb, Finland, FIN
-8.6729, 2005, Mar, Finland, FIN
1.75788, 2005, Apr, Finland, FIN
6.9383, 2005, May, Finland, FIN
13.2617, 2005, Jun, Finland, FIN
17.2194, 2005, Jul, Finland, FIN
14.8077, 2005, Aug, Finland, FIN
9.65796, 2005, Sep, Finland, FIN
4.39081, 2005, Oct, Finland, FIN
0.69542, 2005, Nov, Finland, FIN
-8.1207, 2005, Dec, Finland, FIN
-8.6471, 2006, Jan, Finland, FIN
