Temperature - (Celsius), Year, Month, Country, ISO3
26.275, 1991, Jan, Antigua and Barbuda, ANT
27.1, 1991, Feb, Antigua and Barbuda, ANT
27.125, 1991, Mar, Antigua and Barbuda, ANT
27.425, 1991, Apr, Antigua and Barbuda, ANT
28.5, 1991, May, Antigua and Barbuda, ANT
28.975, 1991, Jun, Antigua and Barbuda, ANT
28.85, 1991, Jul, Antigua and Barbuda, ANT
29.1749, 1991, Aug, Antigua and Barbuda, ANT
29.4, 1991, Sep, Antigua and Barbuda, ANT
29.075, 1991, Oct, Antigua and Barbuda, ANT
27.85, 1991, Nov, Antigua and Barbuda, ANT
26.35, 1991, Dec, Antigua and Barbuda, ANT
26.6749, 1992, Jan, Antigua and Barbuda, ANT
27.1, 1992, Feb, Antigua and Barbuda, ANT
27.725, 1992, Mar, Antigua and Barbuda, ANT
28.475, 1992, Apr, Antigua and Barbuda, ANT
29.025, 1992, May, Antigua and Barbuda, ANT
29.1749, 1992, Jun, Antigua and Barbuda, ANT
28.5499, 1992, Jul, Antigua and Barbuda, ANT
29.375, 1992, Aug, Antigua and Barbuda, ANT
29.2999, 1992, Sep, Antigua and Barbuda, ANT
29.475, 1992, Oct, Antigua and Barbuda, ANT
28.25, 1992, Nov, Antigua and Barbuda, ANT
27.15, 1992, Dec, Antigua and Barbuda, ANT
26.775, 1993, Jan, Antigua and Barbuda, ANT
27, 1993, Feb, Antigua and Barbuda, ANT
27.425, 1993, Mar, Antigua and Barbuda, ANT
28.35, 1993, Apr, Antigua and Barbuda, ANT
29, 1993, May, Antigua and Barbuda, ANT
29.125, 1993, Jun, Antigua and Barbuda, ANT
29.15, 1993, Jul, Antigua and Barbuda, ANT
29.15, 1993, Aug, Antigua and Barbuda, ANT
29.2, 1993, Sep, Antigua and Barbuda, ANT
29.475, 1993, Oct, Antigua and Barbuda, ANT
28.05, 1993, Nov, Antigua and Barbuda, ANT
27.35, 1993, Dec, Antigua and Barbuda, ANT
26.375, 1994, Jan, Antigua and Barbuda, ANT
26.7, 1994, Feb, Antigua and Barbuda, ANT
27.525, 1994, Mar, Antigua and Barbuda, ANT
28.05, 1994, Apr, Antigua and Barbuda, ANT
28.825, 1994, May, Antigua and Barbuda, ANT
29.0499, 1994, Jun, Antigua and Barbuda, ANT
28.45, 1994, Jul, Antigua and Barbuda, ANT
28.975, 1994, Aug, Antigua and Barbuda, ANT
29.5, 1994, Sep, Antigua and Barbuda, ANT
29.1749, 1994, Oct, Antigua and Barbuda, ANT
28.55, 1994, Nov, Antigua and Barbuda, ANT
27.65, 1994, Dec, Antigua and Barbuda, ANT
27.275, 1995, Jan, Antigua and Barbuda, ANT
27.2, 1995, Feb, Antigua and Barbuda, ANT
27.425, 1995, Mar, Antigua and Barbuda, ANT
28.125, 1995, Apr, Antigua and Barbuda, ANT
29.025, 1995, May, Antigua and Barbuda, ANT
29.0499, 1995, Jun, Antigua and Barbuda, ANT
29.125, 1995, Jul, Antigua and Barbuda, ANT
28.775, 1995, Aug, Antigua and Barbuda, ANT
29.575, 1995, Sep, Antigua and Barbuda, ANT
28.95, 1995, Oct, Antigua and Barbuda, ANT
28.45, 1995, Nov, Antigua and Barbuda, ANT
27.95, 1995, Dec, Antigua and Barbuda, ANT
27.075, 1996, Jan, Antigua and Barbuda, ANT
27.7, 1996, Feb, Antigua and Barbuda, ANT
27.7, 1996, Mar, Antigua and Barbuda, ANT
28.225, 1996, Apr, Antigua and Barbuda, ANT
28.6, 1996, May, Antigua and Barbuda, ANT
28.85, 1996, Jun, Antigua and Barbuda, ANT
28.725, 1996, Jul, Antigua and Barbuda, ANT
29.275, 1996, Aug, Antigua and Barbuda, ANT
29.7999, 1996, Sep, Antigua and Barbuda, ANT
28.975, 1996, Oct, Antigua and Barbuda, ANT
27.85, 1996, Nov, Antigua and Barbuda, ANT
27.225, 1996, Dec, Antigua and Barbuda, ANT
26.575, 1997, Jan, Antigua and Barbuda, ANT
26.7999, 1997, Feb, Antigua and Barbuda, ANT
26.525, 1997, Mar, Antigua and Barbuda, ANT
27.95, 1997, Apr, Antigua and Barbuda, ANT
29.1, 1997, May, Antigua and Barbuda, ANT
29.375, 1997, Jun, Antigua and Barbuda, ANT
29.0499, 1997, Jul, Antigua and Barbuda, ANT
29.4, 1997, Aug, Antigua and Barbuda, ANT
30.1, 1997, Sep, Antigua and Barbuda, ANT
29.875, 1997, Oct, Antigua and Barbuda, ANT
28.875, 1997, Nov, Antigua and Barbuda, ANT
28.15, 1997, Dec, Antigua and Barbuda, ANT
27.9, 1998, Jan, Antigua and Barbuda, ANT
28.025, 1998, Feb, Antigua and Barbuda, ANT
28.325, 1998, Mar, Antigua and Barbuda, ANT
28.75, 1998, Apr, Antigua and Barbuda, ANT
29.4, 1998, May, Antigua and Barbuda, ANT
29.45, 1998, Jun, Antigua and Barbuda, ANT
29.25, 1998, Jul, Antigua and Barbuda, ANT
30.275, 1998, Aug, Antigua and Barbuda, ANT
30, 1998, Sep, Antigua and Barbuda, ANT
29.475, 1998, Oct, Antigua and Barbuda, ANT
28.625, 1998, Nov, Antigua and Barbuda, ANT
27.85, 1998, Dec, Antigua and Barbuda, ANT
26.475, 1999, Jan, Antigua and Barbuda, ANT
26.5, 1999, Feb, Antigua and Barbuda, ANT
27.4, 1999, Mar, Antigua and Barbuda, ANT
27.45, 1999, Apr, Antigua and Barbuda, ANT
28.725, 1999, May, Antigua and Barbuda, ANT
28.95, 1999, Jun, Antigua and Barbuda, ANT
28.825, 1999, Jul, Antigua and Barbuda, ANT
28.875, 1999, Aug, Antigua and Barbuda, ANT
29.2999, 1999, Sep, Antigua and Barbuda, ANT
28.6749, 1999, Oct, Antigua and Barbuda, ANT
28.125, 1999, Nov, Antigua and Barbuda, ANT
26.525, 1999, Dec, Antigua and Barbuda, ANT
25.75, 2000, Jan, Antigua and Barbuda, ANT
26.075, 2000, Feb, Antigua and Barbuda, ANT
26.5, 2000, Mar, Antigua and Barbuda, ANT
27.825, 2000, Apr, Antigua and Barbuda, ANT
28.7, 2000, May, Antigua and Barbuda, ANT
28.65, 2000, Jun, Antigua and Barbuda, ANT
28.825, 2000, Jul, Antigua and Barbuda, ANT
29.325, 2000, Aug, Antigua and Barbuda, ANT
29.475, 2000, Sep, Antigua and Barbuda, ANT
29.075, 2000, Oct, Antigua and Barbuda, ANT
27.65, 2000, Nov, Antigua and Barbuda, ANT
27.45, 2000, Dec, Antigua and Barbuda, ANT
26.95, 2001, Jan, Antigua and Barbuda, ANT
26.975, 2001, Feb, Antigua and Barbuda, ANT
27.55, 2001, Mar, Antigua and Barbuda, ANT
28.25, 2001, Apr, Antigua and Barbuda, ANT
29.7, 2001, May, Antigua and Barbuda, ANT
29.35, 2001, Jun, Antigua and Barbuda, ANT
29.65, 2001, Jul, Antigua and Barbuda, ANT
30.075, 2001, Aug, Antigua and Barbuda, ANT
30.1, 2001, Sep, Antigua and Barbuda, ANT
29.6749, 2001, Oct, Antigua and Barbuda, ANT
28.575, 2001, Nov, Antigua and Barbuda, ANT
28.35, 2001, Dec, Antigua and Barbuda, ANT
27.275, 2002, Jan, Antigua and Barbuda, ANT
27.2999, 2002, Feb, Antigua and Barbuda, ANT
27.6, 2002, Mar, Antigua and Barbuda, ANT
27.925, 2002, Apr, Antigua and Barbuda, ANT
28.725, 2002, May, Antigua and Barbuda, ANT
28.875, 2002, Jun, Antigua and Barbuda, ANT
29.25, 2002, Jul, Antigua and Barbuda, ANT
29.8, 2002, Aug, Antigua and Barbuda, ANT
30.2, 2002, Sep, Antigua and Barbuda, ANT
29.775, 2002, Oct, Antigua and Barbuda, ANT
28.875, 2002, Nov, Antigua and Barbuda, ANT
28.1749, 2002, Dec, Antigua and Barbuda, ANT
27.775, 2003, Jan, Antigua and Barbuda, ANT
28, 2003, Feb, Antigua and Barbuda, ANT
28.05, 2003, Mar, Antigua and Barbuda, ANT
28.75, 2003, Apr, Antigua and Barbuda, ANT
29.225, 2003, May, Antigua and Barbuda, ANT
29.1, 2003, Jun, Antigua and Barbuda, ANT
28.95, 2003, Jul, Antigua and Barbuda, ANT
29.6, 2003, Aug, Antigua and Barbuda, ANT
29.925, 2003, Sep, Antigua and Barbuda, ANT
29.775, 2003, Oct, Antigua and Barbuda, ANT
28.95, 2003, Nov, Antigua and Barbuda, ANT
28.15, 2003, Dec, Antigua and Barbuda, ANT
26.7999, 2004, Jan, Antigua and Barbuda, ANT
27.125, 2004, Feb, Antigua and Barbuda, ANT
