Rainfall - (MM), Year, Month, Country, ISO3
64.7765, 1991, Jan, Afghanistan, AFG
59.4025, 1991, Feb, Afghanistan, AFG
119.625, 1991, Mar, Afghanistan, AFG
51.8025, 1991, Apr, Afghanistan, AFG
57.2438, 1991, May, Afghanistan, AFG
5.58788, 1991, Jun, Afghanistan, AFG
4.39142, 1991, Jul, Afghanistan, AFG
4.66582, 1991, Aug, Afghanistan, AFG
12.6348, 1991, Sep, Afghanistan, AFG
4.09568, 1991, Oct, Afghanistan, AFG
12.6671, 1991, Nov, Afghanistan, AFG
38.5569, 1991, Dec, Afghanistan, AFG
75.1985, 1992, Jan, Afghanistan, AFG
44.5805, 1992, Feb, Afghanistan, AFG
58.6092, 1992, Mar, Afghanistan, AFG
90.8628, 1992, Apr, Afghanistan, AFG
34.7664, 1992, May, Afghanistan, AFG
7.39691, 1992, Jun, Afghanistan, AFG
8.91189, 1992, Jul, Afghanistan, AFG
10.1698, 1992, Aug, Afghanistan, AFG
4.40101, 1992, Sep, Afghanistan, AFG
15.8779, 1992, Oct, Afghanistan, AFG
9.92092, 1992, Nov, Afghanistan, AFG
47.4604, 1992, Dec, Afghanistan, AFG
47.9213, 1993, Jan, Afghanistan, AFG
46.927, 1993, Feb, Afghanistan, AFG
67.092, 1993, Mar, Afghanistan, AFG
41.4273, 1993, Apr, Afghanistan, AFG
38.0458, 1993, May, Afghanistan, AFG
10.107, 1993, Jun, Afghanistan, AFG
7.88719, 1993, Jul, Afghanistan, AFG
4.32338, 1993, Aug, Afghanistan, AFG
3.47033, 1993, Sep, Afghanistan, AFG
7.6213, 1993, Oct, Afghanistan, AFG
21.5809, 1993, Nov, Afghanistan, AFG
20.6818, 1993, Dec, Afghanistan, AFG
50.3801, 1994, Jan, Afghanistan, AFG
43.8107, 1994, Feb, Afghanistan, AFG
74.9139, 1994, Mar, Afghanistan, AFG
35.9706, 1994, Apr, Afghanistan, AFG
25.9785, 1994, May, Afghanistan, AFG
7.26142, 1994, Jun, Afghanistan, AFG
17.0526, 1994, Jul, Afghanistan, AFG
7.61655, 1994, Aug, Afghanistan, AFG
8.43061, 1994, Sep, Afghanistan, AFG
21.0475, 1994, Oct, Afghanistan, AFG
12.8199, 1994, Nov, Afghanistan, AFG
36.94, 1994, Dec, Afghanistan, AFG
13.7274, 1995, Jan, Afghanistan, AFG
60.9835, 1995, Feb, Afghanistan, AFG
52.3526, 1995, Mar, Afghanistan, AFG
73.8204, 1995, Apr, Afghanistan, AFG
12.7629, 1995, May, Afghanistan, AFG
8.50095, 1995, Jun, Afghanistan, AFG
12.0852, 1995, Jul, Afghanistan, AFG
7.05167, 1995, Aug, Afghanistan, AFG
4.06235, 1995, Sep, Afghanistan, AFG
13.5896, 1995, Oct, Afghanistan, AFG
6.24458, 1995, Nov, Afghanistan, AFG
35.717, 1995, Dec, Afghanistan, AFG
41.9141, 1996, Jan, Afghanistan, AFG
54.8144, 1996, Feb, Afghanistan, AFG
93.2405, 1996, Mar, Afghanistan, AFG
44.8843, 1996, Apr, Afghanistan, AFG
27.5259, 1996, May, Afghanistan, AFG
10.1477, 1996, Jun, Afghanistan, AFG
5.44735, 1996, Jul, Afghanistan, AFG
9.23368, 1996, Aug, Afghanistan, AFG
2.67251, 1996, Sep, Afghanistan, AFG
14.7186, 1996, Oct, Afghanistan, AFG
9.68384, 1996, Nov, Afghanistan, AFG
6.71934, 1996, Dec, Afghanistan, AFG
34.3467, 1997, Jan, Afghanistan, AFG
15.9446, 1997, Feb, Afghanistan, AFG
72.1686, 1997, Mar, Afghanistan, AFG
71.109, 1997, Apr, Afghanistan, AFG
33.6543, 1997, May, Afghanistan, AFG
11.868, 1997, Jun, Afghanistan, AFG
9.95895, 1997, Jul, Afghanistan, AFG
6.03228, 1997, Aug, Afghanistan, AFG
2.43264, 1997, Sep, Afghanistan, AFG
24.3424, 1997, Oct, Afghanistan, AFG
15.7776, 1997, Nov, Afghanistan, AFG
33.6227, 1997, Dec, Afghanistan, AFG
65.6699, 1998, Jan, Afghanistan, AFG
79.4169, 1998, Feb, Afghanistan, AFG
60.623, 1998, Mar, Afghanistan, AFG
64.0368, 1998, Apr, Afghanistan, AFG
43.7065, 1998, May, Afghanistan, AFG
11.9479, 1998, Jun, Afghanistan, AFG
8.83775, 1998, Jul, Afghanistan, AFG
5.55621, 1998, Aug, Afghanistan, AFG
4.13159, 1998, Sep, Afghanistan, AFG
6.05833, 1998, Oct, Afghanistan, AFG
3.35615, 1998, Nov, Afghanistan, AFG
5.12023, 1998, Dec, Afghanistan, AFG
45.218, 1999, Jan, Afghanistan, AFG
64.4378, 1999, Feb, Afghanistan, AFG
67.7317, 1999, Mar, Afghanistan, AFG
27.8973, 1999, Apr, Afghanistan, AFG
11.3186, 1999, May, Afghanistan, AFG
4.20989, 1999, Jun, Afghanistan, AFG
14.4336, 1999, Jul, Afghanistan, AFG
5.87446, 1999, Aug, Afghanistan, AFG
6.12718, 1999, Sep, Afghanistan, AFG
3.42177, 1999, Oct, Afghanistan, AFG
40.0525, 1999, Nov, Afghanistan, AFG
4.54192, 1999, Dec, Afghanistan, AFG
37.8614, 2000, Jan, Afghanistan, AFG
33.8279, 2000, Feb, Afghanistan, AFG
31.507, 2000, Mar, Afghanistan, AFG
7.42546, 2000, Apr, Afghanistan, AFG
3.90986, 2000, May, Afghanistan, AFG
4.35128, 2000, Jun, Afghanistan, AFG
9.67761, 2000, Jul, Afghanistan, AFG
5.64205, 2000, Aug, Afghanistan, AFG
7.03612, 2000, Sep, Afghanistan, AFG
21.8608, 2000, Oct, Afghanistan, AFG
16.5423, 2000, Nov, Afghanistan, AFG
22.1704, 2000, Dec, Afghanistan, AFG
18.0513, 2001, Jan, Afghanistan, AFG
24.0815, 2001, Feb, Afghanistan, AFG
37.061, 2001, Mar, Afghanistan, AFG
19.1449, 2001, Apr, Afghanistan, AFG
6.86481, 2001, May, Afghanistan, AFG
10.3979, 2001, Jun, Afghanistan, AFG
10.122, 2001, Jul, Afghanistan, AFG
6.05264, 2001, Aug, Afghanistan, AFG
3.02941, 2001, Sep, Afghanistan, AFG
5.91485, 2001, Oct, Afghanistan, AFG
16.4592, 2001, Nov, Afghanistan, AFG
27.6653, 2001, Dec, Afghanistan, AFG
30.2343, 2002, Jan, Afghanistan, AFG
54.0856, 2002, Feb, Afghanistan, AFG
41.8525, 2002, Mar, Afghanistan, AFG
50.5211, 2002, Apr, Afghanistan, AFG
16.3633, 2002, May, Afghanistan, AFG
9.90821, 2002, Jun, Afghanistan, AFG
2.64574, 2002, Jul, Afghanistan, AFG
6.15613, 2002, Aug, Afghanistan, AFG
3.68139, 2002, Sep, Afghanistan, AFG
6.5459, 2002, Oct, Afghanistan, AFG
25.0684, 2002, Nov, Afghanistan, AFG
44.8059, 2002, Dec, Afghanistan, AFG
30.2311, 2003, Jan, Afghanistan, AFG
75.0596, 2003, Feb, Afghanistan, AFG
61.6596, 2003, Mar, Afghanistan, AFG
47.1884, 2003, Apr, Afghanistan, AFG
24.3608, 2003, May, Afghanistan, AFG
4.76601, 2003, Jun, Afghanistan, AFG
13.9574, 2003, Jul, Afghanistan, AFG
10.8023, 2003, Aug, Afghanistan, AFG
6.16668, 2003, Sep, Afghanistan, AFG
4.44266, 2003, Oct, Afghanistan, AFG
29.4578, 2003, Nov, Afghanistan, AFG
20.6226, 2003, Dec, Afghanistan, AFG
70.9602, 2004, Jan, Afghanistan, AFG
27.6002, 2004, Feb, Afghanistan, AFG
20.7934, 2004, Mar, Afghanistan, AFG
34.8941, 2004, Apr, Afghanistan, AFG
9.40181, 2004, May, Afghanistan, AFG
6.35944, 2004, Jun, Afghanistan, AFG
5.63532, 2004, Jul, Afghanistan, AFG
8.29637, 2004, Aug, Afghanistan, AFG
4.11603, 2004, Sep, Afghanistan, AFG
10.3864, 2004, Oct, Afghanistan, AFG
19.6109, 2004, Nov, Afghanistan, AFG
70.7814, 2004, Dec, Afghanistan, AFG
56.9705, 2005, Jan, Afghanistan, AFG
95.3846, 2005, Feb, Afghanistan, AFG
74.6872, 2005, Mar, Afghanistan, AFG
25.2782, 2005, Apr, Afghanistan, AFG
53.1841, 2005, May, Afghanistan, AFG
4.0454, 2005, Jun, Afghanistan, AFG
7.92948, 2005, Jul, Afghanistan, AFG
5.13398, 2005, Aug, Afghanistan, AFG
4.12368, 2005, Sep, Afghanistan, AFG
6.20864, 2005, Oct, Afghanistan, AFG
15.9667, 2005, Nov, Afghanistan, AFG
6.40713, 2005, Dec, Afghanistan, AFG
58.4091, 2006, Jan, Afghanistan, AFG
37.0712, 2006, Feb, Afghanistan, AFG
44.6099, 2006, Mar, Afghanistan, AFG
25.9767, 2006, Apr, Afghanistan, AFG
8.6857, 2006, May, Afghanistan, AFG
6.10029, 2006, Jun, Afghanistan, AFG
