"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1901","Saudi Arabia","Jan","SAU","14.6344","5.59686"
"2","1901","Saudi Arabia","Feb","SAU","17.8915","5.11901"
"3","1901","Saudi Arabia","Mar","SAU","21.6452","12.4772"
"4","1901","Saudi Arabia","Apr","SAU","24.8706","16.2331"
"5","1901","Saudi Arabia","May","SAU","28.7417","11.0131"
"6","1901","Saudi Arabia","Jun","SAU","31.1623","2.0106"
"7","1901","Saudi Arabia","Jul","SAU","32.2168","3.79186"
"8","1901","Saudi Arabia","Aug","SAU","31.9418","3.68354"
"9","1901","Saudi Arabia","Sep","SAU","30.6708","1.05612"
"10","1901","Saudi Arabia","Oct","SAU","26.0883","2.44571"
"11","1901","Saudi Arabia","Nov","SAU","20.9981","5.96461"
"12","1901","Saudi Arabia","Dec","SAU","17.9613","6.45322"
"13","1902","Saudi Arabia","Jan","SAU","15.5733","4.74094"
"14","1902","Saudi Arabia","Feb","SAU","18.2305","4.32512"
"15","1902","Saudi Arabia","Mar","SAU","21.4206","9.7055"
"16","1902","Saudi Arabia","Apr","SAU","24.6662","16.5416"
"17","1902","Saudi Arabia","May","SAU","28.3123","8.00663"
"18","1902","Saudi Arabia","Jun","SAU","30.9004","2.08155"
"19","1902","Saudi Arabia","Jul","SAU","30.9535","3.76539"
"20","1902","Saudi Arabia","Aug","SAU","31.3944","3.44008"
"21","1902","Saudi Arabia","Sep","SAU","30.2296","1.17793"
"22","1902","Saudi Arabia","Oct","SAU","25.1522","3.68002"
"23","1902","Saudi Arabia","Nov","SAU","19.2353","8.64898"
"24","1902","Saudi Arabia","Dec","SAU","15.1119","6.23788"
"25","1903","Saudi Arabia","Jan","SAU","13.6801","7.33724"
"26","1903","Saudi Arabia","Feb","SAU","15.155","8.56881"
"27","1903","Saudi Arabia","Mar","SAU","18.6256","10.7871"
"28","1903","Saudi Arabia","Apr","SAU","22.826","17.1361"
"29","1903","Saudi Arabia","May","SAU","28.3046","8.56771"
"30","1903","Saudi Arabia","Jun","SAU","30.6314","2.43016"
"31","1903","Saudi Arabia","Jul","SAU","30.5364","3.66807"
"32","1903","Saudi Arabia","Aug","SAU","32.065","3.55759"
"33","1903","Saudi Arabia","Sep","SAU","29.4846","1.05661"
"34","1903","Saudi Arabia","Oct","SAU","24.1036","1.92007"
"35","1903","Saudi Arabia","Nov","SAU","18.6859","5.76129"
"36","1903","Saudi Arabia","Dec","SAU","15.7939","6.46728"
"37","1904","Saudi Arabia","Jan","SAU","15.3926","5.55295"
"38","1904","Saudi Arabia","Feb","SAU","16.6849","4.59553"
"39","1904","Saudi Arabia","Mar","SAU","19.688","13.6173"
"40","1904","Saudi Arabia","Apr","SAU","23.075","15.1543"
"41","1904","Saudi Arabia","May","SAU","27.1338","11.4117"
"42","1904","Saudi Arabia","Jun","SAU","30.0017","1.97355"
"43","1904","Saudi Arabia","Jul","SAU","31.0212","3.65873"
"44","1904","Saudi Arabia","Aug","SAU","31.2909","3.44443"
"45","1904","Saudi Arabia","Sep","SAU","28.9527","1.05629"
"46","1904","Saudi Arabia","Oct","SAU","25.322","2.58525"
"47","1904","Saudi Arabia","Nov","SAU","20.6342","6.35778"
"48","1904","Saudi Arabia","Dec","SAU","15.4455","5.78621"
