"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"349","1930","Cuba",24.1648,23.1563,22.8994,24.5793,26.1478,25.8876,27.204,27.3791,27.1702,25.5522,23.0266,21.2899,63.9808,44.4739,44.2552,123.582,130.198,252.428,89.4732,92.2546,167.128,145.38,115.067,24.2067
"361","1931","Cuba",20.8686,21.3125,21.1362,23.3471,25.3213,26.5841,27.7372,27.6967,26.9652,26.1055,24.5692,25.6275,89.1163,37.2106,60.3113,117.393,140.715,152.298,246.218,102.507,244.961,196.24,92.0301,28.3169
"373","1932","Cuba",24.2397,24.9624,23.0979,24.116,25.5729,26.6897,27.6315,27.2343,27.1482,26.0033,23.0197,24.0523,35.2341,29.5743,70.2385,125.281,220.239,183.747,61.0355,159.987,154.16,157.824,98.2625,18.2988
"385","1933","Cuba",23.1691,24.3602,23.7286,25.4143,26.8346,26.2875,26.8244,27.1908,27.0842,26.2962,23.1592,23.683,20.2659,11.5506,66.5091,49.8998,120.743,410.769,152.994,299.937,271.056,305.785,106.636,13.7685
"397","1934","Cuba",23.1828,22.2725,23.5436,24.5557,25.7127,26.6459,27.0058,27.0653,26.8127,26.4898,24.059,22.6529,33.6898,79.9565,60.2538,126.314,203.842,103.639,132.414,169.403,164.198,126.049,113.835,33.7791
"409","1935","Cuba",22.4279,21.8526,24.4183,25.4793,27.0133,26.8034,26.9152,27.3209,26.7418,26.1338,23.9821,20.1674,31.2201,28.7023,24.2457,56.3979,72.1153,102.331,103.057,260.048,213.456,251.387,28.5799,30.1613
"421","1936","Cuba",23.2117,23.006,22.9037,24.7966,25.4708,26.169,27.3455,27.0922,26.9092,27.2554,24.4569,24.0278,40.0339,54.5091,67.3451,51.21,277.546,452.28,207.82,224.596,132.741,137.309,81.4129,40.1758
"433","1937","Cuba",25.9967,23.3917,23.6236,24.7595,25.5883,26.6761,26.9043,27.1651,26.8009,25.7314,23.6399,22.3456,41.3052,40.5231,74.7508,58.2828,317.284,158.314,138.783,178.763,124.217,139.686,147.129,23.8779
"445","1938","Cuba",22.7027,23.6042,24.3011,24.5817,26.0911,26.6201,26.64,27.1147,26.8803,25.3804,24.9146,22.6177,21.4605,22.4035,32.2394,25.1284,134.009,155.933,207.729,157.263,289.582,153.781,68.2073,21.7369
"457","1939","Cuba",23.2083,25.009,24.359,24.8668,25.6506,26.6278,27.1504,27.028,27.0613,26.7117,23.6819,22.5325,27.2595,14.2489,47.266,120.984,148.963,196.109,136.266,131.331,89.9504,180.613,140.648,35.8276
"469","1940","Cuba",19.8457,20.7856,22.7985,24.0171,25.152,27.1299,27.8251,27.3374,26.4905,24.9242,24.1166,24.1007,62.3096,50.8307,75.8453,42.0731,139.533,108.083,93.7082,103.466,283.298,112.248,57.1066,79.4683
"481","1941","Cuba",22.2208,20.9754,22.0377,24.3859,25.2567,27.2699,27.4711,27.9708,27.2654,26.9865,25.1165,24.8787,85.035,83.7011,72.0909,110.205,63.2339,95.0957,190.454,49.4982,136.873,80.0627,108.868,29.877
"493","1942","Cuba",21.9544,20.8173,23.5383,24.1228,25.812,26.9909,27.9741,27.4019,27.2264,25.974,24.8451,24.0508,64.4559,33.3486,56.1617,89.6603,207.928,327.891,128.095,188.391,215.08,147.788,54.0818,59.8537
"505","1943","Cuba",23.5014,21.5257,23.5171,23.9574,25.9451,26.7105,27.0282,27.2559,27.1729,25.3132,24.0964,22.4478,19.4692,38.5987,77.6276,116.541,168.586,84.0585,116.516,151.469,141.127,205.617,61.0374,17.8259
"517","1944","Cuba",21.7225,23.6309,24.7438,25.5235,25.3117,27.1359,27.3476,27.4813,27.1378,25.2617,23.2709,21.8531,17.427,1.62532,42.6377,48.1478,104.935,273.752,236.666,178.269,171.772,256.923,33.0381,16.8022
"529","1945","Cuba",21.7363,23.2245,24.5265,25.7788,25.4613,27.1681,26.8578,26.9757,26.7334,25.7737,23.4415,22.4079,42.6736,5.48056,18.4,72.712,132.41,91.4816,147.285,185.978,266.787,152.544,110.445,50.954
"541","1946","Cuba",22.9263,23.1706,23.9444,24.358,26.3225,26.4901,27.0158,27.169,26.7629,26.0908,25.2719,24.0284,14.465,37.529,41.5684,57.8151,210.491,97.5836,104.67,113.378,182.219,113.223,75.4481,43.8369
"553","1947","Cuba",24.3236,20.9355,22.6519,25.9069,25.9763,26.6244,26.7943,27.0626,26.8656,26.1034,25.8351,23.644,21.4875,76.5513,58.2195,53.1413,152.263,120.998,217.793,124.356,322.962,215.988,58.0423,37.5157
"565","1948","Cuba",22.6607,23.2636,25.5432,25.3045,26.1159,27.1018,27.4698,27.6109,27.0946,26.0473,25.9996,24.6182,51.4118,4.85267,10.4615,125.73,250.383,237.179,138.036,167.149,354.439,187.37,43.2614,29.0096
"577","1949","Cuba",23.2543,24.0081,23.4375,25.1921,25.6346,26.3957,26.9042,27.0029,27.0131,26.253,23.1911,23.5044,9.48705,15.3628,43.1714,77.3594,174.135,175.825,177.674,168.742,155.068,125.539,70.2751,58.9774
"589","1950","Cuba",23.7307,22.6644,23.5392,23.0396,25.6627,26.82,26.8054,26.9415,26.5576,26.1193,23.078,21.4743,15.2283,30.4932,20.7647,69.0419,102.167,95.1917,131.066,239.892,316.439,303.205,76.8807,46.7393
"601","1951","Cuba",21.0706,21.1047,22.7386,24.4214,25.6533,26.8579,27.0567,27.6806,27.5128,26.1437,24.182,24.0677,18.4411,19.6268,13.2329,96.4656,116.006,130.923,229.144,180.246,147.797,174.661,106.984,25.3759
"613","1952","Cuba",22.477,22.0917,24.4772,24.0133,26.1448,27.2761,27.2879,27.3827,27.0332,26.1052,24.2639,21.7498,24.8959,35.491,43.3099,90.6658,136.566,196.593,163.12,122.306,223.787,225.226,60.3816,29.4178
"625","1953","Cuba",22.0238,23.1854,24.242,25.2197,26.4326,26.5583,27.1816,27.3181,26.9657,25.2476,24.5223,23.5943,74.6615,22.792,25.1495,78.2318,184.863,234.234,169.049,131.052,253.194,200.783,48.7932,19.1264
"637","1954","Cuba",23.2029,22.2316,23.1219,25.3655,26.0762,26.7459,27.4043,27.7265,26.8954,25.4235,23.6156,21.5634,26.5523,67.8504,72.3001,83.8205,241.978,212.465,161.137,198.569,201.599,196.622,85.5317,33.4544
"649","1955","Cuba",21.5488,22.4096,23.7586,24.6719,25.8594,26.3716,26.838,27.5274,27.039,25.5579,24.3117,23.2002,22.5593,30.3614,18.6217,37.6743,90.0947,219.115,148.7,167.792,255.283,146.537,37.9605,50.621
"661","1956","Cuba",20.5127,23.4015,23.2114,24.5251,26.2771,26.5259,27.3325,27.551,26.6254,25.928,23.4239,23.3095,16.6796,22.3198,64.1111,56.9653,133.995,190.605,118.909,99.2194,158.5,173.588,61.8975,44.2691
"673","1957","Cuba",23.0933,23.8726,23.5974,25.4699,26.2041,26.9735,27.5955,27.5943,27.2288,25.5529,25.2268,22.316,21.5681,59.3809,47.5422,124.285,270.973,151.576,126.876,163.6,180.014,158.939,22.5551,56.7108
"685","1958","Cuba",20.578,19.3687,23.4689,25.2327,26.2156,27.2644,27.8097,27.8933,27.4354,25.8351,25.9704,23.5256,137.546,20.9023,93.4938,28.5133,307.675,303.066,100.649,128.331,258.131,194.086,74.9603,52.8053
"697","1959","Cuba",22.3546,25.0099,24.0438,25.1546,26.0424,27.0908,27.1629,27.2691,27.0581,27.1564,24.9934,22.6196,20.581,8.20677,53.4314,66.2937,147.89,140.92,203.957,149.866,162.733,126.744,166.314,47.5531
"709","1960","Cuba",22.3601,22.6216,22.6563,24.8924,25.8706,26.7859,27.6308,27.5847,26.986,26.7563,25.1002,21.7787,47.7205,30.3748,36.587,160.901,224.336,300.68,140.163,186.468,244.113,140.58,84.7924,31.004
"721","1961","Cuba",21.8827,23.5307,24.7072,25.0197,26.2084,27.0686,27.6852,27.7594,27.0264,25.8565,24.5969,23.3489,36.541,32.8352,54.6629,37.5839,174.068,170.626,86.2375,146.409,146.442,200.676,37.1668,35.4971
"733","1962","Cuba",22.9835,23.7427,23.5219,24.8529,25.6334,26.7804,27.9893,27.751,27.1445,26.4321,23.3492,21.8177,25.3436,11.1799,32.0987,58.9704,55.5436,166.746,117.849,198.89,159.133,168.615,42.2674,32.5875
"745","1963","Cuba",22.419,22.2016,24.5161,24.7004,25.6752,26.874,27.6347,27.7598,27.502,25.6545,24.1923,21.7779,17.5184,40.3027,34.131,39.8292,189.83,242.763,99.7938,157.257,211.492,194.692,105.668,102.104
"757","1964","Cuba",22.4684,22.1419,25.0743,25.6381,26.0219,26.9964,27.4851,27.777,27.2281,25.679,24.9336,23.8842,35.0349,34.3684,35.7663,86.1192,161.491,136.236,131.83,232.144,185.177,225.476,61.179,41.4641
"769","1965","Cuba",22.1116,23.6195,24.2211,25.2472,25.6582,26.7315,27.1186,27.5236,27.0956,26.2439,24.7869,23.0658,15.0423,10.2774,14.8571,43.927,106.631,207.028,117.097,152.066,160.16,150.559,69.9277,31.6301
"781","1966","Cuba",22.0304,22.6567,23.2063,24.568,26.0137,26.3361,27.2071,27.5843,27.4493,26.3337,23.4105,22.1712,94.7889,40.4294,48.0204,89.0392,305.027,272.746,194.021,131.516,156.159,191.271,104.246,34.8657
"793","1967","Cuba",23.4155,22.6871,23.6239,24.1901,25.9772,26.4751,27.4788,27.0997,26.905,25.8823,24.2682,23.5393,30.5777,36.6819,71.2059,47.4523,76.3145,241.577,74.2362,148.427,150.471,111.443,77.6125,29.9837
"805","1968","Cuba",22.1717,20.7354,22.0694,24.3652,25.8413,26.6365,27.1552,27.3955,26.8408,25.9503,23.8612,22.2159,32.8655,36.2291,40.0744,12.5779,253.12,222.282,174.356,159.933,212.196,234.952,82.4505,12.5375
"817","1969","Cuba",22.2901,21.2992,22.7072,25.55,26.4984,27.1927,27.8692,27.3973,26.9554,26.4839,23.5428,21.8252,88.1063,16.1954,27.1251,124.712,282.832,440.116,143.5,189.53,202.619,181.433,69.5506,29.1509
"829","1970","Cuba",21.1318,21.0639,23.3649,25.5811,25.7139,26.8335,27.2239,27.3624,26.7078,26.3716,23.2034,23.2595,79.0574,38.9265,46.6173,12.9718,155.218,121.956,230.03,172.244,223.694,94.5379,61.2947,17.435
"841","1971","Cuba",22.2116,22.9831,22.8901,23.8533,25.9694,26.6965,27.1881,26.9091,26.6215,26.0993,24.4901,24.4791,14.178,40.0532,17.3648,55.7808,104.843,117.156,117.184,168.646,154.635,180.635,147.976,32.4422
"853","1972","Cuba",24.1407,22.7829,23.6628,24.728,25.9343,26.4819,27.0437,27.1317,26.696,26.0679,25.2683,24.0549,31.8707,80.4559,70.125,91.6449,245.902,261.389,151.856,132.45,194.546,128.335,66.4738,55.1289
"865","1973","Cuba",23.3913,21.198,24.549,24.8908,26.3552,26.9024,27.3538,27.0252,26.9272,25.9768,25.2531,22.0868,62.0235,32.0563,39.0606,57.5926,95.4041,161.833,186.264,247.096,201.412,214.312,35.7634,50.2621
"877","1974","Cuba",24.5596,22.3017,24.3771,24.6194,26.041,26.5746,26.9223,27.0738,27.0339,25.5435,24.1191,22.7924,11.016,32.4548,29.3618,54.2244,179.866,159.044,97.3696,110.546,162.848,148.405,47.469,15.3483
"889","1975","Cuba",23.824,24.2849,24.3687,25.4686,26.5113,26.9181,26.9544,27.466,26.7815,26.1428,24.0962,22.3783,14.0218,40.7807,12.402,22.1088,135.215,102.413,145.855,124.636,200.825,91.0235,63.9997,25.2178
"901","1976","Cuba",21.0545,22.3225,24.2333,23.8465,25.9078,26.0425,27.2301,27.0906,26.8543,25.5107,24.3394,23.1211,29.7343,47.2261,30.5125,80.3112,171.373,235.184,69.3423,116.921,122.933,143.695,52.4619,40.5216
"913","1977","Cuba",20.1478,21.926,24.8837,24.5906,25.245,27.2603,27.5239,27.3526,27.2476,25.5991,24.8508,23.1579,29.6867,42.2339,10.897,161.445,414.967,90.1335,88.532,207.79,163.026,109.659,82.6788,68.575
"925","1978","Cuba",21.1434,20.1626,22.9154,24.486,26.5545,27.2096,27.539,27.4117,27.0168,26.3162,25.3447,24.6171,85.0393,72.1658,85.7293,80.9532,170.579,179.792,164.29,133.223,200.522,275.484,70.9982,31.7372
"937","1979","Cuba",22.0258,21.9866,23.0752,25.0836,26.1357,27.114,27.8539,27.6041,26.7875,26.3308,25.3677,23.563,49.2524,47.9058,51.4651,132.648,136.517,210.867,178.551,117.921,272.327,161.516,97.6314,35.905
"949","1980","Cuba",22.603,20.9977,24.3525,25.121,26.3904,27.3684,27.7765,27.6753,27.3067,26.8199,25.0214,22.2669,48.9029,50.0259,18.1912,88.1556,187.781,199.305,150.6,189.98,226.226,141.036,140.952,51.0469
"961","1981","Cuba",19.5374,22.6907,22.8078,25.384,26.5486,27.7016,27.9726,27.4739,27.0297,26.6892,23.9248,23.0913,33.265,30.1841,64.7767,25.5083,85.8496,140.763,133.113,233.828,207.511,106.588,89.6938,20.8691
"973","1982","Cuba",22.887,24.6455,25.0084,25.9458,25.4904,27.1902,27.8102,27.5947,27.3848,25.9323,25.0101,24.0265,37.1515,15.6438,39.2325,96.5736,272.185,202.163,134.319,80.0437,213.719,166.391,68.8036,21.6108
"985","1983","Cuba",22.5738,22.4977,22.9582,24.0953,26.1416,27.1241,28.0774,27.7257,27.2496,26.5882,24.9104,24.1553,86.765,120.508,100.473,88.4294,62.4876,202.007,77.6192,151.049,207.461,174.168,94.5837,40.1565
"997","1984","Cuba",22.5663,23.1369,23.663,24.9253,26.1869,26.443,27.1313,27.2983,26.4383,26.0111,24.1785,23.7918,37.5583,56.2522,60.3853,78.7394,161.08,195.299,140.384,126.867,253.67,86.2418,58.2771,14.1957
"1009","1985","Cuba",21.112,22.7925,24.0891,24.4336,26.3789,27.5654,27.1291,27.5981,26.854,26.953,25.6847,22.7892,21.2041,35.6298,37.9605,120.322,216.294,107.658,118.287,193.887,213.487,126.191,87.9999,38.8276
"1021","1986","Cuba",22.0438,23.0948,23.2976,23.9817,25.775,26.8801,27.6782,27.6073,27.3275,26.6841,26.4756,24.7798,34.2129,28.7608,75.8083,38.6206,135.726,230.619,100.313,158.741,108.259,109.581,40.9797,59.4596
"1033","1987","Cuba",22.3085,23.5013,23.9735,23.5723,26.3899,27.7477,28.244,28.4733,27.9608,26.2042,25.6114,23.8385,48.4401,35.0889,113.444,86.7768,81.7104,125.062,94.2422,107.057,174.8,270.738,109.349,46.2303
"1045","1988","Cuba",22.9665,22.7386,23.8807,25.2671,26.0034,27.3344,27.7572,27.5356,27.1983,26.4753,25.7672,23.6542,39.3594,18.4596,53.3517,40.6756,286.505,289.311,215.354,175.225,157.811,136.661,95.2802,28.5123
"1057","1989","Cuba",24.0555,23.351,23.9697,25.309,26.6151,27.2835,27.5271,27.8506,27.6306,26.4347,25.5632,22.159,14.3797,50.9704,86.7853,123.302,117.055,62.3625,159.601,178.145,150.77,69.1341,71.2701,70.1079
"1069","1990","Cuba",24.4262,24.6794,24.5407,24.9753,26.6491,27.5589,27.8808,28.0545,27.6068,26.8307,25.216,24.3873,24.1941,49.0829,62.1203,62.4911,190.377,128.53,144.227,143.924,162.527,203.052,70.5678,42.5775
"1081","1991","Cuba",24.7971,23.5369,24.8797,26.2102,26.9582,27.603,28.1258,28.0551,27.4056,26.6825,24.5801,24.1863,27.1483,16.2876,33.4378,78.2822,234.706,152.35,125.731,145.007,179.371,162.806,76.8832,33.9491
"1093","1992","Cuba",22.933,23.6377,24.2625,24.8946,25.443,27.6299,28.0803,27.9235,27.3452,26.3629,26.0041,24.0687,17.4056,60.7423,50.2285,85.4582,105.856,231.799,106.668,109.221,183.103,73.0884,70.6557,27.6885
"1105","1993","Cuba",24.594,22.893,23.6727,24.475,26.0956,27.6612,27.9571,28.0637,27.6983,27.1952,25.848,23.5763,83.4031,33.1251,94.3979,132.239,226.598,90.4481,79.7842,99.8039,164.334,142.59,90.534,54.6725
"1117","1994","Cuba",23.5619,24.6783,24.7733,26.1632,27.0641,28.2165,27.8138,27.6276,27.498,26.9551,26.1618,24.4193,46.863,40.3308,57.1382,108.856,225.62,98.7572,97.6174,150.61,213.939,89.4911,94.9727,47.89
"1129","1995","Cuba",22.6494,22.8199,24.3374,25.8943,27.6168,27.6271,28.1254,27.8049,27.8565,27.1693,24.8984,22.954,54.8826,34.1937,69.5142,67.1627,115.497,299.01,208.677,184.954,202.723,172.107,61.6327,70.2936
"1141","1996","Cuba",22.3636,21.8943,23.0593,24.9467,26.7843,27.3208,27.9659,27.4588,27.7082,26.3662,24.9305,23.5441,45.8759,21.8547,63.7428,79.1049,221.909,223.77,115.424,148.138,165.029,198.939,136.487,23.3584
"1153","1997","Cuba",22.8823,24.435,25.2846,25.5382,26.9686,27.4181,27.8402,27.9495,27.428,26.4995,25.4286,24.0346,61.2096,16.4778,43.1668,61.9305,97.6022,252.557,114.141,190.382,190.194,88.2726,61.745,83.5282
"1165","1998","Cuba",23.6139,22.9949,23.4678,25.2356,26.7288,28.3174,28.4077,28.1324,27.7716,27.1728,25.871,24.8439,54.1051,53.619,103.131,21.773,109.172,67.2139,122.785,159.937,246.067,152.115,64.81,33.4701
"1177","1999","Cuba",23.7507,22.6282,23.5775,25.6428,26.553,27.392,27.8236,28.0128,27.5283,26.7104,24.9802,23.5096,38.4773,34.4523,40.3981,59.2718,115.077,201.645,90.104,159.57,180.216,195.446,141.239,16.1001
"1189","2000","Cuba",22.7484,22.9813,24.7505,25.1723,26.8841,27.6504,28.0597,27.8286,27.6526,26.2365,25.1514,23.3281,21.8487,15.9195,35.1656,70.5486,119.187,96.7088,144.888,168.767,276.57,123.952,40.4001,100.713
"1201","2001","Cuba",21.1372,24.6719,24.702,25.3531,25.9587,27.7669,27.7906,28.2372,27.6125,26.862,24.9685,24.7892,21.9367,19.1969,59.9923,75.4659,256.479,95.3835,217.102,112.577,253.212,230.266,98.7183,51.6265
"1213","2002","Cuba",23.7839,23.5156,25.2236,26.0201,26.9215,27.3099,27.9547,28.132,27.7481,27.4665,25.4161,24.0786,37.3787,41.3549,48.8644,25.1836,215.239,172.432,161.313,146.054,296.461,95.0012,117.078,24.3581
"1225","2003","Cuba",21.3381,24.4405,26.2129,25.4085,27.4637,27.7031,28.2173,28.0439,28.0422,27.4387,26.0199,23.0922,34.9536,19.0818,93.5205,170.807,210.825,178.087,96.6998,150.177,194.327,94.6703,100.835,53.8833
"1237","2004","Cuba",22.6004,23.8458,24.393,24.8604,26.5242,28.2783,28.055,28.2326,27.712,27.1101,25.6989,23.5289,34.9035,24.466,36.54,59.506,170.709,58.6893,180.287,164.405,181.513,112.281,33.6563,27.8065
"1249","2005","Cuba",22.8346,22.8251,24.5571,24.8681,26.6328,27.3575,28.4523,28.704,28.1587,26.6995,25.5913,23.5901,26.4181,10.3827,54.5972,97.7548,132.798,384.748,149.445,174.241,241.491,301.328,70.477,29.5856
"1261","2006","Cuba",23.3561,22.5967,24.1245,25.4992,26.5071,27.4815,27.8447,28.0287,28.092,27.212,24.8939,25.3275,16.6042,50.5568,8.29201,64.7461,161.902,208.611,121.085,195.161,175.716,65.7583,102.774,61.6008
"1273","2007","Cuba",24.4271,23.3598,24.6616,24.91,26.2218,27.3129,28.1776,28.2147,27.7336,27.1448,24.9814,24.5642,35.7334,60.3157,77.2253,68.4188,324.262,156.172,232.041,137.18,231.535,335.099,55.6266,76.8983
"1285","2008","Cuba",22.9313,24.3006,24.4997,25.07,26.8036,27.6124,27.7498,27.9052,27.5249,26.3021,23.9381,23.6205,24.4201,42.0706,96.3364,89.254,132.978,140.484,191.861,144.128,354.416,119.06,108.072,45.8486
"1297","2009","Cuba",22.4379,22.1752,23.5929,25.341,26.4806,27.426,28.2249,28.4447,28.2014,27.8231,25.7377,24.9578,12.8583,19.1351,31.7521,69.3036,290.326,193.161,73.8981,129.857,173.336,64.3782,86.1105,54.6833
"1309","2010","Cuba",21.7856,21.5286,22.9377,25.3999,27.4862,28.4121,28.1578,28.6073,28.0899,26.5251,24.9098,20.4847,22.1231,82.2214,56.0123,128.969,133.298,184.099,242.767,189.395,281.474,158.597,55.8564,23.696
