"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"121","1911","Kenya",24.0367,24.506,25.0786,23.6804,23.4149,22.5109,21.0382,21.9521,22.2395,23.6222,23.6565,23.3183,7.16112,18.8375,54.5374,157.48,97.1184,32.494,28.1339,39.4534,17.6879,28.3488,143.357,13.984
"133","1912","Kenya",23.3904,24.0545,24.1609,23.5335,22.9398,22.438,20.8153,21.3388,22.2947,23.7661,23.2031,22.3525,25.0841,106.121,55.2894,187.015,70.2193,27.294,27.6091,28.7467,26.6003,20.2097,137.624,88.6917
"145","1913","Kenya",22.6033,23.7678,23.6104,23.3672,22.9891,21.3392,20.4141,20.9231,22.9805,23.5471,23.0738,22.8828,9.02835,41.3324,116.404,110.923,104.948,52.1447,25.4399,19.0185,12.2445,65.1671,72.832,31.3848
"157","1914","Kenya",23.0336,24.0992,24.6886,23.5486,22.7802,22.3716,21.2018,22.0073,22.5776,23.7425,23.296,23.7832,59.8082,14.8251,54.6149,95.1173,120.353,34.8004,34.9543,47.0732,30.7524,44.9827,135.109,21.4805
"169","1915","Kenya",23.6224,24.648,25.5292,24.4117,22.16,22.1983,21.7941,21.7251,23.0084,23.8215,22.6974,22.4222,6.52272,9.32113,73.63,137.297,125.835,63.2482,23.6553,14.5697,29.9574,39.5108,114.615,52.0303
"181","1916","Kenya",23.2029,24.0915,23.8546,23.6515,23.0952,21.6042,20.4969,20.7136,21.4781,24.6674,22.4842,22.5077,66.4891,27.3556,50.8488,189.117,90.409,35.3743,25.5311,35.3315,55.3854,32.8145,90.6218,73.6494
"193","1917","Kenya",22.2621,23.2372,22.7864,22.8664,22.4315,21.1205,20.7886,21.7359,21.8665,22.6981,22.4517,22.3772,82.9051,46.9459,59.5338,217.548,113,57.207,27.6263,46.8164,27.0388,59.9601,32.6043,5.45751
"205","1918","Kenya",22.6022,23.6467,23.9995,23.0359,22.2291,21.6306,20.915,21.2123,22.0851,23.6502,22.5004,22.7019,17.8741,9.51685,15.6723,137.527,62.1319,31.9031,36.6333,19.8272,17.7875,42.5537,49.8393,47.1274
"217","1919","Kenya",23.6352,24.7067,24.6887,23.444,22.476,21.2564,20.4118,21.525,22.5855,22.2673,22.1993,22.1028,4.14617,36.1811,91.8985,116.457,50.7909,32.7446,44.9167,26.6055,37.6226,86.2914,62.6359,18.1169
"229","1920","Kenya",22.8106,23.2851,23.8736,22.1539,21.9832,20.3745,20.4092,21.1997,23.8652,24.6899,24.9694,20.9987,7.68216,3.27954,110.023,146.439,79.4036,36.1257,22.9747,14.3301,24.6009,68.3224,93.9564,57.5037
"241","1921","Kenya",23.8925,24.668,26.3424,25.4493,24.1737,22.666,23.1919,22.896,23.7014,24.7152,24.7245,25.15,25.1821,12.5556,18.6867,75.6674,95.7785,28.98,32.3136,21.8244,15.8381,45.6209,60.8317,27.4486
"253","1922","Kenya",25.4169,26.6696,26.3113,25.06,23.5098,23.6969,21.6679,22.649,24.0532,24.2854,24.5526,24.2848,17.5288,36.8487,79.747,79.4642,117.782,23.2158,25.0768,44.2307,27.7108,50.6335,47.8443,52.5262
"265","1923","Kenya",24.7272,25.7757,25.4843,24.6433,24.3136,22.8583,21.9907,22.2998,23.1754,24.2421,23.7809,24.4618,21.8643,45.4009,68.4465,182.424,142.037,39.2025,38.8165,17.9716,35.6198,78.0289,93.2566,41.7787
"277","1924","Kenya",25.5741,27.1983,27.0324,26.3574,25.5468,24.391,24.9489,24.6045,25.4649,26.3305,26.2446,25.8155,9.35989,34.9883,52.2813,130.722,55.2207,54.9436,22.6801,40.537,18.2625,32.6172,88.1563,40.9982
"289","1925","Kenya",23.9238,25.0185,25.48,25.236,25.3584,25.1884,25.1282,25.2331,24.168,24.9179,24.499,24.1434,68.9383,19.1773,62.2621,33.2037,54.1717,34.4638,38.3244,28.5582,12.8076,74.8284,173.121,37.1246
"301","1926","Kenya",24.757,26.8712,25.1685,25.7899,24.665,23.7074,23.251,23.3687,24.8831,24.9969,24.7042,23.6864,15.804,23.6702,77.7201,181.874,132.217,29.0776,38.443,25.1376,61.5755,33.3345,113.195,24.0189
"313","1927","Kenya",26.0978,26.0767,26.3685,24.4774,23.4805,22.3052,21.5821,23.5648,24.7165,25.7638,25.1214,25.503,15.9504,14.4633,102.499,106.558,76.461,29.4872,24.6916,20.6671,17.6033,44.362,65.1288,61.206
"325","1928","Kenya",25.585,26.6824,27.3229,26.4303,25.747,23.4095,22.0841,23.212,24.7045,25.5694,25.3106,25.0655,31.4259,9.39305,32.4812,102.504,98.9085,47.3148,15.9658,21.3676,14.5454,41.7492,127.036,28.2022
"337","1929","Kenya",22.8226,24.915,25.0469,22.8673,22.1645,21.0967,20.8027,20.7826,21.4526,22.6288,22.3133,22.4884,18.8707,3.83164,25.1005,85.9583,51.0882,42.6768,48.2362,25.7775,45.1069,78.1474,82.9386,99.2086
"349","1930","Kenya",23.591,23.7438,23.9756,23.2715,22.3797,20.9539,21.0265,21.5188,22.7819,22.887,22.8184,22.9008,54.5843,32.555,146.702,184.772,89.2654,28.9811,26.7235,23.1472,34.6324,63.0557,86.5177,63.0491
"361","1931","Kenya",24.1161,25.2928,24.8933,24.3001,23.8515,22.6176,22.3949,22.5775,23.3393,24.3018,24.6701,23.0357,15.7114,33.7638,69.8179,123.208,91.4145,22.4816,36.1536,34.0928,37.5358,49.0895,73.7695,44.2894
"373","1932","Kenya",23.3126,24.6105,24.1855,23.4573,22.5293,22.0832,21.1922,21.9259,23.2512,23.6989,23.8329,22.8449,25.4639,22.9866,88.3657,101.625,120.601,34.8497,34.6719,35.3647,46.0728,23.9569,60.0358,87.9
"385","1933","Kenya",23.2438,24.6278,25.3996,25.2643,24.0474,23.2822,22.044,22.1822,22.4469,23.4863,23.5145,23.0497,79.4053,11.8721,21.5244,58.4494,41.1156,21.0833,31.3593,42.9451,28.3867,49.4357,83.6088,67.6058
"397","1934","Kenya",23.6791,24.5021,25.0873,24.6689,23.1614,22.567,22.2166,22.0541,23.2496,23.9457,24.1733,23.7916,5.71495,8.12939,25.8825,104.133,112.849,53.1867,45.693,31.7611,10.9707,49.5132,39.5091,57.6394
"409","1935","Kenya",24.5218,24.6838,25.2748,24.303,23.5538,22.4201,21.1771,21.8549,23.2156,23.7408,23.9761,23.5318,1.86101,67.1866,31.0278,86.4289,147.362,48.7271,17.4372,38.7519,46.7818,40.259,93.8057,60.7487
"421","1936","Kenya",23.4861,24.7667,24.5635,23.8958,23.7997,22.0922,21.436,21.7947,22.7658,24.1119,23.7787,23.7158,54.5398,71.1991,73.7236,170.555,69.9939,69.8874,26.2498,29.9145,34.8064,54.6765,60.0484,63.2803
"433","1937","Kenya",24.5425,25.7084,25.3362,24.2229,23.3292,22.3467,21.7453,21.9665,23.6241,23.5395,23.6984,23.1079,25.0229,18.4512,90.8451,166.723,140.926,44.22,30.391,29.2286,15.2693,92.1774,107.009,52.6432
"445","1938","Kenya",23.7172,24.8132,25.5709,24.6318,23.2723,22.2705,21.976,22.508,23.1205,24.128,23.4956,23.404,35.6104,12.7698,51.2611,90.6968,89.4716,34.7278,40.5711,34.5007,23.1561,67.5338,67.3826,68.9252
"457","1939","Kenya",23.7383,24.9926,25.551,24.4893,23.6841,22.3088,22.4904,22.7778,23.8182,24.4771,24.6908,24.7592,18.5495,19.5223,37.416,120.158,86.4449,30.3633,28.7567,26.5745,16.505,40.6881,61.3589,16.5842
"469","1940","Kenya",25.4004,26.068,25.6168,24.4119,24.4408,23.3635,22.419,22.9009,23.9511,24.8222,24.6988,24.2784,32.9857,59.8101,110.138,181.512,76.3831,25.5239,32.903,33.0056,14.5796,51.6286,71.9633,24.1124
"481","1941","Kenya",24.8186,25.8519,25.3684,25.0416,24.1053,22.7895,21.8498,22.7931,23.8962,24.8517,24.5429,23.9016,12.8198,23.6194,71.2479,180.578,93.6319,49.7442,23.9766,27.5639,20.4271,64.023,109.245,95.1491
"493","1942","Kenya",24.9092,25.881,26.0277,25.4029,24.2827,23.1721,21.8326,22.4926,23.2373,24.4363,24.268,24.4191,16.2784,12.694,122.272,136.456,124.399,32.1036,23.3571,35.1298,13.0698,22.2846,76.6366,25.491
"505","1943","Kenya",24.876,25.3391,25.743,25.5342,24.6763,22.9627,21.7796,22.4033,22.9362,24.1963,24.4186,24.1246,11.452,38.5511,23.3454,106.143,93.7849,52.3257,30.7654,35.1698,21.0039,22.1716,43.6632,50.9902
"517","1944","Kenya",24.113,25.5852,25.8254,25.3379,24.5559,23.7701,22.5987,22.9265,23.8625,24.7921,24.9235,24.6359,40.0735,7.40977,49.373,125.446,72.4918,30.4578,39.0185,31.7514,39.0178,65.6033,100.512,56.2349
"529","1945","Kenya",24.9127,25.4268,25.9543,26.1415,24.7746,23.1738,22.443,22.7145,23.4225,24.6994,24.5314,24.1579,13.9588,17.9948,21.155,35.9688,132.741,45.2166,37.1159,44.2178,37.1258,32.5337,91.5395,31.5219
"541","1946","Kenya",24.7221,25.7699,26.1304,25.5035,24.7366,23.4218,22.6583,22.5024,23.4501,24.3912,24.4877,24.7452,5.46274,4.19412,23.2328,122.606,81.3824,38.6147,27.9798,52.7457,59.0558,78.9242,47.3983,28.0035
"553","1947","Kenya",25.1551,25.5691,25.6402,24.8837,23.7812,23.2562,22.6872,22.4816,23.6065,24.3922,24.4345,24.0553,45.5338,19.9834,84.2243,175.386,111.822,42.449,34.84,40.9135,44.0985,30.6686,62.2464,45.6996
"565","1948","Kenya",24.8673,25.5321,25.5991,25.3493,24.8494,22.9042,22.3018,22.7531,23.5543,24.3426,23.7313,23.756,8.27362,17.3624,58.3398,127.601,59.2628,39.9955,35.7171,28.8497,21.6312,78.0635,83.3957,70.1258
"577","1949","Kenya",24.1222,25.0352,26.0088,25.6192,24.3902,23.0054,22.5079,22.9822,23.3101,24.4231,24.6944,24.267,6.59161,13.7638,8.30897,114.329,69.2477,27.0968,36.113,28.9946,28.6309,23.1409,34.2251,61.5189
"589","1950","Kenya",24.6903,24.9472,25.3038,24.3882,23.6833,22.619,21.85,22.4628,23.0337,23.8268,23.8832,24.1775,16.3721,8.73961,93.9962,134.719,86.189,29.3782,39.058,31.1221,23.4609,26.3087,52.3883,14.6262
"601","1951","Kenya",24.875,25.6862,26.0976,24.6025,24.4228,23.5277,22.7609,23.0262,24.2514,24.953,24.7349,24.3429,12.0252,13.2329,92.4422,217.192,136.74,38.1791,40.0851,27.3755,19.1487,112.823,140.363,112.578
"613","1952","Kenya",25.0442,26.0607,27.1672,25.8197,25.3387,23.6799,23.0204,23.2475,24.4626,24.8827,24.9514,25.0414,6.21634,19.4962,33.9973,133.808,105.621,19.2354,20.9183,26.7606,35.0845,33.5624,88.2056,23.965
"625","1953","Kenya",25.3141,25.9565,26.7229,26.1311,25.2278,24.0519,22.853,23.4346,23.7744,24.5187,25.0707,25.0081,39.6161,7.34219,37.1899,119.419,107.226,32.4058,27.8461,32.7169,22.8063,83.2923,96.8459,37.7218
"637","1954","Kenya",25.2727,26.3547,26.9023,25.6384,24.9292,23.3073,22.6022,22.8727,23.5917,24.6204,24.6333,24.5615,10.4727,11.6896,19.1005,169.971,121.711,40.6066,35.6717,31.1632,28.6532,28.527,79.6644,33.658
"649","1955","Kenya",25.0975,25.4354,26.3489,25.6464,24.5558,23.2549,22.9814,22.9938,24.0677,24.9477,24.5649,24.6063,33.2919,37.319,28.3415,111.487,93.4246,25.4599,28.2325,42.4887,32.873,31.7574,61.791,62.6375
"661","1956","Kenya",24.0994,25.3187,26.0126,25.1143,24.3905,22.9848,21.9788,22.835,23.3288,24.3678,24.1532,24.1786,84.4238,21.558,48.6631,129.313,61.4064,29.0396,23.127,34.6204,24.3044,36.729,97.3727,41.0417
"673","1957","Kenya",24.5633,24.7628,25.5981,25.4182,24.4821,23.7956,22.6897,23.3515,24.1822,25.3829,24.9022,24.5682,53.397,13.3319,61.0147,147.238,167.816,43.9553,22.341,22.9054,20.2999,49.3146,121.011,67.519
"685","1958","Kenya",25.2129,25.4781,26.5548,26.0313,24.7356,23.2122,22.3681,23.2477,24.3662,25.0009,25.1545,24.61,33.3216,58.5605,51.3647,119.773,104.712,57.7729,48.23,25.4415,18.3459,26.9104,47.5226,71.4341
"697","1959","Kenya",25.2061,25.7041,25.6415,25.5467,24.5851,23.2645,22.311,22.8642,23.9957,25.0599,25.036,24.7466,45.5509,27.0414,56.0039,133.609,106.394,23.2996,31.5894,30.322,22.7115,36.9701,90.2361,33.1189
"709","1960","Kenya",24.8505,25.6869,25.6012,24.9898,24.5658,23.2068,22.63,23.1455,23.8655,24.4848,24.6288,24.8558,26.9321,19.1184,123.195,120.169,70.3355,29.3172,23.9874,24.9643,22.975,81.7471,52.6733,36.0695
"721","1961","Kenya",25.4145,25.9689,26.2036,25.6253,25.6367,24.0516,23.2,23.0369,23.6651,23.951,23.3004,23.8139,14.535,25.2117,37.1204,118.316,75.6556,32.6944,49.058,45.6287,71.1642,150.968,311.408,101.854
"733","1962","Kenya",23.748,25.0247,25.6539,25.4561,23.9312,23.3549,22.652,23.3203,23.8601,24.6142,24.5229,24.3934,58.0346,11.5944,68.0284,121.176,116.621,30.7693,32.4095,36.3832,28.529,59.3113,77.2013,60.1518
"745","1963","Kenya",24.503,25.4178,25.9656,24.6921,23.9048,22.9218,22.608,22.518,23.4045,25.0311,24.4083,23.972,37.4482,40.917,64.6954,212.19,94.8733,35.5976,27.1255,35.1776,25.2835,22.8796,169.687,128.942
"757","1964","Kenya",24.4014,25.8362,26.4306,25.23,24.0706,23.1073,21.8389,22.3455,22.9141,23.7884,24.4227,23.6067,42.0857,42.8172,65.6308,177.503,60.3275,34.9861,39.4067,34.855,32.6564,47.2742,38.1585,97.3825
"769","1965","Kenya",24.1479,25.144,25.6796,25.062,24.5859,22.8938,22.4556,22.8118,23.9818,24.1838,24.0406,24.7135,39.7213,8.4189,37.6396,110.458,51.4802,26.0059,19.6121,19.5091,25.818,78.3194,141.14,29.6648
"781","1966","Kenya",25.1299,26.0313,25.9712,24.6766,24.4809,23.358,23.071,23.0343,24.074,24.5117,23.9682,24.5233,22.7499,52.6283,93.7559,169.619,55.5095,34.8349,23.1821,41.4905,26.2204,78.5428,80.4334,15.8411
"793","1967","Kenya",24.5625,25.6606,26.3721,25.1045,24.0616,23.0197,22.5956,22.4766,23.1795,24.2377,23.5714,24.3671,9.52829,10.9289,43.9636,181.544,156.287,44.8984,51.2692,34.7947,46.8187,107.824,166.183,20.8776
"805","1968","Kenya",23.6782,24.6674,24.6363,23.9904,23.3811,22.29,21.7889,22.3618,23.4589,24.3586,23.7588,24.1213,2.19745,77.8546,128.614,211.431,114.16,62.7557,33.8611,23.5233,13.5947,66.4291,182.139,81.6521
"817","1969","Kenya",24.6017,24.6813,25.5073,26.1329,24.378,23.3384,23.0089,22.892,23.9467,25.2721,24.7399,24.7676,58.4336,69.456,76.3641,47.4992,109.722,23.8367,23.2491,28.9076,25.6825,59.5875,104.235,16.6457
"829","1970","Kenya",25.1605,26.1166,26.2879,24.9475,24.4546,23.4339,22.9557,23.012,23.7454,24.7672,24.8473,24.5621,92.9497,13.8177,116.353,157.207,71.607,24.2913,26.7776,37.7514,27.3532,35.0734,44.4697,28.6568
"841","1971","Kenya",24.8028,24.9757,25.5032,25.2529,23.7669,22.4817,22.2743,22.6651,23.3034,23.9261,24.5242,24.1533,20.9114,6.25615,25.116,156.301,105.176,58.5229,31.417,33.6038,24.9201,57.4304,51.5891,52.4161
"853","1972","Kenya",24.7056,24.8121,25.87,26.0318,24.8093,23.5996,22.9962,23.5604,24.2241,25.123,24.5913,25.1011,22.1602,50.8722,22.9865,68.1689,120.076,40.7959,25.3365,22.3338,36.9052,118.186,120.45,35.4977
"865","1973","Kenya",25.3626,26.3367,27.0551,26.6348,24.8744,23.6285,22.6939,23.2822,23.8352,25.0714,24.6475,24.1644,42.6663,35.127,9.54959,78.059,72.502,38.4957,19.2295,34.0204,42.1471,37.8315,81.7327,15.2175
"877","1974","Kenya",24.8545,25.4805,25.4959,25.145,24.1801,23.5357,22.7004,23.0295,23.2794,24.6972,24.3859,24.5972,11.9936,13.9304,94.7568,133.3,63.128,38.5998,55.2178,30.5984,24.439,28.8778,57.1623,34.5578
"889","1975","Kenya",24.8025,25.9534,26.3906,25.6596,24.3441,23.0245,22.6031,22.3579,23.2653,24.221,24.3224,24.4933,19.0804,7.84181,37.4831,122.795,98.9125,47.6392,54.6422,35.1157,44.4326,40.5155,47.8026,22.892
"901","1976","Kenya",24.7327,25.7956,26.0289,25.3467,24.6278,23.7691,22.7841,23.1131,23.8561,24.9078,24.9494,25.1544,9.759,23.7232,18.7264,99.4296,75.4723,35.9606,38.783,27.8725,40.5496,26.7051,67.7405,46.1479
"913","1977","Kenya",25.2848,25.7961,26.2986,25.4401,24.542,23.5068,23.1106,23.1193,24.0096,24.9949,23.6862,24.2543,44.7029,21.8782,44.8814,202.484,89.9511,38.3149,31.7709,38.8771,24.544,97.8274,180.758,53.9924
"925","1978","Kenya",24.6985,25.4979,25.3541,25.355,23.9498,23.4741,22.6492,23.4071,24.1103,24.8484,24.4525,24.2782,48.9273,70.8571,141.382,136.276,67.582,33.4444,31.3174,27.9029,32.8521,91.2551,92.7367,75.6234
"937","1979","Kenya",24.8143,25.4095,25.5189,25.3412,24.2575,22.7613,22.5809,23.4027,24.0224,24.6816,24.8944,25.37,112.627,57.1966,73.7171,134.544,122.602,62.2508,31.3445,22.3616,19.8972,31.9904,80.6136,50.9128
"949","1980","Kenya",24.9608,25.9058,26.4059,26.0791,24.8412,23.4679,22.8711,23.058,24.0574,25.2857,24.9319,24.4273,22.031,9.27585,29.7127,88.1144,104.066,19.9832,22.6974,38.2866,17.113,25.6177,95.6851,24.494
"961","1981","Kenya",25.3685,26.0035,25.7682,24.9883,24.148,23.5377,22.6013,23.4855,24.0986,25.0051,24.9429,24.6887,7.89198,11.3742,156.22,193.4,91.5751,21.2462,32.5002,36.9865,31.7099,56.4778,48.1287,34.7142
"973","1982","Kenya",25.3447,25.9311,26.213,25.0175,24.2583,23.5251,22.9706,23.0345,24.0888,24.1862,24.4239,24.4867,10.1519,12.2427,39.387,151.37,154.459,32.3864,30.238,28.624,39.5678,146.28,143.577,64.1199
"985","1983","Kenya",25.109,26.0976,26.6487,26.5011,25.0215,24.336,23.5881,23.6443,23.9433,25.3162,24.9693,24.3716,15.08,35.3911,15.9461,112.545,93.3409,43.2427,31.5531,37.3895,36.6338,43.3589,50.5274,59.4305
"997","1984","Kenya",24.4292,24.9518,26.2976,25.7573,25.0569,23.2794,23.3849,23.1587,23.9544,24.4696,24.1055,24.4023,10.7353,5.39834,13.2501,91.6094,43.9555,32.1392,34.449,15.6727,21.6806,77.3548,126.728,46.5226
"1009","1985","Kenya",24.9773,25.4487,25.4333,24.769,23.9113,23.1155,22.6196,23.0759,23.9519,24.6435,24.8609,24.7609,22.5217,38.053,79.4954,139.758,126.344,23.7964,34.118,22.1775,20.8639,44.5258,70.9361,32.258
"1021","1986","Kenya",24.8615,25.9584,25.8035,25.1434,24.2841,23.1267,22.7839,23.2646,24.0259,25.2977,25.0908,24.6981,11.9452,9.41643,49.6279,178.866,100.688,43.6081,25.5141,19.6294,20.3369,39.7196,104.28,61.7493
"1033","1987","Kenya",24.9011,25.7006,26.6021,26.0395,24.6512,23.4573,23.4974,23.6776,24.9233,25.7073,25.2952,25.4261,28.7751,16.6959,34.7146,112.138,147.054,53.9343,24.0609,36.162,14.937,17.8841,82.5172,12.7506
"1045","1988","Kenya",26.1808,26.7403,27.0393,25.5824,24.7847,24.1792,22.9743,23.6877,24.012,25.0236,24.1942,24.2344,42.7405,13.7497,63.8699,212.917,54.0442,52.5529,43.0378,43.2523,53.3071,44.8905,88.5825,66.8288
"1057","1989","Kenya",24.5374,24.855,25.9484,24.5819,23.8881,23.2155,22.7776,23.2363,24.1732,24.8076,24.3531,24.476,50.616,26.1542,62.2698,132.693,93.7227,24.7601,30.6486,31.4053,43.386,62.352,111.905,78.9202
"1069","1990","Kenya",24.5758,25.9462,25.5842,25.1473,25.0182,23.5005,23.0382,23.4722,24.1631,24.9966,24.7703,24.4295,35.4693,65.3334,118.089,168.197,58.4204,16.612,15.5286,21.8171,21.9918,56.0918,89.1568,78.2266
"1081","1991","Kenya",25.1631,26.0839,26.2236,25.5812,24.6618,23.9439,22.9982,23.0391,23.9423,25.5236,24.5875,24.7398,38.2847,12.7492,73.3656,83.135,112.275,33.6106,36.6575,32.8066,18.3184,41.2266,60.2294,53.4232
"1093","1992","Kenya",24.4359,26.2892,26.5409,26.0819,24.7852,24.0563,22.8377,22.7902,23.8958,24.7925,24.4195,24.4344,10.2491,15.9125,17.0754,119.919,80.6001,30.0842,35.1079,28.0127,24.3121,47.1624,106.824,98.4172
"1105","1993","Kenya",24.2897,25.0506,25.7925,25.9763,24.9779,23.7715,22.8375,23.5543,23.8431,24.2092,25.2338,24.5048,80.9318,53.6675,24.0511,77.5293,110.664,50.2024,14.9912,21.9237,15.6103,42.0606,75.1036,40.1232
"1117","1994","Kenya",24.6522,25.9058,25.7528,25.6103,24.6294,23.7561,22.8275,23.5708,24.1753,25.222,24.1713,24.3497,6.64417,17.6202,47.8114,111.038,82.2793,33.7607,44.5223,31.9213,20.1774,69.6349,168.397,54.453
"1129","1995","Kenya",24.9216,25.9945,26.1929,26.0064,24.8333,24.1121,23.2944,23.6887,24.3098,25.3407,25.0667,25.0193,10.5799,37.3085,69.4802,150.358,66.9476,23.5026,27.0207,32.2454,30.5747,87.7315,72.5827,43.8125
"1141","1996","Kenya",25.7146,26.4811,26.5805,25.7333,24.6923,23.7897,23.1185,23.2079,24.014,24.8826,24.6425,24.9152,24.3053,27.9605,74.9097,71.0857,85.918,50.8206,33.833,25.6055,23.9495,19.2856,85.853,6.98666
"1153","1997","Kenya",25.5562,25.9044,26.1192,25.2267,24.7565,23.8643,23.3821,23.5251,24.9931,25.0558,24.4959,24.6103,8.74094,1.15765,45.8383,188.323,63.3745,46.6663,29.0068,28.8858,7.70611,179.669,247.081,116.062
"1165","1998","Kenya",25.613,26.3175,26.7041,25.8261,24.5654,24.1029,23.3852,23.313,24.3268,25.8522,24.8346,24.7358,76.2871,59.9695,50.1806,115.334,149.305,69.6817,36.89,29.2989,22.4775,30.0269,72.004,12.8653
"1177","1999","Kenya",25.5838,26.7698,26.7005,25.8207,25.3357,23.9813,23.1006,23.2923,24.4701,24.4443,24.4406,24.4371,17.4185,3.90971,85.2266,95.084,56.7194,30.8994,34.1242,37.8536,22.0581,62.4518,105.164,46.1816
"1189","2000","Kenya",24.5514,25.5136,26.5248,26.3236,25.2045,23.5084,24.1301,24.0395,24.0184,24.5562,25.8349,24.6516,14.7556,4.22166,32.876,68.5452,52.9646,37.8617,18.5894,32.591,25.9999,54.8905,76.8925,28.327
"1201","2001","Kenya",25.6423,26.8772,27.1555,25.7671,24.9937,23.4213,23.153,23.4107,24.7741,25.855,24.8915,25.2077,73.4348,9.14876,60.4919,102.772,59.8898,39.8834,30.7087,27.1292,21.0991,40.8778,130.099,26.9851
"1213","2002","Kenya",25.5658,26.4501,27.0802,26.4038,25.7182,24.4419,23.7321,24.5022,25.0192,25.6157,25.5577,25.6499,33.6236,48.709,44.18,179.977,87.748,19.0076,18.8563,26.1242,41.4186,82.289,77.2296,121.69
"1225","2003","Kenya",25.9206,26.2382,27.1914,27.0047,25.8128,24.411,23.8584,23.9016,24.5353,25.4204,25.3879,25.77,10.7769,4.79105,44.4622,194.147,126.015,29.297,20.7714,21.4966,26.1649,38.9502,71.3184,28.6336
"1237","2004","Kenya",26.3393,26.9267,26.6257,25.8352,25.6915,24.6079,23.7949,24.5243,24.4596,24.4763,25.1573,25.3106,54.7009,17.7408,45.8558,107.349,50.3418,25.4392,15.2559,17.5807,23.9635,75.8217,77.5228,41.0149
"1249","2005","Kenya",24.8122,27.1921,27.4049,26.7171,25.1366,24.1579,23.5231,23.9151,25.2023,25.1685,25.3178,25.4102,19.1011,13.6037,49.6763,57.2831,83.5191,20.1572,19.2082,24.0252,18.9451,64.2847,46.147,18.656
"1261","2006","Kenya",26.012,26.9355,27.0357,25.8867,24.986,24.4074,23.548,24.2949,24.1269,25.8045,25.1589,24.8899,22.1909,22.2449,82.786,131.79,83.3955,25.9291,26.0609,44.2328,49.3262,94.12,174.698,79.3671
"1273","2007","Kenya",25.5855,26.4363,26.6092,26.0444,25.5509,23.7128,22.7807,23.6905,24.7334,25.5032,24.8829,25.1843,34.3716,25.0993,50.4786,105.91,90.5702,23.7514,39.9548,64.4247,66.5627,46.6673,57.0503,48.9737
