"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"313","1927","Mozambique",26.0743,25.8092,24.8507,23.9862,21.368,19.2149,19.4989,20.343,22.7167,25.1855,26.1703,26.2762,185.804,200.537,189.262,107.62,15.1917,16.7818,26.1516,5.81255,2.56988,43.16,50.4471,153.242
"325","1928","Mozambique",26.4373,25.9649,25.9048,23.9855,21.159,20.9078,18.7619,20.2427,23.5155,26.0142,27.0027,26.2277,191.635,92.5834,208.761,89.8718,36.0593,14.3648,13.9834,13.7562,12.0814,15.578,55.0148,206.464
"337","1929","Mozambique",25.6413,25.4361,24.7945,23.4739,22.1059,20.5138,19.8516,19.9528,23.9742,26.6108,27.3879,25.7228,290.256,206.43,208.928,50.0535,12.7488,14.5509,9.56284,17.6359,3.74857,27.3241,68.8704,176.877
"349","1930","Mozambique",25.2907,25.4241,25.3563,23.9153,20.786,19.0842,18.8168,19.9856,22.8029,24.6219,26.6178,26.68,171.54,138.562,186.909,73.1181,39.7035,18.8801,13.4603,8.53019,17.3012,7.75724,48.0742,150.633
"361","1931","Mozambique",25.8861,26.6419,25.7929,24.3578,23.3238,19.8556,19.958,21.7885,23.5581,26.0202,25.6851,25.9602,237.677,205.843,119.443,91.3815,15.8965,14.4404,14.7106,2.41573,6.03665,21.0766,77.5438,211.185
"373","1932","Mozambique",25.9054,25.9869,25.0142,24.0971,21.3,19.6518,18.7397,20.0625,24.0242,25.4859,26.0991,25.9065,152.65,184.378,179.599,63.8179,44.6886,7.28598,9.01937,7.06402,6.1002,14.9421,41.8654,214.831
"385","1933","Mozambique",25.3311,25.6002,25.5155,23.6421,21.7192,20.5101,19.8187,20.3841,21.9565,25.27,26.1879,25.2578,255.628,145.246,106.087,55.6719,12.4719,16.7972,8.93308,7.75526,4.51226,15.4893,62.5798,168.771
"397","1934","Mozambique",25.966,25.5603,25.3703,24.4469,22.6089,20.2997,20.0645,21.4701,22.2655,25.0365,25.5613,25.5062,180.611,212.148,178.795,72.2587,31.0954,46.4274,17.0413,7.75533,14.2854,21.4452,112.327,220.721
"409","1935","Mozambique",25.412,24.3951,24.7471,22.8769,21.8532,18.9318,19.1069,18.7711,23.5368,25.6709,25.3556,25.4543,240.382,161.998,108.186,60.8898,28.7666,23.5085,8.97575,20.9719,8.34662,11.1505,90.0929,126.509
"421","1936","Mozambique",25.7027,25.9946,25.1273,23.395,21.7956,19.7029,19.5169,20.1828,22.0207,25.0348,26.0678,25.6227,194.751,219.307,222.836,92.9059,32.3138,28.044,28.3352,15.8711,11.1419,30.0048,87.0762,152.706
"433","1937","Mozambique",26.0374,26.0685,25.4506,23.7957,21.9746,20.1657,18.8208,20.1003,22.9443,24.8458,26.5846,25.6459,217.776,228.844,117.372,61.9408,24.6429,8.51265,18.4239,18.9696,20.2365,13.1401,38.3964,159.611
"445","1938","Mozambique",25.8652,25.5615,25.0418,24.8069,22.224,20.0335,19.7281,20.6166,23.0981,26.0177,25.8217,25.7829,237.592,104.146,143.272,87.635,14.7731,25.1028,9.13427,10.978,9.73497,18.978,45.2367,189.855
"457","1939","Mozambique",25.418,26.2856,24.5006,23.2762,22.1418,19.0568,18.879,20.7641,21.9437,25.2602,25.4469,25.5346,229.935,217.382,251.73,80.4085,25.9658,29.5049,30.964,20.0421,24.739,17.7847,81.864,179.828
"469","1940","Mozambique",25.6851,25.6611,25.8175,24.1577,21.9341,20.2717,18.8641,20.8471,23.89,24.0236,26.3719,27.1895,177.796,201.231,204.115,90.4083,21.8761,35.7682,25.9711,7.85119,7.0785,37.9481,73.6241,124.712
"481","1941","Mozambique",25.8817,26.335,25.3844,25.2039,22.9296,20.461,19.5279,21.0871,23.5621,26.1947,27.0043,26.6922,226.793,121.125,118.304,28.5893,12.9119,25.0865,11.1723,11.0806,6.38894,16.4828,80.695,138.449
"493","1942","Mozambique",26.8803,26.6596,26.3645,24.1677,21.9876,21.1579,19.6145,21.5891,23.3268,24.2113,25.6876,26.1705,214.805,140.149,159.412,51.7203,32.5577,14.7371,22.0564,13.9686,10.7598,38.2976,55.7327,205.657
"505","1943","Mozambique",25.7354,25.2885,25.062,24.3774,21.5617,19.4704,19.7022,21.1223,22.4325,25.7097,26.5364,25.8498,224.334,189.774,179.041,74.7126,18.479,13.0034,5.41977,16.0221,11.6515,5.2998,47.7619,136.26
"517","1944","Mozambique",26.7194,25.834,24.8571,23.9506,21.4195,20.3414,19.9586,21.3701,23.0386,25.5413,26.5038,26.174,130.459,287.823,178.403,32.0924,24.344,26.8368,11.0917,2.47607,3.25568,14.1582,89.2305,161.215
"529","1945","Mozambique",25.3228,25.8199,25.3959,23.8986,21.5649,18.6668,18.9565,20.0973,22.219,25.7517,25.6558,26.2887,256.182,219.353,183.658,45.081,31.0857,13.4518,11.8857,11.2283,2.17023,13.3506,59.8209,140.228
"541","1946","Mozambique",26.16,25.906,25.4339,24.1883,21.8114,19.4128,18.9196,19.8256,23.2192,25.7448,25.8444,26.3219,210.782,204.353,258.739,69.7486,20.241,27.7301,9.42233,12.3592,3.79821,5.19276,102.987,186.514
"553","1947","Mozambique",26.3261,26.5435,25.2013,24.8597,21.6556,19.8733,19.3619,20.7194,22.8707,25.3421,26.8982,26.098,172.695,144.929,259.953,74.5842,28.8592,17.9969,17.0173,2.19779,13.6257,29.4981,73.8549,183.835
"565","1948","Mozambique",25.9788,25.8747,25.7387,24.3444,22.3022,20.0982,19.8279,20.7387,22.6331,25.6467,25.897,26.6349,188.188,220.884,237.107,86.71,20.2957,8.50655,21.7348,8.93535,10.9134,27.8421,70.8575,81.5316
"577","1949","Mozambique",26.8063,25.6374,25.2753,24.2001,22.2584,19.9125,19.8685,21.3143,23.6729,25.3303,26.8095,26.5023,112.394,150.964,198.594,63.7428,47.3289,28.5417,16.3933,6.65672,11.2143,11.802,51.0983,149.311
"589","1950","Mozambique",25.6688,25.9177,25.734,24.6994,21.0614,19.8747,20.1271,20.3638,22.857,24.1616,25.4877,26.6467,248.1,251.012,205.897,79.4451,35.2714,12.0073,19.098,19.2476,3.35709,27.5116,59.8435,146.875
"601","1951","Mozambique",25.1052,25.6174,25.4566,24.569,22.1901,19.5789,18.8424,20.8502,22.927,25.9146,25.9724,26.1754,208.973,117.696,114.123,60.4683,32.4981,21.2473,12.931,26.9371,17.9351,25.5619,90.3677,188.567
"613","1952","Mozambique",26.2287,25.9178,25.6303,24.3219,21.7338,20.1163,19.8057,21.5431,23.3971,25.5591,25.3448,26.0378,264.524,265.547,139.191,89.5593,54.8121,28.0915,15.6307,7.37324,12.5586,19.3701,106.735,143.809
"625","1953","Mozambique",26.1609,26.1647,25.1106,24.4621,21.9861,19.5451,18.8715,20.8188,21.4742,25.2792,26.8825,26.2091,242.999,175.765,225.08,60.2886,21.3301,15.031,15.5984,18.2557,23.2807,9.9939,54.9816,194.302
"637","1954","Mozambique",25.9468,26.2144,25.0994,24.0457,22.6016,19.1283,19.3938,20.8993,23.3633,26.1217,25.7522,26.148,152.018,189.765,144.245,51.9862,13.2898,26.4427,5.45651,14.0812,12.2686,10.222,121.947,209.214
"649","1955","Mozambique",25.8647,25.8014,24.6724,23.5842,21.5116,19.6248,19.8765,20.65,22.5687,25.0317,26.2039,25.8478,224.542,264.669,194.14,68.9625,37.5719,22.438,17.2126,8.78335,4.55113,17.1859,71.7707,162.633
"661","1956","Mozambique",25.1168,25.8333,25.6171,23.8214,22.3025,20.2239,19.2382,21.4828,22.3408,24.8924,25.4187,25.1628,215.709,208.425,231.595,156.215,48.8879,25.3115,10.3942,6.61703,17.4489,13.7927,87.6095,186.563
"673","1957","Mozambique",25.7575,26.1335,25.3959,24.5265,21.915,19.8239,20.2917,21.3193,24.3017,26.215,27.7485,25.9546,202.174,154.772,167.11,103.334,39.4895,11.8941,15.9425,11.4369,6.96155,16.867,32.3731,200.78
"685","1958","Mozambique",26.3897,26.0272,25.4393,24.9373,22.5204,19.9671,19.1571,20.4892,23.718,25.253,27.0487,26.5053,252.409,246.725,102.815,66.8261,20.967,42.1168,17.7997,19.4974,21.8338,35.7313,42.9051,177.304
"697","1959","Mozambique",26.0945,25.8496,25.4569,24.5766,23.3691,20.6996,20.3,21.0668,22.627,25.1428,25.799,26.2875,190.686,246.911,112.407,47.252,24.6079,19.7067,21.9236,19.3856,18.7567,24.0117,55.4375,167.207
"709","1960","Mozambique",25.55,25.6611,24.9395,23.7266,21.8945,20.4648,18.927,21.4755,23.0233,25.5809,26.0667,26.5586,139.495,196.522,160.939,71.7256,24.2911,32.6296,22.9325,6.04453,27.2781,20.5051,52.0878,180.156
"721","1961","Mozambique",25.8035,25.7323,25.7318,24.9125,23.3216,20.836,20.1092,20.289,23.3822,25.3851,25.2189,25.4618,177.107,160.476,193.947,102.707,28.7001,32.4637,30.0736,38.1379,11.1885,27.9557,88.4681,175.888
"733","1962","Mozambique",25.342,25.822,25.1978,24.2066,20.6988,20.4625,19.6319,21.4057,23.2026,25.7511,26.2044,25.5592,306.574,137.166,207.022,106.89,27.2566,6.29558,16.0794,14.3441,2.97824,28.4169,98.6939,238.07
"745","1963","Mozambique",25.1923,24.9394,24.3987,23.2921,20.6236,19.1115,19.5023,20.4868,23.1165,25.3878,25.4787,25.7818,218.973,284.401,178.506,81.7218,21.3271,20.218,12.2406,2.07232,1.84438,24.6013,109.762,157.008
"757","1964","Mozambique",25.5957,26.0728,26.0799,23.9113,21.2566,19.4846,18.2543,20.3269,22.5149,25.3481,25.8285,24.9733,216.01,155.661,83.5084,35.6356,24.3498,16.2936,25.0607,15.552,3.5842,15.5635,63.7035,187.602
"769","1965","Mozambique",24.9878,25.7096,24.756,23.3126,21.037,18.8121,19.1436,21.1001,22.4071,23.6861,25.8314,26.1762,219.695,153.515,229.127,57.9164,22.4955,15.538,8.70475,9.6277,25.9315,24.8901,71.2625,157.959
"781","1966","Mozambique",26.3553,25.6042,24.8986,23.7645,21.9687,20.2983,20.0958,21.2971,23.302,24.5432,26.0724,26.4452,182.249,248.03,98.8997,55.0703,30.7202,35.3256,12.6123,7.86116,11.2481,24.2804,60.3529,149.135
"793","1967","Mozambique",26.0719,25.7772,25.1226,24.3971,22.2583,20.7824,18.9952,20.574,22.6192,25.4044,25.871,25.5068,182.839,188.095,245.648,103.613,43.6107,21.7847,30.2569,19.079,7.60364,26.5513,68.2837,166.294
"805","1968","Mozambique",26.3044,25.4907,24.7857,23.4257,22.0309,18.5627,19.8513,21.4088,22.791,25.469,24.7669,25.894,161.753,179.664,132.528,79.3901,28.4014,26.2388,10.5957,7.79358,5.65105,11.4164,91.4788,197.327
"817","1969","Mozambique",26.1418,26.6107,25.7585,24.4905,21.781,20.3242,19.9518,21.2528,22.8247,25.9361,26.5756,25.5163,213.734,133.509,155.306,119.519,29.9078,15.3725,17.4243,16.2443,8.14115,43.217,57.1812,260.213
"829","1970","Mozambique",26.23,25.8901,25.3992,23.5434,22.267,20.4443,20.4065,21.9712,24.3029,24.9551,26.1836,25.8718,175.638,158.114,74.3862,61.1181,10.2768,28.2561,13.3179,3.11035,4.0375,24.7893,113.566,188.262
"841","1971","Mozambique",25.3856,25.1285,25.6322,24.7479,21.4066,19.6031,19.9098,21.3151,23.1506,24.6613,25.1612,25.8085,269.473,189.369,147.856,54.9361,47.6886,19.0609,11.1022,1.96331,4.73742,26.7722,91.8837,142.393
"853","1972","Mozambique",25.5891,25.1527,25.0616,24.1923,22.1315,19.051,19.1297,20.4798,23.3854,25.1216,25.1759,27.0686,232.921,216.153,140.408,79.0402,54.0009,14.5336,10.034,7.3376,5.53706,28.3966,63.7863,154.539
"865","1973","Mozambique",26.4107,26.1795,26.3193,23.5511,22.0164,19.9444,19.3354,20.6431,23.6869,25.238,25.5617,25.2477,173.879,114.51,131.275,122.549,16.3439,20.3724,20.2566,9.77428,11.7754,24.0124,73.0232,217.484
"877","1974","Mozambique",25.4364,25.2173,24.7118,22.8946,21.3196,19.4186,19.1916,21.0947,22.0713,24.7429,26.0413,25.409,183.69,250.085,256.061,99.0336,81.3133,22.4449,39.2403,7.19684,14.6412,12.8393,68.6065,190.088
"889","1975","Mozambique",25.6454,25.2559,24.6071,24.0271,22.4114,19.8758,19.38,20.2874,22.6944,24.0271,25.6226,25.6717,134.121,191.009,142.508,108.462,28.9449,24.2833,10.5398,18.6982,3.02566,24.0574,57.6342,183.699
"901","1976","Mozambique",25.2999,25.066,24.9851,23.4966,21.0981,19.9092,19.0098,19.6982,23.0021,24.6618,27.0265,26.7657,223.504,225.141,222.064,128.301,59.8601,28.3328,8.27469,6.77582,5.41268,35.7597,33.607,157.549
"913","1977","Mozambique",26.3101,26.0397,24.8413,23.8225,22.447,20.1531,19.6643,20.8811,23.5152,25.8835,26.2681,26.2455,191.434,218.188,188.312,48.8912,12.1788,7.52888,12.3446,19.6147,29.6832,19.0256,79.3756,181.063
"925","1978","Mozambique",25.9163,25.984,25.4228,23.7491,21.715,19.4104,18.5365,22.2882,23.6993,25.4914,25.5208,24.961,246.092,181.945,253.657,116.744,20.1024,27.6742,20.7688,1.03456,7.83937,32.1787,80.1155,287.098
"937","1979","Mozambique",25.5053,26.0051,25.3083,24.147,21.7867,19.7175,19.0952,21.2752,23.3573,25.7265,25.7153,25.6413,133.378,202.522,185.124,61.5111,21.0989,21.2193,30.8608,12.1867,7.90345,25.2251,108.598,146.942
"949","1980","Mozambique",26.0967,26.5077,25.0907,24.2428,22.0898,19.1522,18.7155,20.4777,22.8666,24.5246,26.811,25.9127,151.467,130.908,157.059,123.131,20.1257,11.0645,16.4734,18.847,32.8582,28.5835,44.9805,235.447
"961","1981","Mozambique",26.6461,25.7245,25.218,23.4925,20.8889,19.0681,18.8838,20.5313,22.3655,23.3359,26.428,25.7878,159.211,247.521,135.898,71.9637,60.8065,14.2413,12.6903,12.3292,24.6006,50.3642,73.4215,145.05
"973","1982","Mozambique",26.1381,25.8454,25.5491,23.9416,21.3095,20.1659,19.7333,20.746,22.1898,24.1388,25.6867,26.6781,206.771,230.071,112.204,96.8822,40.3898,9.6337,28.299,9.20279,10.0897,51.405,62.2557,143.261
"985","1983","Mozambique",26.9677,26.5805,26.4544,25.0896,23.6016,21.4124,20.4115,20.3216,23.7091,24.477,27.0652,26.2523,160.764,162.389,115.759,50.7538,43.0352,25.4238,33.2169,21.0174,1.41577,21.4744,46.0635,167.221
"997","1984","Mozambique",26.3513,25.6664,25.2863,23.818,22.6412,19.8931,20.0914,20.583,23.5156,25.4656,25.1519,25.7235,169.599,201.371,195.471,54.9882,33.9083,21.4701,31.0209,9.2067,10.5394,20.7352,95.2885,221.875
"1009","1985","Mozambique",26.1444,25.5962,25.5414,23.6831,21.5519,19.6287,19.6356,20.8211,23.3732,24.9032,25.3444,25.6702,192.953,203.967,193.411,93.6529,29.2736,19.2538,19.879,13.5225,24.0959,41.7557,107.027,195.55
"1021","1986","Mozambique",25.4986,25.7235,25.5056,24.4686,22.093,19.5937,19.4142,21.2679,22.9485,24.8029,25.6065,26.0145,259.886,173.863,160.695,110.301,18.7975,14.0048,9.99322,3.06752,5.93569,53.2575,77.77,178.426
"1033","1987","Mozambique",26.0983,26.9719,26.5447,24.9515,23.2458,19.7284,19.4808,21.3939,23.9167,24.3484,26.9954,27.1391,188,125.453,126.077,46.1279,16.9248,20.2,7.56391,14.2372,15.6373,23.9417,45.3971,157.886
"1045","1988","Mozambique",26.7493,26.0104,26.0553,25.2857,22.1276,20.7,20.2198,21.1359,23.2204,25.0076,24.8661,25.4981,189.106,205.045,174.559,69.1784,45.7126,21.7207,10.7737,9.21726,4.38077,57.3917,57.1418,138.102
"1057","1989","Mozambique",25.6219,25.2628,25.3001,23.8645,22.1468,20.3128,19.9169,21.4995,22.9844,24.7641,26.0633,26.2527,208.652,230.249,209.157,76.4628,35.554,27.7211,13.0726,16.2811,7.88817,34.5663,90.7735,213.021
"1069","1990","Mozambique",25.9365,25.8844,25.7682,24.6766,22.5586,21.2521,20.106,20.6548,22.3626,25.4365,26.3829,26.6226,219.231,166.926,87.0376,73.7896,41.2587,12.7928,6.80132,15.5567,11.1817,7.94089,54.7796,106.085
"1081","1991","Mozambique",26.4884,26.4392,25.7373,23.924,22.4501,20.3203,19.9093,21.1211,23.7839,25.1089,25.8769,25.6756,175.212,200.854,223.98,67.7114,16.8615,14.3746,16.9994,4.88204,12.2506,9.49398,75.8607,145.424
"1093","1992","Mozambique",26.6859,26.6938,26.4681,25.3245,23.3292,21.0527,19.9915,20.6264,23.9476,25.9288,26.7044,27.0756,145.646,79.0475,123.747,40.6699,22.7618,21.3876,6.94672,6.36763,2.72839,10.4225,76.2593,150.382
"1105","1993","Mozambique",26.1068,26.1554,25.2769,25.2654,23.4843,20.6585,20.2772,20.7562,23.3663,25.5759,25.8627,27.1538,207.239,211.858,156.89,90.1171,25.3687,21.0659,25.4151,13.6563,6.78274,13.3193,93.172,104.939
"1117","1994","Mozambique",26.2938,25.9014,25.9026,24.4566,22.449,20.4833,19.3938,20.905,23.3293,24.1476,27.0205,26.7143,242.763,131.146,135.929,46.3296,8.10339,10.7866,15.4894,9.44344,11.0253,34.3851,25.2998,131.705
"1129","1995","Mozambique",26.2468,26.5505,26.1914,24.653,22.8122,20.1975,20.3555,22.0107,23.7423,26.6637,27.0445,25.9913,218.139,157.279,91.6796,50.2645,37.5002,7.06956,10.6629,12.0261,2.61135,15.0042,39.7741,196.134
"1141","1996","Mozambique",26.364,25.9249,25.3732,23.4391,22.4935,20.2572,19.4853,21.368,23.8823,25.4704,27.4517,26.5689,252.844,219.018,189.071,58.1597,50.2803,25.575,22.0218,11.3117,3.04458,9.67514,37.614,154.449
"1153","1997","Mozambique",26.3965,25.5034,25.9856,23.886,21.5214,21.5708,19.9113,21.6624,23.8582,24.6694,26.9048,26.5333,249.873,277.096,138.673,96.2741,15.9782,5.29523,27.0556,2.70199,20.0903,36.8518,79.3678,204.917
"1165","1998","Mozambique",26.8136,26.6851,27.0291,25.0112,23.0006,20.9124,20.3508,21.4242,23.5633,25.5655,26.8088,26.3311,289.422,162.861,123.449,43.3975,8.34943,6.72404,13.6278,18.4478,9.04956,30.594,71.9292,163.576
"1177","1999","Mozambique",26.243,25.9524,25.8805,24.3369,22.462,20.781,19.9886,21.2779,22.9575,24.1687,26.5841,27.207,274.217,260.696,210.222,102.479,17.2084,17.7163,22.6907,14.5755,6.33121,15.4655,82.7583,117.813
"1189","2000","Mozambique",26.2153,26.0665,25.93,24.2223,22.0886,20.9636,19.5432,20.8381,23.7939,24.6744,25.6202,26.5415,207.108,267.192,222.15,76.8685,30.7955,29.7542,21.2944,7.73071,11.4642,24.7441,135.57,189.367
"1201","2001","Mozambique",26.1539,25.946,25.9246,24.6393,22.6636,20.551,19.9108,22.1819,23.7578,25.4151,26.9173,26.8057,174.142,280.485,246.19,58.5222,38.0761,12.7935,17.5034,4.71015,8.78874,17.8585,77.4687,213.399
"1213","2002","Mozambique",26.6105,26.0014,26.1689,24.5847,22.962,20.432,20.6467,22.0325,23.4564,25.7488,26.2409,26.8823,174.314,103.744,162.944,90.5069,10.787,39.3145,14.2261,15.1239,16.4454,27.4716,84.5583,102.526
"1225","2003","Mozambique",26.9166,26.9515,26.5096,24.8101,22.8151,20.9846,19.4163,20.9486,23.6669,25.9611,27.3317,27.0422,154.85,173.014,266.169,41.5443,18.8289,56.5519,36.1831,3.09401,7.88086,27.0677,44.6602,123.456
"1237","2004","Mozambique",26.9088,26.4465,26.2305,24.4363,21.8442,20.0299,19.8364,22.5407,23.3951,25.4131,27.4516,26.3662,238.201,155.41,173.629,133.92,19.4198,20.454,17.6455,23.1679,4.16761,34.929,82.3888,235.973
"1249","2005","Mozambique",26.8859,27.4639,26.6487,25.179,23.2017,22.0347,20.4021,22.799,24.2223,26.2944,27.5285,26.5801,160.086,73.7073,88.6375,28.7704,34.3217,14.6675,20.8049,1.91275,8.80223,9.90021,54.0256,179.799
"1261","2006","Mozambique",26.6044,26.4155,25.9557,24.7806,22.7038,20.79,20.4339,21.6874,22.992,26.1256,26.6586,27.3828,97.3617,116.737,244.573,82.6219,23.5125,9.06115,7.90805,4.45018,12.6081,20.1149,77.6196,178.884
"1273","2007","Mozambique",26.132,26.6266,26.3784,25.0801,22.5376,21.126,19.9183,21.5905,24.5342,25.6066,26.9842,26.408,263.951,185.175,100.46,83.8277,12.4928,14.2489,8.25984,5.86953,7.73081,29.8668,65.5633,180.732
"1285","2008","Mozambique",26.1645,26.025,25.3837,23.65,22.8289,20.2029,20.3834,21.6944,23.9626,26.119,27.1347,26.7798,264.494,168.41,128.726,29.2427,18.0651,16.2445,7.28949,11.5631,7.59791,17.3757,46.9704,232.754
