"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"265","1923","Indonesia",16.9655,18.463,23.6177,27.9149,29.6821,30.8297,26.8653,26.0056,25.9956,23.8449,20.3401,17.646,9.26583,31.3931,16.3191,30.0036,38.2698,93.3721,282.5,256.752,162.491,48.4088,12.0387,12.8408
"277","1924","Indonesia",16.9524,19.4626,24.8252,28.4966,29.3168,30.4743,27.2154,26.4486,25.5561,24.1733,19.8427,17.3365,18.1356,11.6529,6.24819,21.4452,45.9112,114.692,273.13,257.126,235.177,57.3808,42.2092,12.3112
"289","1925","Indonesia",15.7423,17.8748,23.7322,28.5238,29.1022,28.1773,26.3098,26.4474,26.3764,24.8023,20.3821,17.035,6.42135,3.78503,8.64044,41.5269,71.4845,177.732,299.284,226.346,117.421,58.2574,42.2088,14.7289
"301","1926","Indonesia",17.3497,20.1127,22.9553,25.7893,28.9227,30.9242,27.4981,26.3202,25.8949,24.1814,19.2964,17.1669,19.4017,4.31226,38.3161,30.0005,52.362,79.0893,294.459,307.725,183.713,49.3718,11.2627,6.27335
"313","1927","Indonesia",16.7314,18.4781,22.7541,27.4455,29.4896,29.2935,26.7939,26.0924,26.1619,24.5228,19.6855,17.8125,8.72978,22.1526,21.2959,17.3267,42.1845,172.106,302.345,221.426,139.697,57.7334,51.8923,8.30947
"325","1928","Indonesia",17.0513,19.3279,23.6565,27.5538,30.5888,29.0983,26.9067,26.7022,26.2399,24.7735,20.8207,17.3035,12.0149,25.4255,8.98622,29.5169,41.6646,132.999,273.175,194.175,142.344,108.14,18.7665,19.5763
"337","1929","Indonesia",16.9132,18.1484,24.3837,27.6098,30.5591,29.1311,26.8497,26.0855,26.3938,24.1933,20.6769,16.8636,16.5218,12.1375,10.2493,39.5175,46.6069,160.065,275.401,211.692,129.865,80.2598,17.9209,20.5625
"349","1930","Indonesia",16.5467,18.3672,23.8273,27.1568,29.7961,29.1268,26.5527,26.2167,26.3209,24.7371,19.9516,17.5027,11.6844,12.6775,13.4582,25.0082,50.9673,149.125,276.721,166.471,154.612,88.7088,42.1203,10.2072
"361","1931","Indonesia",17.8435,18.7295,23.234,28.6173,30.1928,30.2288,27.0288,26.7403,25.9506,24.2301,20.1666,17.5288,5.39645,17.9593,13.4132,32.281,42.2983,105.432,289.662,257.8,194.793,100.728,41.8153,17.8365
"373","1932","Indonesia",17.758,18.2866,23.5361,27.5639,29.483,29.9162,27.0302,26.3547,26.2429,24.9086,20.6087,17.2898,3.83483,13.6426,12.5714,31.0622,58.8066,122.417,311.214,212.047,161.208,64.3597,48.5315,9.38804
"385","1933","Indonesia",16.3047,19.628,23.5616,26.536,28.2065,28.4618,26.9075,25.7866,25.6584,24.1378,20.4563,17.4999,9.60968,15.9483,11.8508,37.6929,83.0591,185.775,257.577,327.038,197.404,85.5839,20.3336,15.1919
"397","1934","Indonesia",15.9996,19.5032,23.0042,27.755,29.8596,29.0423,26.8733,26.0915,26.1055,23.9239,19.732,17.4891,17.4416,7.7238,12.3053,25.7049,44.8581,163.935,260.226,287.365,185.685,61.0439,31.4663,9.01667
"409","1935","Indonesia",16.0076,19.1703,23.4809,25.8742,30.533,29.9094,26.773,25.9723,25.7152,24.3666,20.5073,17.5297,20.5944,13.7768,7.39942,33.7108,22.4309,148.296,284.161,242.715,168.872,48.313,13.6627,7.81009
"421","1936","Indonesia",16.7183,19.0424,23.2758,27.2833,30.5436,27.7077,26.7926,26.2444,26.0791,24.3605,20.8662,17.4164,4.72993,28.8085,20.1494,25.3229,68.2313,228.528,258.672,209.831,189.417,67.7686,51.5603,14.7845
"433","1937","Indonesia",16.1981,19.3348,22.6716,26.6228,29.7855,29.624,26.7443,26.5626,26.2516,23.9025,20.4732,16.6876,2.6281,38.1046,13.9872,45.9127,50.0995,142.115,287.705,183.692,174.084,88.8719,16.603,9.6869
"445","1938","Indonesia",17.4222,18.034,24.5283,28.2306,30.4169,27.5137,26.7798,26.5744,26.4453,24.5177,19.5117,17.2069,19.2579,14.0351,11.2518,20.7111,59.4263,233.122,268.029,250.855,146.726,65.2965,14.2344,3.58932
"457","1939","Indonesia",17.532,19.3571,22.2002,26.9562,30.4464,28.957,26.8031,26.7277,26.1469,24.8672,20.2005,17.4804,9.62123,15.5231,21.1669,21.9236,33.5324,142.818,252.86,229.253,137.848,82.6768,28.2852,1.25836
"469","1940","Indonesia",16.7773,19.1235,22.2365,26.9944,30.0464,29.3673,26.9759,26.1573,26.1107,24.7532,21.288,17.5176,8.64138,20.2311,31.1418,34.7541,63.2563,172.349,262.346,279.852,115.757,60.4436,35.9827,11.3076
"481","1941","Indonesia",17.0138,19.7385,24.9177,29.0112,30.6861,29.0972,27.5438,26.9744,26.4807,25.5712,20.7594,18.5173,17.5594,11.7205,10.6397,30.822,55.8814,159.18,224.8,208.425,136.527,57.4716,20.5937,14.4322
"493","1942","Indonesia",16.7332,19.4922,24.3354,28.2842,30.6084,30.1125,26.6693,26.1025,25.7014,24.502,20.8972,17.2018,15.146,28.6559,10.7925,38.6266,44.79,138.471,330.852,293.417,181.236,29.3864,10.5131,20.0006
"505","1943","Indonesia",17.5548,18.5414,23.8785,26.6978,29.8837,28.692,26.6966,25.9697,26.1022,24.182,21.148,17.6301,26.8897,7.30436,12.7877,52.0712,59.2516,134.973,274.413,215.827,184.584,84.7898,16.9212,2.96774
"517","1944","Indonesia",16.8268,18.5847,22.6104,26.6122,30.7389,29.4071,26.7797,26.4042,26.0386,24.1912,20.6739,18.183,20.3084,28.5623,40.7667,32.9803,33.85,145.103,308.313,288.867,140.008,79.3097,23.992,9.11948
"529","1945","Indonesia",15.9692,18.4021,23.875,26.5864,29.815,29.6782,26.8553,26.6047,25.9986,24.0236,20.0055,16.3804,24.7048,6.16995,7.08934,40.0746,45.5255,141.438,309.369,229.109,202.045,76.4292,16.6912,4.54407
"541","1946","Indonesia",17.1158,20.0764,23.5832,27.9457,29.8943,28.7188,26.8837,26.3253,26.1784,24.8899,20.6593,17.8618,1.75603,14.2882,14.5608,44.3576,56.4068,178.361,273.906,281.347,133.473,77.7044,66.7255,22.6696
"553","1947","Indonesia",16.7625,19.2195,24.0947,28.271,30.588,30.1941,27.1733,26.8105,25.9056,23.6217,20.8908,17.7036,17.0775,13.2529,20.5336,25.461,42.854,111.627,289.364,287.509,244.951,63.017,6.44128,15.1052
"565","1948","Indonesia",17.2436,19.0347,23.1106,28.2772,30.6668,29.7256,27.1376,26.2221,26.0569,24.8846,20.7095,16.9436,21.184,20.1762,19.6219,40.4647,59.4216,134.443,278.011,261.614,161.732,58.7658,62.2387,5.13441
"577","1949","Indonesia",17.7245,18.8512,23.9497,27.8622,30.0333,29.0474,26.8956,26.4944,26.3158,24.6136,19.5882,16.7869,7.86124,14.6063,13.0498,39.6758,67.2664,138.945,301.427,239.695,211.892,85.6469,8.49027,1.43316
"589","1950","Indonesia",17.3462,18.0452,22.696,27.1435,30.197,29.3354,26.6328,26.3068,25.7694,24.0904,19.6808,16.6448,13.661,16.8947,23.809,14.286,40.1394,129.553,305.473,227.764,176.793,48.6811,23.2498,5.88732
"601","1951","Indonesia",16.3448,18.7578,23.5879,26.4644,29.768,29.1765,27.5427,26.5475,26.6537,26.0314,21.4971,17.608,9.16194,4.81436,28.3158,35.804,49.4651,142.016,264.72,222.841,132.636,68.4243,29.8797,2.48916
"613","1952","Indonesia",17.6306,20.4086,23.2004,28.2732,30.3686,29.3929,27.131,26.1021,26.3655,24.8332,20.3158,17.9713,6.50799,13.0193,21.2703,33.2554,53.1473,150.108,240.973,218.71,109.079,70.3796,6.37721,17.2182
"625","1953","Indonesia",16.6959,20.575,25.6718,28.1874,30.7085,29.9672,27.0709,26.2682,26.1659,24.487,20.328,18.428,19.766,6.55607,12.4149,33.97,35.9988,163.217,279.939,265.872,163.98,82.1843,9.34745,2.80627
"637","1954","Indonesia",16.2734,20.2026,23.8721,28.444,30.9137,29.4685,27.0109,26.636,25.8315,23.2528,19.9587,17.4097,16.2068,22.7791,13.2986,23.9819,44.971,150.011,279.325,241.054,217.987,68.5924,2.02737,12.0228
"649","1955","Indonesia",17.0135,19.7153,24.771,26.6475,29.3861,29.3311,27.0252,25.9874,25.9574,24.0346,19.8191,17.2194,17.1391,4.23335,18.8458,32.6847,56.3406,154.39,235.133,310.224,212.781,118.858,24.0462,8.12614
"661","1956","Indonesia",16.9986,18.912,24.0736,28.2354,30.51,28.2187,26.0049,25.9418,26.0064,23.8482,20.0689,17.5515,12.7513,7.57189,20.4184,27.9763,68.408,201.446,324.902,254.245,175.611,114.903,43.1264,8.88818
"673","1957","Indonesia",16.9511,18.2016,22.4369,26.9566,29.4411,29.4146,27.0703,26.4268,26.0568,24.6648,21.1972,18.2006,24.5157,6.44965,20.791,26.74,44.3825,138.182,263.331,246.605,109.015,57.6985,24.3356,9.84536
"685","1958","Indonesia",18.2791,19.5952,24.289,28.7488,30.344,30.6291,27.0445,26.5766,25.9763,24.5244,21.1715,18.1825,11.2464,9.29542,11.9069,32.7263,47.5292,89.6983,302.338,282.335,191.385,87.6363,33.5554,7.76899
"697","1959","Indonesia",17.2469,19.0106,24.1938,28.0393,30.1118,29.4073,26.5956,26.1743,25.8952,24.8213,20.5767,17.8357,21.4041,10.9499,12.2555,31.544,66.7905,166.933,303.745,249.859,209.805,103.229,21.667,4.07904
"709","1960","Indonesia",16.7561,20.6236,22.879,27.4519,30.0896,29.5551,26.9854,26.4436,26.3997,24.407,20.1921,18.032,12.5745,2.12844,22.604,16.4202,46.0202,130.882,285.57,223.934,150.146,58.7067,30.2244,5.54462
"721","1961","Indonesia",17.5506,18.0161,24.4366,27.7383,29.8674,28.7364,26.6544,26.4048,25.8586,24.0431,19.8914,16.1946,21.6967,22.6308,9.01449,20.9212,60.9438,183.215,276.806,273.872,202.896,103.022,15.0559,7.60953
"733","1962","Indonesia",15.8896,19.2871,23.2915,27.5722,29.6757,29.465,27.3009,26.3145,25.7634,23.8674,20.4659,17.3874,14.1812,15.6825,15.1378,33.2085,53.9502,112.875,268.185,243.415,221.185,69.9775,17.0842,27.7336
"745","1963","Indonesia",16.4235,19.9842,23.2749,26.6874,29.1314,28.9062,27.3485,26.2158,26.0511,24.8361,21.4075,17.8104,7.03661,8.05443,22.2656,37.1044,44.2707,142.951,254.934,283.277,163.17,95.3509,20.6819,10.7712
"757","1964","Indonesia",16.3115,19.349,24.7353,28.3064,29.5288,29.1793,26.5296,26.234,25.8807,24.6707,20.1125,17.313,4.78518,7.51357,11.071,29.4254,47.1444,134.688,319.585,274.751,191.206,65.5413,23.7254,7.04819
"769","1965","Indonesia",17.797,19.1494,22.9229,26.5548,29.6577,29.7863,26.9696,26.3588,26.067,25.0315,21.3274,17.5754,7.72995,13.3311,15.5415,28.1512,32.7783,104.735,276.244,208.871,129.673,30.9342,16.4969,18.5913
"781","1966","Indonesia",17.4375,20.7818,23.68,27.7211,29.9934,29.1927,27.7501,26.4905,26.02,24.7671,21.3311,17.1643,14.0038,10.702,9.65287,15.6501,48.0747,150.893,239.374,208.13,144.664,50.1793,55.6283,16.2718
"793","1967","Indonesia",16.5412,20.2321,22.6945,26.9448,29.8047,29.4837,27.0905,26.0341,25.7858,24.2369,20.4051,18.0765,8.49683,5.19006,45.7922,24.1253,34.3153,150.108,288.632,251.185,154.182,38.4393,11.3594,38.2752
"805","1968","Indonesia",16.1942,18.1868,23.3135,26.8662,29.319,29.2352,27.017,26.3897,26.6949,24.207,20.8071,17.7401,16.0685,13.9642,20.1336,32.7424,36.9797,153.015,254.27,191.906,136.711,65.6545,18.4059,7.66313
"817","1969","Indonesia",16.9204,19.7826,25.1796,27.9954,29.4931,29.6878,27.085,26.2723,25.9909,24.894,21.8238,17.8913,6.23113,5.72531,16.2231,27.8309,48.4612,111.812,309.225,233.41,167.778,50.8974,35.16,11.5289
"829","1970","Indonesia",17.2352,19.3393,23.5005,28.3639,30.4825,28.2618,27.1618,26.2749,25.9938,24.7845,20.1219,16.9877,17.1551,16.9837,21.0609,22.0062,56.6468,211.115,230.901,311.853,218.528,71.5668,15.1649,0.85389
"841","1971","Indonesia",16.5766,19.0681,23.2629,27.6928,28.872,27.6445,26.454,25.9335,26.0116,24.1548,20.055,17.1244,10.8532,13.7409,9.2556,37.184,65.2515,207.019,222.849,265.659,154.627,91.2514,13.3402,7.88924
"853","1972","Indonesia",16.9218,17.665,23.8608,27.1753,30.2789,30.2363,27.5755,26.4597,26.0792,24.5322,20.7987,18.1321,5.32375,17.322,9.29708,23.2947,39.8133,105.254,184.621,208.027,129.332,61.2008,26.5009,14.5996
"865","1973","Indonesia",17.2794,20.3471,23.6606,29.1589,30.6557,29.4612,27.0806,26.0905,26.0327,24.3137,20.2592,16.9166,11.4506,12.8127,13.3934,19.8921,61.1373,144.624,279.655,291.663,171.769,110.453,17.1955,15.4704
"877","1974","Indonesia",16.3833,18.637,24.5115,28.4604,29.5381,29.1031,27.1399,26.5032,26.5917,24.8953,20.2033,16.5404,5.09033,5.53413,17.7971,23.8274,63.458,118.991,257.582,213.459,138.223,105.813,8.82648,5.10887
"889","1975","Indonesia",16.0858,18.8849,23.2902,28.061,30.2808,28.6752,26.3973,26.2191,25.5669,24.8518,19.6209,16.8375,11.7877,13.2781,17.829,18.0512,49.4565,180.647,281.81,256.42,245.24,104.847,21.202,2.63675
"901","1976","Indonesia",16.8392,19.3169,23.6646,27.1436,29.5833,28.6271,27.0204,25.7986,25.7317,24.9725,22.1632,17.9431,7.87129,12.3669,11.8534,27.0638,44.5373,155.491,268.739,276.84,150.961,30.7762,55.0629,3.47751
"913","1977","Indonesia",16.7486,19.6668,25.0903,27.5288,28.7208,28.786,26.7797,26.3393,25.9738,24.7866,22.2151,17.8271,11.2338,8.42793,10.6356,55.1804,76.9421,183.346,288.698,226.28,140.517,83.2403,63.5909,10.0641
"925","1978","Indonesia",16.37,18.7652,22.5061,27.6087,30.8458,29.0039,26.4265,26.0891,25.9864,24.9167,21.6326,17.7748,8.53474,26.0807,25.1243,30.0211,57.3053,195.25,264.613,269.5,165.041,49.5294,42.4927,21.239
"937","1979","Indonesia",17.652,18.6195,22.8658,28.1836,29.4446,29.9296,27.5856,26.6847,26.4955,25.3055,22.435,18.3726,16.3269,28.6555,10.3827,23.0646,43.3227,149.83,218.646,225.893,149.015,46.8608,68.2643,12.9615
"949","1980","Indonesia",17.3836,20.1226,23.7006,28.875,30.8348,28.7126,26.9351,26.3533,26.5495,25.0923,21.3818,17.9804,5.88448,11.5091,17.3014,20.8661,49.2303,189.344,271.081,257.705,116.977,42.225,20.6017,17.3879
"961","1981","Indonesia",16.8735,19.882,23.2613,27.7733,29.8235,29.8053,26.8825,26.4169,26.5037,24.7635,20.2051,17.3781,19.4441,8.98091,32.7693,43.8771,60.8651,136.752,296.776,236.355,191.957,44.4867,24.2267,12.1787
"973","1982","Indonesia",17.6862,18.9341,22.4734,27.0662,28.942,29.2895,28.0109,26.4472,26.4001,25.1181,21.0311,18.0868,17.3496,11.9668,26.0221,39.8846,50.8207,121.552,226.661,236.015,127.08,45.2396,47.6594,7.02816
"985","1983","Indonesia",16.7261,18.8344,23.2816,26.4294,29.3535,29.7668,27.5378,26.6408,26.2981,24.1935,20.0459,17.3305,10.7478,12.9152,19.7933,31.5627,62.9064,143.803,283.453,276.217,213.603,86.7688,9.90652,22.1832
"997","1984","Indonesia",16.7806,18.2225,24.5177,28.0325,30.9134,29.1533,26.6822,26.1618,25.5328,24.5363,20.2261,18.0755,16.5259,22.0552,11.019,36.7562,42.3643,140.285,263.837,238.42,149.297,54.1285,10.7002,9.2161
"1009","1985","Indonesia",17.3895,19.6154,25.305,28.1839,30.3156,29.1138,26.6554,26.4158,26.3409,23.8637,20.7517,18.4958,15.7366,5.38029,13.0393,27.5232,51.0631,123.857,273.31,227.888,135.035,104.652,15.289,15.8573
"1021","1986","Indonesia",17.0596,19.2476,23.7462,27.7507,29.4273,29.2223,26.8542,26.2616,26.4857,24.701,21.5128,17.514,10.7884,20.0673,11.6685,31.9459,49.8321,145.981,240.798,227.461,124.783,60.1635,40.6266,18.3325
"1033","1987","Indonesia",17.4056,19.9816,23.8871,28.0774,28.9348,30.1423,27.9656,27.1308,27.2371,25.2573,21.6505,18.0828,11.1739,11.1018,20.0024,31.571,51.1449,113.145,181.557,255.104,116.546,77.7372,24.3624,24.6095
"1045","1988","Indonesia",18.2547,20.6512,23.9666,28.46,30.9636,29.4302,26.9528,26.5054,26.6959,24.6874,20.93,18.2544,4.23501,12.4515,23.6799,44.9444,53.5739,156.787,318.625,265.075,216.506,40.8181,19.3626,15.7174
"1057","1989","Indonesia",16.5408,19.1068,23.2839,27.491,30.2823,28.5412,26.9392,26.2492,26.3094,24.8895,21.2436,17.4924,13.2155,6.1518,21.9989,16.8024,50.3042,145.491,273.525,214.888,149.583,53.008,14.5404,10.3714
"1069","1990","Indonesia",18.433,19.6433,22.7546,27.6199,29.2468,28.7949,26.6313,26.4515,26.2465,24.2851,21.5465,18.112,5.70846,30.9324,28.791,31.8627,81.8771,175.967,275.639,289.117,165.552,80.6203,21.4836,16.0681
"1081","1991","Indonesia",16.6354,19.988,24.1397,27.3468,30.196,28.9012,27.5837,26.2658,26.3993,24.5756,20.704,17.6205,11.8792,12.3276,13.4113,41.9814,55.3486,175.103,221.356,246.72,131.845,58.2944,37.7129,11.6599
"1093","1992","Indonesia",16.8967,18.4606,23.9634,27.6134,29.4888,29.8146,27.5217,26.2128,25.849,24.6181,21.0125,17.7512,13.3135,14.8104,10.5157,14.0558,48.2371,94.4788,213.227,247.15,163.742,56.6009,36.839,3.47422
"1105","1993","Indonesia",17.4066,20.161,22.7104,27.3808,30.2519,29.8513,27.2065,26.7793,26.1173,25.0173,21.3824,17.866,7.08936,13.8096,22.6534,22.8153,59.0899,149.555,243.939,180.132,195.789,74.8534,22.3395,13.1382
"1117","1994","Indonesia",17.9173,19.1266,24.815,27.0488,30.5279,29.1377,26.5035,26.213,26.0887,24.536,20.9812,17.6071,20.7536,17.6468,13.4268,34.6886,46.0465,170.217,320.451,264.373,135.528,83.6267,24.4985,5.48352
"1129","1995","Indonesia",16.0943,19.6104,23.2333,27.2676,29.9743,30.616,27.4274,26.7316,26.4964,25.3055,21.2558,18.321,24.915,16.8758,21.114,20.2405,48.1721,127.382,286.934,247.981,176.858,75.5371,27.4295,3.98088
"1141","1996","Indonesia",17.7644,20.0235,25.0212,27.7881,30.2601,29.3297,27.384,26.0302,26.4419,24.4325,20.9589,17.6474,16.6447,13.0873,16.1319,34.9378,45.8161,169.76,233.514,253.446,135.761,97.1727,12.9886,8.436
"1153","1997","Indonesia",16.5527,18.8461,23.9917,26.2715,29.0944,28.982,27.5061,26.5325,26.2598,24.0732,21.5037,17.593,9.97814,4.25303,16.5465,41.4989,41.206,147.688,211.289,274.543,150.846,59.2649,58.778,35.0635
"1165","1998","Indonesia",17.3313,19.9049,23.2213,28.2332,30.9213,30.3115,27.5315,27.0264,26.6536,25.4809,21.6602,17.8909,7.13527,18.4381,25.6106,37.7973,52.342,133.287,267.058,244.708,183.634,103.845,42.693,11.2335
"1177","1999","Indonesia",16.8035,20.6204,24.7059,28.9633,29.7694,28.842,27.153,26.5319,26.4732,25.1517,21.8239,18.168,9.27938,12.4133,3.69573,16.1964,70.4075,139.2,247.489,206.223,177.704,101.431,13.1463,4.0199
"1189","2000","Indonesia",17.745,18.8801,23.3894,28.8589,29.9904,28.6751,26.9515,26.7808,26.42,25.8024,21.9724,18.2372,8.59847,18.9029,10.2599,30.2531,72.1259,168.978,251.857,225.712,125.34,42.3882,13.011,6.28185
"1201","2001","Indonesia",17.4562,20.4941,24.2386,27.7312,30.3462,28.3314,26.9426,26.762,27.0471,25.5145,22.0779,18.6419,6.57839,4.5529,13.2803,31.7141,70.0352,191.391,233.962,202.084,90.1215,86.7518,18.1916,5.78814
"1213","2002","Indonesia",17.3741,20.0734,24.7126,28.7402,30.9648,29.5096,28.1199,26.5609,26.2396,25.4504,21.6592,18.9621,11.7912,12.6089,13.9224,32.3726,51.9638,154.461,133.503,236.6,120.785,64.4428,24.7672,5.18433
"1225","2003","Indonesia",17.4519,20.155,23.8319,28.6383,30.2158,30.1649,27.1043,26.7259,26.2739,25.0117,21.6858,18.1301,7.40051,30.5634,17.8057,26.8411,27.9507,149.982,292.677,196.482,149.575,90.3734,12.9583,9.18084
"1237","2004","Indonesia",17.2442,19.8861,25.857,28.9461,30.0187,28.7783,27.6141,26.4586,26.9039,24.4053,21.5748,18.7432,15.1739,3.58617,7.44911,41.7275,61.4734,169.653,181.622,242.603,143.7,83.9595,14.8435,4.21668
"1249","2005","Indonesia",17.3756,19.8224,24.499,27.6443,29.6307,30.4226,27.1435,26.9353,26.5755,24.8287,20.9738,17.6351,15.6107,13.5577,25.3027,29.9083,45.292,126.956,243.22,180.217,211.371,93.7128,19.0909,8.8354
"1261","2006","Indonesia",17.8886,21.7129,23.7783,27.9277,30.3561,29.1346,27.3209,26.4807,26.6491,25.5502,21.9469,18.7532,5.58405,4.252,33.8217,49.7575,71.3447,130.572,287.882,255.353,180.838,69.2117,33.3582,4.35072
"1273","2007","Indonesia",17.8386,20.068,23.8671,28.8168,30.2312,29.4108,27.4776,26.9831,26.7881,25.0224,21.799,18.3976,1.11496,34.449,17.7701,47.1828,49.3842,164.16,234.215,271.744,198.825,47.78,18.0383,6.54007
"1285","2008","Indonesia",17.432,18.6629,24.9366,27.7306,29.9916,28.4488,27.135,26.4021,26.4493,25.4405,22.0197,19.5296,12.5762,11.4103,19.3223,31.4689,48.9404,206.119,237.229,264.578,158.771,54.2485,29.144,8.32411
