"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1931,NA,NA,NA,NA
1932,9.8,13.6,5.6,543.16
1933,9,12.7,4.6,NA
1934,10.9,14.8,6.7,NA
1935,9.9,13.5,6.05,NA
1936,9.5,13.3,6,NA
1937,6.5,9.5,3.4,1501.87
1938,6.75,9.95,3.4,1606.07
1939,8.225,11.375,4.375,1042.135
1940,6.4375,10.1375,2.375,873.773333333333
1941,7.29,10.86,3.37,1062.6175
1942,7.9125,12.0625,3.5375,NA
1943,9.38333333333333,13.8833333333333,4.75,428.43
1946,NA,NA,NA,NA
1947,9.4,13.3,5.8,NA
1948,10.3,14,6.8,NA
1949,9.875,13.875,5.975,800.88
1950,9.35,12.975,5.7,942.9
1951,9.475,13.325,5.775,998.35
1952,7.46666666666667,10.7777777777778,4.23333333333333,897.584
1953,8.88,12.64,5.34,667.598888888889
1954,7.41,10.77,4.15,901.132857142857
1955,6.98571428571429,10.4714285714286,3.8,861.386666666667
1956,6.3625,9.85,3.125,840.942857142857
1957,8.0875,11.7375,4.725,721.75
1958,7.65,11.0875,4.5125,935.475
1959,8.7,12.8,5.05,600.655714285714
1960,7.93333333333333,11.4555555555556,4.84444444444444,907.967142857143
1961,7.875,11.625,4.4,1197.41
1962,6.05,9.65,2.775,1086.37
1963,6.975,10.525,3.275,870.92
1964,7.5,10.825,3.725,975.65
1965,7.36,10.275,3.8,1135.68
1966,8.3125,11.4625,4.9375,1434.07
1967,8.625,12.0714285714286,4.87142857142857,1199.55
1968,7.73333333333333,11.3333333333333,4.28333333333333,819.09
1969,7.48333333333333,11.1166666666667,4.2,1176.995
1970,8.36,11.96,4.98,862.65
1971,NA,NA,NA,NA
1972,NA,NA,NA,NA
1973,8.95,12.5,4.87586206896552,645.274
1974,9.35806451612903,12.6466666666667,5.73225806451613,816.29
1975,9.5,13.2428571428571,6.11428571428571,610.3
1976,9.17878787878788,12.6454545454545,4.9969696969697,533.074074074074
1977,9.14848484848485,12.3545454545455,5.58787878787879,780.297777777778
1978,8.33636363636364,11.5636363636364,4.74848484848485,758.777777777778
1979,8.20625,11.496875,4.4625,775.798846153846
1980,8.078125,11.33125,4.503125,779.836153846154
1981,8.621875,11.896875,5.0375,887.745769230769
1982,9.42903225806452,13.2322580645161,5.43225806451613,589.158076923077
1983,9.53333333333333,13.2166666666667,5.54,740.604
1984,8.42258064516129,11.7935483870968,4.87741935483871,757.9336
1985,7.82903225806452,11.4322580645161,3.92258064516129,639.35125
1986,8.28709677419355,11.958064516129,4.28709677419355,744.125652173913
1987,7.87878787878788,11.203125,4.2030303030303,725.2372
1988,9.50909090909091,12.9181818181818,5.77878787878788,695.4064
1989,10.0555555555556,13.9142857142857,5.92857142857143,583.341071428571
1990,10.0617647058824,13.8454545454545,6.13030303030303,717.472222222222
1991,9.17692307692308,13.0307692307692,5.04230769230769,562.366842105263
1992,9.56578947368421,13.6184210526316,5.19189189189189,718.469615384615
1993,8.9,13.45,4.76666666666667,838.495
1994,10.12,15.1666666666667,5.98,779.26
1995,9.5,13.95,5.4,615.17
1996,7.85,11.95,3.98333333333333,616.236
1997,9.55,14.28,5.36,503.376666666667
1998,9.78,14.06,5.92,782.918
1999,10.48,14.96,6.28,929.185
2000,10.4857142857143,14.7142857142857,6.44285714285714,777.144
2001,9.825,14.4,5.7,1023.6
2002,NA,NA,NA,NA
2003,10.45,15.36,5.36,366.53
2004,9.75,13.5,5.85,0
2005,NA,NA,NA,NA
2006,10.225,14.275,6.05,0
2007,10.775,14.5,5.36666666666667,0
2008,10.2,13.78,5.82,NA
2009,10.0333333333333,13.8833333333333,5.6,692.31
2010,8.65,12.2,4.86666666666667,NA
2011,10.3833333333333,14.55,6.21666666666667,608.24
2012,10.3,14.1,5.75,NA
2013,9.35,13.4333333333333,6.2,NA
2014,10.7166666666667,14.425,6.4,NA
2015,10.3666666666667,14.3555555555556,6.05555555555556,NA
2016,9.93333333333333,13.7444444444444,5.83333333333333,NA
2017,9.92,13.6,5.74444444444444,NA
2018,10.9125,15.275,6.35,NA
2019,NA,NA,NA,NA
