"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1952,NA,NA,NA,NA
1953,NA,NA,NA,NA
1954,NA,NA,NA,NA
1955,NA,NA,NA,NA
1956,NA,NA,NA,NA
1957,NA,NA,NA,NA
1958,NA,NA,NA,NA
1959,10.1666666666667,15.0333333333333,5.53333333333333,NA
1960,10.52,15.36,6.02,NA
1961,10.4833333333333,15.7666666666667,5.66666666666667,610.74
1962,9.8,14.8833333333333,5.03333333333333,446.01
1963,9.58333333333333,15,4.26666666666667,516.72
1964,9.43333333333333,13.9333333333333,5.55,NA
1965,9.33333333333333,14.3,4.76666666666667,NA
1966,11.1333333333333,15.8125,6.7,696.78
1967,10.4555555555556,15.6333333333333,5.73333333333333,506.04
1973,8.97272727272727,14.1727272727273,4.15454545454545,468.286
1974,9.32727272727273,14.4727272727273,4.74545454545455,618.1
1975,10.0363636363636,15.2090909090909,5.32727272727273,536.431
1976,8.675,13.5916666666667,4.025,569.772
1977,9.68333333333333,14.8666666666667,4.95833333333333,551.837
1978,8.69285714285714,13.65,4.09285714285714,694.726666666667
1979,9.67142857142857,14.7071428571429,5,727.620833333333
1980,8.30714285714286,13.1571428571429,3.84285714285714,711.281666666667
1981,9.37142857142857,14.4428571428571,4.65714285714286,698.075833333333
1982,9.48571428571429,14.7642857142857,4.72857142857143,499.64
1983,9.98235294117647,15.5352941176471,4.80588235294118,478.758571428571
1984,9.31538461538462,14.0461538461538,4.62307692307692,612.868181818182
1985,8.475,13.7166666666667,3.49166666666667,503.422
1986,9.275,14.925,4.25,453.624444444444
1987,9.00625,14.1,3.98125,520.602857142857
1988,8.90461538461538,13.8830769230769,4.22153846153846,446.841384615385
1989,10.04,15.4266666666667,5.21333333333333,503.568461538462
1990,10.5333333333333,16.28,5.12666666666667,210.235
1991,9.725,14.775,5.2125,287.751428571429
1992,9.84,15.3066666666667,4.58,281.885
1993,9.18666666666667,14.5866666666667,3.9,484.554285714286
1994,11.0266666666667,16.5133333333333,5.84,755.540714285714
1995,9.18157894736842,14.6,4.53421052631579,334.19972972973
1996,8.43921568627451,13.222,3.7,356.346734693878
1997,8.67592592592593,13.8648148148148,4.14150943396226,388.105098039216
1998,9.78,15.0733333333333,4.98,340.191333333333
1999,10.5727272727273,15.5818181818182,5.74545454545455,335.843333333333
2000,10.9416666666667,16.3333333333333,5.44166666666667,NA
2001,10.1833333333333,15.6166666666667,5.15833333333333,NA
2002,NA,NA,NA,NA
2003,9.94166666666667,15.075,4.76666666666667,475.711
2004,9.95833333333333,15.1,5.15,609.926
2005,NA,NA,NA,NA
2006,9.98333333333333,15.2916666666667,4.91666666666667,610.138
2007,11.11,16.65,5.59,649.55625
2008,10.925,16.4166666666667,5.54166666666667,553.623
2009,10.9583333333333,16.475,5.46666666666667,583.745
2010,10.4,15.5916666666667,5.53333333333333,788.505
2011,10.0666666666667,15.7166666666667,4.725,468.597
2012,10.8416666666667,16.6666666666667,5.26666666666667,605.68
2013,10.8833333333333,16.175,5.90833333333333,631.884
2014,11.0916666666667,16.2166666666667,6.35,734.316
2015,11.2777777777778,16.8244444444444,6.19555555555556,607.807777777778
2016,10.5702127659574,16.1872340425532,5.52553191489362,857.714545454545
2017,10.5765957446809,16.2808510638298,5.31702127659574,541.948571428571
2018,11.1574468085106,16.7255319148936,6.3,462.961111111111
2019,NA,NA,NA,NA
