"","Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain"
"313","1927","Nicaragua",22.6741,25.1,24.6668,25.7919,26.5385,25.4983,24.6987,25.1894,25.0068,24.5991,23.7506,23.6379,129.154,34.5298,17.4775,52.4397,234.704,332.457,319.075,168.861,347.942,391.353,137.681,63.2949
"325","1928","Nicaragua",22.5031,24.5602,24.98,25.1752,24.8006,25.7156,25.0519,25.0353,25.3115,25.2096,23.7851,23.045,51.0679,51.102,42.7408,23.4171,153.607,384.092,385.77,265.416,184.786,194.419,280.276,155.946
"337","1929","Nicaragua",24.1645,25.4316,25.9339,26.7829,25.8538,24.3472,24.4709,24.5015,24.6419,24.7546,24.6438,22.9629,72.9731,45.5499,27.5644,23.8857,148.249,371.356,264.644,184.241,194.023,211.433,133.934,82.263
"349","1930","Nicaragua",23.9099,23.9243,24.5396,24.7953,25.8303,24.401,24.496,25.0136,24.9677,24.9746,23.4813,22.5592,38.4189,34.0901,42.1383,73.1547,120.523,305.047,227.775,194.856,169.774,175.927,60.9439,65.8793
"361","1931","Nicaragua",23.2273,24.1084,24.5436,25.3993,25.3567,24.9287,24.8448,25.1281,25.2333,25.0056,23.3337,24.5811,55.7771,38.1567,30.0811,21.7275,240.669,349.715,427.677,176.271,303.254,209.522,166.93,134.952
"373","1932","Nicaragua",24.6223,25.0328,24.8148,25.3636,25.8058,24.6919,24.8352,24.9096,25.5328,24.987,22.6408,23.9506,81.0257,33.7545,30.8535,51.5494,216.431,366.697,396.207,307.502,201.126,231.725,237.451,150.538
"385","1933","Nicaragua",24.1443,25.1266,24.9649,26.6991,25.9893,24.789,24.8356,24.5361,24.5412,24.6388,22.8565,23.1682,102.986,35.9437,20.4324,20.5149,239.299,314.153,474.767,417.102,437.098,258.875,147.134,167.255
"397","1934","Nicaragua",23.8514,23.6934,23.7578,25.9007,25.2001,24.4676,24.8241,25.1895,25.0238,24.8233,24.0164,23.8788,142.445,53.1627,49.1079,45.5957,228.547,294.81,313.945,346.898,200.714,356.896,123.445,90.5057
"409","1935","Nicaragua",22.83,22.9561,24.9427,26.176,26.0963,25.0552,25.0314,24.7149,25.1688,24.7039,23.5689,23.3676,88.6301,73.4713,26.2707,52.5452,199.361,298.393,385.627,413.892,231.417,366.884,166.241,211.366
"421","1936","Nicaragua",24.7007,25.2099,25.7576,25.9425,25.5492,25.0807,24.9491,25.2768,25.0086,25.3372,24.3176,23.4653,45.677,48.0055,32.3031,66.1603,265.186,479.135,395.407,233.756,213.349,295.651,205.392,72.1593
"433","1937","Nicaragua",25.3027,25.0798,25.47,26.13,25.6956,25.1233,25.049,24.8693,24.5417,24.3534,22.7698,23.2069,188.56,17.6689,41.6968,39.109,256.911,355.22,346.079,239.113,488.935,472.096,231.485,349.124
"445","1938","Nicaragua",23.149,23.607,24.9834,24.6339,25.4883,24.4905,24.4449,24.4698,24.5377,23.9555,23.5792,22.4972,130.473,13.1927,60.0369,38.8941,282.756,345.528,291.552,533.178,380.174,311.238,206.399,69.9649
"457","1939","Nicaragua",23.7617,24.4495,24.2675,25.3458,25.5867,24.5992,24.8355,24.772,24.2041,24.8205,22.9926,24.1268,22.3186,14.8966,32.4856,17.9919,133.207,352.031,214.244,145.192,243.48,283.236,265.701,265.546
"469","1940","Nicaragua",22.7116,22.5989,24.8857,25.2573,25.4634,24.8105,25.3533,25.2644,25.0385,24.1593,23.7249,23.4497,184.898,23.9258,54.4942,23.3689,173.699,337.54,197.112,157.631,336.463,320.046,127.779,50.6807
"481","1941","Nicaragua",23.1519,23.5515,24.6489,26.0982,25.4118,25.5968,24.9746,25.2116,24.6994,24.6279,23.4621,24.0278,99.8174,20.4207,16.7317,54.668,231.821,290.936,513.255,221.725,319.749,165.235,245.859,228.717
"493","1942","Nicaragua",22.4533,24.2019,24.7841,25.6204,26.3214,25.0172,24.8183,24.3433,24.3495,24.3639,23.5884,23.6578,48.0648,74.4075,122.826,27.6097,293.183,337.875,304.819,280.64,318.526,340.945,156.239,390.802
"505","1943","Nicaragua",23.3445,22.5061,23.9688,24.6255,25.2181,24.4835,24.5847,24.5804,24.8387,23.8032,22.8051,22.7097,173.438,42.1481,72.5628,76.1942,261.449,415.545,285.613,319.518,291.037,326.691,296.529,239.755
"517","1944","Nicaragua",22.5409,24.3136,25.1551,25.8171,25.2909,24.4298,25.081,24.6194,24.4555,23.5422,23.4359,22.3523,235.732,29.2784,50.4109,60.9038,184.689,478.239,431.572,424.33,274.223,266.051,291.881,157.077
"529","1945","Nicaragua",23.1818,24.6736,25.3679,25.7952,25.2186,25.0541,25.0945,24.4444,24.3706,24.3265,23.184,23.3595,46.1934,16.6961,8.55765,29.8828,274.715,310.09,332.627,368.008,252.022,218.914,235.731,124.053
"541","1946","Nicaragua",24.0677,24.3524,24.6055,25.2123,26.1564,24.7771,24.5967,24.5519,24.5133,24.2831,24.3739,23.4197,28.8313,16.086,4.51533,16.5827,93.6554,189.691,285.118,237.237,255.846,256.196,189.002,287.322
"553","1947","Nicaragua",24.5601,23.3531,25.0075,26.2461,25.4429,24.8253,24.7888,24.3559,24.5732,24.9732,24.9649,23.5164,33.5687,26.3962,54.9485,34.4713,101.898,409.142,398.067,222.865,283.092,320.837,237.392,269.155
"565","1948","Nicaragua",23.4056,24.268,25.1913,25.0163,25.2832,24.6027,24.6234,24.8961,24.7561,24.5132,24.4466,23.4105,227.694,80.4114,33.4123,15.8411,256.771,322.62,481.583,230.596,279.827,311.017,259.524,139.398
"577","1949","Nicaragua",23.4423,23.464,24.9473,25.9109,25.4337,24.961,24.9971,24.7222,24.5216,24.5447,22.2572,22.5866,46.1962,16.8112,9.20451,22.5588,174.42,390.727,389.234,292.186,316.089,342.343,256.157,279.65
"589","1950","Nicaragua",23.3107,23.1089,24.1049,24.343,25.1105,24.3488,24.3856,24.1956,24.5399,24.2588,22.6443,22.1396,70.6291,53.0997,32.9495,22.8696,168.414,480.614,332.009,326.251,314.261,412.869,235.069,271.773
"601","1951","Nicaragua",23.1415,22.921,24.458,25.9246,25.5323,25.4196,25.0719,25.4053,25.3121,24.7352,23.9381,24.0114,86.6392,60.3646,35.6289,24.4831,154.309,321.983,378.942,230.202,324.22,266.003,163.684,80.1889
"613","1952","Nicaragua",23.8773,24.0007,25.3175,25.8626,25.3044,25.2354,24.5211,25.2547,25.595,24.1419,24.9118,23.2961,64.5757,49.6275,49.2075,63.1801,223.577,451.8,404.002,238.106,330.024,299.978,129.033,147.376
"625","1953","Nicaragua",23.0549,23.8281,24.9837,26.7835,25.9145,25.7561,25.0555,25.0538,25.2683,24.5042,23.7357,24.0661,172.044,24.1844,13.6616,68.7546,381.963,291.015,320.456,211.6,269.898,224.584,145.467,229.972
"637","1954","Nicaragua",23.6317,23.2317,24.9259,25.5045,25.1573,24.674,24.5151,24.6561,24.5387,23.6019,24.2983,23.027,94.7469,67.5241,35.2469,77.5353,311.461,536.267,337.412,285.466,399.129,471.42,140.636,140.179
"649","1955","Nicaragua",23.0777,23.5584,24.4643,25.4605,25.533,25.5318,24.22,24.7291,24.7015,23.9629,24.0119,23.4139,72.3899,59.7123,17.3343,17.9482,102.071,343.753,637.231,408.76,331.302,403.141,154.86,209.27
"661","1956","Nicaragua",23.0298,24.5968,25.5534,26.4601,25.6189,24.6666,24.6562,25.0703,24.9849,25.018,23.4723,23.6224,129.973,46.5751,22.6654,30.7289,272.845,346.36,342.95,220.328,301.569,315.061,248.004,183.096
"673","1957","Nicaragua",23.9348,24.8517,25.5632,26.3872,26.6309,26.0736,25.4292,25.4067,25.466,24.8825,24.5146,23.3112,69.7651,44.036,83.7759,26.7391,293.701,228.14,373.053,267.168,282.366,222.25,82.7953,156.187
"685","1958","Nicaragua",23.453,24.2263,26.469,26.9689,26.6469,25.8999,25.8313,25.5703,25.5864,25.4843,25.0639,24.0555,104.499,106.56,41.7011,10.6873,240.609,390.146,383.831,212.886,250.999,296.029,111.726,104.181
"697","1959","Nicaragua",23.606,25.2076,25.5209,25.9101,26.0747,25.3402,25.7686,25.4982,25.5319,25.443,24.0696,23.4616,86.9431,14.9748,16.4138,44.6823,153.781,319.113,218.946,230.85,205.99,332.594,179.556,114.382
"709","1960","Nicaragua",23.8212,24.5275,24.9581,26.1032,26.3806,25.2179,25.1381,25.0747,25.2724,25.1747,24.32,23.1135,128.851,87.6882,95.1368,67.7066,209.795,332.027,395.498,378.177,253.248,414.178,164.063,180.002
"721","1961","Nicaragua",23.8635,24.4237,25.1834,26.2255,25.9874,24.6891,24.5176,24.9643,24.5014,24.3391,23.9146,23.5791,97.0834,51.1683,34.0951,27.208,130.077,309.24,440.134,211.8,280.878,288.734,234.058,142.312
"733","1962","Nicaragua",23.3871,23.9061,25.0399,25.7402,25.0037,24.5652,24.638,24.8025,24.7228,24.2949,23.6773,23.3887,174.439,20.3114,53.1566,41.2151,223.005,440.411,317.143,275.966,285.421,378.875,138.273,200.536
"745","1963","Nicaragua",23.5182,24.2651,25.1519,25.5043,25.4418,25.2903,25.0828,25.2764,24.8494,24.5202,23.9717,23.4633,121.082,59.0237,50.2223,88.2908,177.294,374.245,331.338,202.988,305.758,271.531,369.693,148.77
"757","1964","Nicaragua",23.8941,24.8382,25.3163,26.4882,26.259,24.5009,24.4207,24.7534,24.8025,23.8948,23.8917,23.544,59.4401,20.1802,18.1551,40.8588,129.093,449.661,510.817,320.129,282.147,324.363,144.238,117.09
"769","1965","Nicaragua",23.3332,24.5379,25.041,25.8594,25.57,25.2606,25.5223,24.7679,24.9814,24.8401,24.5769,23.9549,130.618,58.444,58.9305,8.36655,171.189,272.446,239.35,198.1,337.669,262.393,175.076,146.253
"781","1966","Nicaragua",23.885,24.5305,25.4919,26.6465,26.1579,24.7855,25.3638,25.3644,25.0575,24.7786,23.2384,22.8914,232.662,102.44,86.9718,55.9247,328.924,489.733,406.831,301.351,270.367,329.752,151.647,201.406
"793","1967","Nicaragua",23.3974,23.8175,24.245,25.2399,26.0515,24.647,24.7215,24.6897,24.3823,24.38,23.7738,23.5655,141.16,58.623,46.4537,108.122,107.032,338.932,272.035,309.285,279.086,280.877,180.064,145.237
"805","1968","Nicaragua",23.4213,23.1371,23.9459,25.0812,25.0415,24.4589,24.8585,24.7968,24.3669,24.1608,23.4702,23.304,162.134,69.8069,67.5026,34.1856,313.987,408.718,314.139,267.071,325.622,325.006,222.994,186.434
"817","1969","Nicaragua",22.9904,23.91,25.5183,26.1533,26.1196,25.0672,24.9921,24.2382,24.521,24.3277,23.5374,23.3617,154.555,29.0913,38.4976,45.9222,225.127,354.825,331.288,352.406,352.866,416.855,267.797,155.903
"829","1970","Nicaragua",23.2867,23.6343,24.9273,25.8167,25.1376,25.0161,24.2308,24.0157,24.063,24.5068,22.6067,22.9984,113.141,133.15,67.5811,91.9126,238.025,338.605,439.522,310.523,324.297,271.535,213.503,211.206
"841","1971","Nicaragua",23.1546,23.6057,24.2646,24.4127,25.3748,24.5532,24.3758,23.8214,24.125,24.2237,23.302,23.1991,141.285,62.0476,30.7236,87.7393,183.595,261.148,313.1,267.205,327.572,311.949,137.144,94.9949
"853","1972","Nicaragua",23.3015,23.522,24.3772,25.6687,25.4726,25.1428,25.2729,24.4244,24.8903,24.6576,24.6735,23.9626,155.51,57.0948,22.0336,36.2572,215.304,231.586,299.379,255.988,234.474,224.267,168.702,161.157
"865","1973","Nicaragua",23.7176,24.2185,25.9827,26.4506,25.9836,25.0191,24.7982,24.3685,24.6356,24.131,24.0981,22.0436,67.7656,36.1474,20.1287,29.4017,222.29,349.053,347.548,353.187,274.531,388.44,191.129,131.323
"877","1974","Nicaragua",23.3079,23.0236,24.2145,25.3076,25.2131,24.7022,24.6296,24.5523,24.136,23.676,23.546,23.4603,85.9321,56.4576,34.5469,38.116,229.797,334.877,270.197,251.644,355.798,334.113,116.311,133.361
"889","1975","Nicaragua",23.4374,23.1202,24.6477,26.2379,25.8721,25.4446,24.3816,24.1159,23.8563,24.072,23.2908,22.5985,74.5288,15.288,20.1434,16.0625,127.518,211.43,282.916,307.81,389.786,358.598,329.965,131.927
"901","1976","Nicaragua",22.4789,23.0424,24.7543,24.9124,25.5492,24.3454,25.1319,24.9782,25.3098,24.8041,23.9992,24.0719,97.0046,60.6495,15.2901,52.751,147.61,441.694,303.399,169.654,195.108,221.745,185.543,107.223
"913","1977","Nicaragua",23.3482,24.1993,25.1332,25.343,25.5836,24.8887,25.3036,25.2013,25.2689,25.0622,23.9704,24.2346,52.6917,34.2517,24.4488,42.0836,147.704,419.52,251.46,272.745,233.195,209.737,212.123,105.676
"925","1978","Nicaragua",23.2016,24.0219,25.2412,26.0401,26.3249,25.5397,24.7098,25.0054,24.8783,24.7008,24.5683,23.9472,79.3016,64.3627,48.941,39.6597,281.647,286.784,476.926,287.984,315.453,252.532,172.16,235.565
"937","1979","Nicaragua",23.5211,24.4102,25.4053,25.3049,26.2871,25.3088,25.5021,24.9736,24.9341,25.1723,24.0476,23.7441,36.225,64.8896,41.9003,156.464,156.748,466.904,391.525,422.635,301.227,319.472,256.734,202.505
"949","1980","Nicaragua",24.0029,24.3337,25.889,26.1721,26.5773,25.7026,25.6858,25.3563,25.0295,24.9725,23.7503,23.0304,123.437,67.5147,27.8205,54.8339,214.149,422.139,406.617,272.468,374.626,383.78,209.685,179.83
"961","1981","Nicaragua",22.6947,24.2971,25.6975,26.1845,26.2422,24.9468,25.3165,24.9528,25.0801,24.9048,23.7222,23.5379,95.8893,72.7805,62.0876,105.193,312.393,494.815,410.812,420.359,305.102,349.929,207.942,207.973
"973","1982","Nicaragua",23.8186,24.587,25.3485,25.8497,25.6411,25.2681,25.1606,25.8277,25.2303,24.8435,24.3279,24.0134,137.419,77.6382,25.7496,41.3648,379.107,379.273,402.554,241.954,273.603,294.176,114.386,126.973
"985","1983","Nicaragua",24.128,25.0641,25.9098,26.657,27.5834,26.2281,25.4758,25.3601,25.0995,24.8857,24.398,23.9716,135.58,87.8513,54.848,13.1861,122.427,260.661,274.296,289.953,310.955,355.607,189.764,133.72
"997","1984","Nicaragua",23.2379,24.0259,25.1952,26.1542,26.075,25.4182,24.3312,24.5289,24.2868,24.9148,23.2322,23.5548,115.694,128.522,29.4819,21.6109,158.143,286.177,441.122,329.919,350.023,312.152,149.495,109.256
"1009","1985","Nicaragua",23.1805,24.1341,25.482,25.8557,26.0621,25.4179,25.1303,24.7807,25.1462,24.7598,24.1324,23.712,88.5639,69.6645,40.718,53.1171,112.858,296.728,314.295,229.999,192.873,302.875,151.288,73.3709
"1021","1986","Nicaragua",22.9716,24.0257,24.3566,25.7519,25.9039,25.5845,25.5957,25.5223,24.8309,24.6701,24.602,24.0114,86.6799,43.0434,58.1638,24.2811,262.843,359.503,259.939,237.78,272.444,277.224,136.86,107.265
"1033","1987","Nicaragua",23.5144,24.6566,25.7827,26.259,26.4537,25.9411,25.2766,25.5108,25.7553,25.1113,25.1967,24.813,70.6642,15.4972,33.7107,33.0413,135.399,331.842,440.615,288.983,258.406,223.651,85.4043,149.991
"1045","1988","Nicaragua",24.2919,24.8981,25.5257,26.4466,26.6524,25.6637,25.4489,24.8429,24.987,24.9199,24.4157,23.4572,136.576,51.7644,38.738,26.4293,183.208,320.998,358.311,495.016,346.828,366.149,138.942,123.06
"1057","1989","Nicaragua",24.0387,23.7284,24.2857,25.9308,26.0102,25.5314,25.4906,25.299,24.9512,24.8654,24.4516,23.1982,77.0668,44.4052,34.7542,33.6413,138.917,296.165,277.203,290.362,352.367,275.88,183.271,168.298
"1069","1990","Nicaragua",24.1873,24.395,25.0581,26.2051,26.3761,25.7581,25.1743,25.3429,25.1541,25.0238,23.7779,23.9508,87.0955,28.704,43.1417,49.3892,232.33,295.987,281.907,258.855,220.203,243.277,272.344,151.351
"1081","1991","Nicaragua",24.0126,24.2802,25.4348,26.1481,25.7924,25.8495,25.5758,25.2193,25.2186,24.9247,23.8765,23.6108,50.356,43.6822,18.7258,26.1786,239.286,291.615,278.809,279.127,317.8,245.962,153.616,163.706
"1093","1992","Nicaragua",23.6706,24.2636,25.512,26.3622,26.3988,25.8721,25.493,25.4036,24.8113,25.203,24.474,24.1767,32.2662,32.4436,33.8531,41.4656,123.072,318.152,394.816,209.361,266.216,326.654,95.3709,130.374
"1105","1993","Nicaragua",23.6278,24.1072,24.984,26.3004,25.7626,25.8956,25.5826,25.1807,24.6562,25.4845,24.3471,23.9598,171.32,31.3173,74.777,33.3643,292.44,444.065,318.753,322.29,342.826,335.822,115.205,98.5008
"1117","1994","Nicaragua",23.6491,24.2789,25.4988,26.1253,26.3886,25.8222,25.5252,25.4379,25.4235,25.054,24.0508,24.1321,54.1308,33.4179,13.5382,39.8825,212.1,108.326,207.735,227.079,355.96,247.26,223.672,97.13
"1129","1995","Nicaragua",24.1602,24.4566,25.6137,26.2787,26.0137,25.7039,25.3035,24.9933,25.1195,25.0667,24.0588,23.7271,58.9468,41.4846,82.7529,110.918,173.774,352.879,419.921,451.631,255.881,448.117,140.533,128.744
"1141","1996","Nicaragua",23.2001,24.026,24.5524,25.7827,25.8049,25.5382,25.3208,24.776,25.254,25.3039,23.5855,23.8747,257.451,40.1251,61.0994,38.2834,286.002,281.109,455.505,404.23,330.267,344.114,216.682,68.835
"1153","1997","Nicaragua",23.4332,24.3932,25.4598,26.2618,26.5901,25.6616,26.0727,26.0869,25.5809,25.7246,24.5199,24.3188,171.609,60.2456,40.4542,70.954,87.1974,274.087,148.307,147.919,233.001,249.384,409.282,43.1497
"1165","1998","Nicaragua",24.4041,25.1526,26.0416,26.9525,26.6992,26.2653,25.5733,25.6747,25.3995,25.3102,24.2559,23.4668,14.1733,60.3029,47.3076,59.0548,168.245,374.032,460.267,220.212,243.315,447.447,183.358,256.035
"1177","1999","Nicaragua",23.5598,23.832,24.9779,25.8021,26.1163,25.3251,25.239,24.9121,24.6679,24.5281,23.5146,23.1464,67.698,104.487,17.9165,89.826,263.821,315.158,259.396,459.135,325.698,324.25,113.439,181.466
"1189","2000","Nicaragua",23.1476,23.7122,24.9892,25.9048,25.9615,25.2646,25.3036,25.3236,25.0871,25.1562,24.5606,23.8366,87.6481,68.9045,5.6848,37.623,304.364,346.915,210.068,182.693,306.715,196.197,99.7941,134.217
"1201","2001","Nicaragua",23.522,24.729,25.0201,26.2488,26.4034,25.9946,25.9001,26.0453,25.181,25.7484,24.2431,24.4994,146.717,42.0415,16.5106,31.9059,190.983,156.374,222.105,219.002,244.688,347.008,212.568,238.052
"1213","2002","Nicaragua",24.3836,24.5672,25.6803,26.3566,26.7329,26.1185,26.0224,25.6776,25.5699,25.4697,24.5771,24.6374,213.988,39.1351,21.1715,13.6263,191.377,317.95,275.942,190.37,227.834,294.064,135.253,145.522
"1225","2003","Nicaragua",23.93,25.4687,26.1936,26.6021,26.8598,25.9768,25.6798,25.6129,25.7871,25.4842,24.5467,23.5748,45.8893,53.5157,60.3214,70.6143,197.115,380.874,274.174,245.931,258.209,345.398,340.526,213.597
"1237","2004","Nicaragua",24.1824,24.8324,25.674,26.4242,26.3169,25.9762,25.4985,25.5959,25.3703,25.6914,24.1822,23.9006,81.9183,89.2709,67.5819,49.4177,429.339,476.746,345.554,285.993,266.889,254.595,232.562,103.243
"1249","2005","Nicaragua",23.7777,24.0678,26.1191,26.5406,26.6456,25.8276,25.9315,25.662,25.7244,24.7729,23.7968,24.1635,157.918,38.1879,79.5199,29.0736,285.996,328.428,333.51,203.473,305.572,382.6,208.846,135.539
"1261","2006","Nicaragua",24.1543,24.1783,25.368,26.281,26.3783,25.6328,25.7262,25.7856,25.7969,25.9032,24.2145,24.4619,208.869,99.3761,21.0082,28.6323,222.421,390.581,392.902,217.779,215.697,190.02,242.12,261.873
"1273","2007","Nicaragua",24.3648,24.6525,25.3672,26.4756,26.3082,25.8116,25.7656,25.2787,25.1759,24.7544,23.7954,23.8602,31.5997,28.0222,72.3052,71.5938,177.542,308.549,223.912,397.279,358.747,269.195,198.829,81.4396
"1285","2008","Nicaragua",24.0239,24.6243,25.548,26.381,26.713,25.8096,25.4177,25.2213,25.8183,24.9245,23.8299,24.1072,128.173,98.8868,41.9086,54.2579,296.153,249.858,512.172,348.475,291.247,510.217,169.187,128.411
"1297","2009","Nicaragua",24.3181,24.3697,24.9494,26.8436,26.7241,25.9089,26.3024,25.587,26.098,25.6481,24.7493,25.2761,105.835,84.3149,60.4029,9.96064,174.596,516.25,240.454,159.173,136.197,243.66,178.022,239.296
"1309","2010","Nicaragua",24.402,25.0214,26.4214,27.0534,26.9378,26.2215,25.5602,25.2813,25.3817,25.1048,23.9337,23.0586,181.199,89.4705,37.4375,70.6067,174.371,295.489,544.719,376.307,347.841,371.486,297.394,71.9642
