"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Liechtenstein","Jan","LIE","-6.8257","73.9679"
"1901","Liechtenstein","Feb","LIE","-10.098","64.055"
"1901","Liechtenstein","Mar","LIE","-4.0342","208.607"
"1901","Liechtenstein","Apr","LIE","1.17577","261.777"
"1901","Liechtenstein","May","LIE","5.35752","95.0954"
"1901","Liechtenstein","Jun","LIE","9.21466","234.16"
"1901","Liechtenstein","Jul","LIE","10.4316","205.891"
"1901","Liechtenstein","Aug","LIE","9.75539","208.812"
"1901","Liechtenstein","Sep","LIE","8.03212","176.835"
"1901","Liechtenstein","Oct","LIE","3.55319","131.321"
"1901","Liechtenstein","Nov","LIE","-3.1576","59.2428"
"1901","Liechtenstein","Dec","LIE","-3.7937","177.065"
"1902","Liechtenstein","Jan","LIE","-3.8508","110.265"
"1902","Liechtenstein","Feb","LIE","-5.0939","103.273"
"1902","Liechtenstein","Mar","LIE","-2.3389","210.329"
"1902","Liechtenstein","Apr","LIE","2.88156","75.6223"
"1902","Liechtenstein","May","LIE","1.19157","167.215"
"1902","Liechtenstein","Jun","LIE","7.31415","150.48"
"1902","Liechtenstein","Jul","LIE","10.5905","144.994"
"1902","Liechtenstein","Aug","LIE","9.66958","179.991"
"1902","Liechtenstein","Sep","LIE","7.29541","136.164"
"1902","Liechtenstein","Oct","LIE","2.73048","145.355"
"1902","Liechtenstein","Nov","LIE","-2.1577","32.6025"
"1902","Liechtenstein","Dec","LIE","-4.9839","216.805"
"1903","Liechtenstein","Jan","LIE","-5.6532","110.41"
"1903","Liechtenstein","Feb","LIE","-2.9847","68.6389"
"1903","Liechtenstein","Mar","LIE","-0.9054","66.3927"
"1903","Liechtenstein","Apr","LIE","-2.2799","172.287"
"1903","Liechtenstein","May","LIE","4.96057","107.832"
"1903","Liechtenstein","Jun","LIE","7.26189","152.09"
"1903","Liechtenstein","Jul","LIE","9.10961","237.892"
"1903","Liechtenstein","Aug","LIE","9.99351","203.449"
"1903","Liechtenstein","Sep","LIE","7.67089","87.5641"
"1903","Liechtenstein","Oct","LIE","4.50697","191.495"
"1903","Liechtenstein","Nov","LIE","-1.0941","163.399"
"1903","Liechtenstein","Dec","LIE","-5.0776","87.5118"
"1904","Liechtenstein","Jan","LIE","-5.5872","47.4051"
"1904","Liechtenstein","Feb","LIE","-4.3145","189.287"
"1904","Liechtenstein","Mar","LIE","-2.2893","128.878"
"1904","Liechtenstein","Apr","LIE","2.44849","181.816"
"1904","Liechtenstein","May","LIE","6.08855","217.494"
"1904","Liechtenstein","Jun","LIE","9.32328","168.219"
"1904","Liechtenstein","Jul","LIE","12.5277","92.0411"
"1904","Liechtenstein","Aug","LIE","10.8917","136.013"
"1904","Liechtenstein","Sep","LIE","5.65762","193.599"
"1904","Liechtenstein","Oct","LIE","3.58867","87.6448"
"1904","Liechtenstein","Nov","LIE","-2.3568","121.009"
"1904","Liechtenstein","Dec","LIE","-3.6158","119.682"
"1905","Liechtenstein","Jan","LIE","-7.6262","115.363"
"1905","Liechtenstein","Feb","LIE","-5.4389","85.2213"
"1905","Liechtenstein","Mar","LIE","-1.7677","140.838"
"1905","Liechtenstein","Apr","LIE","0.39619","201.952"
"1905","Liechtenstein","May","LIE","3.67801","168.786"
"1905","Liechtenstein","Jun","LIE","8.97249","122.344"
"1905","Liechtenstein","Jul","LIE","12.4526","174.676"
"1905","Liechtenstein","Aug","LIE","10.0061","312.413"
"1905","Liechtenstein","Sep","LIE","8.01062","159.509"
"1905","Liechtenstein","Oct","LIE","0.21504","139.541"
"1905","Liechtenstein","Nov","LIE","-1.6051","149.735"
"1905","Liechtenstein","Dec","LIE","-4.1125","52.7314"
"1906","Liechtenstein","Jan","LIE","-5.2818","90.2398"
"1906","Liechtenstein","Feb","LIE","-6.1919","120.826"
"1906","Liechtenstein","Mar","LIE","-3.5485","146.422"
"1906","Liechtenstein","Apr","LIE","0.4245","123.543"
"1906","Liechtenstein","May","LIE","5.03257","170.476"
"1906","Liechtenstein","Jun","LIE","7.56576","172.955"
"1906","Liechtenstein","Jul","LIE","10.3591","232.532"
"1906","Liechtenstein","Aug","LIE","10.7816","129.247"
"1906","Liechtenstein","Sep","LIE","6.38471","99.7511"
"1906","Liechtenstein","Oct","LIE","5.48354","47.1165"
"1906","Liechtenstein","Nov","LIE","0.23477","183.98"
"1906","Liechtenstein","Dec","LIE","-6.75","134.262"
"1907","Liechtenstein","Jan","LIE","-6.644","148.1"
"1907","Liechtenstein","Feb","LIE","-7.615","59.5239"
"1907","Liechtenstein","Mar","LIE","-4.1761","181.599"
"1907","Liechtenstein","Apr","LIE","-1.021","166.32"
"1907","Liechtenstein","May","LIE","5.9332","106.464"
"1907","Liechtenstein","Jun","LIE","8.2463","168.801"
"1907","Liechtenstein","Jul","LIE","8.34462","167.129"
"1907","Liechtenstein","Aug","LIE","10.6067","139.882"
"1907","Liechtenstein","Sep","LIE","8.32364","84.1691"
"1907","Liechtenstein","Oct","LIE","5.35724","139.667"
"1907","Liechtenstein","Nov","LIE","-0.4361","43.8882"
"1907","Liechtenstein","Dec","LIE","-2.8171","188.221"
"1908","Liechtenstein","Jan","LIE","-6.7674","48.8019"
"1908","Liechtenstein","Feb","LIE","-5.155","164.883"
"1908","Liechtenstein","Mar","LIE","-3.9352","87.8189"
"1908","Liechtenstein","Apr","LIE","-1.5098","168.512"
"1908","Liechtenstein","May","LIE","6.75494","163.649"
"1908","Liechtenstein","Jun","LIE","10.062","138.38"
"1908","Liechtenstein","Jul","LIE","9.79759","251.998"
"1908","Liechtenstein","Aug","LIE","8.55087","209.457"
"1908","Liechtenstein","Sep","LIE","6.2925","174.536"
"1908","Liechtenstein","Oct","LIE","3.86633","24.8138"
"1908","Liechtenstein","Nov","LIE","-2.7337","80.6138"
"1908","Liechtenstein","Dec","LIE","-4.571","66.3072"
"1909","Liechtenstein","Jan","LIE","-7.4422","55.4741"
"1909","Liechtenstein","Feb","LIE","-7.9866","89.0091"
"1909","Liechtenstein","Mar","LIE","-4.4041","109.244"
"1909","Liechtenstein","Apr","LIE","2.22584","100.596"
"1909","Liechtenstein","May","LIE","4.30337","85.5654"
"1909","Liechtenstein","Jun","LIE","6.82206","250.522"
"1909","Liechtenstein","Jul","LIE","8.19266","215.635"
"1909","Liechtenstein","Aug","LIE","9.72689","207.208"
"1909","Liechtenstein","Sep","LIE","6.72816","112.137"
"1909","Liechtenstein","Oct","LIE","4.92368","142.275"
"1909","Liechtenstein","Nov","LIE","-2.9521","94.957"
"1909","Liechtenstein","Dec","LIE","-2.808","200.487"
"1910","Liechtenstein","Jan","LIE","-4.5795","258.02"
"1910","Liechtenstein","Feb","LIE","-3.9911","137.183"
"1910","Liechtenstein","Mar","LIE","-2.1422","56.3276"
"1910","Liechtenstein","Apr","LIE","0.17163","206.95"
"1910","Liechtenstein","May","LIE","3.70221","160.802"
"1910","Liechtenstein","Jun","LIE","8.68171","306.183"
"1910","Liechtenstein","Jul","LIE","8.22438","229.57"
"1910","Liechtenstein","Aug","LIE","9.34537","224.406"
"1910","Liechtenstein","Sep","LIE","5.41892","137.097"
"1910","Liechtenstein","Oct","LIE","4.42461","91.0326"
"1910","Liechtenstein","Nov","LIE","-2.5228","194.046"
"1910","Liechtenstein","Dec","LIE","-1.6795","177.379"
"1911","Liechtenstein","Jan","LIE","-7.6826","23.9069"
"1911","Liechtenstein","Feb","LIE","-5.2367","89.7452"
"1911","Liechtenstein","Mar","LIE","-2.1664","94.6641"
"1911","Liechtenstein","Apr","LIE","0.26112","105.465"
"1911","Liechtenstein","May","LIE","5.08925","98.9839"
"1911","Liechtenstein","Jun","LIE","7.64831","241.925"
"1911","Liechtenstein","Jul","LIE","12.682","70.1732"
"1911","Liechtenstein","Aug","LIE","12.6722","144.523"
"1911","Liechtenstein","Sep","LIE","9.15318","153.879"
"1911","Liechtenstein","Oct","LIE","3.77946","152.577"
"1911","Liechtenstein","Nov","LIE","0.45921","125.728"
"1911","Liechtenstein","Dec","LIE","-1.9857","210.403"
"1912","Liechtenstein","Jan","LIE","-4.4392","155.802"
"1912","Liechtenstein","Feb","LIE","-1.8625","92.8208"
"1912","Liechtenstein","Mar","LIE","-0.2381","196.519"
"1912","Liechtenstein","Apr","LIE","-0.3127","99.446"
"1912","Liechtenstein","May","LIE","5.63067","222.443"
"1912","Liechtenstein","Jun","LIE","8.43607","166.388"
"1912","Liechtenstein","Jul","LIE","9.55186","193.591"
"1912","Liechtenstein","Aug","LIE","7.19499","285.424"
"1912","Liechtenstein","Sep","LIE","4.06399","115.288"
"1912","Liechtenstein","Oct","LIE","1.95641","199.995"
"1912","Liechtenstein","Nov","LIE","-3.8351","115.312"
"1912","Liechtenstein","Dec","LIE","-2.9443","81.7871"
"1913","Liechtenstein","Jan","LIE","-4.645","136.915"
"1913","Liechtenstein","Feb","LIE","-5.3512","37.4016"
"1913","Liechtenstein","Mar","LIE","-0.4735","134.412"
"1913","Liechtenstein","Apr","LIE","0.54953","150.581"
"1913","Liechtenstein","May","LIE","4.73576","129.706"
"1913","Liechtenstein","Jun","LIE","7.84537","197.82"
"1913","Liechtenstein","Jul","LIE","7.15687","247.543"
"1913","Liechtenstein","Aug","LIE","8.67637","196.274"
"1913","Liechtenstein","Sep","LIE","6.70855","136.981"
"1913","Liechtenstein","Oct","LIE","5.14229","101.168"
"1913","Liechtenstein","Nov","LIE","1.11723","235.184"
"1913","Liechtenstein","Dec","LIE","-3.7581","140.023"
"1914","Liechtenstein","Jan","LIE","-8.5926","213.019"
"1914","Liechtenstein","Feb","LIE","-2.838","102.775"
"1914","Liechtenstein","Mar","LIE","-1.5964","241.894"
"1914","Liechtenstein","Apr","LIE","2.88324","124.682"
"1914","Liechtenstein","May","LIE","3.50703","192.434"
"1914","Liechtenstein","Jun","LIE","6.96404","150.774"
"1914","Liechtenstein","Jul","LIE","8.75049","282.391"
"1914","Liechtenstein","Aug","LIE","10.2328","172.796"
"1914","Liechtenstein","Sep","LIE","6.7174","128.923"
"1914","Liechtenstein","Oct","LIE","2.89763","114.375"
"1914","Liechtenstein","Nov","LIE","-1.882","79.5035"
"1914","Liechtenstein","Dec","LIE","-2.1036","95.8232"
"1915","Liechtenstein","Jan","LIE","-5.6052","193.872"
"1915","Liechtenstein","Feb","LIE","-5.1681","150.924"
"1915","Liechtenstein","Mar","LIE","-3.6455","179.425"
"1915","Liechtenstein","Apr","LIE","0.03962","119.371"
"1915","Liechtenstein","May","LIE","7.08469","117.344"
"1915","Liechtenstein","Jun","LIE","10.03","149.441"
"1915","Liechtenstein","Jul","LIE","9.4223","258.605"
"1915","Liechtenstein","Aug","LIE","8.69333","160.918"
"1915","Liechtenstein","Sep","LIE","5.67287","147.048"
"1915","Liechtenstein","Oct","LIE","1.27422","41.2375"
"1915","Liechtenstein","Nov","LIE","-3.6353","98.4032"
"1915","Liechtenstein","Dec","LIE","-0.5515","183.836"
"1916","Liechtenstein","Jan","LIE","-2.4872","158.823"
"1916","Liechtenstein","Feb","LIE","-4.0677","205.464"
"1916","Liechtenstein","Mar","LIE","-1.6816","204.074"
"1916","Liechtenstein","Apr","LIE","1.17002","150.177"
"1916","Liechtenstein","May","LIE","5.93806","111.244"
"1916","Liechtenstein","Jun","LIE","6.04339","255.99"
"1916","Liechtenstein","Jul","LIE","9.2049","195.843"
"1916","Liechtenstein","Aug","LIE","9.45092","186.164"
"1916","Liechtenstein","Sep","LIE","5.43995","172.548"
"1916","Liechtenstein","Oct","LIE","3.3652","181.811"
"1916","Liechtenstein","Nov","LIE","-0.6427","179.13"
"1916","Liechtenstein","Dec","LIE","-2.8868","213.85"
"1917","Liechtenstein","Jan","LIE","-7.3203","145.009"
"1917","Liechtenstein","Feb","LIE","-7.6567","29.2673"
